Wall time,Step,Value
1763652936.2262597,93929472,228.17054748535156
1763652969.908756,94814208,228.41197204589844
1763652975.5293117,94961664,228.48500061035156
1763653054.4727306,97026048,225.386474609375
1763653104.8682742,98353152,224.7538604736328
1763653149.5702946,99532800,229.94485473632812
1763653155.2037024,99680256,228.20950317382812
1763653244.8411446,102039552,231.4951171875
1763653256.0988152,102334464,224.02655029296875
1763653406.8463168,106315776,233.91978454589844
1763653418.1070428,106610688,229.7925567626953
1763653429.315004,106905600,230.84738159179688
1763653446.116429,107347968,225.2899932861328
1763653463.192274,107790336,230.4196014404297
1763653536.0092294,109707264,232.45372009277344
1763653648.103298,112656384,230.75894165039062
1763653709.1534817,114278400,231.30123901367188
1763653714.7728581,114425856,227.06300354003906
1763653748.33227,115310592,230.19161987304688
1763653781.753877,116195328,227.09033203125
1763653870.6318629,118554624,229.5106201171875
1763653876.2302577,118702080,231.58270263671875
1763653887.3637962,118996992,229.69667053222656
1763653954.4038825,120766464,228.94345092773438
1763654027.9161317,122683392,226.80816650390625
1763654072.8193328,123863040,223.1778106689453
1763654089.4560316,124305408,228.1947784423828
1763654167.7240307,126369792,223.44195556640625
1763654195.4568717,127107072,231.10081481933594
1763654217.324827,127696896,224.86325073242188
1763654245.0519419,128434176,230.447998046875
1763654328.8741775,130646016,223.4093475341797
1763654390.2215524,132268032,224.94761657714844
1763654412.7477832,132857856,226.50634765625
1763654573.8162801,137134080,224.61550903320312
1763654584.8236034,137428992,226.12307739257812
1763654640.6871305,138903552,227.3072052001953
1763654679.2701864,139935744,235.4358673095703
1763654757.2494633,142000128,230.5960235595703
1763654957.9770153,147308544,227.06263732910156
1763654974.789695,147750912,229.64833068847656
1763654986.0163515,148045824,230.37660217285156
1763655048.4073584,149667840,226.8104248046875
1763655087.5369763,150700032,231.8494110107422
1763655109.566787,151289856,231.52099609375
1763655120.5868027,151584768,225.81298828125
1763655170.6625786,152911872,230.6924591064453
1763655276.6040144,155713536,228.30429077148438
1763655354.8590517,157777920,230.19110107421875
1763655360.274298,157925376,228.08843994140625
1763655371.3017564,158220288,227.3762969970703
1763655393.415988,158810112,228.9643096923828
1763655443.738803,160137216,230.89512634277344
1763655510.5269885,161906688,228.87460327148438
1763655532.7184482,162496512,230.0227508544922
1763655543.640374,162791424,222.453857421875
1763655560.4078403,163233792,223.2267303466797
1763655571.570248,163528704,222.4848175048828
1763655582.877729,163823616,226.9671630859375
1763655638.9128926,165298176,224.4935760498047
1763655660.8002732,165888000,228.4021453857422
1763655699.8458023,166920192,224.11231994628906
1763655711.062972,167215104,233.04039001464844
1763655738.8810277,167952384,231.33102416992188
1763655777.8282607,168984576,227.38827514648438
1763655805.7312417,169721856,230.53236389160156
1763655811.3400466,169869312,226.58981323242188
1763655878.288752,171638784,229.2880859375
1763655933.5109591,173113344,224.35890197753906
1763655944.453012,173408256,226.3409881591797
1763655949.9958923,173555712,231.02117919921875
1763655989.1692889,174587904,222.32798767089844
1763656038.7780924,175915008,228.21206665039062
1763656044.183557,176062464,231.4496612548828
1763656110.7738283,177831936,224.45252990722656
1763656154.7899516,179011584,224.81295776367188
1763656176.832956,179601408,231.5985565185547
1763656215.9679735,180633600,225.4995880126953
1763656321.4711986,183435264,229.5670623779297
1763656332.9128668,183730176,223.56301879882812
1763656361.0388122,184467456,224.14341735839844
1763656366.6660898,184614912,229.5808563232422
1763656377.8920076,184909824,229.45587158203125
1763656394.5936868,185352192,229.88449096679688
1763656416.8186395,185942016,227.04763793945312
1763656450.293312,186826752,224.54188537597656
1763656472.5014694,187416576,230.89405822753906
1763656500.5442638,188153856,220.84500122070312
1763656534.2902935,189038592,229.2854461669922
1763656578.7103786,190218240,225.78428649902344
1763656623.3184667,191397888,225.4654998779297
1763656667.8275673,192577536,230.91973876953125
1763656718.0475647,193904640,232.9934539794922
1763656756.9649756,194936832,229.65675354003906
1763656773.6269422,195379200,233.0776824951172
1763656779.20249,195526656,231.86105346679688
1763656829.4312413,196853760,230.4257354736328
1763656885.0638862,198328320,226.09974670410156
1763656968.6814015,200540160,228.26206970214844
1763656990.8626864,201129984,228.77520751953125
1763657051.8472455,202752000,224.55535888671875
1763657057.414671,202899456,229.70211791992188
1763657079.6291182,203489280,226.40306091308594
1763657286.29865,208945152,229.5000762939453
1763657404.7342136,212041728,230.03561401367188
1763657410.3257518,212189184,221.2617950439453
1763657510.7270284,214843392,231.40264892578125
1763657516.2721028,214990848,222.376708984375
1763657533.089938,215433216,224.55845642089844
1763657605.4416409,217350144,227.67298889160156
1763657617.006399,217645056,227.1215057373047
1763657679.534168,219267072,226.15737915039062
1763657696.3946972,219709440,227.39218139648438
1763657718.571069,220299264,228.18870544433594
1763657763.1803052,221478912,233.29745483398438
1763657802.764581,222511104,230.25531005859375
1763657808.5457566,222658560,228.55685424804688
1763657825.439853,223100928,230.37794494628906
1763657842.35812,223543296,223.3070526123047
1763657909.7870178,225312768,229.26864624023438
1763657943.1932142,226197504,227.8877716064453
1763657965.6362355,226787328,228.7224578857422
1763658022.4519014,228261888,226.24241638183594
1763658039.585666,228704256,230.63296508789062
1763658118.986788,230768640,230.5599822998047
1763658136.153057,231211008,224.75555419921875
1763658164.2334552,231948288,233.86708068847656
1763658180.8279953,232390656,226.1682891845703
1763658231.4561152,233717760,230.36268615722656
1763658293.563172,235339776,230.08065795898438
1763658321.6754727,236077056,228.180908203125
1763658332.9033265,236371968,231.52772521972656
1763658468.467079,239910912,230.23175048828125
1763658513.3498282,241090560,226.71400451660156
1763658524.7879763,241385472,228.64230346679688
1763658581.2040546,242860032,233.7078857421875
1763658620.975109,243892224,222.76710510253906
1763658666.2230396,245071872,227.25738525390625
1763658711.9073534,246251520,228.06788635253906
1763658751.8020637,247283712,227.01104736328125
1763658763.0209713,247578624,229.65040588378906
1763658797.1685975,248463360,230.33053588867188
1763658848.2507353,249790464,227.73976135253906
1763658893.1521962,250970112,230.16319274902344
1763658904.4581747,251265024,231.83274841308594
1763658921.3415499,251707392,227.188232421875
1763658938.28484,252149760,226.97222900390625
1763658943.876837,252297216,228.41123962402344
1763658983.252616,253329408,230.4645233154297
1763659011.353778,254066688,230.4701690673828
1763659051.041715,255098880,225.75445556640625
1763659101.6401625,256425984,229.2804412841797
1763659135.1420302,257310720,231.36422729492188
1763659185.5639582,258637824,227.05126953125
1763659247.7070968,260259840,227.47442626953125
1763659304.030198,261734400,228.0877227783203
1763659315.423592,262029312,230.22303771972656
1763659355.256255,263061504,229.9505157470703
1763659383.5102956,263798784,227.68263244628906
1763659400.4630725,264241152,229.19674682617188
1763659446.1878316,265420800,227.63819885253906
1763659553.940417,268222464,228.35894775390625
1763659712.5676436,272351232,230.88304138183594
1763659735.4132144,272941056,228.98968505859375
1763659785.9992988,274268160,232.45748901367188
1763659814.2049396,275005440,227.5247039794922
1763659825.8097644,275300352,225.71685791015625
1763659944.9742987,278396928,225.2425994873047
1763660007.2619195,280018944,227.27525329589844
1763660024.1222103,280461312,224.28082275390625
1763660058.4338439,281346048,223.4703826904297
1763660064.1875155,281493504,222.26242065429688
1763660149.6929667,283705344,223.45169067382812
1763660155.4889333,283852800,225.77639770507812
1763660218.0465782,285474816,220.89862060546875
1763660240.8772545,286064640,232.4130096435547
1763660269.7842681,286801920,231.07293701171875
1763660281.2266712,287096832,229.83309936523438
1763660332.5766938,288423936,229.75767517089844
1763660355.5138834,289013760,223.08384704589844
1763660361.3399367,289161216,227.42295837402344
1763660372.6907475,289456128,228.44354248046875
1763660378.3970892,289603584,232.08656311035156
1763660389.8069983,289898496,227.424072265625
1763660452.6228154,291520512,232.61045837402344
1763660463.8493476,291815424,226.5702667236328
1763660509.1973927,292995072,227.21536254882812
1763660514.7884853,293142528,224.07460021972656
1763660531.7221956,293584896,229.16859436035156
1763660730.5497217,298745856,232.7696990966797
1763660981.8817043,305233920,228.1488037109375
1763661032.8002567,306561024,224.49424743652344
1763661089.9398584,308035584,224.87261962890625
1763661153.9016745,309657600,223.4109344482422
1763661170.948083,310099968,225.44297790527344
1763661205.963299,310984704,229.8361053466797
1763661234.5895035,311721984,229.25303649902344
1763661240.3024986,311869440,230.7832794189453
1763661263.7065558,312459264,228.70730590820312
1763661269.4394965,312606720,229.40980529785156
1763661309.8660526,313638912,227.3710174560547
1763661378.5525258,315408384,232.71157836914062
1763661492.825189,318357504,224.8519287109375
1763661550.408297,319832064,229.93795776367188
1763661654.4629502,322486272,231.46253967285156
1763661694.7575748,323518464,229.64480590820312
1763661780.4029384,325730304,227.40354919433594
1763661814.5896792,326615040,227.13079833984375
1763661872.0068717,328089600,228.41380310058594
1763661934.594483,329711616,231.49270629882812
1763661951.7813327,330153984,229.1820068359375
1763661980.101672,330891264,229.77330017089844
1763662053.9274886,332808192,229.15679931640625
1763662191.177686,336347136,226.38088989257812
1763662329.369029,339886080,228.80612182617188
1763662392.6615946,341508096,226.9314727783203
1763662410.366836,341950464,223.06756591796875
1763662439.387145,342687744,226.8853302001953
1763662485.0615609,343867392,223.0703125
1763662542.2459996,345341952,227.44869995117188
1763662598.9857073,346816512,227.65185546875
1763662639.5890663,347848704,227.2578887939453
1763662810.3202448,352272384,227.72344970703125
1763662833.062273,352862208,230.377197265625
1763662838.69173,353009664,227.79510498046875
1763662861.687171,353599488,228.0592498779297
1763663050.264304,358465536,227.85069274902344
1763663078.4928646,359202816,227.21519470214844
1763663107.0026808,359940096,227.23516845703125
1763663181.0437682,361857024,227.7298126220703
1763663226.719538,363036672,227.94064331054688
1763663244.1148555,363479040,229.00262451171875
1763663358.861771,366428160,226.9799041748047
1763663404.6799552,367607808,222.45347595214844
1763663433.4652689,368345088,230.02017211914062
1763663444.8175528,368640000,227.9749298095703
1763663461.8864532,369082368,221.78726196289062
1763663473.2768843,369377280,227.19984436035156
1763663478.9759412,369524736,229.2084503173828
1763663541.4052541,371146752,219.77120971679688
1763663552.6936474,371441664,230.05723571777344
1763663564.004294,371736576,219.31732177734375
1763663604.0321572,372768768,226.20703125
1763663615.3472536,373063680,230.8907928466797
1763663660.6577098,374243328,227.7145233154297
1763663814.1234393,378224640,226.1033935546875
1763663819.8454714,378372096,228.33963012695312
1763663882.7619078,379994112,228.93179321289062
1763663888.4027138,380141568,227.5174560546875
1763663945.4065619,381616128,225.13938903808594
1763663968.3210278,382205952,222.72657775878906
1763664008.38187,383238144,224.8103485107422
1763664047.9655945,384270336,227.60520935058594
1763664121.5767596,386187264,225.4273223876953
1763664167.008151,387366912,227.53802490234375
1763664172.6287465,387514368,230.0614013671875
1763664212.0897965,388546560,230.5433807373047
1763664228.8635375,388988928,230.4075164794922
1763664234.550345,389136384,229.50436401367188
1763664240.1844172,389283840,226.59214782714844
1763664257.3081005,389726208,231.43450927734375
1763664365.9130507,392527872,223.41741943359375
1763664411.0124483,393707520,232.48475646972656
1763664416.737065,393854976,224.6112060546875
1763664433.9224484,394297344,228.9659881591797
1763664473.677849,395329536,227.8964080810547
1763664490.5185676,395771904,225.89454650878906
1763664501.7388773,396066816,229.71588134765625
1763664518.9823458,396509184,230.11190795898438
1763664542.0191042,397099008,234.77243041992188
1763664593.5700808,398426112,225.40487670898438
1763664627.851198,399310848,227.5669708251953
1763664656.475871,400048128,232.17459106445312
1763664679.3439364,400637952,224.0140838623047
1763664748.427198,402407424,229.44161987304688
1763664754.1172993,402554880,231.71258544921875
1763664777.247328,403144704,229.55413818359375
1763664806.0747056,403881984,224.3035888671875
1763664811.842376,404029440,227.865478515625
1763664817.5280266,404176896,226.82749938964844
1763664834.7902553,404619264,230.2874755859375
1763664886.7481942,405946368,232.73350524902344
1763664892.6717842,406093824,227.49215698242188
1763664898.4325747,406241280,229.82493591308594
1763664927.800121,406978560,232.01922607421875
1763664956.8142705,407715840,227.7968292236328
1763664974.3344173,408158208,226.898681640625
1763665003.5725126,408895488,232.10353088378906
1763665032.449905,409632768,229.7484893798828
1763665073.0594773,410664960,230.48944091796875
1763665142.7401843,412434432,224.8882598876953
1763665230.2750635,414646272,230.45362854003906
1763665299.835273,416415744,231.47080993652344
1763665357.39177,417890304,220.20654296875
1763665380.7774382,418480128,226.09100341796875
1763665415.859378,419364864,225.0511474609375
1763665456.8651772,420397056,230.55422973632812
1763665514.9057705,421871616,227.33656311035156
1763665520.6073453,422019072,228.525390625
1763665630.7110407,424820736,226.41558837890625
1763665636.4862583,424968192,226.99974060058594
1763665688.6171677,426295296,227.6454315185547
1763665700.1280947,426590208,230.50582885742188
1763665845.8335419,430276608,221.57826232910156
1763665863.3333933,430718976,225.47711181640625
1763665880.76279,431161344,232.45477294921875
1763665938.2340581,432635904,230.00955200195312
1763666042.320498,435290112,230.2493133544922
1763666059.6651497,435732480,231.4310302734375
1763666100.0439389,436764672,227.4796600341797
1763666117.467623,437207040,226.4641571044922
1763666129.0745976,437501952,234.42623901367188
1763666163.610192,438386688,228.776611328125
1763666238.4068615,440303616,231.49891662597656
1763666296.6242476,441778176,235.5148162841797
1763666314.1034727,442220544,234.1055145263672
1763666331.5339112,442662912,231.89007568359375
1763666377.8445828,443842560,232.3543243408203
1763666429.848146,445169664,226.59332275390625
1763666516.4736512,447381504,233.6108856201172
1763666591.0367596,449298432,231.076171875
1763666800.358898,454606848,226.36932373046875
1763666806.1594484,454754304,227.2115020751953
1763666875.4739146,456523776,233.49806213378906
1763666916.41428,457555968,228.99024963378906
1763666922.1890118,457703424,229.21478271484375
1763666927.9906774,457850880,232.20440673828125
1763666962.801073,458735616,226.45082092285156
1763666986.1243665,459325440,230.83309936523438
1763667009.2258732,459915264,230.06304931640625
1763667015.0931063,460062720,224.75357055664062
1763667020.8987377,460210176,232.667724609375
1763667050.0647137,460947456,228.66452026367188
1763667061.7249691,461242368,228.9550018310547
1763667160.5913198,463749120,227.76548767089844
1763667322.1484141,467877888,231.06326293945312
1763667351.1276588,468615168,231.55914306640625
1763667403.582958,469942272,223.84461975097656
1763667421.2297602,470384640,227.18597412109375
1763667432.7785017,470679552,231.47923278808594
1763667473.2575235,471711744,233.44091796875
1763667501.9678476,472449024,231.58718872070312
1763667571.4359713,474218496,231.73507690429688
1763667577.216338,474365952,225.45433044433594
1763667594.5250967,474808320,226.7096405029297
1763667606.0958755,475103232,230.77047729492188
1763667646.4821777,476135424,235.18017578125
1763667715.7633064,477904896,228.53005981445312
1763667727.313527,478199808,231.77813720703125
1763667854.5683978,481443840,223.424072265625
1763667872.0282125,481886208,231.13162231445312
1763668044.657238,486309888,236.2779998779297
1763668090.992984,487489536,232.06301879882812
1763668287.7550972,492503040,228.2904815673828
1763668316.377347,493240320,231.22398376464844
1763668379.9658618,494862336,226.66651916503906
1763668432.542311,496189440,230.54278564453125
1763668472.7939374,497221632,228.4954833984375
1763668484.3254833,497516544,226.0469512939453
1763668501.7144537,497958912,233.23809814453125
1763668513.3445055,498253824,235.82150268554688
1763668542.4382071,498991104,232.4344482421875
1763668548.1200354,499138560,225.52276611328125
1763668594.4269824,500318208,232.52566528320312
1763668657.6691232,501940224,229.6150665283203
1763668680.8989062,502530048,234.8973846435547
1763668738.3663244,504004608,229.08294677734375
1763668761.658872,504594432,231.13487243652344
1763668784.579646,505184256,231.18409729003906
1763668830.4214346,506363904,230.33673095703125
1763668858.7672575,507101184,230.95513916015625
1763668945.6136901,509313024,221.8665008544922
1763668985.7664511,510345216,231.8266143798828
1763669025.6982555,511377408,227.51817321777344
1763669105.947274,513441792,228.8622589111328
1763669111.6985626,513589248,230.39076232910156
1763669117.4795825,513736704,230.32199096679688
1763669123.1792579,513884160,231.9159698486328
1763669157.9490602,514768896,231.9345703125
1763669169.4009392,515063808,231.1397247314453
1763669209.5347335,516096000,232.43682861328125
1763669226.8093007,516538368,225.72900390625
1763669290.1265757,518160384,227.85556030273438
1763669358.6859896,519929856,232.58091735839844
1763669410.490854,521256960,232.5190887451172
1763669462.2337117,522584064,233.68606567382812
1763669496.8516436,523468800,228.5063018798828
1763669542.6299255,524648448,232.09518432617188
1763669588.8107927,525828096,228.06649780273438
1763669606.1252153,526270464,233.938232421875
1763669640.8045354,527155200,223.89120483398438
1763669646.7244723,527302656,226.52574157714844
1763669710.4623303,528924672,234.8382568359375
1763669716.1451082,529072128,233.57058715820312
1763669785.829068,530841600,228.11767578125
1763669860.7803826,532758528,230.4651336669922
1763669866.5425746,532905984,231.35430908203125
1763669872.316882,533053440,227.2343292236328
1763669877.9671237,533200896,226.80442810058594
1763669958.8863404,535265280,228.56118774414062
1763670095.974596,538804224,227.58106994628906
1763670113.0119395,539246592,232.1263885498047
1763670124.6361873,539541504,232.91140747070312
1763670136.0435147,539836416,232.31341552734375
1763670153.322045,540278784,229.4745330810547
1763670176.3444402,540868608,236.7953338623047
1763670193.3411233,541310976,228.7998046875
1763670199.1572993,541458432,232.9434356689453
1763670302.212907,544112640,229.8531951904297
1763670359.1587017,545587200,227.24673461914062
1763670428.5044825,547356672,235.03648376464844
1763670456.890627,548093952,234.47976684570312
1763670462.638166,548241408,228.95086669921875
1763670542.845214,550305792,227.1144256591797
1763670616.9517906,552222720,228.88394165039062
1763670622.6135662,552370176,230.6559295654297
1763670633.8130765,552665088,233.09524536132812
1763670639.3765314,552812544,232.55633544921875
1763670656.336398,553254912,231.6726531982422
1763670662.2014134,553402368,235.35479736328125
1763670668.0018082,553549824,226.34078979492188
1763670707.9991248,554582016,233.4567108154297
1763670719.5072412,554876928,231.87864685058594
1763670816.2355292,557383680,235.2938995361328
1763670827.6017513,557678592,231.9753875732422
1763670833.4511144,557826048,235.59388732910156
1763670856.3214302,558415872,229.8383331298828
1763670873.8866768,558858240,230.86724853515625
1763671004.695093,562249728,236.2430419921875
1763671062.3503947,563724288,232.72105407714844
1763671154.2043726,566083584,226.71890258789062
1763671205.6464097,567410688,233.3157196044922
1763671217.3692007,567705600,233.27044677734375
1763671228.8232176,568000512,231.745849609375
1763671274.9545913,569180160,226.37423706054688
1763671326.2316825,570507264,233.9304962158203
1763671343.0486948,570949632,231.36888122558594
1763671514.4909012,575373312,228.91818237304688
1763671548.7720506,576258048,232.21115112304688
1763671566.082401,576700416,231.7760467529297
1763671589.1343832,577290240,230.39356994628906
1763671623.3179948,578174976,231.16265869140625
1763671680.0465927,579649536,226.2277069091797
1763671691.4742978,579944448,233.12020874023438
1763671708.636893,580386816,225.071533203125
1763671805.3242414,582893568,229.64559936523438
1763671828.0241566,583483392,229.42385864257812
1763671879.415267,584810496,232.7556610107422
1763671930.5374408,586137600,232.9535675048828
1763671964.6315317,587022336,231.82876586914062
1763671992.9080276,587759616,231.7961883544922
1763672027.342506,588644352,228.35198974609375
1763672118.829139,591003648,229.48104858398438
1763672141.6447654,591593472,230.89564514160156
1763672153.0301197,591888384,230.77801513671875
1763672204.49635,593215488,228.59829711914062
1763672233.171284,593952768,233.52667236328125
1763672267.2882266,594837504,228.01014709472656
1763672301.3268757,595722240,230.54795837402344
1763672340.9172647,596754432,232.2792205810547
1763672551.1754196,602210304,234.31153869628906
1763672573.7294753,602800128,232.67068481445312
1763672596.4452477,603389952,232.1634521484375
1763672693.9480345,605896704,231.415771484375
1763672728.182872,606781440,229.6511993408203
1763672761.7510042,607666176,230.58740234375
1763672778.803835,608108544,229.12562561035156
1763672903.556994,611352576,232.2083740234375
1763672943.7823293,612384768,231.3489227294922
1763672960.8252814,612827136,227.64747619628906
1763673023.6476045,614449152,233.60348510742188
1763673080.3865845,615923712,236.49786376953125
1763673086.012441,616071168,232.2249298095703
1763673102.9940267,616513536,229.96730041503906
1763673166.2630363,618135552,233.40440368652344
1763673251.8727279,620347392,232.210693359375
1763673331.6823275,622411776,235.6192169189453
1763673365.501029,623296512,232.62625122070312
1763673376.8167713,623591424,234.35711669921875
1763673416.3977218,624623616,232.4560546875
1763673472.7926264,626098176,233.92776489257812
1763673489.601039,626540544,231.3475341796875
1763673506.9160511,626982912,233.3457794189453
1763673512.6293547,627130368,234.15646362304688
1763673535.124506,627720192,232.09242248535156
1763673591.5783486,629194752,232.7293701171875
1763673665.2809474,631111680,232.8721466064453
1763673670.8894873,631259136,230.19732666015625
1763673767.8851187,633765888,230.9228515625
1763673830.9240308,635387904,233.68716430664062
1763673881.4194298,636715008,231.7919158935547
1763673910.2058992,637452288,229.2244873046875
1763673938.9073403,638189568,222.97219848632812
1763673973.1160393,639074304,227.15591430664062
1763674023.9456017,640401408,230.6859130859375
1763674121.4971375,642908160,229.81251525878906
1763674213.773224,645267456,228.15823364257812
1763674231.307507,645709824,228.6101531982422
1763674322.0445874,648069120,231.26785278320312
1763674367.5241103,649248768,233.16197204589844
1763674390.0436456,649838592,230.01776123046875
1763674406.954154,650280960,230.7395782470703
1763674424.5790157,650723328,234.46542358398438
1763674430.4053428,650870784,229.92103576660156
1763674475.9403021,652050432,225.41412353515625
1763674487.3330026,652345344,229.064697265625
1763674550.801881,653967360,233.5525665283203
1763674596.24596,655147008,230.36032104492188
1763674659.800991,656769024,231.78070068359375
1763674682.6144345,657358848,227.78970336914062
1763674728.2941394,658538496,226.09991455078125
1763674860.6741283,661929984,231.90261840820312
1763674895.007763,662814720,229.42849731445312
1763674918.0518372,663404544,231.08746337890625
1763675002.84052,665616384,234.04541015625
1763675037.4269905,666501120,235.28924560546875
1763675054.837667,666943488,229.18719482421875
1763675066.3111598,667238400,230.6600341796875
1763675105.9888146,668270592,223.5210723876953
1763675123.3809116,668712960,226.59640502929688
1763675146.6947,669302784,233.74221801757812
1763675169.871289,669892608,230.48841857910156
1763675175.5569289,670040064,230.16287231445312
1763675277.7848923,672694272,232.92999267578125
1763675289.158959,672989184,232.66665649414062
1763675311.6851876,673579008,226.14425659179688
1763675346.1920974,674463744,228.77113342285156
1763675391.4753685,675643392,232.6777801513672
1763675448.4119513,677117952,225.8423614501953
1763675528.1261942,679182336,229.94485473632812
1763675545.243263,679624704,231.87225341796875
1763675562.2353854,680067072,235.67686462402344
1763675745.5282385,684785664,230.21861267089844
1763675773.7017736,685522944,232.98709106445312
1763675779.2973397,685670400,234.2205352783203
1763675801.914117,686260224,229.06027221679688
1763675824.3519313,686850048,229.65554809570312
1763675829.9956462,686997504,221.39163208007812
1763675847.0375316,687439872,235.6534881591797
1763675875.5336804,688177152,228.80047607421875
1763675938.154796,689799168,230.68524169921875
1763675984.0133853,690978816,230.51199340820312
1763676006.7057393,691568640,228.42218017578125
1763676018.0056126,691863552,229.99127197265625
1763676052.3025591,692748288,231.54542541503906
1763676097.6374295,693927936,225.92428588867188
1763676103.4206233,694075392,230.9812774658203
1763676137.4858084,694960128,232.9661102294922
1763676154.7068286,695402496,228.8508758544922
1763676234.179156,697466880,232.74513244628906
1763676273.7813823,698499072,222.07229614257812
1763676398.3393,701743104,229.14662170410156
1763676438.1012487,702775296,227.94577026367188
1763676471.9291902,703660032,228.68800354003906
1763676494.5063016,704249856,237.15870666503906
1763676500.2615938,704397312,227.8304443359375
1763676574.152989,706314240,233.05978393554688
1763676653.908171,708378624,224.46011352539062
1763676670.8744545,708820992,233.39138793945312
1763676687.863701,709263360,226.39117431640625
1763676699.2043273,709558272,232.65216064453125
1763676710.4620607,709853184,232.06317138671875
1763676800.5591424,712212480,233.3448028564453
1763676812.0050461,712507392,231.07298278808594
1763676823.357435,712802304,232.87600708007812
1763676828.960673,712949760,228.30311584472656
1763676834.596964,713097216,234.3713836669922
1763676874.036945,714129408,235.41671752929688
1763676879.7128894,714276864,229.6782989501953
1763676981.8080637,716931072,230.33151245117188
1763677095.3849783,719880192,229.6243133544922
1763677169.0409238,721797120,235.77381896972656
1763677242.754071,723714048,235.33303833007812
1763677253.9474323,724008960,227.0765838623047
