playtime target_pos(x) target_pos(y) target_pos(z) current_pos(x) current_pos(y) current_pos(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
9.081 0.25 0.28 0.65 0.554428 0.000607173 0.623704  0.00147519 -0.00284507  0.00260516     -1.5738 0.000478367     1.56959    0.789348
9.082 0.25 0.28 0.65 0.554419 0.00062616 0.623706  0.00150727 -0.00291949  0.00266182    -1.57385 0.000489631     1.56957    0.789433
9.083 0.25 0.28 0.65 0.55441 0.000645499 0.623709  0.00153969 -0.00299469  0.00271906    -1.57391 0.000501013     1.56954     0.78952
9.084 0.25 0.28 0.65 0.554401 0.000665194 0.623712  0.00157244 -0.00307066   0.0027769    -1.57396 0.000512512     1.56952    0.789608
9.085 0.25 0.28 0.65 0.554391 0.000685246 0.623715  0.00160552  -0.0031474  0.00283532    -1.57402 0.000524128     1.56949    0.789696
9.086 0.25 0.28 0.65 0.554382 0.000705657 0.623718  0.00163893 -0.00322492  0.00289433    -1.57407  0.00053586     1.56947    0.789786
9.087 0.25 0.28 0.65 0.554372 0.000726428 0.623721 0.00167268 -0.0033032 0.00295392   -1.57413 0.00054771    1.56944   0.789876
9.088 0.25 0.28 0.65 0.554362 0.000747563 0.623724  0.00170676 -0.00338225   0.0030141    -1.57419 0.000559675     1.56942    0.789967
9.089 0.25 0.28 0.65 0.554351 0.000769062 0.623728  0.00174117 -0.00346207  0.00307487    -1.57424 0.000571757     1.56939     0.79006
9.09 0.25 0.28 0.65 0.554341 0.000790927 0.623731  0.00177591 -0.00354267  0.00313622     -1.5743 0.000583955     1.56937    0.790153
9.091 0.25 0.28 0.65 0.55433 0.00081316 0.623735  0.00181098 -0.00362402  0.00319816    -1.57436  0.00059627     1.56934    0.790246
9.092 0.25 0.28 0.65 0.55432 0.000835763 0.623738  0.00184638 -0.00370615  0.00326067    -1.57442   0.0006087     1.56932    0.790341
9.093 0.25 0.28 0.65 0.554309 0.000858737 0.623742  0.00188211 -0.00378904  0.00332378    -1.57448 0.000621246     1.56929    0.790437
9.094 0.25 0.28 0.65 0.554297 0.000882084 0.623746  0.00191817 -0.00387269  0.00338746    -1.57454 0.000633908     1.56926    0.790533
9.095 0.25 0.28 0.65 0.554286 0.000905806 0.62375  0.00195456 -0.00395711  0.00345172     -1.5746 0.000646686     1.56924    0.790631
9.096 0.25 0.28 0.65 0.554274 0.000929904 0.623755  0.00199128 -0.00404229  0.00351657    -1.57466 0.000659579     1.56921    0.790729
9.097 0.25 0.28 0.65 0.554263 0.00095438 0.623759  0.00202833 -0.00412823  0.00358199    -1.57473 0.000672587     1.56918    0.790828
9.098 0.25 0.28 0.65 0.554251 0.000979235 0.623764   0.0020657 -0.00421493    0.003648    -1.57479 0.000685711     1.56915    0.790928
9.099 0.25 0.28 0.65 0.554239 0.00100447 0.623768  0.00210341  -0.0043024  0.00371458    -1.57485 0.000698949     1.56913    0.791029
9.1 0.25 0.28 0.65 0.554226 0.00103009 0.623773  0.00214144 -0.00439062  0.00378174    -1.57492 0.000712303      1.5691    0.791131
9.101 0.25 0.28 0.65 0.554214 0.00105609 0.623778  0.00217979  -0.0044796  0.00384948    -1.57498 0.000725771     1.56907    0.791234
9.102 0.25 0.28 0.65 0.554201 0.00108248 0.623783  0.00221848 -0.00456934   0.0039178    -1.57505 0.000739354     1.56904    0.791337
9.103 0.25 0.28 0.65 0.554188 0.00110925 0.623788  0.00225749 -0.00465984  0.00398669    -1.57511 0.000753052     1.56901    0.791442
9.104 0.25 0.28 0.65 0.554175 0.00113642 0.623793  0.00229683 -0.00475109  0.00405616    -1.57518 0.000766864     1.56898    0.791547
9.105 0.25 0.28 0.65 0.554161 0.00116397 0.623798  0.00233649  -0.0048431   0.0041262    -1.57524 0.000780791     1.56895    0.791653
9.106 0.25 0.28 0.65 0.554148 0.00119191 0.623804  0.00237648 -0.00493586  0.00419682    -1.57531 0.000794831     1.56893     0.79176
9.107 0.25 0.28 0.65 0.554134 0.00122025 0.62381  0.00241679 -0.00502937  0.00426801    -1.57538 0.000808986      1.5689    0.791868
9.108 0.25 0.28 0.65 0.55412 0.00124898 0.623815  0.00245742 -0.00512364  0.00433977    -1.57545 0.000823254     1.56887    0.791977
9.109 0.25 0.28 0.65 0.554106 0.0012781 0.623821  0.00249838 -0.00521866  0.00441211    -1.57552 0.000837637     1.56884    0.792087
9.11 0.25 0.28 0.65 0.554091 0.00130762 0.623827  0.00253967 -0.00531443  0.00448502    -1.57559 0.000852133     1.56881    0.792197
9.111 0.25 0.28 0.65 0.554077 0.00133754 0.623833  0.00258128 -0.00541095   0.0045585    -1.57566 0.000866742     1.56877    0.792309
9.112 0.25 0.28 0.65 0.554062 0.00136785 0.623839  0.00262321 -0.00550822  0.00463254    -1.57573 0.000881465     1.56874    0.792421
9.113 0.25 0.28 0.65 0.554047 0.00139857 0.623846  0.00266546 -0.00560624  0.00470716     -1.5758 0.000896301     1.56871    0.792534
