playtime target_pos(x) target_pos(y) target_pos(z) current_pos(x) current_pos(y) current_pos(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
7.957 0.25 0.28 0.65 0.554662 -3.44895e-06 0.623846  3.03239e-05  0.000520254  3.02669e-05     -1.57118 -4.45674e-05      1.57033     0.785459
7.958 0.25 0.28 0.65 0.554663 -3.16203e-06 0.623841  3.47959e-05  0.000507621   3.4734e-05     -1.57117 -4.49574e-05      1.57031     0.785468
7.959 0.25 0.28 0.65 0.554664 -2.82528e-06 0.623837   3.9556e-05  0.000493835  3.94897e-05     -1.57117 -4.53466e-05      1.57028     0.785477
7.96 0.25 0.28 0.65 0.554665 -2.4356e-06 0.623832  4.46012e-05  0.000478909   4.4531e-05     -1.57118 -4.57352e-05      1.57025     0.785487
7.961 0.25 0.28 0.65 0.554666 -1.98996e-06 0.623827  4.99285e-05  0.000462857   4.9855e-05     -1.57118 -4.61229e-05      1.57023     0.785498
7.962 0.25 0.28 0.65 0.554666 -1.48539e-06 0.623823  5.55349e-05  0.000445689  5.54589e-05     -1.57118 -4.65099e-05       1.5702     0.785509
7.963 0.25 0.28 0.65 0.554667 -9.19012e-07 0.623818  6.14175e-05  0.000427419  6.13399e-05     -1.57119 -4.68961e-05      1.57018     0.785521
7.964 0.25 0.28 0.65 0.554667 -2.87993e-07 0.623814  6.75736e-05  0.000408057  6.74952e-05      -1.5712 -4.72815e-05      1.57015     0.785533
7.965 0.25 0.28 0.65 0.554667 4.10413e-07 0.62381 7.40004e-05 0.000387616 7.39223e-05    -1.57121 -4.7666e-05     1.57013    0.785546
7.966 0.25 0.28 0.65 0.554668 1.17889e-06 0.623806  8.06951e-05  0.000366106  8.06186e-05     -1.57122 -4.80497e-05       1.5701     0.785559
7.967 0.25 0.28 0.65 0.554668 2.02007e-06 0.623802  8.76552e-05  0.000343538  8.75814e-05     -1.57123 -4.84324e-05      1.57008     0.785573
7.968 0.25 0.28 0.65 0.554668 2.9365e-06 0.623798   9.4878e-05  0.000319923  9.48083e-05     -1.57124 -4.88143e-05      1.57006     0.785587
7.969 0.25 0.28 0.65 0.554668 3.93068e-06 0.623794  0.000102361  0.000295271  0.000102297     -1.57126 -4.91952e-05      1.57003     0.785602
7.97 0.25 0.28 0.65 0.554667 5.00505e-06 0.62379  0.000110102  0.000269593  0.000110045     -1.57127 -4.95751e-05      1.57001     0.785617
7.971 0.25 0.28 0.65 0.554667 6.16198e-06 0.623787  0.000118098  0.000242898   0.00011805     -1.57129 -4.99541e-05      1.56999     0.785633
7.972 0.25 0.28 0.65 0.554667 7.4038e-06 0.623783 0.000126347 0.000215196 0.000126309    -1.57131 -5.0332e-05     1.56997     0.78565
7.973 0.25 0.28 0.65 0.554666 8.73277e-06 0.62378  0.000134847  0.000186497  0.000134822     -1.57133 -5.07088e-05      1.56995     0.785666
7.974 0.25 0.28 0.65 0.554665 1.01511e-05 0.623776  0.000143596   0.00015681  0.000143584     -1.57135 -5.10846e-05      1.56993     0.785684
7.975 0.25 0.28 0.65 0.554665 1.16609e-05 0.623773  0.000152591  0.000126144  0.000152595     -1.57137 -5.14592e-05       1.5699     0.785701
7.976 0.25 0.28 0.65 0.554664 1.32644e-05 0.62377  0.000161829  9.45086e-05  0.000161852      -1.5714 -5.18327e-05      1.56988      0.78572
7.977 0.25 0.28 0.65 0.554663 1.49635e-05 0.623767  0.00017131 6.19115e-05 0.000171353    -1.57142 -5.2205e-05     1.56986    0.785738
7.978 0.25 0.28 0.65 0.554662 1.67603e-05 0.623764  0.000181031  2.83616e-05  0.000181097     -1.57145 -5.25761e-05      1.56985     0.785758
7.979 0.25 0.28 0.65 0.55466 1.86567e-05 0.623761  0.000190989 -6.13273e-06   0.00019108     -1.57148 -5.29459e-05      1.56983     0.785777
7.98 0.25 0.28 0.65 0.554659 2.06547e-05 0.623758  0.000201183 -4.15634e-05  0.000201302     -1.57151 -5.33144e-05      1.56981     0.785797
7.981 0.25 0.28 0.65 0.554657 2.2756e-05 0.623755  0.000211612 -7.79225e-05   0.00021176     -1.57154 -5.36815e-05      1.56979     0.785818
7.982 0.25 0.28 0.65 0.554656 2.49625e-05 0.623752  0.000222272 -0.000115202  0.000222454     -1.57157 -5.40473e-05      1.56977     0.785839
7.983 0.25 0.28 0.65 0.554654 2.7276e-05 0.62375  0.000233163 -0.000153395   0.00023338      -1.5716 -5.44117e-05      1.56975      0.78586
7.984 0.25 0.28 0.65 0.554652 2.96982e-05 0.623747  0.000244281 -0.000192493  0.000244537     -1.57164 -5.47746e-05      1.56974     0.785882
7.985 0.25 0.28 0.65 0.55465 3.22308e-05 0.623745  0.000255627 -0.000232489  0.000255924     -1.57167  -5.5136e-05      1.56972     0.785905
7.986 0.25 0.28 0.65 0.554648 3.48753e-05 0.623742  0.000267197 -0.000273377  0.000267538     -1.57171 -5.54958e-05       1.5697     0.785927
7.987 0.25 0.28 0.65 0.554646 3.76335e-05 0.62374  0.000278991 -0.000315149  0.000279379     -1.57175  -5.5854e-05      1.56968     0.785951
7.988 0.25 0.28 0.65 0.554643 4.05069e-05 0.623737  0.000291006 -0.000357798  0.000291445     -1.57179 -5.62106e-05      1.56967     0.785974
7.989 0.25 0.28 0.65 0.554641 4.3497e-05 0.623735  0.000303241 -0.000401317  0.000303733     -1.57183 -5.65656e-05      1.56965     0.785998
7.99 0.25 0.28 0.65 0.554638 4.66052e-05 0.623733  0.000315694 -0.000445701  0.000316243     -1.57187 -5.69188e-05      1.56964     0.786023
7.991 0.25 0.28 0.65 0.554635 4.98331e-05 0.623731  0.000328364 -0.000490943  0.000328974     -1.57191 -5.72702e-05      1.56962     0.786047
7.992 0.25 0.28 0.65 0.554632 5.3182e-05 0.623729  0.000341249 -0.000537036  0.000341923     -1.57195 -5.76197e-05       1.5696     0.786073
7.993 0.25 0.28 0.65 0.554629 5.66533e-05 0.623727  0.000354348 -0.000583975  0.000355089       -1.572 -5.79674e-05      1.56959     0.786098
7.994 0.25 0.28 0.65 0.554625 6.02484e-05 0.623725  0.000367658 -0.000631753  0.000368472     -1.57204 -5.83132e-05      1.56957     0.786124
7.995 0.25 0.28 0.65 0.554622 6.39686e-05 0.623723   0.00038118 -0.000680364  0.000382068     -1.57209 -5.86569e-05      1.56956     0.786151
7.996 0.25 0.28 0.65 0.554618 6.7815e-05 0.623721  0.000394911 -0.000729804  0.000395878     -1.57214 -5.89987e-05      1.56954     0.786178
7.997 0.25 0.28 0.65 0.554615 7.17891e-05 0.623719   0.00040885 -0.000780065    0.0004099     -1.57219 -5.93383e-05      1.56953     0.786205
7.998 0.25 0.28 0.65 0.554611 7.5892e-05 0.623717  0.000422996 -0.000831143  0.000424133     -1.57224 -5.96758e-05      1.56952     0.786233
7.999 0.25 0.28 0.65 0.554607 8.01248e-05 0.623716  0.000437346 -0.000883033  0.000438575     -1.57229  -6.0011e-05       1.5695     0.786261
8 0.25 0.28 0.65 0.554602 8.44887e-05 0.623714  0.000451901 -0.000935729  0.000453226     -1.57234 -6.03441e-05      1.56949     0.786289
8.001 0.25 0.28 0.65 0.554598 8.89849e-05 0.623713  0.000466659 -0.000989225  0.000468083     -1.57239 -6.06747e-05      1.56947     0.786318
8.002 0.25 0.28 0.65 0.554593 9.36144e-05 0.623711 0.000481618 -0.00104352 0.000483146    -1.57245 -6.1003e-05     1.56946    0.786347
8.003 0.25 0.28 0.65 0.554589 9.83783e-05 0.62371  0.000496777   -0.0010986  0.000498414      -1.5725 -6.13289e-05      1.56945     0.786377
8.004 0.25 0.28 0.65 0.554584 0.000103278 0.623708  0.000512136  -0.00115447  0.000513886     -1.57256 -6.16523e-05      1.56944     0.786407
8.005 0.25 0.28 0.65 0.554579 0.000108313 0.623707  0.000527692  -0.00121112   0.00052956     -1.57261 -6.19731e-05      1.56942     0.786437
8.006 0.25 0.28 0.65 0.554574 0.000113487 0.623705  0.000543446  -0.00126855  0.000545436     -1.57267 -6.22912e-05      1.56941     0.786468
8.007 0.25 0.28 0.65 0.554569 0.000118798 0.623704  0.000559394  -0.00132675  0.000561513     -1.57273 -6.26067e-05       1.5694     0.786499
8.008 0.25 0.28 0.65 0.554563 0.000124249 0.623703  0.000575538  -0.00138572  0.000577788     -1.57279 -6.29194e-05      1.56939      0.78653
8.009 0.25 0.28 0.65 0.554557 0.00012984 0.623702  0.000591875  -0.00144545  0.000594263     -1.57285 -6.32293e-05      1.56937     0.786562
8.01 0.25 0.28 0.65 0.554552 0.000135573 0.623701  0.000608404  -0.00150594  0.000610935     -1.57291 -6.35364e-05      1.56936     0.786594
8.011 0.25 0.28 0.65 0.554546 0.000141447 0.623699  0.000625125  -0.00156718  0.000627803     -1.57298 -6.38404e-05      1.56935     0.786627
8.012 0.25 0.28 0.65 0.55454 0.000147464 0.623698  0.000642036  -0.00162918  0.000644867     -1.57304 -6.41415e-05      1.56934      0.78666
8.013 0.25 0.28 0.65 0.554533 0.000153625 0.623697  0.000659136  -0.00169192  0.000662126      -1.5731 -6.44395e-05      1.56933     0.786693
8.014 0.25 0.28 0.65 0.554527 0.00015993 0.623696  0.000676425   -0.0017554  0.000679579     -1.57317 -6.47343e-05      1.56932     0.786727
8.015 0.25 0.28 0.65 0.55452 0.00016638 0.623695  0.000693901  -0.00181963  0.000697224     -1.57324 -6.50259e-05       1.5693      0.78676
8.016 0.25 0.28 0.65 0.554513 0.000172976 0.623695  0.000711564  -0.00188459  0.000715062      -1.5733 -6.53142e-05      1.56929     0.786795
8.017 0.25 0.28 0.65 0.554506 0.000179719 0.623694  0.000729412  -0.00195028  0.000733092     -1.57337 -6.55991e-05      1.56928     0.786829
8.018 0.25 0.28 0.65 0.554499 0.00018661 0.623693  0.000747445   -0.0020167  0.000751311     -1.57344 -6.58806e-05      1.56927     0.786864
8.019 0.25 0.28 0.65 0.554492 0.000193648 0.623692  0.000765662  -0.00208384  0.000769721     -1.57351 -6.61586e-05      1.56926       0.7869
8.02 0.25 0.28 0.65 0.554485 0.000200836 0.623691 0.000784062  -0.0021517 0.000788319    -1.57358 -6.6433e-05     1.56925    0.786935
8.021 0.25 0.28 0.65 0.554477 0.000208172 0.623691  0.000802644  -0.00222028  0.000807106     -1.57365 -6.67037e-05      1.56924     0.786971
8.022 0.25 0.28 0.65 0.554469 0.000215659 0.62369  0.000821407  -0.00228958   0.00082608     -1.57372 -6.69707e-05      1.56923     0.787008
8.023 0.25 0.28 0.65 0.554461 0.000223297 0.623689  0.000840351  -0.00235958  0.000845241      -1.5738 -6.72339e-05      1.56922     0.787044
8.024 0.25 0.28 0.65 0.554453 0.000231085 0.623689  0.000859474   -0.0024303  0.000864587     -1.57387 -6.74933e-05      1.56921     0.787081
8.025 0.25 0.28 0.65 0.554445 0.000239026 0.623688  0.000878777  -0.00250171  0.000884119     -1.57395 -6.77486e-05       1.5692     0.787119
8.026 0.25 0.28 0.65 0.554436 0.000247119 0.623688  0.000898257  -0.00257383  0.000903836     -1.57402 -6.79999e-05      1.56919     0.787156
8.027 0.25 0.28 0.65 0.554428 0.000255365 0.623687  0.000917915  -0.00264665  0.000923737      -1.5741 -6.82471e-05      1.56918     0.787195
8.028 0.25 0.28 0.65 0.554419 0.000263765 0.623687  0.000937749  -0.00272016  0.000943821     -1.57418 -6.84902e-05      1.56918     0.787233
8.029 0.25 0.28 0.65 0.55441 0.000272319 0.623686  0.000957759  -0.00279436  0.000964087     -1.57426 -6.87289e-05      1.56917     0.787272
8.03 0.25 0.28 0.65 0.554401 0.000281027 0.623686  0.000977945  -0.00286925  0.000984536     -1.57434 -6.89633e-05      1.56916     0.787311
8.031 0.25 0.28 0.65 0.554391 0.000289891 0.623685  0.000998304  -0.00294483   0.00100517     -1.57442 -6.91932e-05      1.56915      0.78735
8.032 0.25 0.28 0.65 0.554382 0.00029891 0.623685   0.00101884   -0.0030211   0.00102598      -1.5745 -6.94187e-05      1.56914     0.787389
8.033 0.25 0.28 0.65 0.554372 0.000308085 0.623685   0.00103954  -0.00309804   0.00104697     -1.57458 -6.96395e-05      1.56913     0.787429
8.034 0.25 0.28 0.65 0.554362 0.000317416 0.623685   0.00106042  -0.00317566   0.00106814     -1.57466 -6.98557e-05      1.56912      0.78747
8.035 0.25 0.28 0.65 0.554352 0.000326905 0.623684   0.00108147  -0.00325396   0.00108949     -1.57474 -7.00671e-05      1.56911      0.78751
8.036 0.25 0.28 0.65 0.554342 0.000336551 0.623684    0.0011027  -0.00333293   0.00111102     -1.57483 -7.02737e-05      1.56911     0.787551
8.037 0.25 0.28 0.65 0.554332 0.000346354 0.623684   0.00112409  -0.00341257   0.00113273     -1.57491 -7.04753e-05       1.5691     0.787592
8.038 0.25 0.28 0.65 0.554321 0.000356316 0.623684   0.00114565  -0.00349288   0.00115461       -1.575 -7.06719e-05      1.56909     0.787634
8.039 0.25 0.28 0.65 0.55431 0.000366437 0.623684   0.00116738  -0.00357385   0.00117667     -1.57509 -7.08634e-05      1.56908     0.787676
8.04 0.25 0.28 0.65 0.554299 0.000376716 0.623684   0.00118928  -0.00365549   0.00119891     -1.57517 -7.10497e-05      1.56907     0.787718
8.041 0.25 0.28 0.65 0.554288 0.000387155 0.623684   0.00121135  -0.00373779   0.00122132     -1.57526 -7.12308e-05      1.56907     0.787761
8.042 0.25 0.28 0.65 0.554277 0.000397753 0.623684   0.00123359  -0.00382075   0.00124391     -1.57535 -7.14065e-05      1.56906     0.787803
8.043 0.25 0.28 0.65 0.554266 0.000408511 0.623684   0.00125599  -0.00390436   0.00126668     -1.57544 -7.15767e-05      1.56905     0.787846
8.044 0.25 0.28 0.65 0.554254 0.00041943 0.623684   0.00127856  -0.00398862   0.00128961     -1.57553 -7.17414e-05      1.56904      0.78789
8.045 0.25 0.28 0.65 0.554242 0.000430509 0.623684    0.0013013  -0.00407354   0.00131273     -1.57562 -7.19005e-05      1.56904     0.787934
8.046 0.25 0.28 0.65 0.55423 0.000441749 0.623684    0.0013242  -0.00415911   0.00133601     -1.57571 -7.20539e-05      1.56903     0.787978
8.047 0.25 0.28 0.65 0.554218 0.000453151 0.623684   0.00134726  -0.00424533   0.00135947     -1.57581 -7.22015e-05      1.56902     0.788022
8.048 0.25 0.28 0.65 0.554206 0.000464714 0.623684   0.00137049  -0.00433219   0.00138311      -1.5759 -7.23431e-05      1.56901     0.788067
8.049 0.25 0.28 0.65 0.554193 0.000476439 0.623684   0.00139389  -0.00441969   0.00140691     -1.57599 -7.24788e-05      1.56901     0.788112
8.05 0.25 0.28 0.65 0.55418 0.000488326 0.623684   0.00141744  -0.00450784   0.00143089     -1.57609 -7.26085e-05        1.569     0.788157
8.051 0.25 0.28 0.65 0.554167 0.000500376 0.623684   0.00144116  -0.00459662   0.00145504     -1.57618 -7.27319e-05      1.56899     0.788202
8.052 0.25 0.28 0.65 0.554154 0.000512588 0.623685   0.00146504  -0.00468604   0.00147936     -1.57628 -7.28491e-05      1.56899     0.788248
8.053 0.25 0.28 0.65 0.554141 0.000524963 0.623685 0.00148909 -0.0047761 0.00150385   -1.57638 -7.296e-05    1.56898   0.788294
8.054 0.25 0.28 0.65 0.554128 0.000537501 0.623685   0.00151329  -0.00486679   0.00152851     -1.57648 -7.30643e-05      1.56897     0.788341
8.055 0.25 0.28 0.65 0.554114 0.000550203 0.623686   0.00153766  -0.00495811   0.00155334     -1.57657 -7.31622e-05      1.56897     0.788388
8.056 0.25 0.28 0.65 0.5541 0.000563068 0.623686   0.00156218  -0.00505006   0.00157834     -1.57667 -7.32534e-05      1.56896     0.788435
8.057 0.25 0.28 0.65 0.554086 0.000576097 0.623686   0.00158687  -0.00514264   0.00160352     -1.57677 -7.33379e-05      1.56895     0.788482
8.058 0.25 0.28 0.65 0.554072 0.00058929 0.623687   0.00161172  -0.00523584   0.00162885     -1.57688 -7.34156e-05      1.56895      0.78853
8.059 0.25 0.28 0.65 0.554058 0.000602647 0.623687   0.00163672  -0.00532967   0.00165436     -1.57698 -7.34864e-05      1.56894     0.788577
8.06 0.25 0.28 0.65 0.554043 0.000616169 0.623688   0.00166189  -0.00542412   0.00168004     -1.57708 -7.35501e-05      1.56894     0.788626
8.061 0.25 0.28 0.65 0.554029 0.000629855 0.623688   0.00168721   -0.0055192   0.00170589     -1.57718 -7.36067e-05      1.56893     0.788674
8.062 0.25 0.28 0.65 0.554014 0.000643706 0.623688   0.00171269  -0.00561489    0.0017319     -1.57729 -7.36561e-05      1.56892     0.788723
8.063 0.25 0.28 0.65 0.553999 0.000657722 0.623689   0.00173833   -0.0057112   0.00175808     -1.57739 -7.36982e-05      1.56892     0.788772
8.064 0.25 0.28 0.65 0.553983 0.000671903 0.62369  0.00176412 -0.00580812  0.00178442     -1.5775 -7.3733e-05     1.56891    0.788821
8.065 0.25 0.28 0.65 0.553968 0.000686249 0.62369   0.00179007  -0.00590566   0.00181094      -1.5776 -7.37602e-05      1.56891     0.788871
8.066 0.25 0.28 0.65 0.553952 0.00070076 0.623691   0.00181618  -0.00600381   0.00183762     -1.57771 -7.37798e-05       1.5689     0.788921
8.067 0.25 0.28 0.65 0.553937 0.000715438 0.623691   0.00184244  -0.00610258   0.00186447     -1.57782 -7.37917e-05       1.5689     0.788971
8.068 0.25 0.28 0.65 0.553921 0.00073028 0.623692   0.00186886  -0.00620195   0.00189148     -1.57792 -7.37958e-05      1.56889     0.789022
8.069 0.25 0.28 0.65 0.553904 0.000745289 0.623693  0.00189543 -0.00630193  0.00191866    -1.57803 -7.3792e-05     1.56889    0.789073
8.07 0.25 0.28 0.65 0.553888 0.000760464 0.623693   0.00192216  -0.00640252     0.001946     -1.57814 -7.37802e-05      1.56888     0.789124
8.071 0.25 0.28 0.65 0.553872 0.000775804 0.623694   0.00194904  -0.00650371   0.00197351     -1.57825 -7.37602e-05      1.56887     0.789175
8.072 0.25 0.28 0.65 0.553855 0.000791311 0.623695   0.00197608   -0.0066055   0.00200118     -1.57836 -7.37321e-05      1.56887     0.789227
8.073 0.25 0.28 0.65 0.553838 0.000806984 0.623695   0.00200327   -0.0067079   0.00202902     -1.57847 -7.36957e-05      1.56886     0.789279
8.074 0.25 0.28 0.65 0.553821 0.000822824 0.623696   0.00203062   -0.0068109   0.00205703     -1.57859 -7.36509e-05      1.56886     0.789331
8.075 0.25 0.28 0.65 0.553804 0.00083883 0.623697   0.00205811   -0.0069145   0.00208519      -1.5787 -7.35976e-05      1.56885     0.789384
8.076 0.25 0.28 0.65 0.553786 0.000855002 0.623698   0.00208576  -0.00701869   0.00211352     -1.57881 -7.35356e-05      1.56885     0.789436
8.077 0.25 0.28 0.65 0.553769 0.000871341 0.623698   0.00211357  -0.00712349   0.00214202     -1.57893 -7.34649e-05      1.56884     0.789489
8.078 0.25 0.28 0.65 0.553751 0.000887847 0.623699   0.00214152  -0.00722887   0.00217068     -1.57904 -7.33854e-05      1.56884     0.789543
8.079 0.25 0.28 0.65 0.553733 0.00090452 0.6237  0.00216962 -0.00733485   0.0021995    -1.57916 -7.3297e-05     1.56883    0.789597
8.08 0.25 0.28 0.65 0.553715 0.00092136 0.623701   0.00219788  -0.00744143   0.00222848     -1.57927 -7.31995e-05      1.56883      0.78965
8.081 0.25 0.28 0.65 0.553696 0.000938367 0.623702  0.00222629 -0.00754859  0.00225763    -1.57939 -7.3093e-05     1.56883    0.789705
8.082 0.25 0.28 0.65 0.553678 0.00095554 0.623703   0.00225485  -0.00765635   0.00228694     -1.57951 -7.29771e-05      1.56882     0.789759
8.083 0.25 0.28 0.65 0.553659 0.000972881 0.623704   0.00228356  -0.00776469   0.00231641     -1.57963 -7.28519e-05      1.56882     0.789814
8.084 0.25 0.28 0.65 0.55364 0.000990389 0.623705   0.00231242  -0.00787362   0.00234605     -1.57975 -7.27173e-05      1.56881     0.789869
8.085 0.25 0.28 0.65 0.553621 0.00100806 0.623706   0.00234143  -0.00798314   0.00237584     -1.57987 -7.25731e-05      1.56881     0.789924
8.086 0.25 0.28 0.65 0.553602 0.00102591 0.623707   0.00237058  -0.00809324    0.0024058     -1.57999 -7.24192e-05       1.5688      0.78998
8.087 0.25 0.28 0.65 0.553582 0.00104392 0.623708   0.00239989  -0.00820393   0.00243592     -1.58011 -7.22556e-05       1.5688     0.790036
8.088 0.25 0.28 0.65 0.553563 0.00106209 0.623709  0.00242935 -0.00831519   0.0024662    -1.58023 -7.2082e-05     1.56879    0.790092
8.089 0.25 0.28 0.65 0.553543 0.00108044 0.62371   0.00245895  -0.00842704   0.00249665     -1.58035 -7.18985e-05      1.56879     0.790148
8.09 0.25 0.28 0.65 0.553523 0.00109895 0.623711   0.00248871  -0.00853947   0.00252725     -1.58047 -7.17049e-05      1.56879     0.790205
8.091 0.25 0.28 0.65 0.553503 0.00111763 0.623712  0.00251861 -0.00865248  0.00255801     -1.5806 -7.1501e-05     1.56878    0.790262
8.092 0.25 0.28 0.65 0.553482 0.00113648 0.623713   0.00254866  -0.00876606   0.00258894     -1.58072 -7.12869e-05      1.56878     0.790319
8.093 0.25 0.28 0.65 0.553462 0.00115549 0.623714   0.00257886  -0.00888023   0.00262002     -1.58085 -7.10623e-05      1.56877     0.790377
8.094 0.25 0.28 0.65 0.553441 0.00117467 0.623716    0.0026092  -0.00899496   0.00265127     -1.58097 -7.08271e-05      1.56877     0.790435
8.095 0.25 0.28 0.65 0.55342 0.00119402 0.623717   0.00263969  -0.00911028   0.00268268      -1.5811 -7.05813e-05      1.56877     0.790493
8.096 0.25 0.28 0.65 0.553399 0.00121354 0.623718   0.00267033  -0.00922616   0.00271424     -1.58123 -7.03248e-05      1.56876     0.790551
8.097 0.25 0.28 0.65 0.553378 0.00123322 0.623719   0.00270111  -0.00934262   0.00274597     -1.58135 -7.00573e-05      1.56876      0.79061
8.098 0.25 0.28 0.65 0.553356 0.00125307 0.62372   0.00273204  -0.00945965   0.00277785     -1.58148 -6.97789e-05      1.56875     0.790668
8.099 0.25 0.28 0.65 0.553335 0.00127309 0.623722   0.00276312  -0.00957725    0.0028099     -1.58161 -6.94894e-05      1.56875     0.790728
8.1 0.25 0.28 0.65 0.553313 0.00129328 0.623723   0.00279434  -0.00969541    0.0028421     -1.58174 -6.91887e-05      1.56875     0.790787
8.101 0.25 0.28 0.65 0.553291 0.00131363 0.623724   0.00282571  -0.00981415   0.00287447     -1.58187 -6.88766e-05      1.56874     0.790847
8.102 0.25 0.28 0.65 0.553269 0.00133416 0.623726   0.00285722  -0.00993345   0.00290699       -1.582 -6.85531e-05      1.56874     0.790907
8.103 0.25 0.28 0.65 0.553246 0.00135485 0.623727   0.00288888   -0.0100533   0.00293967     -1.58213 -6.82181e-05      1.56874     0.790967
8.104 0.25 0.28 0.65 0.553224 0.0013757 0.623728   0.00292068   -0.0101738   0.00297252     -1.58226 -6.78714e-05      1.56873     0.791027
8.105 0.25 0.28 0.65 0.553201 0.00139673 0.62373   0.00295263   -0.0102947   0.00300551      -1.5824 -6.75129e-05      1.56873     0.791088
8.106 0.25 0.28 0.65 0.553178 0.00141792 0.623731   0.00298472   -0.0104163   0.00303867     -1.58253 -6.71425e-05      1.56873     0.791149
8.107 0.25 0.28 0.65 0.553155 0.00143928 0.623733   0.00301696   -0.0105384   0.00307199     -1.58266 -6.67601e-05      1.56872      0.79121
8.108 0.25 0.28 0.65 0.553131 0.0014608 0.623734   0.00304933   -0.0106611   0.00310547      -1.5828 -6.63656e-05      1.56872     0.791272
8.109 0.25 0.28 0.65 0.553108 0.0014825 0.623735   0.00308186   -0.0107843    0.0031391     -1.58293 -6.59588e-05      1.56872     0.791334
8.11 0.25 0.28 0.65 0.553084 0.00150436 0.623737   0.00311452   -0.0109081   0.00317289     -1.58307 -6.55397e-05      1.56871     0.791396
8.111 0.25 0.28 0.65 0.55306 0.00152639 0.623738   0.00314733   -0.0110325   0.00320684      -1.5832 -6.51081e-05      1.56871     0.791458
8.112 0.25 0.28 0.65 0.553036 0.00154859 0.62374   0.00318028   -0.0111574   0.00324095     -1.58334 -6.46639e-05      1.56871     0.791521
8.113 0.25 0.28 0.65 0.553012 0.00157095 0.623741  0.00321337  -0.0112829  0.00327521    -1.58348 -6.4207e-05      1.5687    0.791584
8.114 0.25 0.28 0.65 0.552988 0.00159348 0.623743   0.00324661   -0.0114089   0.00330963     -1.58362 -6.37373e-05       1.5687     0.791647
8.115 0.25 0.28 0.65 0.552963 0.00161618 0.623744   0.00327999   -0.0115355   0.00334421     -1.58376 -6.32547e-05       1.5687      0.79171
8.116 0.25 0.28 0.65 0.552938 0.00163905 0.623746  0.00331351  -0.0116626  0.00337895     -1.5839 -6.2759e-05     1.56869    0.791774
8.117 0.25 0.28 0.65 0.552914 0.00166208 0.623748   0.00334717   -0.0117903   0.00341385     -1.58404 -6.22501e-05      1.56869     0.791838
8.118 0.25 0.28 0.65 0.552888 0.00168528 0.623749   0.00338097   -0.0119185    0.0034489     -1.58418 -6.17279e-05      1.56869     0.791902
8.119 0.25 0.28 0.65 0.552863 0.00170864 0.623751   0.00341492   -0.0120473   0.00348411     -1.58432 -6.11923e-05      1.56869     0.791967
8.12 0.25 0.28 0.65 0.552838 0.00173218 0.623753     0.003449   -0.0121767   0.00351947     -1.58446 -6.06431e-05      1.56868     0.792031
8.121 0.25 0.28 0.65 0.552812 0.00175588 0.623754   0.00348323   -0.0123065     0.003555      -1.5846 -6.00803e-05      1.56868     0.792096
