playtime target_pos(x) target_pos(y) target_pos(z) current_pos(x) current_pos(y) current_pos(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
12.599 0.25 0.28 0.65 0.554676 -2.62126e-06 0.623777  2.97518e-05  0.000599637  2.97248e-05     -1.57141 -4.89155e-05      1.57048     0.785457
12.6 0.25 0.28 0.65 0.554677 -2.33936e-06 0.623771  3.21265e-05  0.000596247  3.21007e-05     -1.57142 -4.93067e-05      1.57048     0.785462
12.601 0.25 0.28 0.65 0.554679 -2.03206e-06 0.623765   3.4595e-05   0.00059248  3.45709e-05     -1.57142 -4.96977e-05      1.57047     0.785467
12.602 0.25 0.28 0.65 0.55468 -1.69847e-06 0.62376  3.71577e-05  0.000588335  3.71356e-05     -1.57143 -5.00884e-05      1.57046     0.785472
12.603 0.25 0.28 0.65 0.554681 -1.33768e-06 0.623754   3.9815e-05  0.000583812  3.97953e-05     -1.57144 -5.04787e-05      1.57045     0.785477
12.604 0.25 0.28 0.65 0.554682 -9.48828e-07 0.623748  4.25671e-05  0.000578908  4.25504e-05     -1.57145 -5.08688e-05      1.57044     0.785483
12.605 0.25 0.28 0.65 0.554682 -5.31025e-07 0.623743  4.54144e-05  0.000573622  4.54011e-05     -1.57146 -5.12585e-05      1.57043     0.785488
12.606 0.25 0.28 0.65 0.554683 -8.34006e-08 0.623737  4.83572e-05  0.000567953  4.83479e-05     -1.57147 -5.16479e-05      1.57042     0.785494
12.607 0.25 0.28 0.65 0.554684 3.94913e-07 0.623732 5.13959e-05 0.000561901 5.13911e-05    -1.57148 -5.2037e-05     1.57042      0.7855
12.608 0.25 0.28 0.65 0.554685 9.04778e-07 0.623726  5.45307e-05  0.000555463   5.4531e-05     -1.57149 -5.24257e-05      1.57041     0.785506
12.609 0.25 0.28 0.65 0.554686 1.44705e-06 0.623721  5.77619e-05  0.000548638  5.77679e-05     -1.57151 -5.28141e-05       1.5704     0.785513
12.61 0.25 0.28 0.65 0.554686 2.02258e-06 0.623716    6.109e-05  0.000541425  6.11023e-05     -1.57152 -5.32021e-05      1.57039     0.785519
12.611 0.25 0.28 0.65 0.554687 2.63221e-06 0.62371  6.45151e-05  0.000533824  6.45344e-05     -1.57153 -5.35897e-05      1.57038     0.785526
12.612 0.25 0.28 0.65 0.554688 3.27678e-06 0.623705 6.80377e-05 0.000525832 6.80646e-05    -1.57154 -5.3977e-05     1.57037    0.785533
12.613 0.25 0.28 0.65 0.554688 3.95713e-06 0.623699   7.1658e-05  0.000517449  7.16932e-05     -1.57156 -5.43638e-05      1.57037      0.78554
12.614 0.25 0.28 0.65 0.554689 4.67408e-06 0.623694  7.53762e-05  0.000508673  7.54205e-05     -1.57157 -5.47502e-05      1.57036     0.785548
12.615 0.25 0.28 0.65 0.554689 5.42846e-06 0.623689  7.91929e-05  0.000499503  7.92469e-05     -1.57158 -5.51363e-05      1.57035     0.785555
12.616 0.25 0.28 0.65 0.55469 6.22108e-06 0.623684  8.31081e-05  0.000489939  8.31727e-05      -1.5716 -5.55218e-05      1.57034     0.785563
12.617 0.25 0.28 0.65 0.55469 7.05276e-06 0.623679 8.71222e-05 0.000479978 8.71983e-05    -1.57161 -5.5907e-05     1.57033    0.785571
12.618 0.25 0.28 0.65 0.55469 7.92431e-06 0.623673  9.12356e-05  0.000469621  9.13238e-05     -1.57163 -5.62917e-05      1.57032     0.785579
12.619 0.25 0.28 0.65 0.554691 8.83652e-06 0.623668  9.54485e-05  0.000458864  9.55498e-05     -1.57164 -5.66759e-05      1.57032     0.785587
12.62 0.25 0.28 0.65 0.554691 9.7902e-06 0.623663  9.97612e-05  0.000447709  9.98764e-05     -1.57166 -5.70597e-05      1.57031     0.785596
12.621 0.25 0.28 0.65 0.554691 1.07861e-05 0.623658 0.000104174 0.000436153 0.000104304    -1.57168 -5.7443e-05      1.5703    0.785604
12.622 0.25 0.28 0.65 0.554691 1.18251e-05 0.623653  0.000108687  0.000424195  0.000108833     -1.57169 -5.78258e-05      1.57029     0.785613
12.623 0.25 0.28 0.65 0.554691 1.29079e-05 0.623648  0.000113301  0.000411834  0.000113463     -1.57171 -5.82081e-05      1.57028     0.785622
12.624 0.25 0.28 0.65 0.554691 1.40353e-05 0.623643  0.000118016   0.00039907  0.000118196     -1.57173 -5.85899e-05      1.57027     0.785631
12.625 0.25 0.28 0.65 0.554691 1.5208e-05 0.623638  0.000122832    0.0003859  0.000123031     -1.57175 -5.89711e-05      1.57027     0.785641
12.626 0.25 0.28 0.65 0.554691 1.64269e-05 0.623633  0.000127749  0.000372325  0.000127968     -1.57177 -5.93518e-05      1.57026      0.78565
12.627 0.25 0.28 0.65 0.554691 1.76927e-05 0.623628  0.000132768  0.000358342  0.000133008     -1.57178 -5.97319e-05      1.57025      0.78566
12.628 0.25 0.28 0.65 0.554691 1.90061e-05 0.623624  0.000137889  0.000343951  0.000138151      -1.5718 -6.01115e-05      1.57024      0.78567
12.629 0.25 0.28 0.65 0.554691 2.0368e-05 0.623619  0.000143113  0.000329151  0.000143397     -1.57182 -6.04905e-05      1.57023     0.785681
12.63 0.25 0.28 0.65 0.55469 2.17789e-05 0.623614  0.000148439  0.000313941  0.000148748     -1.57184 -6.08689e-05      1.57023     0.785691
12.631 0.25 0.28 0.65 0.55469 2.32398e-05 0.623609  0.000153868   0.00029832  0.000154202     -1.57187 -6.12466e-05      1.57022     0.785702
12.632 0.25 0.28 0.65 0.554689 2.47513e-05 0.623605    0.0001594  0.000282287  0.000159761     -1.57189 -6.16238e-05      1.57021     0.785712
12.633 0.25 0.28 0.65 0.554689 2.63141e-05 0.6236  0.000165036   0.00026584  0.000165424     -1.57191 -6.20003e-05       1.5702     0.785724
12.634 0.25 0.28 0.65 0.554688 2.79291e-05 0.623595  0.000170775  0.000248979  0.000171192     -1.57193 -6.23761e-05      1.57019     0.785735
12.635 0.25 0.28 0.65 0.554688 2.95968e-05 0.623591  0.000176618  0.000231703  0.000177065     -1.57195 -6.27513e-05      1.57019     0.785746
12.636 0.25 0.28 0.65 0.554687 3.1318e-05 0.623586  0.000182565  0.000214011  0.000183044     -1.57198 -6.31258e-05      1.57018     0.785758
12.637 0.25 0.28 0.65 0.554686 3.30935e-05 0.623581  0.000188616  0.000195901  0.000189128       -1.572 -6.34995e-05      1.57017      0.78577
12.638 0.25 0.28 0.65 0.554685 3.49239e-05 0.623577  0.000194772  0.000177374  0.000195319     -1.57202 -6.38726e-05      1.57016     0.785782
12.639 0.25 0.28 0.65 0.554684 3.681e-05 0.623572  0.000201033  0.000158427  0.000201615     -1.57205 -6.42449e-05      1.57016     0.785794
12.64 0.25 0.28 0.65 0.554684 3.87523e-05 0.623568  0.000207399  0.000139061  0.000208019     -1.57207 -6.46165e-05      1.57015     0.785806
12.641 0.25 0.28 0.65 0.554683 4.07518e-05 0.623563  0.000213871  0.000119273  0.000214529      -1.5721 -6.49873e-05      1.57014     0.785819
12.642 0.25 0.28 0.65 0.554681 4.28089e-05 0.623559  0.000220448  9.90635e-05  0.000221146     -1.57212 -6.53573e-05      1.57013     0.785832
12.643 0.25 0.28 0.65 0.55468 4.49244e-05 0.623554  0.000227131  7.84312e-05   0.00022787     -1.57215 -6.57265e-05      1.57012     0.785845
12.644 0.25 0.28 0.65 0.554679 4.7099e-05 0.62355   0.00023392  5.73753e-05  0.000234703     -1.57218 -6.60949e-05      1.57012     0.785858
12.645 0.25 0.28 0.65 0.554678 4.93334e-05 0.623546  0.000240815  3.58947e-05  0.000241643     -1.57221 -6.64624e-05      1.57011     0.785871
12.646 0.25 0.28 0.65 0.554676 5.16282e-05 0.623541  0.000247817  1.39887e-05  0.000248691     -1.57223 -6.68291e-05       1.5701     0.785885
12.647 0.25 0.28 0.65 0.554675 5.39841e-05 0.623537  0.000254926 -8.34375e-06  0.000255847     -1.57226 -6.71949e-05      1.57009     0.785899
12.648 0.25 0.28 0.65 0.554673 5.64017e-05 0.623533  0.000262142 -3.11034e-05  0.000263113     -1.57229 -6.75598e-05      1.57009     0.785913
12.649 0.25 0.28 0.65 0.554672 5.88817e-05 0.623529  0.000269465 -5.42913e-05  0.000270487     -1.57232 -6.79238e-05      1.57008     0.785927
12.65 0.25 0.28 0.65 0.55467 6.14248e-05 0.623524  0.000276896 -7.79081e-05   0.00027797     -1.57235 -6.82869e-05      1.57007     0.785942
12.651 0.25 0.28 0.65 0.554668 6.40317e-05 0.62352  0.000284434 -0.000101955  0.000285563     -1.57238  -6.8649e-05      1.57006     0.785956
12.652 0.25 0.28 0.65 0.554667 6.67028e-05 0.623516   0.00029208 -0.000126432  0.000293266     -1.57241 -6.90101e-05      1.57006     0.785971
12.653 0.25 0.28 0.65 0.554665 6.9439e-05 0.623512  0.000299834 -0.000151341  0.000301078     -1.57244 -6.93703e-05      1.57005     0.785986
12.654 0.25 0.28 0.65 0.554663 7.22407e-05 0.623508  0.000307697 -0.000176682  0.000309001     -1.57247 -6.97294e-05      1.57004     0.786001
12.655 0.25 0.28 0.65 0.554661 7.51088e-05 0.623504  0.000315668 -0.000202456  0.000317034      -1.5725 -7.00875e-05      1.57004     0.786017
12.656 0.25 0.28 0.65 0.554658 7.80437e-05 0.6235  0.000323748 -0.000228665  0.000325178     -1.57253 -7.04445e-05      1.57003     0.786033
12.657 0.25 0.28 0.65 0.554656 8.10461e-05 0.623496  0.000331937 -0.000255308  0.000333433     -1.57257 -7.08004e-05      1.57002     0.786048
12.658 0.25 0.28 0.65 0.554654 8.41166e-05 0.623492  0.000340235 -0.000282387  0.000341799      -1.5726 -7.11552e-05      1.57001     0.786065
12.659 0.25 0.28 0.65 0.554652 8.72559e-05 0.623488  0.000348642 -0.000309902  0.000350276     -1.57263  -7.1509e-05      1.57001     0.786081
12.66 0.25 0.28 0.65 0.554649 9.04645e-05 0.623484   0.00035716 -0.000337854  0.000358865     -1.57267 -7.18615e-05         1.57     0.786097
12.661 0.25 0.28 0.65 0.554647 9.37431e-05 0.62348  0.000365787 -0.000366244  0.000367566      -1.5727 -7.22129e-05      1.56999     0.786114
12.662 0.25 0.28 0.65 0.554644 9.70922e-05 0.623476  0.000374524 -0.000395073  0.000376379     -1.57274 -7.25631e-05      1.56999     0.786131
12.663 0.25 0.28 0.65 0.554641 0.000100512 0.623472  0.000383371 -0.000424341  0.000385304     -1.57277  -7.2912e-05      1.56998     0.786148
12.664 0.25 0.28 0.65 0.554639 0.000104004 0.623468  0.000392328  -0.00045405  0.000394342     -1.57281 -7.32598e-05      1.56997     0.786166
12.665 0.25 0.28 0.65 0.554636 0.000107569 0.623464  0.000401397 -0.000484199  0.000403493     -1.57285 -7.36062e-05      1.56996     0.786183
12.666 0.25 0.28 0.65 0.554633 0.000111206 0.623461  0.000410576  -0.00051479  0.000412756     -1.57288 -7.39514e-05      1.56996     0.786201
12.667 0.25 0.28 0.65 0.55463 0.000114917 0.623457  0.000419866 -0.000545824  0.000422133     -1.57292 -7.42952e-05      1.56995     0.786219
12.668 0.25 0.28 0.65 0.554627 0.000118702 0.623453  0.000429267 -0.000577301  0.000431624     -1.57296 -7.46377e-05      1.56994     0.786237
12.669 0.25 0.28 0.65 0.554623 0.000122561 0.623449   0.00043878 -0.000609221  0.000441228       -1.573 -7.49788e-05      1.56994     0.786255
12.67 0.25 0.28 0.65 0.55462 0.000126496 0.623446  0.000448404 -0.000641586  0.000450946     -1.57304 -7.53186e-05      1.56993     0.786274
12.671 0.25 0.28 0.65 0.554617 0.000130506 0.623442   0.00045814 -0.000674397  0.000460778     -1.57308 -7.56568e-05      1.56992     0.786293
12.672 0.25 0.28 0.65 0.554613 0.000134593 0.623439  0.000467988 -0.000707653  0.000470725     -1.57312 -7.59937e-05      1.56992     0.786312
12.673 0.25 0.28 0.65 0.55461 0.000138757 0.623435  0.000477948 -0.000741356  0.000480786     -1.57316 -7.63291e-05      1.56991     0.786331
12.674 0.25 0.28 0.65 0.554606 0.000142998 0.623431   0.00048802 -0.000775506  0.000490962      -1.5732 -7.66629e-05       1.5699     0.786351
12.675 0.25 0.28 0.65 0.554602 0.000147317 0.623428  0.000498205 -0.000810104  0.000501253     -1.57324 -7.69952e-05       1.5699      0.78637
12.676 0.25 0.28 0.65 0.554599 0.000151714 0.623424  0.000508502 -0.000845151   0.00051166     -1.57328  -7.7326e-05      1.56989      0.78639
12.677 0.25 0.28 0.65 0.554595 0.000156191 0.623421  0.000518912 -0.000880647  0.000522181     -1.57332 -7.76552e-05      1.56988      0.78641
12.678 0.25 0.28 0.65 0.554591 0.000160748 0.623417  0.000529435 -0.000916592  0.000532819     -1.57337 -7.79827e-05      1.56988      0.78643
12.679 0.25 0.28 0.65 0.554587 0.000165384 0.623414  0.000540071 -0.000952989  0.000543572     -1.57341 -7.83086e-05      1.56987     0.786451
12.68 0.25 0.28 0.65 0.554582 0.000170101 0.62341  0.000550821 -0.000989837  0.000554441     -1.57345 -7.86328e-05      1.56986     0.786472
12.681 0.25 0.28 0.65 0.554578 0.0001749 0.623407  0.000561684  -0.00102714  0.000565427      -1.5735 -7.89553e-05      1.56986     0.786493
12.682 0.25 0.28 0.65 0.554574 0.00017978 0.623404  0.000572661  -0.00106489  0.000576529     -1.57354 -7.92761e-05      1.56985     0.786514
12.683 0.25 0.28 0.65 0.554569 0.000184742 0.6234  0.000583752  -0.00110309  0.000587748     -1.57359 -7.95951e-05      1.56984     0.786535
12.684 0.25 0.28 0.65 0.554565 0.000189787 0.623397  0.000594956  -0.00114175  0.000599083     -1.57363 -7.99123e-05      1.56984     0.786557
12.685 0.25 0.28 0.65 0.55456 0.000194916 0.623394  0.000606275  -0.00118086  0.000610536     -1.57368 -8.02276e-05      1.56983     0.786578
12.686 0.25 0.28 0.65 0.554555 0.000200128 0.62339  0.000617708  -0.00122043  0.000622106     -1.57373 -8.05411e-05      1.56983     0.786601
12.687 0.25 0.28 0.65 0.554551 0.000205425 0.623387  0.000629255  -0.00126046  0.000633793     -1.57377 -8.08526e-05      1.56982     0.786623
12.688 0.25 0.28 0.65 0.554546 0.000210806 0.623384  0.000640917  -0.00130093  0.000645598     -1.57382 -8.11623e-05      1.56981     0.786645
12.689 0.25 0.28 0.65 0.554541 0.000216273 0.623381  0.000652694  -0.00134187  0.000657521     -1.57387 -8.14699e-05      1.56981     0.786668
12.69 0.25 0.28 0.65 0.554535 0.000221825 0.623377  0.000664586  -0.00138326  0.000669562     -1.57392 -8.17756e-05       1.5698     0.786691
12.691 0.25 0.28 0.65 0.55453 0.000227464 0.623374  0.000676593  -0.00142511  0.000681721     -1.57397 -8.20792e-05       1.5698     0.786714
12.692 0.25 0.28 0.65 0.554525 0.000233189 0.623371  0.000688715  -0.00146742  0.000693999     -1.57402 -8.23808e-05      1.56979     0.786737
12.693 0.25 0.28 0.65 0.55452 0.000239002 0.623368  0.000700952  -0.00151019  0.000706395     -1.57407 -8.26802e-05      1.56978     0.786761
12.694 0.25 0.28 0.65 0.554514 0.000244902 0.623365  0.000713305  -0.00155342   0.00071891     -1.57412 -8.29775e-05      1.56978     0.786784
12.695 0.25 0.28 0.65 0.554508 0.000250891 0.623362  0.000725774   -0.0015971  0.000731544     -1.57417 -8.32727e-05      1.56977     0.786808
12.696 0.25 0.28 0.65 0.554503 0.000256968 0.623359  0.000738358  -0.00164125  0.000744297     -1.57422 -8.35656e-05      1.56977     0.786832
12.697 0.25 0.28 0.65 0.554497 0.000263135 0.623356  0.000751058  -0.00168586   0.00075717     -1.57427 -8.38563e-05      1.56976     0.786857
12.698 0.25 0.28 0.65 0.554491 0.000269391 0.623353  0.000763875  -0.00173093  0.000770162     -1.57433 -8.41446e-05      1.56975     0.786881
12.699 0.25 0.28 0.65 0.554485 0.000275737 0.62335  0.000776807  -0.00177646  0.000783274     -1.57438 -8.44307e-05      1.56975     0.786906
12.7 0.25 0.28 0.65 0.554479 0.000282174 0.623347  0.000789856  -0.00182246  0.000796506     -1.57443 -8.47144e-05      1.56974     0.786931
12.701 0.25 0.28 0.65 0.554472 0.000288702 0.623344  0.000803021  -0.00186891  0.000809857     -1.57449 -8.49957e-05      1.56974     0.786957
12.702 0.25 0.28 0.65 0.554466 0.000295321 0.623341  0.000816303  -0.00191583  0.000823329     -1.57454 -8.52745e-05      1.56973     0.786982
12.703 0.25 0.28 0.65 0.55446 0.000302032 0.623338  0.000829702  -0.00196322  0.000836922      -1.5746 -8.55509e-05      1.56972     0.787008
12.704 0.25 0.28 0.65 0.554453 0.000308835 0.623335  0.000843218  -0.00201107  0.000850635     -1.57465 -8.58248e-05      1.56972     0.787034
12.705 0.25 0.28 0.65 0.554447 0.000315732 0.623332   0.00085685  -0.00205938  0.000864469     -1.57471 -8.60961e-05      1.56971      0.78706
12.706 0.25 0.28 0.65 0.55444 0.000322721 0.62333    0.0008706  -0.00210816  0.000878424     -1.57477 -8.63648e-05      1.56971     0.787086
12.707 0.25 0.28 0.65 0.554433 0.000329804 0.623327  0.000884467   -0.0021574    0.0008925     -1.57482 -8.66309e-05       1.5697     0.787113
12.708 0.25 0.28 0.65 0.554426 0.000336981 0.623324  0.000898451  -0.00220711  0.000906697     -1.57488 -8.68943e-05       1.5697      0.78714
12.709 0.25 0.28 0.65 0.554419 0.000344253 0.623321  0.000912553  -0.00225729  0.000921016     -1.57494 -8.71549e-05      1.56969     0.787167
12.71 0.25 0.28 0.65 0.554412 0.00035162 0.623319  0.000926772  -0.00230793  0.000935456       -1.575 -8.74129e-05      1.56969     0.787194
12.711 0.25 0.28 0.65 0.554404 0.000359082 0.623316 0.000941109 -0.00235905 0.000950018    -1.57506 -8.7668e-05     1.56968    0.787221
12.712 0.25 0.28 0.65 0.554397 0.00036664 0.623313  0.000955564  -0.00241063  0.000964702     -1.57512 -8.79202e-05      1.56968     0.787249
12.713 0.25 0.28 0.65 0.554389 0.000374294 0.623311  0.000970137  -0.00246267  0.000979508     -1.57518 -8.81696e-05      1.56967     0.787277
12.714 0.25 0.28 0.65 0.554382 0.000382045 0.623308  0.000984828  -0.00251519  0.000994437     -1.57524 -8.84161e-05      1.56966     0.787305
12.715 0.25 0.28 0.65 0.554374 0.000389893 0.623305  0.000999637  -0.00256818   0.00100949      -1.5753 -8.86596e-05      1.56966     0.787333
12.716 0.25 0.28 0.65 0.554366 0.000397838 0.623303  0.00101456 -0.00262163  0.00102466    -1.57536   -8.89e-05     1.56965    0.787362
12.717 0.25 0.28 0.65 0.554358 0.000405881 0.6233   0.00102961  -0.00267556   0.00103996     -1.57543 -8.91374e-05      1.56965     0.787391
12.718 0.25 0.28 0.65 0.55435 0.000414023 0.623298   0.00104477  -0.00272995   0.00105538     -1.57549 -8.93717e-05      1.56964      0.78742
12.719 0.25 0.28 0.65 0.554342 0.000422263 0.623295   0.00106006  -0.00278482   0.00107092     -1.57555 -8.96028e-05      1.56964     0.787449
12.72 0.25 0.28 0.65 0.554334 0.000430602 0.623293   0.00107546  -0.00284016   0.00108658     -1.57562 -8.98308e-05      1.56963     0.787478
12.721 0.25 0.28 0.65 0.554326 0.000439041 0.62329   0.00109098  -0.00289597   0.00110237     -1.57568 -9.00555e-05      1.56963     0.787508
12.722 0.25 0.28 0.65 0.554317 0.000447579 0.623288   0.00110662  -0.00295225   0.00111829     -1.57575 -9.02769e-05      1.56962     0.787538
12.723 0.25 0.28 0.65 0.554308 0.000456218 0.623285   0.00112238    -0.003009   0.00113432     -1.57581 -9.04949e-05      1.56962     0.787568
12.724 0.25 0.28 0.65 0.5543 0.000464957 0.623283   0.00113825  -0.00306623   0.00115048     -1.57588 -9.07096e-05      1.56961     0.787598
12.725 0.25 0.28 0.65 0.554291 0.000473798 0.62328   0.00115425  -0.00312393   0.00116677     -1.57595 -9.09208e-05      1.56961     0.787629
12.726 0.25 0.28 0.65 0.554282 0.00048274 0.623278   0.00117037   -0.0031821   0.00118317     -1.57601 -9.11286e-05       1.5696      0.78766
12.727 0.25 0.28 0.65 0.554273 0.000491783 0.623276    0.0011866  -0.00324074   0.00119971     -1.57608 -9.13328e-05       1.5696     0.787691
12.728 0.25 0.28 0.65 0.554264 0.000500929 0.623273   0.00120296  -0.00329986   0.00121636     -1.57615 -9.15335e-05      1.56959     0.787722
12.729 0.25 0.28 0.65 0.554254 0.000510177 0.623271   0.00121943  -0.00335946   0.00123315     -1.57622 -9.17305e-05      1.56959     0.787753
12.73 0.25 0.28 0.65 0.554245 0.000519528 0.623269   0.00123603  -0.00341952   0.00125005     -1.57629 -9.19238e-05      1.56958     0.787785
12.731 0.25 0.28 0.65 0.554235 0.000528983 0.623266   0.00125274  -0.00348007   0.00126708     -1.57636 -9.21134e-05      1.56958     0.787817
12.732 0.25 0.28 0.65 0.554226 0.000538541 0.623264   0.00126958  -0.00354108   0.00128424     -1.57643 -9.22993e-05      1.56958     0.787849
12.733 0.25 0.28 0.65 0.554216 0.000548203 0.623262   0.00128653  -0.00360258   0.00130152      -1.5765 -9.24813e-05      1.56957     0.787881
12.734 0.25 0.28 0.65 0.554206 0.000557969 0.62326    0.0013036  -0.00366455   0.00131893     -1.57657 -9.26594e-05      1.56957     0.787914
12.735 0.25 0.28 0.65 0.554196 0.00056784 0.623258    0.0013208  -0.00372699   0.00133646     -1.57664 -9.28336e-05      1.56956     0.787947
12.736 0.25 0.28 0.65 0.554186 0.000577816 0.623255   0.00133811  -0.00378991   0.00135412     -1.57671 -9.30038e-05      1.56956      0.78798
12.737 0.25 0.28 0.65 0.554176 0.000587897 0.623253  0.00135555 -0.00385331   0.0013719    -1.57679  -9.317e-05     1.56955    0.788013
12.738 0.25 0.28 0.65 0.554166 0.000598084 0.623251   0.0013731 -0.00391719  0.00138981    -1.57686 -9.3332e-05     1.56955    0.788046
12.739 0.25 0.28 0.65 0.554155 0.000608378 0.623249  0.00139078 -0.00398154  0.00140784    -1.57693  -9.349e-05     1.56954     0.78808
12.74 0.25 0.28 0.65 0.554145 0.000618777 0.623247   0.00140857  -0.00404637   0.00142601     -1.57701 -9.36437e-05      1.56954     0.788114
12.741 0.25 0.28 0.65 0.554134 0.000629284 0.623245   0.00142649  -0.00411168   0.00144429     -1.57708 -9.37932e-05      1.56953     0.788148
12.742 0.25 0.28 0.65 0.554123 0.000639897 0.623243   0.00144453  -0.00417746   0.00146271     -1.57716 -9.39384e-05      1.56953     0.788182
12.743 0.25 0.28 0.65 0.554112 0.000650618 0.623241   0.00146269  -0.00424373   0.00148125     -1.57724 -9.40792e-05      1.56953     0.788217
12.744 0.25 0.28 0.65 0.554101 0.000661446 0.623239   0.00148096  -0.00431047   0.00149992     -1.57731 -9.42156e-05      1.56952     0.788252
12.745 0.25 0.28 0.65 0.55409 0.000672383 0.623237   0.00149936  -0.00437769   0.00151871     -1.57739 -9.43475e-05      1.56952     0.788287
12.746 0.25 0.28 0.65 0.554079 0.000683428 0.623235   0.00151788  -0.00444539   0.00153763     -1.57747 -9.44749e-05      1.56951     0.788322
12.747 0.25 0.28 0.65 0.554067 0.000694582 0.623233   0.00153653  -0.00451357   0.00155668     -1.57755 -9.45977e-05      1.56951     0.788358
12.748 0.25 0.28 0.65 0.554056 0.000705845 0.623231   0.00155529  -0.00458223   0.00157586     -1.57762 -9.47158e-05      1.56951     0.788393
12.749 0.25 0.28 0.65 0.554044 0.000717217 0.623229   0.00157417  -0.00465136   0.00159516      -1.5777 -9.48293e-05       1.5695     0.788429
12.75 0.25 0.28 0.65 0.554032 0.000728699 0.623227  0.00159318 -0.00472098  0.00161459    -1.57778 -9.4938e-05      1.5695    0.788465
12.751 0.25 0.28 0.65 0.55402 0.000740291 0.623226   0.00161231  -0.00479108   0.00163415     -1.57786 -9.50418e-05      1.56949     0.788502
