playtime target_pos(x) target_pos(y) target_pos(z) current_pos(x) current_pos(y) current_pos(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
10.817 0.25 0.28 0.65 0.554666 -4.24579e-06 0.623834  1.10901e-05  0.000612828  1.10665e-05     -1.57136 -4.49766e-05       1.5706      0.78542
10.818 0.25 0.28 0.65 0.554667 -4.16732e-06 0.623828  1.25451e-05  0.000613129  1.25202e-05     -1.57136 -4.53704e-05      1.57059     0.785423
10.819 0.25 0.28 0.65 0.554669 -4.07274e-06 0.623822  1.40906e-05  0.000613067  1.40643e-05     -1.57137 -4.57639e-05      1.57058     0.785426
10.82 0.25 0.28 0.65 0.55467 -3.96109e-06 0.623816  1.57267e-05  0.000612641  1.56994e-05     -1.57137 -4.61573e-05      1.57057      0.78543
10.821 0.25 0.28 0.65 0.554671 -3.83141e-06 0.62381  1.74539e-05  0.000611849  1.74257e-05     -1.57138 -4.65504e-05      1.57056     0.785433
10.822 0.25 0.28 0.65 0.554673 -3.68278e-06 0.623804  1.92726e-05   0.00061069  1.92438e-05     -1.57138 -4.69433e-05      1.57055     0.785437
10.823 0.25 0.28 0.65 0.554674 -3.51423e-06 0.623798   2.1183e-05  0.000609162  2.11538e-05     -1.57139 -4.73359e-05      1.57054      0.78544
10.824 0.25 0.28 0.65 0.554675 -3.32486e-06 0.623792  2.31856e-05  0.000607265  2.31563e-05      -1.5714 -4.77283e-05      1.57054     0.785444
10.825 0.25 0.28 0.65 0.554676 -3.11372e-06 0.623786  2.52808e-05  0.000604996  2.52516e-05      -1.5714 -4.81204e-05      1.57053     0.785449
10.826 0.25 0.28 0.65 0.554678 -2.87991e-06 0.62378  2.74687e-05  0.000602355    2.744e-05     -1.57141 -4.85123e-05      1.57052     0.785453
10.827 0.25 0.28 0.65 0.554679 -2.62251e-06 0.623774  2.97498e-05   0.00059934   2.9722e-05     -1.57142 -4.89039e-05      1.57051     0.785457
10.828 0.25 0.28 0.65 0.55468 -2.34061e-06 0.623769  3.21245e-05  0.000595949  3.20979e-05     -1.57143 -4.92952e-05       1.5705     0.785462
10.829 0.25 0.28 0.65 0.554681 -2.0333e-06 0.623763   3.4593e-05  0.000592183   3.4568e-05     -1.57143 -4.96863e-05      1.57049     0.785467
10.83 0.25 0.28 0.65 0.554682 -1.69971e-06 0.623757 3.71557e-05 0.000588038 3.71328e-05    -1.57144 -5.0077e-05     1.57048    0.785472
10.831 0.25 0.28 0.65 0.554683 -1.33892e-06 0.623752   3.9813e-05  0.000583514  3.97925e-05     -1.57145 -5.04675e-05      1.57048     0.785477
10.832 0.25 0.28 0.65 0.554684 -9.50066e-07 0.623746   4.2565e-05   0.00057861  4.25476e-05     -1.57146 -5.08576e-05      1.57047     0.785483
10.833 0.25 0.28 0.65 0.554685 -5.32262e-07 0.62374  4.54123e-05  0.000573324  4.53983e-05     -1.57147 -5.12474e-05      1.57046     0.785488
10.834 0.25 0.28 0.65 0.554686 -8.46355e-08 0.623735  4.83551e-05  0.000567656  4.83451e-05     -1.57148 -5.16369e-05      1.57045     0.785494
10.835 0.25 0.28 0.65 0.554686 3.9368e-07 0.623729  5.13937e-05  0.000561603  5.13883e-05     -1.57149 -5.20261e-05      1.57044       0.7855
10.836 0.25 0.28 0.65 0.554687 9.03546e-07 0.623724  5.45285e-05  0.000555165  5.45282e-05      -1.5715 -5.24149e-05      1.57043     0.785506
10.837 0.25 0.28 0.65 0.554688 1.44582e-06 0.623719  5.77597e-05   0.00054834  5.77652e-05     -1.57152 -5.28034e-05      1.57042     0.785513
10.838 0.25 0.28 0.65 0.554689 2.02135e-06 0.623713  6.10878e-05  0.000541127  6.10996e-05     -1.57153 -5.31915e-05      1.57042     0.785519
10.839 0.25 0.28 0.65 0.554689 2.63098e-06 0.623708  6.45129e-05  0.000533526  6.45317e-05     -1.57154 -5.35792e-05      1.57041     0.785526
10.84 0.25 0.28 0.65 0.55469 3.27556e-06 0.623702  6.80354e-05  0.000525534  6.80619e-05     -1.57155 -5.39665e-05       1.5704     0.785533
10.841 0.25 0.28 0.65 0.554691 3.9559e-06 0.623697  7.16556e-05  0.000517151  7.16905e-05     -1.57157 -5.43535e-05      1.57039      0.78554
10.842 0.25 0.28 0.65 0.554691 4.67286e-06 0.623692 7.53739e-05 0.000508375 7.54179e-05    -1.57158  -5.474e-05     1.57038    0.785548
10.843 0.25 0.28 0.65 0.554692 5.42724e-06 0.623687  7.91905e-05  0.000499205  7.92443e-05     -1.57159 -5.51262e-05      1.57037     0.785555
10.844 0.25 0.28 0.65 0.554692 6.21986e-06 0.623681  8.31056e-05  0.000489641  8.31702e-05     -1.57161 -5.55119e-05      1.57036     0.785563
10.845 0.25 0.28 0.65 0.554692 7.05155e-06 0.623676  8.71197e-05   0.00047968  8.71958e-05     -1.57162 -5.58971e-05      1.57036     0.785571
10.846 0.25 0.28 0.65 0.554693 7.92309e-06 0.623671 9.12331e-05 0.000469322 9.13214e-05    -1.57164 -5.6282e-05     1.57035    0.785579
10.847 0.25 0.28 0.65 0.554693 8.83531e-06 0.623666  9.54459e-05  0.000458566  9.55474e-05     -1.57165 -5.66663e-05      1.57034     0.785587
10.848 0.25 0.28 0.65 0.554693 9.78898e-06 0.623661  9.97585e-05   0.00044741   9.9874e-05     -1.57167 -5.70502e-05      1.57033     0.785596
10.849 0.25 0.28 0.65 0.554693 1.07849e-05 0.623656  0.000104171  0.000435854  0.000104302     -1.57169 -5.74336e-05      1.57032     0.785604
10.85 0.25 0.28 0.65 0.554694 1.18239e-05 0.623651  0.000108684  0.000423896  0.000108831      -1.5717 -5.78166e-05      1.57032     0.785613
10.851 0.25 0.28 0.65 0.554694 1.29067e-05 0.623646 0.000113298 0.000411535 0.000113461    -1.57172 -5.8199e-05     1.57031    0.785622
10.852 0.25 0.28 0.65 0.554694 1.40341e-05 0.623641  0.000118013   0.00039877  0.000118194     -1.57174 -5.85809e-05       1.5703     0.785631
10.853 0.25 0.28 0.65 0.554694 1.52068e-05 0.623636  0.000122829  0.000385601  0.000123028     -1.57176 -5.89623e-05      1.57029     0.785641
10.854 0.25 0.28 0.65 0.554694 1.64257e-05 0.623631  0.000127746  0.000372025  0.000127966     -1.57178 -5.93431e-05      1.57028     0.785651
10.855 0.25 0.28 0.65 0.554693 1.76915e-05 0.623626  0.000132765  0.000358043  0.000133006      -1.5718 -5.97234e-05      1.57027      0.78566
10.856 0.25 0.28 0.65 0.554693 1.90049e-05 0.623621  0.000137886  0.000343652  0.000138149     -1.57181 -6.01031e-05      1.57027      0.78567
10.857 0.25 0.28 0.65 0.554693 2.03668e-05 0.623616   0.00014311  0.000328852  0.000143396     -1.57183 -6.04823e-05      1.57026     0.785681
10.858 0.25 0.28 0.65 0.554693 2.17778e-05 0.623612  0.000148436  0.000313642  0.000148746     -1.57186 -6.08608e-05      1.57025     0.785691
10.859 0.25 0.28 0.65 0.554692 2.32386e-05 0.623607  0.000153865   0.00029802    0.0001542     -1.57188 -6.12387e-05      1.57024     0.785702
10.86 0.25 0.28 0.65 0.554692 2.47501e-05 0.623602 0.000159396 0.000281987 0.000159759     -1.5719 -6.1616e-05     1.57023    0.785713
10.861 0.25 0.28 0.65 0.554691 2.6313e-05 0.623597  0.000165032   0.00026554  0.000165422     -1.57192 -6.19927e-05      1.57023     0.785724
10.862 0.25 0.28 0.65 0.554691 2.79279e-05 0.623593  0.000170771  0.000248679  0.000171191     -1.57194 -6.23687e-05      1.57022     0.785735
10.863 0.25 0.28 0.65 0.55469 2.95956e-05 0.623588 0.000176614 0.000231403 0.000177064    -1.57196 -6.2744e-05     1.57021    0.785746
10.864 0.25 0.28 0.65 0.554689 3.13169e-05 0.623583  0.000182561   0.00021371  0.000183043     -1.57199 -6.31187e-05       1.5702     0.785758
10.865 0.25 0.28 0.65 0.554689 3.30923e-05 0.623579  0.000188612  0.000195601  0.000189127     -1.57201 -6.34926e-05       1.5702      0.78577
10.866 0.25 0.28 0.65 0.554688 3.49227e-05 0.623574  0.000194768  0.000177073  0.000195318     -1.57203 -6.38659e-05      1.57019     0.785782
10.867 0.25 0.28 0.65 0.554687 3.68088e-05 0.62357  0.000201029  0.000158126  0.000201615     -1.57206 -6.42384e-05      1.57018     0.785794
10.868 0.25 0.28 0.65 0.554686 3.87512e-05 0.623565  0.000207395   0.00013876  0.000208018     -1.57208 -6.46101e-05      1.57017     0.785806
10.869 0.25 0.28 0.65 0.554685 4.07506e-05 0.623561  0.000213866  0.000118972  0.000214528     -1.57211 -6.49811e-05      1.57016     0.785819
10.87 0.25 0.28 0.65 0.554684 4.28077e-05 0.623556  0.000220443  9.87624e-05  0.000221145     -1.57214 -6.53513e-05      1.57016     0.785832
10.871 0.25 0.28 0.65 0.554683 4.49232e-05 0.623552  0.000227126    7.813e-05   0.00022787     -1.57216 -6.57207e-05      1.57015     0.785845
10.872 0.25 0.28 0.65 0.554681 4.70979e-05 0.623548  0.000233915  5.70739e-05  0.000234702     -1.57219 -6.60893e-05      1.57014     0.785858
10.873 0.25 0.28 0.65 0.55468 4.93322e-05 0.623543  0.00024081 3.55932e-05 0.000241642    -1.57222 -6.6457e-05     1.57013    0.785871
10.874 0.25 0.28 0.65 0.554679 5.1627e-05 0.623539  0.000247812   1.3687e-05  0.000248691     -1.57224 -6.68239e-05      1.57013     0.785885
10.875 0.25 0.28 0.65 0.554677 5.39829e-05 0.623535  0.000254921 -8.64555e-06  0.000255848     -1.57227 -6.71899e-05      1.57012     0.785899
10.876 0.25 0.28 0.65 0.554676 5.64005e-05 0.62353  0.000262136 -3.14054e-05  0.000263113      -1.5723 -6.75551e-05      1.57011     0.785913
10.877 0.25 0.28 0.65 0.554674 5.88806e-05 0.623526  0.000269459 -5.45933e-05  0.000270487     -1.57233 -6.79193e-05       1.5701     0.785927
10.878 0.25 0.28 0.65 0.554672 6.14237e-05 0.623522  0.000276889 -7.82103e-05  0.000277971     -1.57236 -6.82826e-05       1.5701     0.785942
10.879 0.25 0.28 0.65 0.554671 6.40305e-05 0.623518  0.000284427 -0.000102257  0.000285564     -1.57239 -6.86449e-05      1.57009     0.785956
10.88 0.25 0.28 0.65 0.554669 6.67017e-05 0.623514  0.000292073 -0.000126735  0.000293267     -1.57242 -6.90062e-05      1.57008     0.785971
10.881 0.25 0.28 0.65 0.554667 6.94378e-05 0.62351  0.000299828 -0.000151644  0.000301079     -1.57245 -6.93666e-05      1.57007     0.785986
10.882 0.25 0.28 0.65 0.554665 7.22396e-05 0.623505   0.00030769 -0.000176985  0.000309002     -1.57248 -6.97259e-05      1.57007     0.786001
10.883 0.25 0.28 0.65 0.554663 7.51076e-05 0.623501  0.000315661 -0.000202759  0.000317035     -1.57251 -7.00842e-05      1.57006     0.786017
10.884 0.25 0.28 0.65 0.554661 7.80425e-05 0.623497  0.000323741 -0.000228968  0.000325179     -1.57254 -7.04415e-05      1.57005     0.786033
10.885 0.25 0.28 0.65 0.554659 8.1045e-05 0.623493   0.00033193 -0.000255611  0.000333434     -1.57258 -7.07977e-05      1.57005     0.786049
10.886 0.25 0.28 0.65 0.554656 8.41155e-05 0.623489  0.000340227  -0.00028269    0.0003418     -1.57261 -7.11527e-05      1.57004     0.786065
10.887 0.25 0.28 0.65 0.554654 8.72548e-05 0.623485  0.000348635 -0.000310205  0.000350278     -1.57264 -7.15067e-05      1.57003     0.786081
10.888 0.25 0.28 0.65 0.554651 9.04634e-05 0.623481  0.000357152 -0.000338158  0.000358867     -1.57268 -7.18595e-05      1.57002     0.786097
10.889 0.25 0.28 0.65 0.554649 9.3742e-05 0.623477  0.000365779 -0.000366548  0.000367568     -1.57271 -7.22111e-05      1.57002     0.786114
10.89 0.25 0.28 0.65 0.554646 9.70911e-05 0.623474  0.000374516 -0.000395377  0.000376381     -1.57275 -7.25616e-05      1.57001     0.786131
10.891 0.25 0.28 0.65 0.554644 0.000100511 0.62347  0.000383363 -0.000424646  0.000385306     -1.57278 -7.29108e-05         1.57     0.786148
10.892 0.25 0.28 0.65 0.554641 0.000104003 0.623466   0.00039232 -0.000454354  0.000394344     -1.57282 -7.32588e-05         1.57     0.786166
10.893 0.25 0.28 0.65 0.554638 0.000107568 0.623462  0.000401388 -0.000484504  0.000403495     -1.57286 -7.36055e-05      1.56999     0.786183
10.894 0.25 0.28 0.65 0.554635 0.000111205 0.623458  0.000410567 -0.000515095  0.000412759     -1.57289 -7.39509e-05      1.56998     0.786201
10.895 0.25 0.28 0.65 0.554632 0.000114916 0.623455  0.000419857 -0.000546129  0.000422136     -1.57293  -7.4295e-05      1.56998     0.786219
10.896 0.25 0.28 0.65 0.554629 0.0001187 0.623451  0.000429258 -0.000577606  0.000431627     -1.57297 -7.46378e-05      1.56997     0.786237
10.897 0.25 0.28 0.65 0.554626 0.00012256 0.623447   0.00043877 -0.000609527  0.000441231     -1.57301 -7.49792e-05      1.56996     0.786255
10.898 0.25 0.28 0.65 0.554622 0.000126495 0.623443  0.000448394 -0.000641892   0.00045095     -1.57305 -7.53192e-05      1.56996     0.786274
10.899 0.25 0.28 0.65 0.554619 0.000130505 0.62344   0.00045813 -0.000674702  0.000460782     -1.57309 -7.56577e-05      1.56995     0.786293
10.9 0.25 0.28 0.65 0.554616 0.000134592 0.623436  0.000467978 -0.000707959  0.000470729     -1.57313 -7.59949e-05      1.56994     0.786312
10.901 0.25 0.28 0.65 0.554612 0.000138755 0.623433  0.000477938 -0.000741662   0.00048079     -1.57317 -7.63305e-05      1.56993     0.786331
10.902 0.25 0.28 0.65 0.554608 0.000142997 0.623429   0.00048801 -0.000775812  0.000490966     -1.57321 -7.66647e-05      1.56993     0.786351
10.903 0.25 0.28 0.65 0.554605 0.000147316 0.623425  0.000498194  -0.00081041  0.000501258     -1.57325 -7.69973e-05      1.56992      0.78637
10.904 0.25 0.28 0.65 0.554601 0.000151713 0.623422  0.000508491 -0.000845457  0.000511664     -1.57329 -7.73284e-05      1.56992      0.78639
10.905 0.25 0.28 0.65 0.554597 0.00015619 0.623418  0.000518901 -0.000880953  0.000522186     -1.57333 -7.76578e-05      1.56991      0.78641
10.906 0.25 0.28 0.65 0.554593 0.000160746 0.623415  0.000529424   -0.0009169  0.000532823     -1.57338 -7.79857e-05       1.5699      0.78643
10.907 0.25 0.28 0.65 0.554589 0.000165383 0.623411  0.000540061 -0.000953296  0.000543577     -1.57342 -7.83119e-05       1.5699     0.786451
10.908 0.25 0.28 0.65 0.554585 0.0001701 0.623408   0.00055081 -0.000990144  0.000554446     -1.57346 -7.86364e-05      1.56989     0.786472
10.909 0.25 0.28 0.65 0.554581 0.000174899 0.623405  0.000561673  -0.00102744  0.000565432     -1.57351 -7.89592e-05      1.56988     0.786493
10.91 0.25 0.28 0.65 0.554576 0.000179779 0.623401   0.00057265   -0.0010652  0.000576534     -1.57355 -7.92803e-05      1.56988     0.786514
10.911 0.25 0.28 0.65 0.554572 0.000184741 0.623398   0.00058374   -0.0011034  0.000587753      -1.5736 -7.95996e-05      1.56987     0.786535
10.912 0.25 0.28 0.65 0.554567 0.000189786 0.623395  0.000594945  -0.00114206  0.000599088     -1.57364 -7.99171e-05      1.56986     0.786557
10.913 0.25 0.28 0.65 0.554562 0.000194915 0.623391  0.000606263  -0.00118117  0.000610541     -1.57369 -8.02327e-05      1.56986     0.786579
10.914 0.25 0.28 0.65 0.554558 0.000200127 0.623388  0.000617696  -0.00122074  0.000622111     -1.57374 -8.05465e-05      1.56985     0.786601
10.915 0.25 0.28 0.65 0.554553 0.000205424 0.623385  0.000629244  -0.00126076  0.000633798     -1.57378 -8.08584e-05      1.56984     0.786623
10.916 0.25 0.28 0.65 0.554548 0.000210805 0.623381  0.000640906  -0.00130124  0.000645603     -1.57383 -8.11684e-05      1.56984     0.786645
10.917 0.25 0.28 0.65 0.554543 0.000216272 0.623378  0.000652682  -0.00134218  0.000657526     -1.57388 -8.14764e-05      1.56983     0.786668
10.918 0.25 0.28 0.65 0.554538 0.000221824 0.623375  0.000664574  -0.00138357  0.000669567     -1.57393 -8.17824e-05      1.56983     0.786691
10.919 0.25 0.28 0.65 0.554533 0.000227463 0.623372  0.000676581  -0.00142542  0.000681727     -1.57398 -8.20864e-05      1.56982     0.786714
10.92 0.25 0.28 0.65 0.554527 0.000233188 0.623369  0.000688703  -0.00146773  0.000694004     -1.57403 -8.23883e-05      1.56981     0.786737
10.921 0.25 0.28 0.65 0.554522 0.000239001 0.623366   0.00070094   -0.0015105    0.0007064     -1.57408 -8.26881e-05      1.56981     0.786761
10.922 0.25 0.28 0.65 0.554516 0.000244901 0.623363  0.000713293  -0.00155373  0.000718915     -1.57413 -8.29857e-05       1.5698     0.786784
10.923 0.25 0.28 0.65 0.554511 0.00025089 0.623359  0.000725762  -0.00159742  0.000731549     -1.57418 -8.32812e-05       1.5698     0.786808
10.924 0.25 0.28 0.65 0.554505 0.000256967 0.623356  0.000738346  -0.00164156  0.000744303     -1.57423 -8.35745e-05      1.56979     0.786832
10.925 0.25 0.28 0.65 0.554499 0.000263134 0.623353  0.000751046  -0.00168617  0.000757175     -1.57428 -8.38655e-05      1.56978     0.786857
10.926 0.25 0.28 0.65 0.554493 0.00026939 0.62335  0.000763863  -0.00173124  0.000770167     -1.57434 -8.41543e-05      1.56978     0.786881
10.927 0.25 0.28 0.65 0.554487 0.000275736 0.623347  0.000776795  -0.00177677  0.000783279     -1.57439 -8.44407e-05      1.56977     0.786906
10.928 0.25 0.28 0.65 0.554481 0.000282173 0.623344  0.000789844  -0.00182277   0.00079651     -1.57444 -8.47248e-05      1.56977     0.786931
10.929 0.25 0.28 0.65 0.554475 0.000288701 0.623342   0.00080301  -0.00186923  0.000809862      -1.5745 -8.50064e-05      1.56976     0.786957
10.93 0.25 0.28 0.65 0.554468 0.00029532 0.623339  0.000816292  -0.00191615  0.000823334     -1.57455 -8.52857e-05      1.56976     0.786982
10.931 0.25 0.28 0.65 0.554462 0.000302031 0.623336   0.00082969  -0.00196353  0.000836926     -1.57461 -8.55624e-05      1.56975     0.787008
10.932 0.25 0.28 0.65 0.554455 0.000308834 0.623333  0.000843206  -0.00201138  0.000850639     -1.57466 -8.58367e-05      1.56974     0.787034
10.933 0.25 0.28 0.65 0.554449 0.000315731 0.62333  0.000856839  -0.00205969  0.000864473     -1.57472 -8.61084e-05      1.56974      0.78706
10.934 0.25 0.28 0.65 0.554442 0.00032272 0.623327  0.000870589  -0.00210847  0.000878428     -1.57478 -8.63775e-05      1.56973     0.787086
10.935 0.25 0.28 0.65 0.554435 0.000329803 0.623324 0.000884456 -0.00215772 0.000892503    -1.57483 -8.6644e-05     1.56973    0.787113
10.936 0.25 0.28 0.65 0.554428 0.00033698 0.623322   0.00089844  -0.00220743    0.0009067     -1.57489 -8.69078e-05      1.56972      0.78714
10.937 0.25 0.28 0.65 0.554421 0.000344252 0.623319  0.000912542   -0.0022576  0.000921019     -1.57495 -8.71688e-05      1.56972     0.787167
10.938 0.25 0.28 0.65 0.554414 0.000351619 0.623316  0.000926762  -0.00230825  0.000935459     -1.57501 -8.74272e-05      1.56971     0.787194
10.939 0.25 0.28 0.65 0.554407 0.000359081 0.623313  0.000941099  -0.00235936   0.00095002     -1.57507 -8.76827e-05      1.56971     0.787221
10.94 0.25 0.28 0.65 0.554399 0.000366639 0.623311  0.000955555  -0.00241094  0.000964704     -1.57513 -8.79354e-05       1.5697     0.787249
10.941 0.25 0.28 0.65 0.554392 0.000374293 0.623308  0.000970128  -0.00246299   0.00097951     -1.57519 -8.81852e-05      1.56969     0.787277
10.942 0.25 0.28 0.65 0.554384 0.000382044 0.623306 0.000984819 -0.00251551 0.000994438    -1.57525 -8.8432e-05     1.56969    0.787305
10.943 0.25 0.28 0.65 0.554376 0.000389892 0.623303  0.000999629  -0.00256849   0.00100949     -1.57531 -8.86759e-05      1.56968     0.787333
10.944 0.25 0.28 0.65 0.554369 0.000397837 0.6233   0.00101456  -0.00262195   0.00102466     -1.57537 -8.89168e-05      1.56968     0.787362
10.945 0.25 0.28 0.65 0.554361 0.00040588 0.623298    0.0010296  -0.00267587   0.00103996     -1.57544 -8.91546e-05      1.56967     0.787391
10.946 0.25 0.28 0.65 0.554353 0.000414022 0.623295   0.00104477  -0.00273027   0.00105538      -1.5755 -8.93894e-05      1.56967      0.78742
10.947 0.25 0.28 0.65 0.554345 0.000422262 0.623293   0.00106005  -0.00278514   0.00107092     -1.57556 -8.96209e-05      1.56966     0.787449
10.948 0.25 0.28 0.65 0.554336 0.000430601 0.62329   0.00107545  -0.00284048   0.00108658     -1.57563 -8.98493e-05      1.56966     0.787478
10.949 0.25 0.28 0.65 0.554328 0.00043904 0.623288   0.00109097  -0.00289629   0.00110237     -1.57569 -9.00744e-05      1.56965     0.787508
10.95 0.25 0.28 0.65 0.554319 0.000447578 0.623285   0.00110661  -0.00295257   0.00111828     -1.57576 -9.02963e-05      1.56965     0.787538
10.951 0.25 0.28 0.65 0.554311 0.000456217 0.623283   0.00112237  -0.00300932   0.00113432     -1.57582 -9.05148e-05      1.56964     0.787568
10.952 0.25 0.28 0.65 0.554302 0.000464957 0.62328   0.00113825  -0.00306655   0.00115048     -1.57589 -9.07299e-05      1.56964     0.787598
10.953 0.25 0.28 0.65 0.554293 0.000473797 0.623278   0.00115425  -0.00312424   0.00116676     -1.57596 -9.09416e-05      1.56963     0.787629
10.954 0.25 0.28 0.65 0.554284 0.000482739 0.623276   0.00117037  -0.00318242   0.00118317     -1.57602 -9.11498e-05      1.56963      0.78766
10.955 0.25 0.28 0.65 0.554275 0.000491782 0.623273    0.0011866  -0.00324106    0.0011997     -1.57609 -9.13545e-05      1.56962     0.787691
10.956 0.25 0.28 0.65 0.554266 0.000500928 0.623271   0.00120296  -0.00330018   0.00121636     -1.57616 -9.15556e-05      1.56962     0.787722
10.957 0.25 0.28 0.65 0.554257 0.000510176 0.623269   0.00121943  -0.00335978   0.00123314     -1.57623 -9.17531e-05      1.56961     0.787753
10.958 0.25 0.28 0.65 0.554247 0.000519527 0.623266   0.00123603  -0.00341984   0.00125004      -1.5763 -9.19469e-05      1.56961     0.787785
10.959 0.25 0.28 0.65 0.554238 0.000528982 0.623264  0.00125274 -0.00348039  0.00126707    -1.57637 -9.2137e-05      1.5696    0.787817
10.96 0.25 0.28 0.65 0.554228 0.00053854 0.623262   0.00126958  -0.00354141   0.00128423     -1.57644 -9.23233e-05       1.5696     0.787849
10.961 0.25 0.28 0.65 0.554218 0.000548202 0.62326   0.00128653   -0.0036029   0.00130151     -1.57651 -9.25058e-05       1.5696     0.787881
10.962 0.25 0.28 0.65 0.554209 0.000557968 0.623257   0.00130361  -0.00366487   0.00131891     -1.57658 -9.26844e-05      1.56959     0.787914
10.963 0.25 0.28 0.65 0.554199 0.000567839 0.623255   0.00132081  -0.00372731   0.00133644     -1.57665 -9.28591e-05      1.56959     0.787947
10.964 0.25 0.28 0.65 0.554188 0.000577815 0.623253   0.00133812  -0.00379024    0.0013541     -1.57672 -9.30298e-05      1.56958      0.78798
10.965 0.25 0.28 0.65 0.554178 0.000587896 0.623251   0.00135556  -0.00385364   0.00137188      -1.5768 -9.31965e-05      1.56958     0.788013
10.966 0.25 0.28 0.65 0.554168 0.000598083 0.623249   0.00137311  -0.00391751   0.00138979     -1.57687 -9.33591e-05      1.56957     0.788046
10.967 0.25 0.28 0.65 0.554157 0.000608377 0.623247   0.00139079  -0.00398186   0.00140782     -1.57694 -9.35175e-05      1.56957      0.78808
10.968 0.25 0.28 0.65 0.554147 0.000618776 0.623245   0.00140859  -0.00404669   0.00142598     -1.57702 -9.36717e-05      1.56956     0.788114
10.969 0.25 0.28 0.65 0.554136 0.000629283 0.623243   0.00142651    -0.004112   0.00144427     -1.57709 -9.38217e-05      1.56956     0.788148
10.97 0.25 0.28 0.65 0.554125 0.000639896 0.62324   0.00144455  -0.00417779   0.00146268     -1.57717 -9.39674e-05      1.56956     0.788182
10.971 0.25 0.28 0.65 0.554114 0.000650617 0.623238   0.00146271  -0.00424405   0.00148122     -1.57725 -9.41087e-05      1.56955     0.788217
10.972 0.25 0.28 0.65 0.554103 0.000661446 0.623236   0.00148099  -0.00431079   0.00149989     -1.57732 -9.42456e-05      1.56955     0.788252
10.973 0.25 0.28 0.65 0.554092 0.000672382 0.623235   0.00149939  -0.00437801   0.00151868      -1.5774 -9.43781e-05      1.56954     0.788287
10.974 0.25 0.28 0.65 0.554081 0.000683427 0.623233  0.00151791 -0.00444571   0.0015376    -1.57748 -9.4506e-05     1.56954    0.788322
10.975 0.25 0.28 0.65 0.554069 0.000694581 0.623231   0.00153655  -0.00451389   0.00155664     -1.57756 -9.46293e-05      1.56953     0.788358
10.976 0.25 0.28 0.65 0.554058 0.000705844 0.623229  0.00155532 -0.00458255  0.00157582    -1.57763 -9.4748e-05     1.56953    0.788393
10.977 0.25 0.28 0.65 0.554046 0.000717216 0.623227  0.00157421 -0.00465169  0.00159512    -1.57771 -9.4862e-05     1.56953    0.788429
10.978 0.25 0.28 0.65 0.554034 0.000728698 0.623225   0.00159321  -0.00472131   0.00161455     -1.57779 -9.49713e-05      1.56952     0.788466
10.979 0.25 0.28 0.65 0.554023 0.00074029 0.623223   0.00161234  -0.00479141    0.0016341     -1.57787 -9.50757e-05      1.56952     0.788502
