playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z obstacle_x obstacle_y obstacle_z distance_norm q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
10.645 0.3 -0.012 0.52 0.0381695 0.00479932 0.690685 0.15 -0.012 0.65 0.120181 0.00397038 -1.34575 0.00950814 -2.20873 0.0090329 0.879005 -0.0195542
10.646 0.3 -0.012 0.52 0.0381474 0.00481843 0.690624 0.15 -0.012 0.65 0.120184 0.00399493 -1.34594 0.00954465 -2.20895 0.00907453 0.879019 -0.0195537
10.647 0.3 -0.012 0.52 0.0381254 0.00483756 0.690562 0.15 -0.012 0.65 0.120186 0.00401953 -1.34613 0.0095812 -2.20916 0.0091162 0.879032 -0.0195532
10.648 0.3 -0.012 0.52 0.0381033 0.00485671 0.690499 0.15 -0.012 0.65 0.120188 0.00404416 -1.34632 0.00961779 -2.20938 0.00915792 0.879046 -0.0195527
10.649 0.3 -0.012 0.52 0.0380813 0.00487586 0.690437 0.15 -0.012 0.65 0.120191 0.00406884 -1.34651 0.00965441 -2.20959 0.00919969 0.87906 -0.0195522
10.65 0.3 -0.012 0.52 0.0380592 0.00489504 0.690375 0.15 -0.012 0.65 0.120193 0.00409354 -1.3467 0.00969106 -2.20981 0.0092415 0.879075 -0.0195516
10.651 0.3 -0.012 0.52 0.0380372 0.00491422 0.690312 0.15 -0.012 0.65 0.120195 0.00411829 -1.34689 0.00972776 -2.21002 0.00928335 0.879089 -0.0195511
10.652 0.3 -0.012 0.52 0.0380152 0.00493343 0.69025 0.15 -0.012 0.65 0.120197 0.00414308 -1.34708 0.00976449 -2.21024 0.00932525 0.879103 -0.0195506
10.653 0.3 -0.012 0.52 0.0379931 0.00495264 0.690187 0.15 -0.012 0.65 0.1202 0.0041679 -1.34727 0.00980126 -2.21045 0.0093672 0.879117 -0.01955
10.654 0.3 -0.012 0.52 0.0379711 0.00497187 0.690125 0.15 -0.012 0.65 0.120202 0.00419276 -1.34746 0.00983807 -2.21067 0.00940919 0.879132 -0.0195495
10.655 0.3 -0.012 0.52 0.037949 0.00499112 0.690062 0.15 -0.012 0.65 0.120204 0.00421767 -1.34765 0.00987491 -2.21089 0.00945122 0.879146 -0.019549
10.656 0.3 -0.012 0.52 0.037927 0.00501038 0.689999 0.15 -0.012 0.65 0.120207 0.0042426 -1.34784 0.00991179 -2.21111 0.0094933 0.879161 -0.0195484
10.657 0.3 -0.012 0.52 0.0379049 0.00502965 0.689936 0.15 -0.012 0.65 0.120209 0.00426758 -1.34803 0.0099487 -2.21132 0.00953543 0.879176 -0.0195479
10.658 0.3 -0.012 0.52 0.0378829 0.00504894 0.689872 0.15 -0.012 0.65 0.120211 0.0042926 -1.34823 0.00998566 -2.21154 0.0095776 0.87919 -0.0195473
10.659 0.3 -0.012 0.52 0.0378609 0.00506824 0.689809 0.15 -0.012 0.65 0.120213 0.00431765 -1.34842 0.0100226 -2.21176 0.00961982 0.879205 -0.0195468
10.66 0.3 -0.012 0.52 0.0378388 0.00508756 0.689746 0.15 -0.012 0.65 0.120216 0.00434274 -1.34861 0.0100597 -2.21198 0.00966208 0.87922 -0.0195463
10.661 0.3 -0.012 0.52 0.0378168 0.00510689 0.689682 0.15 -0.012 0.65 0.120218 0.00436788 -1.3488 0.0100967 -2.2122 0.00970439 0.879235 -0.0195457
10.662 0.3 -0.012 0.52 0.0377947 0.00512624 0.689619 0.15 -0.012 0.65 0.12022 0.00439305 -1.349 0.0101338 -2.21242 0.00974675 0.87925 -0.0195451
10.663 0.3 -0.012 0.52 0.0377727 0.0051456 0.689555 0.15 -0.012 0.65 0.120223 0.00441825 -1.34919 0.010171 -2.21264 0.00978915 0.879266 -0.0195446
10.664 0.3 -0.012 0.52 0.0377506 0.00516498 0.689491 0.15 -0.012 0.65 0.120225 0.0044435 -1.34938 0.0102082 -2.21286 0.00983159 0.879281 -0.019544
10.665 0.3 -0.012 0.52 0.0377286 0.00518437 0.689427 0.15 -0.012 0.65 0.120228 0.00446879 -1.34958 0.0102454 -2.21308 0.00987408 0.879296 -0.0195435
10.666 0.3 -0.012 0.52 0.0377066 0.00520377 0.689363 0.15 -0.012 0.65 0.12023 0.00449411 -1.34977 0.0102826 -2.2133 0.00991662 0.879312 -0.0195429
10.667 0.3 -0.012 0.52 0.0376845 0.00522319 0.689299 0.15 -0.012 0.65 0.120232 0.00451948 -1.34996 0.0103199 -2.21352 0.0099592 0.879327 -0.0195423
10.668 0.3 -0.012 0.52 0.0376625 0.00524262 0.689235 0.15 -0.012 0.65 0.120235 0.00454488 -1.35016 0.0103572 -2.21375 0.0100018 0.879343 -0.0195417
10.669 0.3 -0.012 0.52 0.0376405 0.00526207 0.68917 0.15 -0.012 0.65 0.120237 0.00457032 -1.35035 0.0103946 -2.21397 0.0100445 0.879359 -0.0195412
10.67 0.3 -0.012 0.52 0.0376184 0.00528153 0.689106 0.15 -0.012 0.65 0.120239 0.0045958 -1.35055 0.010432 -2.21419 0.0100872 0.879375 -0.0195406
10.671 0.3 -0.012 0.52 0.0375964 0.00530101 0.689041 0.15 -0.012 0.65 0.120242 0.00462132 -1.35074 0.0104694 -2.21441 0.01013 0.879391 -0.01954
10.672 0.3 -0.012 0.52 0.0375744 0.0053205 0.688976 0.15 -0.012 0.65 0.120244 0.00464688 -1.35094 0.0105069 -2.21464 0.0101728 0.879407 -0.0195394
10.673 0.3 -0.012 0.52 0.0375524 0.00534 0.688912 0.15 -0.012 0.65 0.120247 0.00467247 -1.35113 0.0105444 -2.21486 0.0102157 0.879423 -0.0195388
10.674 0.3 -0.012 0.52 0.0375303 0.00535952 0.688847 0.15 -0.012 0.65 0.120249 0.00469811 -1.35133 0.0105819 -2.21509 0.0102586 0.879439 -0.0195382
10.675 0.3 -0.012 0.52 0.0375083 0.00537906 0.688782 0.15 -0.012 0.65 0.120251 0.00472379 -1.35153 0.0106195 -2.21531 0.0103015 0.879455 -0.0195377
10.676 0.3 -0.012 0.52 0.0374863 0.0053986 0.688716 0.15 -0.012 0.65 0.120254 0.0047495 -1.35172 0.0106571 -2.21554 0.0103445 0.879472 -0.0195371
10.677 0.3 -0.012 0.52 0.0374643 0.00541816 0.688651 0.15 -0.012 0.65 0.120256 0.00477526 -1.35192 0.0106948 -2.21576 0.0103875 0.879488 -0.0195365
10.678 0.3 -0.012 0.52 0.0374423 0.00543774 0.688586 0.15 -0.012 0.65 0.120259 0.00480105 -1.35212 0.0107325 -2.21599 0.0104306 0.879505 -0.0195359
10.679 0.3 -0.012 0.52 0.0374203 0.00545733 0.68852 0.15 -0.012 0.65 0.120261 0.00482688 -1.35231 0.0107702 -2.21621 0.0104737 0.879521 -0.0195353
10.68 0.3 -0.012 0.52 0.0373983 0.00547693 0.688455 0.15 -0.012 0.65 0.120264 0.00485275 -1.35251 0.010808 -2.21644 0.0105169 0.879538 -0.0195346
10.681 0.3 -0.012 0.52 0.0373763 0.00549655 0.688389 0.15 -0.012 0.65 0.120266 0.00487866 -1.35271 0.0108458 -2.21667 0.0105601 0.879555 -0.019534
10.682 0.3 -0.012 0.52 0.0373543 0.00551618 0.688323 0.15 -0.012 0.65 0.120269 0.00490461 -1.35291 0.0108836 -2.21689 0.0106034 0.879572 -0.0195334
10.683 0.3 -0.012 0.52 0.0373323 0.00553583 0.688257 0.15 -0.012 0.65 0.120271 0.00493061 -1.35311 0.0109215 -2.21712 0.0106467 0.879589 -0.0195328
10.684 0.3 -0.012 0.52 0.0373103 0.00555549 0.688191 0.15 -0.012 0.65 0.120274 0.00495663 -1.3533 0.0109594 -2.21735 0.0106901 0.879606 -0.0195322
10.685 0.3 -0.012 0.52 0.0372883 0.00557516 0.688125 0.15 -0.012 0.65 0.120276 0.0049827 -1.3535 0.0109974 -2.21758 0.0107335 0.879623 -0.0195316
10.686 0.3 -0.012 0.52 0.0372663 0.00559485 0.688059 0.15 -0.012 0.65 0.120279 0.00500881 -1.3537 0.0110354 -2.21781 0.0107769 0.87964 -0.0195309
10.687 0.3 -0.012 0.52 0.0372443 0.00561455 0.687992 0.15 -0.012 0.65 0.120281 0.00503496 -1.3539 0.0110734 -2.21804 0.0108204 0.879658 -0.0195303
10.688 0.3 -0.012 0.52 0.0372223 0.00563427 0.687926 0.15 -0.012 0.65 0.120284 0.00506115 -1.3541 0.0111115 -2.21827 0.010864 0.879675 -0.0195297
10.689 0.3 -0.012 0.52 0.0372003 0.005654 0.687859 0.15 -0.012 0.65 0.120286 0.00508738 -1.3543 0.0111496 -2.21849 0.0109076 0.879693 -0.0195291
10.69 0.3 -0.012 0.52 0.0371784 0.00567374 0.687792 0.15 -0.012 0.65 0.120289 0.00511365 -1.3545 0.0111877 -2.21873 0.0109512 0.879711 -0.0195284
10.691 0.3 -0.012 0.52 0.0371564 0.0056935 0.687725 0.15 -0.012 0.65 0.120291 0.00513995 -1.3547 0.0112259 -2.21896 0.0109949 0.879728 -0.0195278
10.692 0.3 -0.012 0.52 0.0371344 0.00571327 0.687658 0.15 -0.012 0.65 0.120294 0.0051663 -1.3549 0.0112641 -2.21919 0.0110386 0.879746 -0.0195271
10.693 0.3 -0.012 0.52 0.0371125 0.00573306 0.687591 0.15 -0.012 0.65 0.120296 0.00519269 -1.3551 0.0113024 -2.21942 0.0110824 0.879764 -0.0195265
10.694 0.3 -0.012 0.52 0.0370905 0.00575286 0.687524 0.15 -0.012 0.65 0.120299 0.00521912 -1.3553 0.0113406 -2.21965 0.0111262 0.879782 -0.0195259
10.695 0.3 -0.012 0.52 0.0370686 0.00577267 0.687457 0.15 -0.012 0.65 0.120301 0.00524558 -1.35551 0.011379 -2.21988 0.0111701 0.879801 -0.0195252
10.696 0.3 -0.012 0.52 0.0370466 0.0057925 0.687389 0.15 -0.012 0.65 0.120304 0.00527209 -1.35571 0.0114173 -2.22012 0.011214 0.879819 -0.0195246
10.697 0.3 -0.012 0.52 0.0370247 0.00581234 0.687322 0.15 -0.012 0.65 0.120306 0.00529864 -1.35591 0.0114557 -2.22035 0.0112579 0.879837 -0.0195239
10.698 0.3 -0.012 0.52 0.0370028 0.0058322 0.687254 0.15 -0.012 0.65 0.120309 0.00532523 -1.35611 0.0114942 -2.22058 0.0113019 0.879856 -0.0195232
10.699 0.3 -0.012 0.52 0.0369808 0.00585207 0.687186 0.15 -0.012 0.65 0.120312 0.00535186 -1.35632 0.0115326 -2.22082 0.011346 0.879874 -0.0195226
10.7 0.3 -0.012 0.52 0.0369589 0.00587195 0.687118 0.15 -0.012 0.65 0.120314 0.00537852 -1.35652 0.0115711 -2.22105 0.0113901 0.879893 -0.0195219
10.701 0.3 -0.012 0.52 0.036937 0.00589184 0.68705 0.15 -0.012 0.65 0.120317 0.00540523 -1.35672 0.0116097 -2.22128 0.0114342 0.879912 -0.0195213
10.702 0.3 -0.012 0.52 0.0369151 0.00591175 0.686982 0.15 -0.012 0.65 0.120319 0.00543198 -1.35692 0.0116483 -2.22152 0.0114784 0.879931 -0.0195206
10.703 0.3 -0.012 0.52 0.0368932 0.00593168 0.686914 0.15 -0.012 0.65 0.120322 0.00545877 -1.35713 0.0116869 -2.22175 0.0115226 0.879949 -0.0195199
10.704 0.3 -0.012 0.52 0.0368713 0.00595161 0.686846 0.15 -0.012 0.65 0.120324 0.0054856 -1.35733 0.0117256 -2.22199 0.0115669 0.879969 -0.0195192
10.705 0.3 -0.012 0.52 0.0368494 0.00597157 0.686777 0.15 -0.012 0.65 0.120327 0.00551247 -1.35754 0.0117643 -2.22223 0.0116113 0.879988 -0.0195186
10.706 0.3 -0.012 0.52 0.0368275 0.00599153 0.686709 0.15 -0.012 0.65 0.12033 0.00553938 -1.35774 0.011803 -2.22246 0.0116556 0.880007 -0.0195179
10.707 0.3 -0.012 0.52 0.0368056 0.00601151 0.68664 0.15 -0.012 0.65 0.120332 0.00556633 -1.35795 0.0118418 -2.2227 0.0117 0.880026 -0.0195172
10.708 0.3 -0.012 0.52 0.0367837 0.0060315 0.686571 0.15 -0.012 0.65 0.120335 0.00559332 -1.35815 0.0118806 -2.22294 0.0117445 0.880046 -0.0195165
10.709 0.3 -0.012 0.52 0.0367618 0.00605151 0.686502 0.15 -0.012 0.65 0.120338 0.00562036 -1.35836 0.0119194 -2.22317 0.011789 0.880065 -0.0195158
10.71 0.3 -0.012 0.52 0.03674 0.00607152 0.686433 0.15 -0.012 0.65 0.12034 0.00564743 -1.35856 0.0119583 -2.22341 0.0118336 0.880085 -0.0195151
10.711 0.3 -0.012 0.52 0.0367181 0.00609156 0.686364 0.15 -0.012 0.65 0.120343 0.00567454 -1.35877 0.0119972 -2.22365 0.0118782 0.880105 -0.0195144
10.712 0.3 -0.012 0.52 0.0366963 0.0061116 0.686295 0.15 -0.012 0.65 0.120346 0.0057017 -1.35897 0.0120362 -2.22389 0.0119228 0.880125 -0.0195137
10.713 0.3 -0.012 0.52 0.0366744 0.00613166 0.686225 0.15 -0.012 0.65 0.120348 0.00572889 -1.35918 0.0120752 -2.22413 0.0119675 0.880145 -0.019513
10.714 0.3 -0.012 0.52 0.0366526 0.00615173 0.686156 0.15 -0.012 0.65 0.120351 0.00575613 -1.35939 0.0121142 -2.22437 0.0120123 0.880165 -0.0195123
10.715 0.3 -0.012 0.52 0.0366307 0.00617182 0.686086 0.15 -0.012 0.65 0.120354 0.00578341 -1.35959 0.0121533 -2.22461 0.012057 0.880185 -0.0195116
10.716 0.3 -0.012 0.52 0.0366089 0.00619192 0.686016 0.15 -0.012 0.65 0.120356 0.00581072 -1.3598 0.0121924 -2.22485 0.0121019 0.880205 -0.0195109
10.717 0.3 -0.012 0.52 0.0365871 0.00621203 0.685946 0.15 -0.012 0.65 0.120359 0.00583808 -1.36001 0.0122315 -2.22509 0.0121468 0.880225 -0.0195102
10.718 0.3 -0.012 0.52 0.0365653 0.00623216 0.685876 0.15 -0.012 0.65 0.120362 0.00586548 -1.36022 0.0122707 -2.22533 0.0121917 0.880246 -0.0195095
10.719 0.3 -0.012 0.52 0.0365435 0.0062523 0.685806 0.15 -0.012 0.65 0.120365 0.00589292 -1.36042 0.0123099 -2.22557 0.0122367 0.880266 -0.0195088
10.72 0.3 -0.012 0.52 0.0365217 0.00627245 0.685736 0.15 -0.012 0.65 0.120367 0.00592041 -1.36063 0.0123491 -2.22581 0.0122817 0.880287 -0.019508
10.721 0.3 -0.012 0.52 0.0364999 0.00629262 0.685666 0.15 -0.012 0.65 0.12037 0.00594793 -1.36084 0.0123884 -2.22606 0.0123267 0.880308 -0.0195073
10.722 0.3 -0.012 0.52 0.0364781 0.0063128 0.685595 0.15 -0.012 0.65 0.120373 0.00597549 -1.36105 0.0124278 -2.2263 0.0123718 0.880329 -0.0195066
10.723 0.3 -0.012 0.52 0.0364564 0.00633299 0.685525 0.15 -0.012 0.65 0.120375 0.0060031 -1.36126 0.0124671 -2.22654 0.012417 0.88035 -0.0195058
10.724 0.3 -0.012 0.52 0.0364346 0.0063532 0.685454 0.15 -0.012 0.65 0.120378 0.00603075 -1.36147 0.0125065 -2.22679 0.0124622 0.880371 -0.0195051
10.725 0.3 -0.012 0.52 0.0364129 0.00637341 0.685383 0.15 -0.012 0.65 0.120381 0.00605844 -1.36168 0.012546 -2.22703 0.0125074 0.880392 -0.0195044
10.726 0.3 -0.012 0.52 0.0363911 0.00639365 0.685312 0.15 -0.012 0.65 0.120384 0.00608617 -1.36189 0.0125854 -2.22727 0.0125527 0.880413 -0.0195036
10.727 0.3 -0.012 0.52 0.0363694 0.00641389 0.685241 0.15 -0.012 0.65 0.120387 0.00611394 -1.3621 0.012625 -2.22752 0.0125981 0.880435 -0.0195029
10.728 0.3 -0.012 0.52 0.0363477 0.00643415 0.68517 0.15 -0.012 0.65 0.120389 0.00614175 -1.36231 0.0126645 -2.22776 0.0126435 0.880456 -0.0195022
10.729 0.3 -0.012 0.52 0.036326 0.00645442 0.685098 0.15 -0.012 0.65 0.120392 0.0061696 -1.36252 0.0127041 -2.22801 0.0126889 0.880478 -0.0195014
10.73 0.3 -0.012 0.52 0.0363042 0.00647471 0.685027 0.15 -0.012 0.65 0.120395 0.0061975 -1.36273 0.0127437 -2.22826 0.0127344 0.8805 -0.0195007
10.731 0.3 -0.012 0.52 0.0362826 0.006495 0.684955 0.15 -0.012 0.65 0.120398 0.00622544 -1.36294 0.0127834 -2.2285 0.0127799 0.880521 -0.0194999
10.732 0.3 -0.012 0.52 0.0362609 0.00651531 0.684884 0.15 -0.012 0.65 0.120401 0.00625342 -1.36315 0.0128231 -2.22875 0.0128255 0.880543 -0.0194991
10.733 0.3 -0.012 0.52 0.0362392 0.00653564 0.684812 0.15 -0.012 0.65 0.120403 0.00628144 -1.36336 0.0128628 -2.229 0.0128711 0.880565 -0.0194984
10.734 0.3 -0.012 0.52 0.0362175 0.00655597 0.68474 0.15 -0.012 0.65 0.120406 0.0063095 -1.36358 0.0129026 -2.22924 0.0129168 0.880588 -0.0194976
10.735 0.3 -0.012 0.52 0.0361959 0.00657632 0.684668 0.15 -0.012 0.65 0.120409 0.0063376 -1.36379 0.0129424 -2.22949 0.0129625 0.88061 -0.0194968
10.736 0.3 -0.012 0.52 0.0361742 0.00659669 0.684596 0.15 -0.012 0.65 0.120412 0.00636575 -1.364 0.0129822 -2.22974 0.0130082 0.880632 -0.0194961
10.737 0.3 -0.012 0.52 0.0361526 0.00661706 0.684524 0.15 -0.012 0.65 0.120415 0.00639394 -1.36421 0.0130221 -2.22999 0.013054 0.880655 -0.0194953
10.738 0.3 -0.012 0.52 0.036131 0.00663745 0.684451 0.15 -0.012 0.65 0.120418 0.00642217 -1.36443 0.013062 -2.23024 0.0130999 0.880677 -0.0194945
10.739 0.3 -0.012 0.52 0.0361093 0.00665785 0.684379 0.15 -0.012 0.65 0.12042 0.00645044 -1.36464 0.013102 -2.23049 0.0131458 0.8807 -0.0194938
10.74 0.3 -0.012 0.52 0.0360877 0.00667826 0.684306 0.15 -0.012 0.65 0.120423 0.00647875 -1.36485 0.013142 -2.23074 0.0131917 0.880723 -0.019493
10.741 0.3 -0.012 0.52 0.0360661 0.00669869 0.684233 0.15 -0.012 0.65 0.120426 0.00650711 -1.36507 0.013182 -2.23099 0.0132377 0.880746 -0.0194922
10.742 0.3 -0.012 0.52 0.0360446 0.00671913 0.68416 0.15 -0.012 0.65 0.120429 0.00653551 -1.36528 0.0132221 -2.23124 0.0132837 0.880769 -0.0194914
10.743 0.3 -0.012 0.52 0.036023 0.00673958 0.684087 0.15 -0.012 0.65 0.120432 0.00656395 -1.3655 0.0132622 -2.23149 0.0133298 0.880792 -0.0194906
10.744 0.3 -0.012 0.52 0.0360014 0.00676004 0.684014 0.15 -0.012 0.65 0.120435 0.00659243 -1.36571 0.0133023 -2.23174 0.0133759 0.880815 -0.0194898
10.745 0.3 -0.012 0.52 0.0359799 0.00678052 0.683941 0.15 -0.012 0.65 0.120438 0.00662096 -1.36593 0.0133425 -2.23199 0.0134221 0.880838 -0.019489
10.746 0.3 -0.012 0.52 0.0359583 0.00680101 0.683867 0.15 -0.012 0.65 0.120441 0.00664952 -1.36614 0.0133827 -2.23225 0.0134683 0.880862 -0.0194882
10.747 0.3 -0.012 0.52 0.0359368 0.00682151 0.683794 0.15 -0.012 0.65 0.120444 0.00667813 -1.36636 0.013423 -2.2325 0.0135146 0.880885 -0.0194874
10.748 0.3 -0.012 0.52 0.0359153 0.00684203 0.68372 0.15 -0.012 0.65 0.120447 0.00670678 -1.36657 0.0134633 -2.23275 0.0135609 0.880909 -0.0194866
10.749 0.3 -0.012 0.52 0.0358938 0.00686256 0.683646 0.15 -0.012 0.65 0.12045 0.00673548 -1.36679 0.0135036 -2.23301 0.0136072 0.880933 -0.0194858
10.75 0.3 -0.012 0.52 0.0358723 0.0068831 0.683573 0.15 -0.012 0.65 0.120453 0.00676421 -1.36701 0.0135439 -2.23326 0.0136536 0.880957 -0.019485
10.751 0.3 -0.012 0.52 0.0358508 0.00690365 0.683499 0.15 -0.012 0.65 0.120455 0.00679299 -1.36722 0.0135843 -2.23352 0.0137001 0.880981 -0.0194842
10.752 0.3 -0.012 0.52 0.0358294 0.00692421 0.683424 0.15 -0.012 0.65 0.120458 0.00682181 -1.36744 0.0136248 -2.23377 0.0137466 0.881005 -0.0194834
10.753 0.3 -0.012 0.52 0.0358079 0.00694479 0.68335 0.15 -0.012 0.65 0.120461 0.00685068 -1.36766 0.0136653 -2.23403 0.0137931 0.881029 -0.0194825
10.754 0.3 -0.012 0.52 0.0357865 0.00696538 0.683276 0.15 -0.012 0.65 0.120464 0.00687958 -1.36787 0.0137058 -2.23428 0.0138397 0.881054 -0.0194817
10.755 0.3 -0.012 0.52 0.0357651 0.00698598 0.683201 0.15 -0.012 0.65 0.120467 0.00690853 -1.36809 0.0137463 -2.23454 0.0138863 0.881078 -0.0194809
10.756 0.3 -0.012 0.52 0.0357437 0.00700659 0.683127 0.15 -0.012 0.65 0.12047 0.00693752 -1.36831 0.0137869 -2.23479 0.013933 0.881103 -0.0194801
10.757 0.3 -0.012 0.52 0.0357223 0.00702722 0.683052 0.15 -0.012 0.65 0.120473 0.00696656 -1.36853 0.0138275 -2.23505 0.0139797 0.881127 -0.0194792
10.758 0.3 -0.012 0.52 0.0357009 0.00704786 0.682977 0.15 -0.012 0.65 0.120476 0.00699564 -1.36875 0.0138682 -2.23531 0.0140265 0.881152 -0.0194784
10.759 0.3 -0.012 0.52 0.0356795 0.00706851 0.682902 0.15 -0.012 0.65 0.12048 0.00702476 -1.36897 0.0139089 -2.23557 0.0140733 0.881177 -0.0194776
10.76 0.3 -0.012 0.52 0.0356581 0.00708917 0.682827 0.15 -0.012 0.65 0.120483 0.00705392 -1.36919 0.0139496 -2.23583 0.0141201 0.881202 -0.0194767
10.761 0.3 -0.012 0.52 0.0356368 0.00710985 0.682751 0.15 -0.012 0.65 0.120486 0.00708312 -1.36941 0.0139904 -2.23608 0.014167 0.881227 -0.0194759
10.762 0.3 -0.012 0.52 0.0356155 0.00713054 0.682676 0.15 -0.012 0.65 0.120489 0.00711237 -1.36963 0.0140312 -2.23634 0.014214 0.881253 -0.019475
10.763 0.3 -0.012 0.52 0.0355942 0.00715124 0.6826 0.15 -0.012 0.65 0.120492 0.00714166 -1.36985 0.014072 -2.2366 0.014261 0.881278 -0.0194742
10.764 0.3 -0.012 0.52 0.0355729 0.00717195 0.682525 0.15 -0.012 0.65 0.120495 0.007171 -1.37007 0.0141129 -2.23686 0.014308 0.881304 -0.0194733
10.765 0.3 -0.012 0.52 0.0355516 0.00719267 0.682449 0.15 -0.012 0.65 0.120498 0.00720038 -1.37029 0.0141538 -2.23712 0.0143551 0.881329 -0.0194725
10.766 0.3 -0.012 0.52 0.0355303 0.00721341 0.682373 0.15 -0.012 0.65 0.120501 0.0072298 -1.37051 0.0141947 -2.23738 0.0144023 0.881355 -0.0194716
10.767 0.3 -0.012 0.52 0.0355091 0.00723415 0.682297 0.15 -0.012 0.65 0.120504 0.00725926 -1.37073 0.0142357 -2.23765 0.0144494 0.881381 -0.0194707
10.768 0.3 -0.012 0.52 0.0354878 0.00725491 0.682221 0.15 -0.012 0.65 0.120507 0.00728877 -1.37095 0.0142768 -2.23791 0.0144967 0.881407 -0.0194699
10.769 0.3 -0.012 0.52 0.0354666 0.00727569 0.682145 0.15 -0.012 0.65 0.12051 0.00731832 -1.37117 0.0143178 -2.23817 0.0145439 0.881433 -0.019469
10.77 0.3 -0.012 0.52 0.0354454 0.00729647 0.682068 0.15 -0.012 0.65 0.120513 0.00734791 -1.37139 0.0143589 -2.23843 0.0145913 0.881459 -0.0194681
10.771 0.3 -0.012 0.52 0.0354242 0.00731726 0.681992 0.15 -0.012 0.65 0.120517 0.00737755 -1.37162 0.0144001 -2.2387 0.0146386 0.881486 -0.0194673
10.772 0.3 -0.012 0.52 0.035403 0.00733807 0.681915 0.15 -0.012 0.65 0.12052 0.00740723 -1.37184 0.0144412 -2.23896 0.014686 0.881512 -0.0194664
10.773 0.3 -0.012 0.52 0.0353818 0.00735889 0.681838 0.15 -0.012 0.65 0.120523 0.00743695 -1.37206 0.0144824 -2.23922 0.0147335 0.881539 -0.0194655
10.774 0.3 -0.012 0.52 0.0353607 0.00737972 0.681761 0.15 -0.012 0.65 0.120526 0.00746672 -1.37228 0.0145237 -2.23949 0.014781 0.881566 -0.0194646
10.775 0.3 -0.012 0.52 0.0353396 0.00740056 0.681684 0.15 -0.012 0.65 0.120529 0.00749653 -1.37251 0.014565 -2.23975 0.0148285 0.881592 -0.0194637
10.776 0.3 -0.012 0.52 0.0353185 0.00742142 0.681607 0.15 -0.012 0.65 0.120532 0.00752639 -1.37273 0.0146063 -2.24002 0.0148761 0.881619 -0.0194628
10.777 0.3 -0.012 0.52 0.0352974 0.00744228 0.68153 0.15 -0.012 0.65 0.120536 0.00755628 -1.37295 0.0146476 -2.24028 0.0149237 0.881646 -0.0194619
10.778 0.3 -0.012 0.52 0.0352763 0.00746316 0.681452 0.15 -0.012 0.65 0.120539 0.00758622 -1.37318 0.014689 -2.24055 0.0149714 0.881674 -0.019461
10.779 0.3 -0.012 0.52 0.0352552 0.00748405 0.681375 0.15 -0.012 0.65 0.120542 0.00761621 -1.3734 0.0147304 -2.24081 0.0150192 0.881701 -0.0194601
10.78 0.3 -0.012 0.52 0.0352342 0.00750495 0.681297 0.15 -0.012 0.65 0.120545 0.00764624 -1.37363 0.0147719 -2.24108 0.0150669 0.881728 -0.0194592
10.781 0.3 -0.012 0.52 0.0352132 0.00752586 0.681219 0.15 -0.012 0.65 0.120548 0.00767631 -1.37385 0.0148134 -2.24135 0.0151147 0.881756 -0.0194583
10.782 0.3 -0.012 0.52 0.0351921 0.00754678 0.681141 0.15 -0.012 0.65 0.120552 0.00770643 -1.37408 0.0148549 -2.24162 0.0151626 0.881784 -0.0194574
10.783 0.3 -0.012 0.52 0.0351712 0.00756771 0.681063 0.15 -0.012 0.65 0.120555 0.00773659 -1.3743 0.0148965 -2.24188 0.0152105 0.881811 -0.0194565
10.784 0.3 -0.012 0.52 0.0351502 0.00758866 0.680985 0.15 -0.012 0.65 0.120558 0.00776679 -1.37453 0.0149381 -2.24215 0.0152585 0.881839 -0.0194556
10.785 0.3 -0.012 0.52 0.0351292 0.00760962 0.680906 0.15 -0.012 0.65 0.120561 0.00779704 -1.37476 0.0149798 -2.24242 0.0153065 0.881867 -0.0194547
10.786 0.3 -0.012 0.52 0.0351083 0.00763059 0.680828 0.15 -0.012 0.65 0.120565 0.00782733 -1.37498 0.0150214 -2.24269 0.0153545 0.881896 -0.0194537
10.787 0.3 -0.012 0.52 0.0350874 0.00765157 0.680749 0.15 -0.012 0.65 0.120568 0.00785766 -1.37521 0.0150632 -2.24296 0.0154026 0.881924 -0.0194528
10.788 0.3 -0.012 0.52 0.0350665 0.00767256 0.68067 0.15 -0.012 0.65 0.120571 0.00788804 -1.37544 0.0151049 -2.24323 0.0154507 0.881952 -0.0194519
10.789 0.3 -0.012 0.52 0.0350456 0.00769356 0.680592 0.15 -0.012 0.65 0.120574 0.00791847 -1.37566 0.0151467 -2.2435 0.0154989 0.881981 -0.019451
10.79 0.3 -0.012 0.52 0.0350247 0.00771457 0.680513 0.15 -0.012 0.65 0.120578 0.00794894 -1.37589 0.0151885 -2.24377 0.0155472 0.88201 -0.01945
10.791 0.3 -0.012 0.52 0.0350039 0.0077356 0.680433 0.15 -0.012 0.65 0.120581 0.00797945 -1.37612 0.0152304 -2.24405 0.0155954 0.882039 -0.0194491
10.792 0.3 -0.012 0.52 0.0349831 0.00775663 0.680354 0.15 -0.012 0.65 0.120584 0.00801 -1.37635 0.0152723 -2.24432 0.0156437 0.882067 -0.0194481
