step,contact_force_magnitude,fs_force_x,fs_force_y,fs_force_z,fs_torque_x,fs_torque_y,fs_torque_z,osc_torque_j1,ft_torque_j1,diff_torque_j1,osc_torque_j2,ft_torque_j2,diff_torque_j2,osc_torque_j3,ft_torque_j3,diff_torque_j3,osc_torque_j4,ft_torque_j4,diff_torque_j4,osc_torque_j5,ft_torque_j5,diff_torque_j5,osc_torque_j6,ft_torque_j6,diff_torque_j6,osc_torque_j7,ft_torque_j7,diff_torque_j7
430,9.841073989868164,-0.5970180034637451,-1.4760223627090454,9.848137855529785,0.13760410249233246,0.0009529911330901086,-0.0005862645921297371,2.7234244346618652,2.722970962524414,0.0004534721374511719,4.294033050537109,4.281460762023926,0.012572288513183594,3.3505187034606934,3.3455891609191895,0.004929542541503906,-1.626625657081604,-1.6143543720245361,-0.012271285057067871,0.02086172252893448,0.017414702102541924,0.0034470204263925552,-1.1637769937515259,-1.1622405052185059,-0.0015364885330200195,-0.0001824706414481625,1.1238144907110836e-05,-0.00019370877998881042
435,10.32979965209961,-0.37672072649002075,-0.5327017903327942,10.332545280456543,0.1647263467311859,-0.008051461540162563,-0.002327993279322982,2.8973429203033447,2.9419281482696533,-0.044585227966308594,4.225522041320801,4.24691915512085,-0.021397113800048828,3.4984264373779297,3.5415594577789307,-0.04313302040100098,-1.5721192359924316,-1.6001083850860596,0.02798914909362793,0.0008181605953723192,0.0065459744073450565,-0.005727813579142094,-1.1402697563171387,-1.1435017585754395,0.0032320022583007812,-0.0013563255779445171,0.001977191772311926,-0.003333517350256443
440,9.6150541305542,-0.6202346682548523,-1.4381183385849,9.6300048828125,0.15691618621349335,0.005999224726110697,-0.0009488117066211998,2.643754482269287,2.695878505706787,-0.0521240234375,4.265821933746338,4.246442794799805,0.019379138946533203,3.3073055744171143,3.3464441299438477,-0.0391385555267334,-1.60503351688385,-1.5903010368347168,-0.0147324800491333,0.02245636284351349,0.016243506222963333,0.006212856620550156,-1.1609660387039185,-1.1561211347579956,-0.0048449039459228516,-0.0005025260616093874,-0.0004999341908842325,-2.5918707251548767e-06
445,10.320849418640137,-0.39930880069732666,-0.3901081085205078,10.330942153930664,0.1631002128124237,-0.007146572228521109,0.0021093382965773344,2.8955917358398438,2.8977484703063965,-0.0021567344665527344,4.201986312866211,4.202884197235107,-0.0008978843688964844,3.5127718448638916,3.515343427658081,-0.002571582794189453,-1.5569859743118286,-1.5650578737258911,0.0080718994140625,-0.00021247577387839556,0.0017495597712695599,-0.0019620354287326336,-1.1323306560516357,-1.132210373878479,-0.00012028217315673828,-0.0005171953234821558,-0.0015983196208253503,0.0010811242973431945
450,9.885204315185547,-0.5996289849281311,-1.5009962320327759,9.868356704711914,0.1333777904510498,0.00010637912782840431,-0.001985881943255663,2.5952582359313965,2.6474599838256836,-0.05220174789428711,4.235933780670166,4.228598117828369,0.007335662841796875,3.2748851776123047,3.317131280899048,-0.042246103286743164,-1.58820378780365,-1.5797361135482788,-0.008467674255371094,0.024337325245141983,0.019541926681995392,0.004795398563146591,-1.1528054475784302,-1.1495137214660645,-0.0032917261123657227,-0.001085967756807804,-0.0010276989778503776,-5.826877895742655e-05
455,10.259922981262207,-0.40629667043685913,-0.6852841973304749,10.2608642578125,0.1535656899213791,-0.013139091432094574,0.0004956286866217852,2.777217149734497,2.7743709087371826,0.002846240997314453,4.188509941101074,4.212164402008057,-0.023654460906982422,3.4198129177093506,3.4232776165008545,-0.0034646987915039062,-1.5387238264083862,-1.556736946105957,0.0180131196975708,0.00466271722689271,0.007856268435716629,-0.0031935512088239193,-1.1346162557601929,-1.1382737159729004,0.0036574602127075195,-0.0006519418093375862,-0.0009659519419074059,0.0003140101325698197
460,9.927360534667969,-0.5660182237625122,-1.2203184366226196,9.92582893371582,0.13961167633533478,0.0031388672068715096,-0.0012958834413439035,2.659712553024292,2.6713356971740723,-0.011623144149780273,4.2175092697143555,4.207157135009766,0.010352134704589844,3.3303885459899902,3.3376502990722656,-0.007261753082275391,-1.5666640996932983,-1.5574654340744019,-0.009198665618896484,0.018793588504195213,0.01532981637865305,0.003463772125542164,-1.143972635269165,-1.141470193862915,-0.00250244140625,-0.001006132923066616,-0.0009089134400710464,-9.72194829955697e-05
465,9.537579536437988,-0.46644702553749084,-0.8156598210334778,9.551836013793945,0.0888276994228363,-0.013765368610620499,-0.001878082286566496,2.8540947437286377,1.6911017894744873,1.1629929542541504,4.233753204345703,4.165401458740234,0.06835174560546875,3.4981675148010254,2.447206735610962,1.0509607791900635,-1.5734604597091675,-1.444041132926941,-0.12941932678222656,0.010539842769503593,0.03543436899781227,-0.024894526228308678,-1.1375235319137573,-1.010101079940796,-0.12742245197296143,-0.000787152152042836,-0.0012346853036433458,0.0004475331516005099
470,10.143773078918457,-0.5152298212051392,-0.7808406352996826,10.12594985961914,0.16305403411388397,0.006208626553416252,-0.0007306230836547911,2.6800644397735596,2.7675859928131104,-0.08752155303955078,4.195597171783447,4.187132358551025,0.008464813232421875,3.3411219120025635,3.4136698246002197,-0.07254791259765625,-1.5378289222717285,-1.5281888246536255,-0.009640097618103027,0.011385933496057987,0.005030652042478323,0.006355281453579664,-1.1375359296798706,-1.134118676185608,-0.0034172534942626953,-0.000868522678501904,-0.0007062003714963794,-0.00016232230700552464
475,9.953376770019531,-0.5288412570953369,-1.5203691720962524,9.949064254760742,0.1099158227443695,-0.01489205937832594,-0.001968906493857503,2.414243459701538,2.633568286895752,-0.21932482719421387,4.209603309631348,4.221818447113037,-0.012215137481689453,3.1058266162872314,3.308271884918213,-0.20244526863098145,-1.5359350442886353,-1.56955087184906,0.033615827560424805,0.02470477484166622,0.022643690928816795,0.0020610839128494263,-1.1088173389434814,-1.1432551145553589,0.03443777561187744,-0.0011890310561284423,-0.0010198581730946898,-0.00016917288303375244
480,10.086950302124023,-0.4553862512111664,-0.9427961111068726,10.087507247924805,0.14326322078704834,-0.010213921777904034,-0.0009107018122449517,2.7519822120666504,2.754379987716675,-0.002397775650024414,4.199806213378906,4.2049241065979,-0.005117893218994141,3.3996329307556152,3.403494119644165,-0.0038611888885498047,-1.5360677242279053,-1.5436371564865112,0.007569432258605957,0.00898289680480957,0.010532166808843613,-0.0015492700040340424,-1.1349067687988281,-1.135228157043457,0.00032138824462890625,-0.0011913565685972571,-0.0007703437004238367,-0.00042101286817342043
485,9.957828521728516,-0.5270271897315979,-1.1432347297668457,9.956214904785156,0.14049610495567322,-0.0029826988466084003,-0.0011265682987868786,2.6979117393493652,2.7131900787353516,-0.015278339385986328,4.215480327606201,4.209865093231201,0.005615234375,3.3560564517974854,3.36788010597229,-0.011823654174804688,-1.5500749349594116,-1.5470187664031982,-0.003056168556213379,0.015787720680236816,0.01420285552740097,0.001584865152835846,-1.1392747163772583,-1.137502670288086,-0.0017720460891723633,-0.001055906992405653,-0.0010635966900736094,7.689697667956352e-06
490,9.768905639648438,-0.4908791780471802,-1.2571210861206055,9.771797180175781,0.1463962197303772,-0.013268976472318172,-0.0014649295480921865,2.704050302505493,2.7643039226531982,-0.06025362014770508,4.222795009613037,4.217400550842285,0.005394458770751953,3.3604302406311035,3.4105963706970215,-0.05016613006591797,-1.5473592281341553,-1.5538362264633179,0.006476998329162598,0.014109637588262558,0.013796857558190823,0.0003127800300717354,-1.141313910484314,-1.135770320892334,-0.0055435895919799805,-0.0011966703459620476,-0.0008942983695305884,-0.0003023719764314592
495,10.079584121704102,-0.49932336807250977,-1.0573508739471436,10.077942848205566,0.137126624584198,-0.005484533961862326,-0.0008106243913061917,2.7339224815368652,2.7268869876861572,0.007035493850708008,4.214733123779297,4.218178749084473,-0.0034456253051757812,3.3815553188323975,3.376953125,0.004602193832397461,-1.5475246906280518,-1.5467742681503296,-0.000750422477722168,0.013554934412240982,0.013449841178953648,0.00010509323328733444,-1.1369847059249878,-1.138808012008667,0.0018233060836791992,-0.0009897442068904638,-0.0010675267549231648,7.778254803270102e-05
505,0.0,16.811004638671875,-1.0009628534317017,-6.644870758056641,0.040141891688108444,0.5811471343040466,0.005895615089684725,1.6751186847686768,3.0567092895507812,-1.3815906047821045,-26.0726318359375,-27.42514419555664,1.3525123596191406,0.007548347115516663,0.5064181685447693,-0.4988698363304138,120.64350891113281,44.03081512451172,76.6126937866211,0.8108319640159607,1.1044784784317017,-0.29364651441574097,6.087272644042969,5.921754837036133,0.16551780700683594,-0.1204633042216301,-0.07819448411464691,-0.042268820106983185
510,0.0,12.461108207702637,-0.5885494351387024,-3.199143886566162,0.0209719967097044,0.4225336015224457,0.0010642667766660452,0.9852983355522156,0.8781307339668274,0.10716760158538818,-15.543968200683594,-17.588153839111328,2.0441856384277344,-0.08416509628295898,-0.1026093065738678,0.018444210290908813,98.00704193115234,32.68726348876953,65.31977844238281,0.7405407428741455,0.7037151455879211,0.036825597286224365,3.4133739471435547,3.857088088989258,-0.4437141418457031,-0.03769606724381447,-0.056159425526857376,0.018463358283042908
515,0.0,10.342203140258789,-0.7002900838851929,-0.8688313961029053,0.026937060058116913,0.3357122540473938,-0.0002637683064676821,1.0531893968582153,1.0420355796813965,0.011153817176818848,-7.796494483947754,-9.118354797363281,1.3218603134155273,0.1854163110256195,0.21998195350170135,-0.03456564247608185,78.69103240966797,27.79177474975586,50.89925765991211,0.7457224726676941,0.729399561882019,0.01632291078567505,2.4928135871887207,2.5665433406829834,-0.0737297534942627,-0.0456945076584816,-0.04497881233692169,-0.000715695321559906
520,0.0,10.343612670898438,-0.7379825115203857,0.43714439868927,0.028254877775907516,0.32834872603416443,0.0006676642224192619,0.9615690112113953,1.002731204032898,-0.041162192821502686,-2.249800682067871,-3.222505569458008,0.9727048873901367,0.19518348574638367,0.2496226727962494,-0.05443918704986572,60.88541793823242,27.223146438598633,33.662269592285156,0.8032760620117188,0.7930353283882141,0.010240733623504639,1.9978986978530884,2.0968594551086426,-0.0989607572555542,-0.032263629138469696,-0.03524492308497429,0.002981293946504593
525,0.0,9.58724308013916,-0.5881777405738831,0.9755038022994995,0.02096373587846756,0.2860633432865143,0.00010061197099275887,0.6507176160812378,0.7214303016662598,-0.07071268558502197,1.5713965892791748,0.9188586473464966,0.6525379419326782,0.03882260620594025,0.10933417826890945,-0.07051157206296921,44.181270599365234,25.03651237487793,19.144758224487305,0.7911651730537415,0.7930877804756165,-0.001922607421875,1.5637091398239136,1.6612210273742676,-0.097511887550354,-0.020196445286273956,-0.0220609400421381,0.0018644947558641434
530,0.0,8.340174674987793,-0.29501184821128845,0.9539584517478943,0.00714842788875103,0.22479455173015594,-0.0026533089112490416,0.2505483627319336,0.3343956768512726,-0.08384731411933899,4.017353057861328,3.613105297088623,0.4042477607727051,-0.24612438678741455,-0.16534364223480225,-0.0807807445526123,29.069293975830078,21.82489776611328,7.244396209716797,0.723418116569519,0.7366452813148499,-0.01322716474533081,1.1988557577133179,1.2904105186462402,-0.09155476093292236,-0.010004393756389618,-0.012036647647619247,0.0020322538912296295
535,0.0,6.685894012451172,0.11182314902544022,0.6050041317939758,-0.011335060931742191,0.15110653638839722,-0.006121114827692509,-0.19285161793231964,-0.10365823656320572,-0.08919338136911392,5.393017292022705,5.18734884262085,0.20566844940185547,-0.6372360587120056,-0.5474749803543091,-0.08976107835769653,15.638381004333496,17.887853622436523,-2.2494726181030273,0.6093451380729675,0.6298892498016357,-0.020544111728668213,0.8462467789649963,0.9424370527267456,-0.09619027376174927,-0.003629855113103986,-0.001748776761814952,-0.0018810783512890339
540,0.0,4.047085762023926,0.29230034351348877,0.3872082233428955,-0.012504983693361282,0.09341005980968475,-0.004790369886904955,-0.6970611214637756,-0.600635826587677,-0.09642529487609863,6.169764995574951,6.045826435089111,0.12393856048583984,-1.1265286207199097,-1.0310145616531372,-0.09551405906677246,8.479044914245605,9.545845031738281,-1.0668001174926758,0.4490209221839905,0.478176087141037,-0.02915516495704651,0.47423475980758667,0.5641475915908813,-0.08991283178329468,0.0008683963678777218,0.0020128448959439993,-0.0011444485280662775
545,0.0,2.4464850425720215,0.41853323578834534,0.5294623970985413,-0.015312847681343555,0.05465397238731384,-0.004316604230552912,-1.0567383766174316,-1.0029377937316895,-0.05380058288574219,6.540391445159912,6.48561954498291,0.05477190017700195,-1.4778748750686646,-1.4278144836425781,-0.050060391426086426,4.03495979309082,4.757329940795898,-0.7223701477050781,0.28999125957489014,0.315385103225708,-0.02539384365081787,0.16351595520973206,0.23012368381023407,-0.06660772860050201,0.0008861873066052794,0.006050183437764645,-0.005163996014744043
550,0.0,1.3844645023345947,0.25106874108314514,0.7485801577568054,-0.008867193944752216,0.031102126464247704,-0.004583501257002354,-0.6812760233879089,-0.6222432851791382,-0.05903273820877075,6.759514331817627,6.744064807891846,0.01544952392578125,-0.9636353850364685,-0.9002397060394287,-0.0633956789970398,0.9721518158912659,1.5320528745651245,-0.5599010586738586,0.14433656632900238,0.16105754673480988,-0.016720980405807495,-0.06964433938264847,-0.019459528848528862,-0.05018480867147446,0.001307747676037252,-0.0032559328246861696,0.0045636803843081
555,0.0,0.5787261724472046,0.2995509207248688,1.002469539642334,-0.009546048007905483,0.016069602221250534,-0.0034683914855122566,-0.8252606987953186,-0.8248260617256165,-0.00043463706970214844,6.7874956130981445,6.783275604248047,0.004220008850097656,-1.092577338218689,-1.0987565517425537,0.006179213523864746,-1.363033652305603,-0.9875110387802124,-0.3755226135253906,0.04879796504974365,0.0649058073759079,-0.016107842326164246,-0.2633499503135681,-0.22942790389060974,-0.033922046422958374,-0.00014773161092307419,0.0009197467006742954,-0.0010674783261492848
560,0.0,0.1371072381734848,0.26997968554496765,1.1904394626617432,-0.008265458047389984,0.010207205079495907,-0.0029671317897737026,-0.7414007186889648,-0.7652314901351929,0.023830771446228027,6.806769371032715,6.8035383224487305,0.003231048583984375,-0.962415874004364,-0.9928818941116333,0.030466020107269287,-2.701587677001953,-2.5040481090545654,-0.1975395679473877,-0.020654479041695595,-0.010234572924673557,-0.010419906117022038,-0.3638152778148651,-0.34903931617736816,-0.014775961637496948,-0.0010508167324587703,-0.00014921715774107724,-0.0009015995892696083
565,0.0,-0.04454963281750679,0.2239525318145752,1.2909321784973145,-0.006713595241308212,0.009475339204072952,-0.0021726603154093027,-0.6062002182006836,-0.6346808671951294,0.0284806489944458,6.834565162658691,6.82930850982666,0.00525665283203125,-0.7855143547058105,-0.8192592859268188,0.0337449312210083,-3.3293492794036865,-3.2480404376983643,-0.08130884170532227,-0.05845542252063751,-0.05370215326547623,-0.004753269255161285,-0.4051591157913208,-0.3978941738605499,-0.007264941930770874,-0.00027531327214092016,-0.00011610180081333965,-0.0001592114713275805
570,0.0,-0.09785035252571106,0.17512519657611847,1.3248212337493896,-0.005132220685482025,0.010058402083814144,-0.0013225895818322897,-0.4572015404701233,-0.4883803129196167,0.031178772449493408,6.857768535614014,6.8553032875061035,0.0024652481079101562,-0.6014102697372437,-0.6359565854072571,0.03454631567001343,-3.530503511428833,-3.5119261741638184,-0.01857733726501465,-0.07675746083259583,-0.07482969015836716,-0.0019277706742286682,-0.4095411002635956,-0.4090528190135956,-0.00048828125,-0.0009494372643530369,0.0007033052388578653,-0.0016527425032109022
575,0.0,-0.09756103903055191,0.12253545969724655,1.3157144784927368,-0.0033835750073194504,0.010520183481276035,-0.0005036924267187715,-0.304686963558197,-0.33668822050094604,0.03200125694274902,6.866306304931641,6.869590759277344,-0.003284454345703125,-0.4192100167274475,-0.4536669850349426,0.03445696830749512,-3.5074079036712646,-3.5230960845947266,0.015688180923461914,-0.08063051104545593,-0.08006684482097626,-0.0005636662244796753,-0.3996400535106659,-0.40312376618385315,0.003483712673187256,0.00014161951548885554,0.0017708111554384232,-0.0016291916836053133
580,0.0,-0.07582276314496994,0.06879106163978577,1.2787261009216309,-0.0015410532942041755,0.010801710188388824,-0.00016625387070234865,-0.14464782178401947,-0.17984604835510254,0.03519822657108307,6.845136642456055,6.856025218963623,-0.01088857650756836,-0.23212558031082153,-0.26894131302833557,0.03681573271751404,-3.367758274078369,-3.397880792617798,0.03012251853942871,-0.07955075800418854,-0.0796336680650711,8.291006088256836e-05,-0.38010287284851074,-0.38693052530288696,0.006827652454376221,-0.0005447008879855275,0.001168154994957149,-0.0017128558829426765
585,0.0,-0.04368944838643074,-0.20747597515583038,1.2202844619750977,0.00799082312732935,0.011209022253751755,0.002208692254498601,0.7747865915298462,0.6105809807777405,0.1642056107521057,6.861703395843506,6.867397308349609,-0.005693912506103516,0.7704026699066162,0.5964953303337097,0.1739073395729065,-3.181143283843994,-3.225511074066162,0.04436779022216797,-0.0914447233080864,-0.09009420871734619,-0.0013505145907402039,-0.35783734917640686,-0.36284318566322327,0.005005836486816406,-0.00026284437626600266,0.0005850720917806029,-0.0008479164680466056
590,0.0,-0.015785345807671547,-0.2140175700187683,1.14729905128479,0.008209330961108208,0.010683686472475529,0.0026284041814506054,0.5322983860969543,0.6338323354721069,-0.10153394937515259,6.714283466339111,6.755307674407959,-0.041024208068847656,0.5154144763946533,0.6229873299598694,-0.10757285356521606,-2.90047550201416,-2.9511303901672363,0.05065488815307617,-0.07657885551452637,-0.08069463074207306,0.004115775227546692,-0.32996848225593567,-0.33868440985679626,0.008715927600860596,-0.0006552655249834061,0.002267583506181836,-0.002922849031165242
595,0.0,0.008631325326859951,-0.07459533214569092,1.0694900751113892,0.0034256018698215485,0.010394769720733166,0.0003115592699032277,0.17601653933525085,0.22897502779960632,-0.05295848846435547,6.535836219787598,6.574888706207275,-0.039052486419677734,0.1700955629348755,0.220552459359169,-0.05045689642429352,-2.642324924468994,-2.686527967453003,0.04420304298400879,-0.05846596881747246,-0.06185665354132652,0.003390684723854065,-0.30547982454299927,-0.3117661476135254,0.006286323070526123,-0.00015913628158159554,-0.001634407788515091,0.0014752715360373259
600,0.0,0.02109324000775814,-0.01892765425145626,0.9943070411682129,0.0014638499123975635,0.009827356785535812,6.718702206853777e-05,-0.0006783921271562576,0.02602493204176426,-0.026703324168920517,6.358150959014893,6.397540092468262,-0.03938913345336914,0.03629050403833389,0.055855490267276764,-0.01956498622894287,-2.4185314178466797,-2.457256317138672,0.03872489929199219,-0.04773769527673721,-0.049408525228500366,0.001670829951763153,-0.28335076570510864,-0.28792089223861694,0.004570126533508301,-0.0006653384771198034,-0.0005008676671423018,-0.00016447080997750163
605,0.0,0.031163819134235382,-0.014458892866969109,0.9203836917877197,0.001258301199413836,0.00943839829415083,-0.0001400473847752437,-0.11072251200675964,-0.06506378203630447,-0.04565872997045517,6.1734747886657715,6.21528434753418,-0.0418095588684082,-0.012407323345541954,0.022005893290042877,-0.03441321849822998,-2.221881628036499,-2.254153251647949,0.032271623611450195,-0.041338320821523666,-0.0431206040084362,0.0017822831869125366,-0.26065975427627563,-0.2645573318004608,0.0038975775241851807,0.0012108294758945704,-0.0011372935259714723,0.0023481231182813644
610,0.0,0.029900293797254562,0.0001973913167603314,0.8479864001274109,0.0007064846577122808,0.008533772081136703,-0.00025178908254019916,-0.28467094898223877,-0.25578227639198303,-0.028888672590255737,5.974349498748779,6.020719528198242,-0.04637002944946289,-0.109248086810112,-0.09224648773670197,-0.017001599073410034,-2.0435636043548584,-2.072158098220825,0.028594493865966797,-0.038995929062366486,-0.038604285567998886,-0.0003916434943675995,-0.23654505610466003,-0.2443258911371231,0.007780835032463074,0.0013123435201123357,-0.0009662240045145154,0.002278567524626851
615,0.0,0.03542548790574074,-0.0016111655859276652,0.7624532580375671,0.0006689581205137074,0.008125481195747852,8.777690527494997e-05,-0.4485723376274109,-0.41810065507888794,-0.03047168254852295,5.7585320472717285,5.811568260192871,-0.05303621292114258,-0.19396910071372986,-0.17495761811733246,-0.0190114825963974,-1.868561029434204,-1.903334617614746,0.03477358818054199,-0.04097186401486397,-0.04032396897673607,-0.0006478950381278992,-0.21091976761817932,-0.21683737635612488,0.005917608737945557,-2.666586806299165e-05,0.0002048225433100015,-0.00023148840409703553
620,0.0,0.034978415817022324,0.0023278365842998028,0.6506556272506714,0.0004131876630708575,0.0072180526331067085,-9.528101509204134e-05,-0.5876530408859253,-0.5651248693466187,-0.02252817153930664,5.481896877288818,5.5530242919921875,-0.07112741470336914,-0.26560670137405396,-0.25136882066726685,-0.01423788070678711,-1.6516660451889038,-1.6993077993392944,0.047641754150390625,-0.04190187528729439,-0.041781920939683914,-0.00011995434761047363,-0.17504562437534332,-0.18326334655284882,0.008217722177505493,-0.00044223558506928384,-0.00041945825796574354,-2.27773271035403e-05
625,0.0,-0.2659851610660553,0.003646676894277334,0.2511703073978424,0.000275169761152938,-0.00639257300645113,-0.00023411016445606947,-0.7006196975708008,-0.6659444570541382,-0.0346752405166626,4.684135913848877,3.625140428543091,1.0589954853057861,-0.3416426479816437,-0.3030785620212555,-0.038564085960388184,-0.9219502210617065,-1.4027352333068848,0.4807850122451782,-0.040127430111169815,-0.04055439680814743,0.00042696669697761536,-0.043394625186920166,-0.13203024864196777,0.08863562345504761,-0.0002405472769169137,-0.000412716472055763,0.00017216919513884932
635,0.0,-0.14749516546726227,-0.010915259830653667,0.9160468578338623,0.001016188063658774,4.7344339691335335e-05,-0.0009771963814273477,-0.3637099266052246,-0.4267141819000244,0.0630042552947998,5.492593765258789,5.695107936859131,-0.2025141716003418,-0.07651090621948242,-0.09393609315156937,0.017425186932086945,-1.9020410776138306,-2.111879348754883,0.20983827114105225,-0.052723478525877,-0.03300361707806587,-0.019719861447811127,-0.24960985779762268,-0.3166114091873169,0.06700155138969421,-0.0020686527714133263,-0.0029621021822094917,0.0008934494107961655
640,0.0,0.2999265789985657,-0.8428886532783508,0.4512311518192291,0.04800351336598396,0.027880659326910973,0.005011350382119417,-3.838696002960205,1.3043651580810547,-5.14306116104126,5.999574184417725,3.4008941650390625,2.598680019378662,-2.4392096996307373,1.178236484527588,-3.617446184158325,-2.555163860321045,-1.1352591514587402,-1.4199047088623047,0.28438419103622437,0.03365056589245796,0.2507336139678955,-0.4038948714733124,-0.009828267619013786,-0.39406660199165344,-0.0028348194900900126,-0.004115764982998371,0.0012809454929083586
645,10.412749290466309,3.052438497543335,0.5463577508926392,10.322554588317871,0.11549396067857742,0.23271065950393677,-0.004168849904090166,-0.03998134285211563,0.3273855745792389,-0.3673669099807739,5.549307823181152,5.587140083312988,-0.03783226013183594,0.148600235581398,0.38155436515808105,-0.23295412957668304,-2.2969777584075928,-2.307899236679077,0.010921478271484375,-0.0016454989090561867,-0.05433904007077217,0.05269354209303856,-0.3521818518638611,-0.35123011469841003,-0.0009517371654510498,-0.004855094477534294,-0.005065863020718098,0.00021076854318380356
650,9.075260162353516,2.5576746463775635,0.3356003165245056,9.090657234191895,0.10431622713804245,0.19187773764133453,0.0007855699514038861,-0.19444400072097778,-0.08179792016744614,-0.11264608055353165,5.632346153259277,5.528660774230957,0.10368537902832031,0.04510441794991493,0.11650490015745163,-0.0714004784822464,-2.341304302215576,-2.2844531536102295,-0.05685114860534668,0.02992551028728485,0.008341223001480103,0.02158428728580475,-0.3676822781562805,-0.3480048179626465,-0.019677460193634033,-0.00048332102596759796,-0.0010571482125669718,0.0005738271865993738
655,10.056639671325684,2.842609167098999,0.14864221215248108,10.008491516113281,0.04047292098402977,0.21362651884555817,-0.0005704656941816211,-0.16373109817504883,-0.2305675595998764,0.06683646142482758,5.549359321594238,5.572137355804443,-0.022778034210205078,0.035315126180648804,-0.002649943344295025,0.0379650704562664,-2.2854182720184326,-2.298982620239258,0.013564348220825195,0.03330197185277939,0.04148431867361069,-0.008182346820831299,-0.3587069809436798,-0.3633577823638916,0.004650801420211792,-0.0005725296214222908,-0.0008357514743693173,0.0002632218529470265
660,9.868690490722656,2.7975409030914307,0.26171475648880005,9.828649520874023,0.06814686954021454,0.21033862233161926,-8.38971755001694e-05,-0.13411307334899902,-0.12933439016342163,-0.004778683185577393,5.570282936096191,5.549660682678223,0.02062225341796875,0.030327698215842247,0.035687707364559174,-0.005360009148716927,-2.296578884124756,-2.2855875492095947,-0.010991334915161133,0.036512333899736404,0.03365812078118324,0.0028542131185531616,-0.36086565256118774,-0.35748282074928284,-0.0033828318119049072,-0.0008622533641755581,-0.0015232330188155174,0.0006609796546399593
665,10.091252326965332,2.8699896335601807,0.22091449797153473,10.034172058105469,0.06788568943738937,0.21615569293498993,-7.895287126302719e-05,-0.1266617476940155,-0.11549216508865356,-0.011169582605361938,5.557585716247559,5.558396816253662,-0.0008111000061035156,0.012414839118719101,0.021917512640357018,-0.009502673521637917,-2.2888004779815674,-2.289072275161743,0.00027179718017578125,0.04051598906517029,0.03735166788101196,0.003164321184158325,-0.35927242040634155,-0.3593170940876007,4.4673681259155273e-05,-0.0007383414776995778,-0.0014994695084169507,0.0007611280307173729
670,10.234647750854492,2.9100656509399414,0.2482312172651291,10.170783996582031,0.05750684067606926,0.21920403838157654,0.0017208866775035858,-0.06953828781843185,-0.08368784934282303,0.014149561524391174,5.545227527618408,5.578793525695801,-0.03356599807739258,0.029660753905773163,0.023091092705726624,0.006569661200046539,-2.2782037258148193,-2.296377658843994,0.018173933029174805,0.036420032382011414,0.03689387068152428,-0.00047383829951286316,-0.3564817011356354,-0.3620868921279907,0.005605190992355347,-9.91295964922756e-05,-0.001957983011379838,0.001858853385783732
675,9.917252540588379,2.817694902420044,0.24120496213436127,9.872297286987305,0.06655830144882202,0.21193811297416687,-0.0032934437040239573,-0.07831218838691711,-0.06896482408046722,-0.00934736430644989,5.568358421325684,5.548736095428467,0.019622325897216797,0.008194198831915855,0.0159477386623621,-0.007753539830446243,-2.29018497467041,-2.279292345046997,-0.010892629623413086,0.03870861977338791,0.03847745805978775,0.0002311617136001587,-0.3602617681026459,-0.35709911584854126,-0.0031626522541046143,-0.0017566162860020995,-0.00016943276568781585,-0.0015871835639700294
680,10.189940452575684,2.9005658626556396,0.24098704755306244,10.128434181213379,0.056583307683467865,0.21863587200641632,0.0017018158687278628,-0.054411083459854126,-0.06752841174602509,0.01311732828617096,5.549183368682861,5.566311359405518,-0.01712799072265625,0.01078980602324009,0.0037377162370830774,0.007052090018987656,-2.278911590576172,-2.2881264686584473,0.00921487808227539,0.037572234869003296,0.03845136612653732,-0.0008791312575340271,-0.3567318022251129,-0.36007198691368103,0.0033401846885681152,-7.4636576755438e-05,-0.0018370015313848853,0.0017623649910092354
685,9.969538688659668,2.816730260848999,0.3226851224899292,9.928146362304688,0.05242827534675598,0.21153834462165833,-9.099653834709898e-05,-0.05230049043893814,-0.10503608733415604,0.052735596895217896,5.561758518218994,5.573221206665039,-0.011462688446044922,0.0027996432036161423,-0.029805682599544525,0.03260532766580582,-2.2838668823242188,-2.290463447570801,0.006596565246582031,0.0373564250767231,0.045024655759334564,-0.0076682306826114655,-0.35875487327575684,-0.3614131808280945,0.0026583075523376465,-0.0006798404501751065,-0.0010407004738226533,0.00036086002364754677
690,9.872445106506348,2.7857184410095215,0.19625186920166016,9.836705207824707,0.0332442969083786,0.2091621607542038,1.958703069249168e-05,-0.0360182449221611,-0.12493451684713364,0.08891627192497253,5.569465637207031,5.554444789886475,0.01502084732055664,0.006190882995724678,-0.05002798140048981,0.056218862533569336,-2.288048028945923,-2.2820851802825928,-0.005962848663330078,0.034822773188352585,0.04761065915226936,-0.012787885963916779,-0.35942330956459045,-0.3582547903060913,-0.0011685192584991455,-0.0004927712143398821,-0.0009863508166745305,0.0004935796023346484
695,9.88617992401123,2.816974401473999,0.2199106067419052,9.839834213256836,0.09069451689720154,0.2120157927274704,-0.0010638841195032,-0.08022820204496384,0.01959676295518875,-0.09982496500015259,5.571291923522949,5.545708656311035,0.025583267211914062,-0.026403341442346573,0.036659516394138336,-0.06306286156177521,-2.2905921936035156,-2.2749080657958984,-0.015684127807617188,0.04016207903623581,0.02529873326420784,0.01486334577202797,-0.36036306619644165,-0.35470929741859436,-0.00565376877784729,-0.0012249257415533066,-0.001416768878698349,0.00019184313714504242
