step,contact_force_x,contact_force_y,contact_force_z,contact_force_magnitude,fs_force_x_raw,fs_force_y_raw,fs_force_z_raw,fs_force_x,fs_force_y,fs_force_z,fs_torque_x_raw,fs_torque_y_raw,fs_torque_z_raw,fs_torque_x,fs_torque_y,fs_torque_z,link_data[link2_force_x_raw],link_data[link2_force_y_raw],link_data[link2_force_z_raw],link_data[link2_torque_x_raw],link_data[link2_torque_y_raw],link_data[link2_torque_z_raw],link_data[link4_force_x_raw],link_data[link4_force_y_raw],link_data[link4_force_z_raw],link_data[link4_torque_x_raw],link_data[link4_torque_y_raw],link_data[link4_torque_z_raw],link_data[link6_force_x_raw],link_data[link6_force_y_raw],link_data[link6_force_z_raw],link_data[link6_torque_x_raw],link_data[link6_torque_y_raw],link_data[link6_torque_z_raw],osc_torque_j1,osc_torque_j2,osc_torque_j3,osc_torque_j4,osc_torque_j5,osc_torque_j6,osc_torque_j7
55,0.0,0.0,0.0,0.0,-0.012485969811677933,0.23580989241600037,0.8015221357345581,-0.012485969811677933,0.23580989241600037,0.8015221357345581,-0.008124289102852345,0.006013813428580761,-0.0007583239930681884,-0.008124289102852345,0.006013813428580761,-0.0007583239930681884,7.2279839515686035,5.840281963348389,-2.793497323989868,-0.1682123988866806,1.2734065055847168,3.645117998123169,-0.371935099363327,6.907614707946777,3.473345994949341,1.1450698375701904,0.22210897505283356,-1.0334206819534302,-0.6259051561355591,-3.1987955570220947,0.7530491948127747,-0.05149135738611221,-0.04661432281136513,-0.2793552577495575,-1.2630996704101562,3.6392292976379395,-1.2906537055969238,-1.0432775020599365,-0.0015600845217704773,-0.282245010137558,0.005756088066846132
60,0.0,0.0,0.0,0.0,-0.005058118607848883,0.2720620930194855,0.7975044846534729,-0.005058118607848883,0.2720620930194855,0.7975044846534729,-0.009207100607454777,0.006657133344560862,-0.001808129483833909,-0.009207100607454777,0.006657133344560862,-0.001808129483833909,7.126572132110596,5.841981887817383,-2.934011459350586,-0.18048107624053955,1.3606247901916504,3.6194496154785156,-0.27162671089172363,6.844935894012451,3.649498224258423,1.2360769510269165,0.2434183955192566,-1.047276258468628,-0.7522779107093811,-3.1868515014648438,0.8444510102272034,-0.058194395154714584,-0.052266914397478104,-0.2805137038230896,-1.3283228874206543,3.6113109588623047,-1.3443728685379028,-1.0403250455856323,0.0001128949224948883,-0.2811647653579712,0.005038212053477764
65,0.0,0.0,0.0,0.0,0.005647380370646715,0.25681570172309875,0.7856268286705017,0.005647380370646715,0.25681570172309875,0.7856268286705017,-0.00853426568210125,0.007213783450424671,-0.0023772595450282097,-0.00853426568210125,0.007213783450424671,-0.0023772595450282097,7.163562774658203,5.782533645629883,-2.7771763801574707,-0.19443823397159576,1.32504141330719,3.5888917446136475,-0.35937270522117615,6.820545196533203,3.5129873752593994,1.2003649473190308,0.22814834117889404,-1.0000337362289429,-0.7152843475341797,-3.1423630714416504,0.8134493231773376,-0.05728311091661453,-0.0466759093105793,-0.27090755105018616,-1.292150855064392,3.583376407623291,-1.2883214950561523,-0.9919031262397766,-0.005677684210240841,-0.2687107026576996,0.0026003236416727304
70,0.0,0.0,0.0,0.0,0.015646670013666153,0.2029959261417389,0.769156813621521,0.015646670013666153,0.2029959261417389,0.769156813621521,-0.006597049999982119,0.0075955321080982685,-0.0006923048640601337,-0.006597049999982119,0.0075955321080982685,-0.0006923048640601337,7.276726722717285,5.707882881164551,-2.432764768600464,-0.2148999571800232,1.2203038930892944,3.5646986961364746,-0.5284298658370972,6.833436965942383,3.198183059692383,1.0968124866485596,0.19727830588817596,-0.9320776462554932,-0.5870531797409058,-3.0790419578552246,0.7073290348052979,-0.05071476101875305,-0.03904300183057785,-0.2557942867279053,-1.1957429647445679,3.5585124492645264,-1.166508436203003,-0.919894278049469,-0.013479504734277725,-0.2539497911930084,0.0009121092152781785
75,0.0,0.0,0.0,0.0,0.02494402416050434,0.13972978293895721,0.7490203976631165,0.02494402416050434,0.13972978293895721,0.7490203976631165,-0.004253463353961706,0.00796687975525856,-0.001523463986814022,-0.004253463353961706,0.00796687975525856,-0.001523463986814022,7.42055606842041,5.633453369140625,-1.9717997312545776,-0.2431199997663498,1.0678735971450806,3.5387258529663086,-0.7286635637283325,6.863236904144287,2.767669916152954,0.9484815001487732,0.1507013440132141,-0.8519768118858337,-0.40702587366104126,-3.0016536712646484,0.5528611540794373,-0.041452016681432724,-0.02470359392464161,-0.23572005331516266,-1.0642460584640503,3.5329065322875977,-1.0054619312286377,-0.8368393778800964,-0.02242044359445572,-0.2369292676448822,0.00047242961591109633
80,0.0,0.0,0.0,0.0,0.02197331190109253,0.07515770196914673,0.7358530759811401,0.02197331190109253,0.07515770196914673,0.7358530759811401,-0.0020598298870027065,0.007520636543631554,-0.001515492214821279,-0.0020598298870027065,0.007520636543631554,-0.001515492214821279,7.577759742736816,5.570541858673096,-1.4477338790893555,-0.2765122354030609,0.8941375613212585,3.50827956199646,-0.9621776342391968,6.90216064453125,2.248683214187622,0.7714810967445374,0.09880086779594421,-0.7579875588417053,-0.20185767114162445,-2.9462108612060547,0.3810572922229767,-0.029909197241067886,-0.011741261929273605,-0.22261366248130798,-0.917919397354126,3.4986624717712402,-0.8265128135681152,-0.739639163017273,-0.031269412487745285,-0.21741220355033875,0.0012939724838361144
85,0.0,0.0,0.0,0.0,0.030362354591488838,-0.07231585681438446,0.7044704556465149,0.030362354591488838,-0.07231585681438446,0.7044704556465149,0.00312466430477798,0.007701694034039974,0.0003829631023108959,0.00312466430477798,0.007701694034039974,0.0003829631023108959,7.8478617668151855,5.523946285247803,-0.5661848783493042,-0.3267146348953247,0.5710307955741882,3.4718267917633057,-1.3024693727493286,7.003635883331299,1.3814284801483154,0.4509531259536743,0.004563263617455959,-0.6172195672988892,0.21309460699558258,-2.824036121368408,0.06776531785726547,-0.009833451360464096,0.013810500502586365,-0.18572568893432617,-0.2874909043312073,3.4610865116119385,-0.13709422945976257,-0.487562358379364,-0.07833600044250488,-0.14147058129310608,-0.0006671882001683116
90,0.0,0.0,0.0,0.0,0.015877580270171165,-0.27210649847984314,0.6843783855438232,0.015877580270171165,-0.27210649847984314,0.6843783855438232,0.009771764278411865,0.006613024044781923,0.0024019561242312193,0.009771764278411865,0.006613024044781923,0.0024019561242312193,8.214164733886719,5.5234694480896,0.6667675375938416,-0.3967667818069458,0.07916640490293503,3.4478461742401123,-1.7391992807388306,7.218422889709473,0.11157572269439697,-0.029835375025868416,-0.13495692610740662,-0.4475623071193695,0.8499355316162109,-2.737898588180542,-0.39502522349357605,0.020771147683262825,0.04995092377066612,-0.14842528104782104,-0.2703712582588196,3.431055784225464,-0.10572712123394012,-0.45311439037323,-0.07958704233169556,-0.15525370836257935,-0.0004879271436948329
95,0.0,0.0,0.0,0.0,0.021737879142165184,-0.11730854213237762,0.6912400722503662,0.021737879142165184,-0.11730854213237762,0.6912400722503662,0.004477038513869047,0.007028546649962664,0.0014372660079970956,0.004477038513869047,0.007028546649962664,0.0014372660079970956,8.048547744750977,5.704098224639893,-0.38679400086402893,-0.3029410243034363,0.4932098686695099,3.3612828254699707,-1.4347405433654785,7.128971099853516,1.0962215662002563,0.3358873426914215,-0.02146516554057598,-0.44023019075393677,0.3967408835887909,-2.7659695148468018,0.019373882561922073,-0.003873004112392664,0.020230550318956375,-0.17601171135902405,-0.627913236618042,3.343083381652832,-0.48350653052330017,-0.4373253285884857,-0.0610879622399807,-0.18064506351947784,-0.0005611864617094398
100,0.0,0.0,0.0,0.0,0.026249898597598076,-0.044313810765743256,0.6875956654548645,0.026249898597598076,-0.044313810765743256,0.6875956654548645,0.0019927232060581446,0.0073087820783257484,0.0002993880771100521,0.0019927232060581446,0.0073087820783257484,0.0002993880771100521,8.07477855682373,5.8067731857299805,-1.2718628644943237,-0.1279299557209015,0.7352386116981506,3.2775542736053467,-1.2973639965057373,7.108581066131592,1.7573810815811157,0.5116971731185913,0.04315479099750519,-0.3672225773334503,0.18726308643817902,-2.7516584396362305,0.22342166304588318,-0.015247032046318054,0.0075418236665427685,-0.18649497628211975,-0.7919155955314636,3.260575771331787,-0.6784939169883728,-0.3525394797325134,-0.05669781565666199,-0.1871289610862732,0.0005305436789058149
105,0.0,0.0,0.0,0.0,0.026589082553982735,-0.03384130448102951,0.684731662273407,0.026589082553982735,-0.03384130448102951,0.684731662273407,0.0015852208016440272,0.007391792256385088,0.00025517476024106145,0.0015852208016440272,0.007391792256385088,0.00025517476024106145,8.244195938110352,5.905290603637695,-2.0502588748931885,0.12097156047821045,0.8163696527481079,3.223606824874878,-1.2167471647262573,7.2012434005737305,2.1645703315734863,0.5329086780548096,0.07396962493658066,-0.26882994174957275,0.17956410348415375,-2.7384605407714844,0.2796795070171356,-0.01789785921573639,0.005820725578814745,-0.18718841671943665,-0.8321607708930969,3.213409662246704,-0.7713491916656494,-0.25984418392181396,-0.057069458067417145,-0.19222763180732727,0.0002100519632222131
110,0.0,0.0,0.0,0.0,0.02849273383617401,0.0013731311773881316,0.7053266167640686,0.02849273383617401,0.0013731311773881316,0.7053266167640686,0.0002829112927429378,0.007795603014528751,1.2293200597923715e-05,0.0002829112927429378,0.007795603014528751,1.2293200597923715e-05,8.417466163635254,6.209148406982422,-2.8451387882232666,0.3890218138694763,0.8544418215751648,3.24621844291687,-0.9246307015419006,7.442176342010498,2.5419440269470215,0.5397209525108337,0.1169576644897461,-0.22793841361999512,0.11703085154294968,-2.815338134765625,0.3273215591907501,-0.02277526631951332,-0.0008024237467907369,-0.2005671113729477,-0.7967463135719299,3.2639803886413574,-0.8193807601928711,-0.23803526163101196,-0.04362112283706665,-0.20512866973876953,0.0010617742082104087
115,0.0,0.0,0.0,0.0,0.038865525275468826,0.020958224311470985,0.769591748714447,0.038865525275468826,0.020958224311470985,0.769591748714447,-0.00039518254925496876,0.009032150730490685,6.253859464777634e-05,-0.00039518254925496876,0.009032150730490685,6.253859464777634e-05,8.54002857208252,7.091441631317139,-2.351267099380493,0.30322176218032837,0.6351680755615234,3.450432300567627,-0.2495049238204956,8.068979263305664,2.0858054161071777,0.4069192707538605,0.12610594928264618,-0.33415454626083374,0.12875951826572418,-3.06595516204834,0.27038392424583435,-0.027627700939774513,-0.008234260603785515,-0.22300036251544952,-0.5310670137405396,3.508028507232666,-0.6623011231422424,-0.38063719868659973,-0.007492476142942905,-0.22845757007598877,0.00010076422768179327
120,0.0,0.0,0.0,0.0,0.059414930641651154,0.02468613162636757,0.8648054599761963,0.059414930641651154,0.02468613162636757,0.8648054599761963,-0.00014612260565627366,0.010722236707806587,-8.191941742552444e-05,-0.00014612260565627366,0.010722236707806587,-8.191941742552444e-05,8.504263877868652,8.610201835632324,-0.05148034915328026,-0.37771978974342346,0.2761002480983734,3.815767526626587,0.887499213218689,8.965633392333984,0.7062578797340393,0.22000543773174286,0.10999277234077454,-0.6118735074996948,0.1462247371673584,-3.4510409832000732,0.15784108638763428,-0.032146818935871124,-0.022102251648902893,-0.24948057532310486,-0.09904652833938599,3.889458417892456,-0.3551420569419861,-0.6786644458770752,0.048354603350162506,-0.2537761330604553,0.00089441699674353
125,0.0,0.0,0.0,0.0,0.060426097363233566,0.0007312360685318708,0.9355721473693848,0.060426097363233566,0.0007312360685318708,0.9355721473693848,0.001098428969271481,0.010861617513000965,-0.00012142126070102677,0.001098428969271481,0.010861617513000965,-0.00012142126070102677,8.417513847351074,10.104440689086914,2.658653974533081,-1.234357237815857,0.019094953313469887,4.180362224578857,2.1609549522399902,9.609970092773438,-0.7729761600494385,0.07662491500377655,0.08477605134248734,-0.9148245453834534,0.19810716807842255,-3.7467386722564697,0.014798934571444988,-0.030053801834583282,-0.030594248324632645,-0.2648220956325531,0.2978912889957428,4.235933780670166,-0.08903881907463074,-0.9677945375442505,0.08741600066423416,-0.26698797941207886,0.0011133867083117366
135,0.0,0.0,0.0,0.0,-0.17928174138069153,0.8440565466880798,0.8742799162864685,-0.17928174138069153,0.8440565466880798,0.8742799162864685,-0.02851272188127041,0.002462242729961872,-0.007811532821506262,-0.02851272188127041,0.002462242729961872,-0.007811532821506262,9.56492805480957,4.066486835479736,-4.564849853515625,0.2541700303554535,2.973144769668579,3.900670289993286,0.2067747265100479,7.005647659301758,6.4946746826171875,2.57415771484375,0.3475649058818817,-0.7800254821777344,-3.2837471961975098,-3.466575860977173,-0.43618783354759216,0.010839639231562614,0.07130774110555649,-0.45421287417411804,-2.2308051586151123,3.795952796936035,-2.4034504890441895,-0.5927519798278809,-0.12147665023803711,-0.3620509207248688,0.0003586334642022848
140,5.172946929931641,-0.05160867050290108,-5.194921970367432,7.331388473510742,-0.7348583340644836,-0.2771620452404022,7.338398456573486,-0.7348583340644836,-0.2771620452404022,7.338398456573486,-0.029402367770671844,-0.00956327747553587,0.0013441037153825164,-0.029402367770671844,-0.00956327747553587,0.0013441037153825164,8.23031997680664,5.235381603240967,0.9587333798408508,-1.0001813173294067,0.7901250123977661,4.0635223388671875,0.5828556418418884,9.03435230255127,0.7310541868209839,0.8132472634315491,0.024932699277997017,-1.1475309133529663,0.36542809009552,-7.549956321716309,-0.6461731791496277,0.08186251670122147,0.0529089979827404,-0.593896210193634,-3.549036741256714,4.258014678955078,-3.7247111797332764,-1.4052352905273438,-0.09331255406141281,-0.9504958987236023,-0.0003503843618091196
145,7.185051441192627,-0.010734029114246368,-7.197433948516846,10.169962882995605,-0.5344408750534058,-0.5597785711288452,10.159435272216797,-0.5344408750534058,-0.5597785711288452,10.159435272216797,0.2126530259847641,0.04480677843093872,0.0030069854110479355,0.2126530259847641,0.04480677843093872,0.0030069854110479355,8.057315826416016,5.654842853546143,1.7421149015426636,-1.230735421180725,0.5436388850212097,4.053523540496826,0.5559542775154114,10.060181617736816,-0.027162447571754456,0.6687894463539124,-0.023055318742990494,-1.1478981971740723,0.8533220887184143,-10.12099838256836,-0.5094357132911682,0.025070877745747566,0.0403117872774601,-0.6183586716651917,-0.3606376349925995,4.10715389251709,-0.6613909006118774,-1.1687238216400146,-0.031686097383499146,-0.6222501397132874,0.001587091595865786
150,6.915154933929443,-0.05352524295449257,-6.948904991149902,9.803545951843262,-0.5369029641151428,-1.5775774717330933,9.809916496276855,-0.5369029641151428,-1.5775774717330933,9.809916496276855,0.07672784477472305,0.04295177385210991,-0.003051378997042775,0.07672784477472305,0.04295177385210991,-0.003051378997042775,8.072929382324219,5.702421188354492,1.5544321537017822,-1.1811072826385498,0.5455396175384521,4.091236114501953,0.668201208114624,9.935648918151855,0.143711119890213,0.6576381921768188,-0.03967758268117905,-1.1770912408828735,1.2992984056472778,-9.831873893737793,-0.6150339841842651,0.027439836412668228,0.054382648319005966,-0.623729944229126,-1.6332333087921143,4.123921871185303,-1.8758106231689453,-1.2589771747589111,-0.08078937232494354,-0.7448925375938416,-0.00039046129677444696
155,6.48682165145874,0.004314689431339502,-6.497977256774902,9.18164348602295,-0.6181707382202148,-0.027656273916363716,9.236306190490723,-0.6181707382202148,-0.027656273916363716,9.236306190490723,0.17853882908821106,-0.007259970996528864,0.005068491213023663,0.17853882908821106,-0.007259970996528864,0.005068491213023663,8.09443473815918,5.475147247314453,1.467572808265686,-1.170520544052124,0.6362844705581665,4.075952529907227,0.5115947723388672,9.748815536499023,0.14401645958423615,0.7350223660469055,-0.01850544661283493,-1.1782139539718628,0.4951934516429901,-9.389714241027832,-0.5906992554664612,0.08069156110286713,0.048587433993816376,-0.6371942162513733,-0.5703151226043701,4.182925701141357,-0.8530925512313843,-1.217522144317627,-0.03261233866214752,-0.6596883535385132,0.002627073787152767
160,7.31781005859375,-0.0010070051066577435,-7.325109481811523,10.354108810424805,-0.5579218864440918,-1.0111485719680786,10.310956954956055,-0.5579218864440918,-1.0111485719680786,10.310956954956055,0.12879548966884613,0.04458779841661453,-0.0009231109288521111,0.12879548966884613,0.04458779841661453,-0.0009231109288521111,8.126015663146973,5.778151035308838,1.509220004081726,-1.1887503862380981,0.6107798218727112,4.129240036010742,0.6580076813697815,10.121760368347168,0.14399488270282745,0.7259678244590759,-0.0247684083878994,-1.1939994096755981,1.0231744050979614,-10.198650360107422,-0.5785456895828247,0.02701018750667572,0.04849689081311226,-0.6575863361358643,-0.2921190559864044,4.1307454109191895,-0.5919907689094543,-1.200042486190796,-0.04223642125725746,-0.6595466136932373,0.00018330244347453117
165,7.648792743682861,0.0029914486221969128,-7.6641035079956055,10.827858924865723,-0.4446147084236145,-0.306593120098114,10.866598129272461,-0.4446147084236145,-0.306593120098114,10.866598129272461,0.23013044893741608,0.0024211453273892403,0.005956930108368397,0.23013044893741608,0.0024211453273892403,0.005956930108368397,8.124239921569824,5.805009841918945,2.730238914489746,-1.5105888843536377,0.20205117762088776,4.158918857574463,0.44833123683929443,10.588951110839844,-1.1121641397476196,0.4262711703777313,-0.11748787760734558,-1.208540678024292,1.2741899490356445,-10.869336128234863,-0.5748916864395142,0.06300531327724457,0.04604713246226311,-0.7110093832015991,-0.19503945112228394,4.118194103240967,-0.49444589018821716,-1.1819887161254883,-0.026233751326799393,-0.6785919666290283,0.0027403095737099648
170,7.165813446044922,-0.003201940329745412,-7.171476364135742,10.137995719909668,-0.47146075963974,-1.3577440977096558,10.137298583984375,-0.47146075963974,-1.3577440977096558,10.137298583984375,0.0935816764831543,0.03042072243988514,-0.0029579780530184507,0.0935816764831543,0.03042072243988514,-0.0029579780530184507,8.139406204223633,5.755923271179199,1.2268489599227905,-1.105735182762146,0.6896725296974182,4.133703708648682,0.6714322566986084,10.053525924682617,0.3736906349658966,0.78150874376297,-0.00760034890845418,-1.194556474685669,1.0767760276794434,-10.133940696716309,-0.536108672618866,0.03438626602292061,0.04587573930621147,-0.6645890474319458,-0.7515518665313721,4.127920150756836,-1.0163377523422241,-1.2014528512954712,-0.049870770424604416,-0.6870964765548706,-0.00033335687476210296
175,8.18705940246582,0.0035012317821383476,-8.202329635620117,11.589054107666016,-0.33787816762924194,-0.7554371356964111,11.608126640319824,-0.33787816762924194,-0.7554371356964111,11.608126640319824,0.2868347465991974,0.027323493734002113,-0.003572930349037051,0.2868347465991974,0.027323493734002113,-0.003572930349037051,8.100144386291504,5.930980205535889,1.5571417808532715,-1.230589747428894,0.6407860517501831,4.153079986572266,0.593855082988739,10.62276840209961,0.026804940775036812,0.7818836569786072,-0.019073838368058205,-1.2124760150909424,0.9182897210121155,-11.529760360717773,-0.44004398584365845,0.03551895543932915,0.03481059893965721,-0.69826340675354,-0.6844003200531006,4.072181701660156,-0.945505678653717,-1.1758917570114136,-0.039518196135759354,-0.6528322100639343,-0.0007248224574141204
180,7.182390213012695,-0.0023175913374871016,-7.188733100891113,10.161920547485352,-0.47928792238235474,-1.0844573974609375,10.141016960144043,-0.47928792238235474,-1.0844573974609375,10.141016960144043,0.10070855170488358,0.02248450741171837,0.0004981031524948776,0.10070855170488358,0.02248450741171837,0.0004981031524948776,8.113157272338867,5.723951816558838,1.1204206943511963,-1.088357925415039,0.7385754585266113,4.1246137619018555,0.6646615862846375,9.998908042907715,0.44384434819221497,0.8295342922210693,-0.0041428422555327415,-1.1980438232421875,0.9072570204734802,-10.087716102600098,-0.5449807047843933,0.04049649462103844,0.04733242094516754,-0.6757481694221497,-0.8402825593948364,4.140741348266602,-1.102212905883789,-1.2176626920700073,-0.048602864146232605,-0.711056113243103,0.0007672240608371794
