playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
11.55 0.554701 0.0197591 0.62483 0.554685 0.0195942 0.624821 -1.1282 -0.00176518 1.16142 -1.5723 0.00646843 1.57802 0.0337917
11.551 0.554701 0.0197591 0.62483 0.554686 0.0195979 0.624821 -1.12817 -0.00175571 1.1614 -1.57229 0.00646305 1.57802 0.0337945
11.552 0.554701 0.0197591 0.62483 0.554687 0.0196015 0.624822 -1.12814 -0.00174629 1.16139 -1.57228 0.00645761 1.57802 0.0337974
11.553 0.554701 0.0197591 0.62483 0.554688 0.0196051 0.624822 -1.12812 -0.00173692 1.16138 -1.57228 0.00645211 1.57802 0.0338002
11.554 0.554701 0.0197591 0.62483 0.554689 0.0196087 0.624822 -1.1281 -0.00172759 1.16137 -1.57227 0.00644655 1.57802 0.033803
11.555 0.554701 0.0197591 0.62483 0.55469 0.0196123 0.624823 -1.12808 -0.00171832 1.16136 -1.57227 0.00644094 1.57802 0.0338057
11.556 0.554701 0.0197591 0.62483 0.554691 0.0196158 0.624823 -1.12807 -0.00170909 1.16136 -1.57226 0.00643528 1.57802 0.0338085
11.557 0.554701 0.0197591 0.62483 0.554692 0.0196193 0.624823 -1.12806 -0.00169992 1.16136 -1.57226 0.00642956 1.57802 0.0338112
11.558 0.554701 0.0197591 0.62483 0.554693 0.0196228 0.624823 -1.12805 -0.00169079 1.16136 -1.57225 0.00642379 1.57802 0.0338139
11.559 0.554701 0.0197591 0.62483 0.554694 0.0196262 0.624824 -1.12804 -0.00168172 1.16137 -1.57225 0.00641797 1.57801 0.0338165
11.56 0.554701 0.0197591 0.62483 0.554695 0.0196296 0.624824 -1.12804 -0.00167271 1.16138 -1.57224 0.0064121 1.57801 0.0338192
11.561 0.554701 0.0197591 0.62483 0.554695 0.019633 0.624824 -1.12804 -0.00166375 1.16139 -1.57224 0.00640619 1.57801 0.0338218
11.562 0.554701 0.0197591 0.62483 0.554696 0.0196363 0.624825 -1.12804 -0.00165485 1.1614 -1.57223 0.00640022 1.57801 0.0338244
11.563 0.554701 0.0197591 0.62483 0.554697 0.0196397 0.624825 -1.12804 -0.001646 1.16142 -1.57223 0.00639421 1.57801 0.033827
11.564 0.554701 0.0197591 0.62483 0.554698 0.019643 0.624825 -1.12805 -0.00163721 1.16144 -1.57222 0.00638815 1.57801 0.0338296
11.565 0.554701 0.0197591 0.62483 0.554699 0.0196462 0.624825 -1.12806 -0.00162848 1.16146 -1.57222 0.00638205 1.57801 0.0338321
11.566 0.554701 0.0197591 0.62483 0.5547 0.0196494 0.624826 -1.12808 -0.00161981 1.16148 -1.57221 0.00637591 1.578 0.0338346
11.567 0.554701 0.0197591 0.62483 0.554701 0.0196526 0.624826 -1.12809 -0.0016112 1.16151 -1.57221 0.00636972 1.578 0.0338371
11.568 0.554701 0.0197591 0.62483 0.554701 0.0196558 0.624826 -1.12811 -0.00160265 1.16154 -1.5722 0.00636349 1.578 0.0338396
11.569 0.554701 0.0197591 0.62483 0.554702 0.0196589 0.624826 -1.12814 -0.00159416 1.16157 -1.5722 0.00635722 1.578 0.0338421
11.57 0.554701 0.0197591 0.62483 0.554703 0.019662 0.624827 -1.12816 -0.00158574 1.16161 -1.57219 0.00635092 1.578 0.0338445
11.571 0.554701 0.0197591 0.62483 0.554704 0.0196651 0.624827 -1.12819 -0.00157737 1.16165 -1.57219 0.00634457 1.578 0.0338469
11.572 0.554701 0.0197591 0.62483 0.554705 0.0196681 0.624827 -1.12822 -0.00156908 1.16169 -1.57218 0.00633819 1.57799 0.0338493
11.573 0.554701 0.0197591 0.62483 0.554706 0.0196711 0.624828 -1.12826 -0.00156084 1.16174 -1.57218 0.00633178 1.57799 0.0338517
11.574 0.554701 0.0197591 0.62483 0.554706 0.0196741 0.624828 -1.12829 -0.00155268 1.16178 -1.57217 0.00632533 1.57799 0.0338541
11.575 0.554701 0.0197591 0.62483 0.554707 0.019677 0.624828 -1.12833 -0.00154458 1.16183 -1.57217 0.00631884 1.57799 0.0338564
11.576 0.554701 0.0197591 0.62483 0.554708 0.0196799 0.624828 -1.12837 -0.00153654 1.16189 -1.57217 0.00631232 1.57799 0.0338587
11.577 0.554701 0.0197591 0.62483 0.554709 0.0196828 0.624829 -1.12842 -0.00152857 1.16194 -1.57216 0.00630578 1.57799 0.033861
11.578 0.554701 0.0197591 0.62483 0.554709 0.0196856 0.624829 -1.12847 -0.00152067 1.162 -1.57216 0.0062992 1.57798 0.0338633
11.579 0.554701 0.0197591 0.62483 0.55471 0.0196884 0.624829 -1.12852 -0.00151284 1.16206 -1.57215 0.00629259 1.57798 0.0338656
11.58 0.554701 0.0197591 0.62483 0.554711 0.0196912 0.624829 -1.12857 -0.00150508 1.16213 -1.57215 0.00628595 1.57798 0.0338678
11.581 0.554701 0.0197591 0.62483 0.554712 0.019694 0.62483 -1.12863 -0.00149738 1.16219 -1.57214 0.00627929 1.57798 0.0338701
11.582 0.554701 0.0197591 0.62483 0.554712 0.0196967 0.62483 -1.12869 -0.00148976 1.16226 -1.57214 0.00627259 1.57798 0.0338723
11.583 0.554701 0.0197591 0.62483 0.554713 0.0196993 0.62483 -1.12875 -0.0014822 1.16234 -1.57213 0.00626588 1.57798 0.0338745
11.584 0.554701 0.0197591 0.62483 0.554714 0.019702 0.624831 -1.12882 -0.00147471 1.16241 -1.57213 0.00625914 1.57797 0.0338767
11.585 0.554701 0.0197591 0.62483 0.554715 0.0197046 0.624831 -1.12889 -0.0014673 1.16249 -1.57212 0.00625237 1.57797 0.0338788
11.586 0.554701 0.0197591 0.62483 0.554715 0.0197072 0.624831 -1.12896 -0.00145996 1.16257 -1.57212 0.00624558 1.57797 0.033881
11.587 0.554701 0.0197591 0.62483 0.554716 0.0197097 0.624831 -1.12903 -0.00145268 1.16265 -1.57212 0.00623877 1.57797 0.0338831
11.588 0.554701 0.0197591 0.62483 0.554717 0.0197122 0.624832 -1.12911 -0.00144548 1.16274 -1.57211 0.00623194 1.57797 0.0338852
11.589 0.554701 0.0197591 0.62483 0.554717 0.0197147 0.624832 -1.12919 -0.00143836 1.16282 -1.57211 0.00622509 1.57796 0.0338873
11.59 0.554701 0.0197591 0.62483 0.554718 0.0197171 0.624832 -1.12927 -0.0014313 1.16292 -1.5721 0.00621822 1.57796 0.0338894
11.591 0.554701 0.0197591 0.62483 0.554719 0.0197195 0.624832 -1.12935 -0.00142432 1.16301 -1.5721 0.00621134 1.57796 0.0338915
11.592 0.554701 0.0197591 0.62483 0.554719 0.0197219 0.624833 -1.12944 -0.0014174 1.1631 -1.57209 0.00620443 1.57796 0.0338935
11.593 0.554701 0.0197591 0.62483 0.55472 0.0197242 0.624833 -1.12953 -0.00141057 1.1632 -1.57209 0.00619752 1.57796 0.0338955
11.594 0.554701 0.0197591 0.62483 0.55472 0.0197265 0.624833 -1.12962 -0.0014038 1.1633 -1.57209 0.00619058 1.57795 0.0338976
11.595 0.554701 0.0197591 0.62483 0.554721 0.0197288 0.624833 -1.12972 -0.00139711 1.16341 -1.57208 0.00618363 1.57795 0.0338996
11.596 0.554701 0.0197591 0.62483 0.554722 0.019731 0.624834 -1.12981 -0.00139049 1.16351 -1.57208 0.00617667 1.57795 0.0339016
11.597 0.554701 0.0197591 0.62483 0.554722 0.0197332 0.624834 -1.12991 -0.00138395 1.16362 -1.57207 0.00616969 1.57795 0.0339035
11.598 0.554701 0.0197591 0.62483 0.554723 0.0197354 0.624834 -1.13001 -0.00137747 1.16373 -1.57207 0.00616271 1.57795 0.0339055
11.599 0.554701 0.0197591 0.62483 0.554723 0.0197375 0.624834 -1.13012 -0.00137108 1.16384 -1.57206 0.00615571 1.57794 0.0339074
11.6 0.554701 0.0197591 0.62483 0.554724 0.0197396 0.624835 -1.13023 -0.00136475 1.16396 -1.57206 0.0061487 1.57794 0.0339094
11.601 0.554701 0.0197591 0.62483 0.554725 0.0197417 0.624835 -1.13034 -0.0013585 1.16408 -1.57206 0.00614169 1.57794 0.0339113
11.602 0.554701 0.0197591 0.62483 0.554725 0.0197438 0.624835 -1.13045 -0.00135233 1.1642 -1.57205 0.00613467 1.57794 0.0339132
11.603 0.554701 0.0197591 0.62483 0.554726 0.0197458 0.624835 -1.13056 -0.00134623 1.16432 -1.57205 0.00612763 1.57793 0.0339151
11.604 0.554701 0.0197591 0.62483 0.554726 0.0197477 0.624836 -1.13068 -0.0013402 1.16444 -1.57204 0.0061206 1.57793 0.0339169
11.605 0.554701 0.0197591 0.62483 0.554727 0.0197497 0.624836 -1.1308 -0.00133425 1.16457 -1.57204 0.00611355 1.57793 0.0339188
11.606 0.554701 0.0197591 0.62483 0.554727 0.0197516 0.624836 -1.13092 -0.00132837 1.1647 -1.57204 0.00610651 1.57793 0.0339207
11.607 0.554701 0.0197591 0.62483 0.554728 0.0197535 0.624836 -1.13104 -0.00132256 1.16483 -1.57203 0.00609946 1.57793 0.0339225
11.608 0.554701 0.0197591 0.62483 0.554728 0.0197553 0.624836 -1.13117 -0.00131683 1.16496 -1.57203 0.0060924 1.57792 0.0339243
11.609 0.554701 0.0197591 0.62483 0.554729 0.0197571 0.624837 -1.1313 -0.00131117 1.1651 -1.57203 0.00608534 1.57792 0.0339261
11.61 0.554701 0.0197591 0.62483 0.554729 0.0197589 0.624837 -1.13143 -0.00130559 1.16524 -1.57202 0.00607829 1.57792 0.0339279
11.611 0.554701 0.0197591 0.62483 0.55473 0.0197606 0.624837 -1.13156 -0.00130008 1.16538 -1.57202 0.00607123 1.57792 0.0339297
11.612 0.554701 0.0197591 0.62483 0.55473 0.0197623 0.624837 -1.13169 -0.00129464 1.16552 -1.57202 0.00606417 1.57791 0.0339315
11.613 0.554701 0.0197591 0.62483 0.554731 0.019764 0.624838 -1.13183 -0.00128928 1.16566 -1.57201 0.00605711 1.57791 0.0339333
11.614 0.554701 0.0197591 0.62483 0.554731 0.0197657 0.624838 -1.13197 -0.00128399 1.16581 -1.57201 0.00605005 1.57791 0.033935
11.615 0.554701 0.0197591 0.62483 0.554731 0.0197673 0.624838 -1.13211 -0.00127877 1.16595 -1.572 0.006043 1.57791 0.0339368
11.616 0.554701 0.0197591 0.62483 0.554732 0.0197689 0.624838 -1.13225 -0.00127363 1.1661 -1.572 0.00603595 1.57791 0.0339385
11.617 0.554701 0.0197591 0.62483 0.554732 0.0197704 0.624838 -1.1324 -0.00126856 1.16625 -1.572 0.0060289 1.5779 0.0339402
11.618 0.554701 0.0197591 0.62483 0.554733 0.0197719 0.624839 -1.13255 -0.00126356 1.16641 -1.57199 0.00602186 1.5779 0.0339419
11.619 0.554701 0.0197591 0.62483 0.554733 0.0197734 0.624839 -1.13269 -0.00125863 1.16656 -1.57199 0.00601482 1.5779 0.0339436
11.62 0.554701 0.0197591 0.62483 0.554733 0.0197749 0.624839 -1.13284 -0.00125378 1.16672 -1.57199 0.00600779 1.5779 0.0339453
11.621 0.554701 0.0197591 0.62483 0.554734 0.0197763 0.624839 -1.133 -0.001249 1.16688 -1.57198 0.00600076 1.57789 0.033947
11.622 0.554701 0.0197591 0.62483 0.554734 0.0197777 0.624839 -1.13315 -0.00124429 1.16704 -1.57198 0.00599375 1.57789 0.0339486
11.623 0.554701 0.0197591 0.62483 0.554735 0.0197791 0.62484 -1.13331 -0.00123965 1.1672 -1.57198 0.00598674 1.57789 0.0339503
11.624 0.554701 0.0197591 0.62483 0.554735 0.0197804 0.62484 -1.13346 -0.00123508 1.16736 -1.57197 0.00597974 1.57789 0.0339519
11.625 0.554701 0.0197591 0.62483 0.554735 0.0197817 0.62484 -1.13362 -0.00123059 1.16753 -1.57197 0.00597275 1.57789 0.0339536
11.626 0.554701 0.0197591 0.62483 0.554736 0.019783 0.62484 -1.13378 -0.00122616 1.1677 -1.57197 0.00596577 1.57788 0.0339552
11.627 0.554701 0.0197591 0.62483 0.554736 0.0197842 0.62484 -1.13395 -0.00122181 1.16786 -1.57197 0.0059588 1.57788 0.0339568
11.628 0.554701 0.0197591 0.62483 0.554736 0.0197855 0.624841 -1.13411 -0.00121752 1.16803 -1.57196 0.00595184 1.57788 0.0339584
11.629 0.554701 0.0197591 0.62483 0.554737 0.0197867 0.624841 -1.13428 -0.00121331 1.16821 -1.57196 0.00594489 1.57788 0.03396
11.63 0.554701 0.0197591 0.62483 0.554737 0.0197878 0.624841 -1.13445 -0.00120917 1.16838 -1.57196 0.00593796 1.57787 0.0339616
11.631 0.554701 0.0197591 0.62483 0.554737 0.0197889 0.624841 -1.13461 -0.00120509 1.16855 -1.57195 0.00593104 1.57787 0.0339632
11.632 0.554701 0.0197591 0.62483 0.554737 0.01979 0.624841 -1.13478 -0.00120108 1.16873 -1.57195 0.00592413 1.57787 0.0339648
11.633 0.554701 0.0197591 0.62483 0.554738 0.0197911 0.624841 -1.13496 -0.00119714 1.16891 -1.57195 0.00591724 1.57787 0.0339664
11.634 0.554701 0.0197591 0.62483 0.554738 0.0197922 0.624842 -1.13513 -0.00119327 1.16908 -1.57194 0.00591036 1.57786 0.0339679
11.635 0.554701 0.0197591 0.62483 0.554738 0.0197932 0.624842 -1.13531 -0.00118947 1.16926 -1.57194 0.0059035 1.57786 0.0339695
11.636 0.554701 0.0197591 0.62483 0.554739 0.0197942 0.624842 -1.13548 -0.00118574 1.16944 -1.57194 0.00589665 1.57786 0.033971
11.637 0.554701 0.0197591 0.62483 0.554739 0.0197951 0.624842 -1.13566 -0.00118207 1.16963 -1.57194 0.00588982 1.57786 0.0339725
11.638 0.554701 0.0197591 0.62483 0.554739 0.0197961 0.624842 -1.13584 -0.00117847 1.16981 -1.57193 0.00588301 1.57785 0.0339741
11.639 0.554701 0.0197591 0.62483 0.554739 0.019797 0.624842 -1.13602 -0.00117493 1.16999 -1.57193 0.00587622 1.57785 0.0339756
11.64 0.554701 0.0197591 0.62483 0.55474 0.0197979 0.624843 -1.1362 -0.00117146 1.17018 -1.57193 0.00586944 1.57785 0.0339771
11.641 0.554701 0.0197591 0.62483 0.55474 0.0197987 0.624843 -1.13638 -0.00116806 1.17037 -1.57193 0.00586269 1.57785 0.0339786
11.642 0.554701 0.0197591 0.62483 0.55474 0.0197995 0.624843 -1.13657 -0.00116472 1.17056 -1.57192 0.00585595 1.57784 0.0339801
11.643 0.554701 0.0197591 0.62483 0.55474 0.0198003 0.624843 -1.13675 -0.00116145 1.17074 -1.57192 0.00584923 1.57784 0.0339816
11.644 0.554701 0.0197591 0.62483 0.55474 0.0198011 0.624843 -1.13694 -0.00115824 1.17093 -1.57192 0.00584254 1.57784 0.0339831
11.645 0.554701 0.0197591 0.62483 0.554741 0.0198019 0.624843 -1.13712 -0.00115509 1.17113 -1.57192 0.00583586 1.57784 0.0339845
11.646 0.554701 0.0197591 0.62483 0.554741 0.0198026 0.624844 -1.13731 -0.00115201 1.17132 -1.57191 0.00582921 1.57784 0.033986
11.647 0.554701 0.0197591 0.62483 0.554741 0.0198033 0.624844 -1.1375 -0.00114899 1.17151 -1.57191 0.00582257 1.57783 0.0339875
11.648 0.554701 0.0197591 0.62483 0.554741 0.0198039 0.624844 -1.13769 -0.00114603 1.1717 -1.57191 0.00581596 1.57783 0.0339889
11.649 0.554701 0.0197591 0.62483 0.554741 0.0198046 0.624844 -1.13788 -0.00114313 1.1719 -1.57191 0.00580938 1.57783 0.0339904
11.65 0.554701 0.0197591 0.62483 0.554741 0.0198052 0.624844 -1.13807 -0.0011403 1.17209 -1.5719 0.00580282 1.57783 0.0339918
11.651 0.554701 0.0197591 0.62483 0.554742 0.0198058 0.624844 -1.13826 -0.00113752 1.17229 -1.5719 0.00579628 1.57782 0.0339933
11.652 0.554701 0.0197591 0.62483 0.554742 0.0198064 0.624844 -1.13846 -0.00113481 1.17249 -1.5719 0.00578976 1.57782 0.0339947
11.653 0.554701 0.0197591 0.62483 0.554742 0.0198069 0.624844 -1.13865 -0.00113216 1.17268 -1.5719 0.00578327 1.57782 0.0339961
11.654 0.554701 0.0197591 0.62483 0.554742 0.0198075 0.624845 -1.13885 -0.00112956 1.17288 -1.5719 0.0057768 1.57782 0.0339975
11.655 0.554701 0.0197591 0.62483 0.554742 0.019808 0.624845 -1.13904 -0.00112703 1.17308 -1.57189 0.00577036 1.57781 0.0339989
11.656 0.554701 0.0197591 0.62483 0.554742 0.0198084 0.624845 -1.13924 -0.00112455 1.17328 -1.57189 0.00576395 1.57781 0.0340004
11.657 0.554701 0.0197591 0.62483 0.554742 0.0198089 0.624845 -1.13944 -0.00112213 1.17348 -1.57189 0.00575756 1.57781 0.0340018
11.658 0.554701 0.0197591 0.62483 0.554742 0.0198093 0.624845 -1.13963 -0.00111977 1.17368 -1.57189 0.0057512 1.57781 0.0340032
11.659 0.554701 0.0197591 0.62483 0.554743 0.0198098 0.624845 -1.13983 -0.00111747 1.17388 -1.57189 0.00574486 1.5778 0.0340046
11.66 0.554701 0.0197591 0.62483 0.554743 0.0198101 0.624845 -1.14003 -0.00111522 1.17409 -1.57188 0.00573856 1.5778 0.0340059
11.661 0.554701 0.0197591 0.62483 0.554743 0.0198105 0.624845 -1.14023 -0.00111303 1.17429 -1.57188 0.00573228 1.5778 0.0340073
11.662 0.554701 0.0197591 0.62483 0.554743 0.0198109 0.624846 -1.14043 -0.00111089 1.17449 -1.57188 0.00572603 1.5778 0.0340087
11.663 0.554701 0.0197591 0.62483 0.554743 0.0198112 0.624846 -1.14063 -0.00110881 1.17469 -1.57188 0.0057198 1.5778 0.0340101
11.664 0.554701 0.0197591 0.62483 0.554743 0.0198115 0.624846 -1.14083 -0.00110679 1.1749 -1.57188 0.00571361 1.57779 0.0340115
11.665 0.554701 0.0197591 0.62483 0.554743 0.0198118 0.624846 -1.14103 -0.00110481 1.1751 -1.57187 0.00570744 1.57779 0.0340128
11.666 0.554701 0.0197591 0.62483 0.554743 0.019812 0.624846 -1.14123 -0.00110289 1.1753 -1.57187 0.00570131 1.57779 0.0340142
11.667 0.554701 0.0197591 0.62483 0.554743 0.0198123 0.624846 -1.14144 -0.00110102 1.17551 -1.57187 0.0056952 1.57779 0.0340155
11.668 0.554701 0.0197591 0.62483 0.554743 0.0198125 0.624846 -1.14164 -0.00109921 1.17571 -1.57187 0.00568912 1.57778 0.0340169
11.669 0.554701 0.0197591 0.62483 0.554743 0.0198127 0.624846 -1.14184 -0.00109745 1.17592 -1.57187 0.00568308 1.57778 0.0340182
11.67 0.554701 0.0197591 0.62483 0.554743 0.0198129 0.624846 -1.14204 -0.00109573 1.17612 -1.57187 0.00567706 1.57778 0.0340196
11.671 0.554701 0.0197591 0.62483 0.554743 0.0198131 0.624846 -1.14225 -0.00109407 1.17633 -1.57186 0.00567108 1.57778 0.0340209
11.672 0.554701 0.0197591 0.62483 0.554743 0.0198132 0.624847 -1.14245 -0.00109246 1.17653 -1.57186 0.00566512 1.57777 0.0340223
11.673 0.554701 0.0197591 0.62483 0.554743 0.0198133 0.624847 -1.14265 -0.0010909 1.17674 -1.57186 0.0056592 1.57777 0.0340236
11.674 0.554701 0.0197591 0.62483 0.554743 0.0198135 0.624847 -1.14286 -0.00108938 1.17695 -1.57186 0.00565331 1.57777 0.0340249
11.675 0.554701 0.0197591 0.62483 0.554743 0.0198135 0.624847 -1.14306 -0.00108792 1.17715 -1.57186 0.00564745 1.57777 0.0340263
11.676 0.554701 0.0197591 0.62483 0.554743 0.0198136 0.624847 -1.14326 -0.0010865 1.17736 -1.57186 0.00564162 1.57777 0.0340276
11.677 0.554701 0.0197591 0.62483 0.554743 0.0198137 0.624847 -1.14347 -0.00108513 1.17756 -1.57186 0.00563582 1.57776 0.0340289
11.678 0.554701 0.0197591 0.62483 0.554743 0.0198137 0.624847 -1.14367 -0.00108381 1.17777 -1.57185 0.00563006 1.57776 0.0340302
11.679 0.554701 0.0197591 0.62483 0.554743 0.0198137 0.624847 -1.14388 -0.00108253 1.17797 -1.57185 0.00562433 1.57776 0.0340316
11.68 0.554701 0.0197591 0.62483 0.554743 0.0198137 0.624847 -1.14408 -0.0010813 1.17818 -1.57185 0.00561863 1.57776 0.0340329
11.681 0.554701 0.0197591 0.62483 0.554743 0.0198137 0.624847 -1.14428 -0.00108011 1.17838 -1.57185 0.00561297 1.57775 0.0340342
11.682 0.554701 0.0197591 0.62483 0.554743 0.0198137 0.624847 -1.14449 -0.00107897 1.17859 -1.57185 0.00560734 1.57775 0.0340355
11.683 0.554701 0.0197591 0.62483 0.554743 0.0198137 0.624847 -1.14469 -0.00107787 1.17879 -1.57185 0.00560174 1.57775 0.0340368
11.684 0.554701 0.0197591 0.62483 0.554743 0.0198136 0.624848 -1.14489 -0.00107681 1.179 -1.57185 0.00559618 1.57775 0.0340381
11.685 0.554701 0.0197591 0.62483 0.554743 0.0198135 0.624848 -1.1451 -0.0010758 1.1792 -1.57184 0.00559065 1.57775 0.0340394
11.686 0.554701 0.0197591 0.62483 0.554743 0.0198135 0.624848 -1.1453 -0.00107483 1.17941 -1.57184 0.00558515 1.57774 0.0340407
11.687 0.554701 0.0197591 0.62483 0.554743 0.0198134 0.624848 -1.1455 -0.0010739 1.17961 -1.57184 0.00557969 1.57774 0.034042
11.688 0.554701 0.0197591 0.62483 0.554743 0.0198132 0.624848 -1.14571 -0.00107301 1.17982 -1.57184 0.00557426 1.57774 0.0340433
11.689 0.554701 0.0197591 0.62483 0.554743 0.0198131 0.624848 -1.14591 -0.00107216 1.18002 -1.57184 0.00556886 1.57774 0.0340446
11.69 0.554701 0.0197591 0.62483 0.554743 0.019813 0.624848 -1.14611 -0.00107135 1.18022 -1.57184 0.00556351 1.57773 0.0340458
11.691 0.554701 0.0197591 0.62483 0.554743 0.0198128 0.624848 -1.14631 -0.00107059 1.18043 -1.57184 0.00555818 1.57773 0.0340471
11.692 0.554701 0.0197591 0.62483 0.554743 0.0198126 0.624848 -1.14651 -0.00106986 1.18063 -1.57184 0.00555289 1.57773 0.0340484
11.693 0.554701 0.0197591 0.62483 0.554743 0.0198124 0.624848 -1.14672 -0.00106916 1.18083 -1.57184 0.00554763 1.57773 0.0340497
11.694 0.554701 0.0197591 0.62483 0.554743 0.0198122 0.624848 -1.14692 -0.00106851 1.18103 -1.57183 0.00554241 1.57773 0.034051
11.695 0.554701 0.0197591 0.62483 0.554743 0.019812 0.624848 -1.14712 -0.00106789 1.18124 -1.57183 0.00553723 1.57772 0.0340523
11.696 0.554701 0.0197591 0.62483 0.554743 0.0198118 0.624848 -1.14732 -0.00106731 1.18144 -1.57183 0.00553208 1.57772 0.0340535
11.697 0.554701 0.0197591 0.62483 0.554743 0.0198116 0.624848 -1.14752 -0.00106677 1.18164 -1.57183 0.00552696 1.57772 0.0340548
11.698 0.554701 0.0197591 0.62483 0.554743 0.0198113 0.624848 -1.14772 -0.00106626 1.18184 -1.57183 0.00552188 1.57772 0.0340561
11.699 0.554701 0.0197591 0.62483 0.554742 0.0198111 0.624848 -1.14791 -0.00106578 1.18204 -1.57183 0.00551683 1.57772 0.0340574
11.7 0.554701 0.0197591 0.62483 0.554742 0.0198108 0.624848 -1.14811 -0.00106534 1.18223 -1.57183 0.00551182 1.57771 0.0340586
11.701 0.554701 0.0197591 0.62483 0.554742 0.0198105 0.624848 -1.14831 -0.00106494 1.18243 -1.57183 0.00550685 1.57771 0.0340599
11.702 0.554701 0.0197591 0.62483 0.554742 0.0198102 0.624848 -1.14851 -0.00106456 1.18263 -1.57183 0.00550191 1.57771 0.0340612
11.703 0.554701 0.0197591 0.62483 0.554742 0.0198099 0.624848 -1.1487 -0.00106422 1.18283 -1.57183 0.005497 1.57771 0.0340624
11.704 0.554701 0.0197591 0.62483 0.554742 0.0198096 0.624849 -1.1489 -0.00106391 1.18302 -1.57182 0.00549214 1.5777 0.0340637
11.705 0.554701 0.0197591 0.62483 0.554742 0.0198093 0.624849 -1.14909 -0.00106364 1.18322 -1.57182 0.0054873 1.5777 0.034065
11.706 0.554701 0.0197591 0.62483 0.554742 0.0198089 0.624849 -1.14929 -0.00106339 1.18341 -1.57182 0.00548251 1.5777 0.0340662
11.707 0.554701 0.0197591 0.62483 0.554742 0.0198086 0.624849 -1.14948 -0.00106317 1.18361 -1.57182 0.00547774 1.5777 0.0340675
11.708 0.554701 0.0197591 0.62483 0.554742 0.0198082 0.624849 -1.14968 -0.00106299 1.1838 -1.57182 0.00547302 1.5777 0.0340688
11.709 0.554701 0.0197591 0.62483 0.554741 0.0198079 0.624849 -1.14987 -0.00106283 1.18399 -1.57182 0.00546832 1.57769 0.03407
11.71 0.554701 0.0197591 0.62483 0.554741 0.0198075 0.624849 -1.15006 -0.0010627 1.18419 -1.57182 0.00546367 1.57769 0.0340713
11.711 0.554701 0.0197591 0.62483 0.554741 0.0198071 0.624849 -1.15025 -0.0010626 1.18438 -1.57182 0.00545905 1.57769 0.0340725
11.712 0.554701 0.0197591 0.62483 0.554741 0.0198067 0.624849 -1.15044 -0.00106253 1.18457 -1.57182 0.00545446 1.57769 0.0340738
11.713 0.554701 0.0197591 0.62483 0.554741 0.0198063 0.624849 -1.15063 -0.00106249 1.18476 -1.57182 0.00544991 1.57769 0.034075
11.714 0.554701 0.0197591 0.62483 0.554741 0.0198059 0.624849 -1.15082 -0.00106247 1.18495 -1.57182 0.0054454 1.57768 0.0340763
11.715 0.554701 0.0197591 0.62483 0.554741 0.0198055 0.624849 -1.15101 -0.00106248 1.18514 -1.57182 0.00544092 1.57768 0.0340776
11.716 0.554701 0.0197591 0.62483 0.554741 0.0198051 0.624849 -1.1512 -0.00106251 1.18532 -1.57182 0.00543648 1.57768 0.0340788
11.717 0.554701 0.0197591 0.62483 0.55474 0.0198047 0.624849 -1.15138 -0.00106257 1.18551 -1.57182 0.00543207 1.57768 0.0340801
11.718 0.554701 0.0197591 0.62483 0.55474 0.0198042 0.624849 -1.15157 -0.00106265 1.18569 -1.57182 0.0054277 1.57768 0.0340813
11.719 0.554701 0.0197591 0.62483 0.55474 0.0198038 0.624849 -1.15175 -0.00106276 1.18588 -1.57181 0.00542336 1.57767 0.0340826
11.72 0.554701 0.0197591 0.62483 0.55474 0.0198033 0.624849 -1.15194 -0.00106289 1.18606 -1.57181 0.00541906 1.57767 0.0340838
11.721 0.554701 0.0197591 0.62483 0.55474 0.0198029 0.624849 -1.15212 -0.00106304 1.18625 -1.57181 0.00541479 1.57767 0.0340851
11.722 0.554701 0.0197591 0.62483 0.55474 0.0198024 0.624849 -1.1523 -0.00106322 1.18643 -1.57181 0.00541056 1.57767 0.0340864
11.723 0.554701 0.0197591 0.62483 0.55474 0.0198019 0.624849 -1.15248 -0.00106342 1.18661 -1.57181 0.00540636 1.57767 0.0340876
11.724 0.554701 0.0197591 0.62483 0.554739 0.0198015 0.624849 -1.15266 -0.00106364 1.18679 -1.57181 0.0054022 1.57767 0.0340889
11.725 0.554701 0.0197591 0.62483 0.554739 0.019801 0.624849 -1.15284 -0.00106388 1.18697 -1.57181 0.00539807 1.57766 0.0340901
11.726 0.554701 0.0197591 0.62483 0.554739 0.0198005 0.624849 -1.15302 -0.00106414 1.18715 -1.57181 0.00539397 1.57766 0.0340914
11.727 0.554701 0.0197591 0.62483 0.554739 0.0198 0.624849 -1.1532 -0.00106442 1.18732 -1.57181 0.00538992 1.57766 0.0340926
11.728 0.554701 0.0197591 0.62483 0.554739 0.0197995 0.624849 -1.15337 -0.00106472 1.1875 -1.57181 0.00538589 1.57766 0.0340939
11.729 0.554701 0.0197591 0.62483 0.554739 0.019799 0.624849 -1.15355 -0.00106504 1.18767 -1.57181 0.0053819 1.57766 0.0340951
11.73 0.554701 0.0197591 0.62483 0.554739 0.0197985 0.624849 -1.15372 -0.00106537 1.18785 -1.57181 0.00537795 1.57765 0.0340964
