playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
11.692 0.3 -0.012 0.52 0.0661153 -0.00596278 0.69533 0.00248588 -1.25582 -0.0107037 -2.18248 -0.0160266 0.885364 0.0222774
11.693 0.3 -0.012 0.52 0.0662729 -0.00597058 0.695125 0.00247815 -1.25597 -0.0107232 -2.18326 -0.0160413 0.885993 0.0222557
11.694 0.3 -0.012 0.52 0.0664306 -0.00597838 0.694921 0.00247041 -1.25613 -0.0107427 -2.18405 -0.016056 0.886622 0.0222339
11.695 0.3 -0.012 0.52 0.0665883 -0.00598617 0.694717 0.00246265 -1.25629 -0.0107622 -2.18483 -0.0160706 0.88725 0.0222122
11.696 0.3 -0.012 0.52 0.066746 -0.00599395 0.694513 0.00245487 -1.25645 -0.0107817 -2.18561 -0.0160853 0.887879 0.0221904
11.697 0.3 -0.012 0.52 0.0669038 -0.00600173 0.694309 0.00244707 -1.2566 -0.0108013 -2.18639 -0.0160999 0.888508 0.0221686
11.698 0.3 -0.012 0.52 0.0670617 -0.00600951 0.694104 0.00243925 -1.25676 -0.0108208 -2.18717 -0.0161145 0.889137 0.0221468
11.699 0.3 -0.012 0.52 0.0672195 -0.00601728 0.6939 0.00243142 -1.25691 -0.0108403 -2.18795 -0.0161291 0.889766 0.022125
11.7 0.3 -0.012 0.52 0.0673774 -0.00602505 0.693696 0.00242356 -1.25707 -0.0108598 -2.18873 -0.0161437 0.890395 0.0221031
11.701 0.3 -0.012 0.52 0.0675354 -0.00603281 0.693492 0.00241569 -1.25722 -0.0108794 -2.18951 -0.0161583 0.891024 0.0220813
11.702 0.3 -0.012 0.52 0.0676934 -0.00604057 0.693289 0.0024078 -1.25737 -0.0108989 -2.19029 -0.0161729 0.891653 0.0220594
11.703 0.3 -0.012 0.52 0.0678514 -0.00604832 0.693085 0.00239989 -1.25752 -0.0109184 -2.19106 -0.0161874 0.892282 0.0220376
11.704 0.3 -0.012 0.52 0.0680095 -0.00605607 0.692881 0.00239196 -1.25767 -0.010938 -2.19184 -0.016202 0.892911 0.0220157
11.705 0.3 -0.012 0.52 0.0681677 -0.00606381 0.692677 0.00238402 -1.25782 -0.0109575 -2.19262 -0.0162165 0.89354 0.0219938
11.706 0.3 -0.012 0.52 0.0683258 -0.00607155 0.692474 0.00237605 -1.25797 -0.010977 -2.19339 -0.016231 0.894169 0.0219718
11.707 0.3 -0.012 0.52 0.068484 -0.00607928 0.69227 0.00236807 -1.25812 -0.0109965 -2.19417 -0.0162455 0.894798 0.0219499
11.708 0.3 -0.012 0.52 0.0686423 -0.00608701 0.692066 0.00236006 -1.25827 -0.0110161 -2.19494 -0.01626 0.895427 0.0219279
11.709 0.3 -0.012 0.52 0.0688006 -0.00609473 0.691863 0.00235204 -1.25842 -0.0110356 -2.19571 -0.0162745 0.896056 0.021906
11.71 0.3 -0.012 0.52 0.0689589 -0.00610245 0.691659 0.002344 -1.25857 -0.0110551 -2.19649 -0.0162889 0.896686 0.021884
11.711 0.3 -0.012 0.52 0.0691173 -0.00611016 0.691456 0.00233594 -1.25871 -0.0110747 -2.19726 -0.0163034 0.897315 0.021862
11.712 0.3 -0.012 0.52 0.0692757 -0.00611787 0.691253 0.00232787 -1.25886 -0.0110942 -2.19803 -0.0163178 0.897944 0.02184
11.713 0.3 -0.012 0.52 0.0694342 -0.00612557 0.691049 0.00231977 -1.259 -0.0111137 -2.1988 -0.0163322 0.898573 0.0218179
11.714 0.3 -0.012 0.52 0.0695927 -0.00613327 0.690846 0.00231166 -1.25915 -0.0111332 -2.19957 -0.0163466 0.899202 0.0217959
11.715 0.3 -0.012 0.52 0.0697513 -0.00614096 0.690643 0.00230352 -1.25929 -0.0111528 -2.20034 -0.016361 0.899831 0.0217738
11.716 0.3 -0.012 0.52 0.0699099 -0.00614865 0.690439 0.00229537 -1.25943 -0.0111723 -2.20111 -0.0163754 0.900461 0.0217517
11.717 0.3 -0.012 0.52 0.0700685 -0.00615634 0.690236 0.0022872 -1.25957 -0.0111918 -2.20188 -0.0163897 0.90109 0.0217296
11.718 0.3 -0.012 0.52 0.0702272 -0.00616402 0.690033 0.00227901 -1.25972 -0.0112114 -2.20265 -0.0164041 0.901719 0.0217075
11.719 0.3 -0.012 0.52 0.0703859 -0.00617169 0.68983 0.0022708 -1.25986 -0.0112309 -2.20341 -0.0164184 0.902348 0.0216854
11.72 0.3 -0.012 0.52 0.0705446 -0.00617936 0.689627 0.00226257 -1.26 -0.0112504 -2.20418 -0.0164327 0.902978 0.0216632
11.721 0.3 -0.012 0.52 0.0707034 -0.00618702 0.689424 0.00225432 -1.26014 -0.01127 -2.20495 -0.016447 0.903607 0.021641
11.722 0.3 -0.012 0.52 0.0708623 -0.00619468 0.689221 0.00224605 -1.26027 -0.0112895 -2.20571 -0.0164613 0.904237 0.0216189
11.723 0.3 -0.012 0.52 0.0710212 -0.00620233 0.689019 0.00223776 -1.26041 -0.011309 -2.20648 -0.0164756 0.904866 0.0215966
11.724 0.3 -0.012 0.52 0.0711801 -0.00620998 0.688816 0.00222946 -1.26055 -0.0113285 -2.20724 -0.0164899 0.905495 0.0215744
11.725 0.3 -0.012 0.52 0.071339 -0.00621763 0.688613 0.00222113 -1.26069 -0.0113481 -2.208 -0.0165041 0.906125 0.0215522
11.726 0.3 -0.012 0.52 0.071498 -0.00622527 0.68841 0.00221279 -1.26082 -0.0113676 -2.20877 -0.0165183 0.906754 0.0215299
11.727 0.3 -0.012 0.52 0.0716571 -0.0062329 0.688208 0.00220443 -1.26096 -0.0113871 -2.20953 -0.0165326 0.907384 0.0215076
11.728 0.3 -0.012 0.52 0.0718162 -0.00624053 0.688005 0.00219604 -1.26109 -0.0114066 -2.21029 -0.0165468 0.908013 0.0214854
11.729 0.3 -0.012 0.52 0.0719753 -0.00624815 0.687803 0.00218764 -1.26122 -0.0114262 -2.21105 -0.016561 0.908643 0.021463
11.73 0.3 -0.012 0.52 0.0721345 -0.00625577 0.6876 0.00217922 -1.26136 -0.0114457 -2.21181 -0.0165752 0.909272 0.0214407
11.731 0.3 -0.012 0.52 0.0722937 -0.00626339 0.687398 0.00217078 -1.26149 -0.0114652 -2.21257 -0.0165893 0.909902 0.0214184
11.732 0.3 -0.012 0.52 0.0724529 -0.006271 0.687195 0.00216232 -1.26162 -0.0114847 -2.21333 -0.0166035 0.910531 0.021396
11.733 0.3 -0.012 0.52 0.0726122 -0.0062786 0.686993 0.00215384 -1.26175 -0.0115042 -2.21409 -0.0166176 0.911161 0.0213736
11.734 0.3 -0.012 0.52 0.0727716 -0.0062862 0.686791 0.00214534 -1.26188 -0.0115238 -2.21485 -0.0166317 0.911791 0.0213512
11.735 0.3 -0.012 0.52 0.0729309 -0.00629379 0.686588 0.00213682 -1.26201 -0.0115433 -2.2156 -0.0166458 0.912421 0.0213288
11.736 0.3 -0.012 0.52 0.0730904 -0.00630138 0.686386 0.00212828 -1.26214 -0.0115628 -2.21636 -0.0166599 0.91305 0.0213063
11.737 0.3 -0.012 0.52 0.0732498 -0.00630897 0.686184 0.00211973 -1.26227 -0.0115823 -2.21712 -0.016674 0.91368 0.0212839
11.738 0.3 -0.012 0.52 0.0734093 -0.00631654 0.685982 0.00211115 -1.26239 -0.0116018 -2.21787 -0.0166881 0.91431 0.0212614
11.739 0.3 -0.012 0.52 0.0735688 -0.00632412 0.68578 0.00210255 -1.26252 -0.0116213 -2.21863 -0.0167021 0.91494 0.0212389
11.74 0.3 -0.012 0.52 0.0737284 -0.00633169 0.685578 0.00209394 -1.26265 -0.0116409 -2.21938 -0.0167162 0.915569 0.0212164
11.741 0.3 -0.012 0.52 0.073888 -0.00633925 0.685376 0.0020853 -1.26277 -0.0116604 -2.22013 -0.0167302 0.916199 0.0211938
11.742 0.3 -0.012 0.52 0.0740477 -0.00634681 0.685174 0.00207665 -1.2629 -0.0116799 -2.22089 -0.0167442 0.916829 0.0211713
11.743 0.3 -0.012 0.52 0.0742074 -0.00635436 0.684972 0.00206797 -1.26302 -0.0116994 -2.22164 -0.0167582 0.917459 0.0211487
11.744 0.3 -0.012 0.52 0.0743671 -0.00636191 0.684771 0.00205928 -1.26314 -0.0117189 -2.22239 -0.0167722 0.918089 0.0211261
11.745 0.3 -0.012 0.52 0.0745269 -0.00636946 0.684569 0.00205056 -1.26326 -0.0117384 -2.22314 -0.0167861 0.918719 0.0211035
11.746 0.3 -0.012 0.52 0.0746867 -0.00637699 0.684367 0.00204183 -1.26339 -0.0117579 -2.22389 -0.0168001 0.919349 0.0210808
11.747 0.3 -0.012 0.52 0.0748466 -0.00638453 0.684166 0.00203307 -1.26351 -0.0117774 -2.22464 -0.016814 0.919979 0.0210582
11.748 0.3 -0.012 0.52 0.0750065 -0.00639206 0.683964 0.0020243 -1.26363 -0.0117969 -2.22539 -0.016828 0.920609 0.0210355
11.749 0.3 -0.012 0.52 0.0751664 -0.00639958 0.683763 0.0020155 -1.26375 -0.0118164 -2.22614 -0.0168419 0.92124 0.0210128
11.75 0.3 -0.012 0.52 0.0753264 -0.0064071 0.683561 0.00200669 -1.26387 -0.0118359 -2.22689 -0.0168558 0.92187 0.0209901
11.751 0.3 -0.012 0.52 0.0754864 -0.00641461 0.68336 0.00199786 -1.26398 -0.0118554 -2.22763 -0.0168696 0.9225 0.0209673
11.752 0.3 -0.012 0.52 0.0756465 -0.00642212 0.683158 0.001989 -1.2641 -0.0118749 -2.22838 -0.0168835 0.92313 0.0209446
11.753 0.3 -0.012 0.52 0.0758066 -0.00642962 0.682957 0.00198013 -1.26422 -0.0118944 -2.22913 -0.0168974 0.923761 0.0209218
11.754 0.3 -0.012 0.52 0.0759667 -0.00643712 0.682756 0.00197123 -1.26433 -0.0119139 -2.22987 -0.0169112 0.924391 0.020899
11.755 0.3 -0.012 0.52 0.0761269 -0.00644461 0.682554 0.00196232 -1.26445 -0.0119334 -2.23062 -0.016925 0.925021 0.0208762
11.756 0.3 -0.012 0.52 0.0762871 -0.0064521 0.682353 0.00195339 -1.26456 -0.0119529 -2.23136 -0.0169388 0.925652 0.0208533
11.757 0.3 -0.012 0.52 0.0764474 -0.00645958 0.682152 0.00194443 -1.26468 -0.0119723 -2.23211 -0.0169526 0.926282 0.0208304
11.758 0.3 -0.012 0.52 0.0766077 -0.00646706 0.681951 0.00193546 -1.26479 -0.0119918 -2.23285 -0.0169664 0.926913 0.0208076
11.759 0.3 -0.012 0.52 0.076768 -0.00647453 0.68175 0.00192646 -1.2649 -0.0120113 -2.23359 -0.0169801 0.927543 0.0207847
11.76 0.3 -0.012 0.52 0.0769284 -0.006482 0.681549 0.00191745 -1.26501 -0.0120308 -2.23433 -0.0169939 0.928174 0.0207617
11.761 0.3 -0.012 0.52 0.0770888 -0.00648946 0.681348 0.00190841 -1.26512 -0.0120503 -2.23507 -0.0170076 0.928804 0.0207388
11.762 0.3 -0.012 0.52 0.0772493 -0.00649692 0.681147 0.00189936 -1.26523 -0.0120697 -2.23581 -0.0170213 0.929435 0.0207158
11.763 0.3 -0.012 0.52 0.0774098 -0.00650437 0.680947 0.00189028 -1.26534 -0.0120892 -2.23655 -0.017035 0.930066 0.0206928
11.764 0.3 -0.012 0.52 0.0775703 -0.00651182 0.680746 0.00188119 -1.26545 -0.0121087 -2.23729 -0.0170487 0.930696 0.0206698
11.765 0.3 -0.012 0.52 0.0777309 -0.00651926 0.680545 0.00187207 -1.26556 -0.0121281 -2.23803 -0.0170624 0.931327 0.0206468
11.766 0.3 -0.012 0.52 0.0778915 -0.0065267 0.680345 0.00186294 -1.26567 -0.0121476 -2.23877 -0.0170761 0.931958 0.0206237
11.767 0.3 -0.012 0.52 0.0780522 -0.00653413 0.680144 0.00185378 -1.26578 -0.0121671 -2.23951 -0.0170897 0.932589 0.0206007
11.768 0.3 -0.012 0.52 0.0782129 -0.00654155 0.679944 0.0018446 -1.26588 -0.0121865 -2.24024 -0.0171033 0.93322 0.0205776
11.769 0.3 -0.012 0.52 0.0783736 -0.00654897 0.679743 0.00183541 -1.26599 -0.012206 -2.24098 -0.0171169 0.933851 0.0205544
11.77 0.3 -0.012 0.52 0.0785344 -0.00655639 0.679543 0.00182619 -1.26609 -0.0122254 -2.24172 -0.0171305 0.934482 0.0205313
11.771 0.3 -0.012 0.52 0.0786952 -0.0065638 0.679342 0.00181695 -1.26619 -0.0122449 -2.24245 -0.0171441 0.935113 0.0205081
11.772 0.3 -0.012 0.52 0.078856 -0.0065712 0.679142 0.00180769 -1.2663 -0.0122643 -2.24318 -0.0171577 0.935744 0.020485
11.773 0.3 -0.012 0.52 0.0790169 -0.0065786 0.678942 0.00179842 -1.2664 -0.0122838 -2.24392 -0.0171712 0.936375 0.0204618
11.774 0.3 -0.012 0.52 0.0791778 -0.006586 0.678741 0.00178912 -1.2665 -0.0123032 -2.24465 -0.0171848 0.937006 0.0204385
11.775 0.3 -0.012 0.52 0.0793388 -0.00659339 0.678541 0.0017798 -1.2666 -0.0123227 -2.24538 -0.0171983 0.937637 0.0204153
11.776 0.3 -0.012 0.52 0.0794998 -0.00660077 0.678341 0.00177046 -1.2667 -0.0123421 -2.24612 -0.0172118 0.938268 0.020392
11.777 0.3 -0.012 0.52 0.0796609 -0.00660815 0.678141 0.00176109 -1.2668 -0.0123615 -2.24685 -0.0172253 0.9389 0.0203687
11.778 0.3 -0.012 0.52 0.079822 -0.00661553 0.677941 0.00175171 -1.2669 -0.012381 -2.24758 -0.0172388 0.939531 0.0203454
11.779 0.3 -0.012 0.52 0.0799831 -0.0066229 0.677741 0.00174231 -1.267 -0.0124004 -2.24831 -0.0172522 0.940162 0.0203221
11.78 0.3 -0.012 0.52 0.0801442 -0.00663026 0.677541 0.00173289 -1.2671 -0.0124198 -2.24904 -0.0172657 0.940794 0.0202987
11.781 0.3 -0.012 0.52 0.0803054 -0.00663762 0.677341 0.00172345 -1.26719 -0.0124392 -2.24977 -0.0172791 0.941425 0.0202753
11.782 0.3 -0.012 0.52 0.0804667 -0.00664497 0.677142 0.00171398 -1.26729 -0.0124586 -2.25049 -0.0172925 0.942057 0.0202519
11.783 0.3 -0.012 0.52 0.080628 -0.00665232 0.676942 0.0017045 -1.26739 -0.0124781 -2.25122 -0.0173059 0.942688 0.0202285
11.784 0.3 -0.012 0.52 0.0807893 -0.00665966 0.676742 0.00169499 -1.26748 -0.0124975 -2.25195 -0.0173193 0.94332 0.020205
11.785 0.3 -0.012 0.52 0.0809506 -0.006667 0.676543 0.00168546 -1.26757 -0.0125169 -2.25267 -0.0173326 0.943952 0.0201816
11.786 0.3 -0.012 0.52 0.081112 -0.00667433 0.676343 0.00167592 -1.26767 -0.0125363 -2.2534 -0.017346 0.944583 0.0201581
11.787 0.3 -0.012 0.52 0.0812735 -0.00668166 0.676143 0.00166635 -1.26776 -0.0125557 -2.25413 -0.0173593 0.945215 0.0201346
11.788 0.3 -0.012 0.52 0.0814349 -0.00668898 0.675944 0.00165676 -1.26785 -0.0125751 -2.25485 -0.0173726 0.945847 0.020111
11.789 0.3 -0.012 0.52 0.0815965 -0.0066963 0.675745 0.00164715 -1.26794 -0.0125945 -2.25557 -0.0173859 0.946479 0.0200875
11.79 0.3 -0.012 0.52 0.081758 -0.00670361 0.675545 0.00163752 -1.26803 -0.0126139 -2.2563 -0.0173992 0.947111 0.0200639
11.791 0.3 -0.012 0.52 0.0819196 -0.00671091 0.675346 0.00162787 -1.26812 -0.0126332 -2.25702 -0.0174125 0.947743 0.0200403
11.792 0.3 -0.012 0.52 0.0820812 -0.00671821 0.675147 0.0016182 -1.26821 -0.0126526 -2.25774 -0.0174257 0.948375 0.0200166
11.793 0.3 -0.012 0.52 0.0822429 -0.00672551 0.674947 0.00160851 -1.2683 -0.012672 -2.25846 -0.017439 0.949007 0.019993
11.794 0.3 -0.012 0.52 0.0824046 -0.0067328 0.674748 0.00159879 -1.26839 -0.0126914 -2.25918 -0.0174522 0.949639 0.0199693
11.795 0.3 -0.012 0.52 0.0825663 -0.00674008 0.674549 0.00158906 -1.26847 -0.0127107 -2.2599 -0.0174654 0.950271 0.0199456
11.796 0.3 -0.012 0.52 0.0827281 -0.00674736 0.67435 0.0015793 -1.26856 -0.0127301 -2.26062 -0.0174786 0.950904 0.0199219
11.797 0.3 -0.012 0.52 0.0828899 -0.00675464 0.674151 0.00156952 -1.26864 -0.0127495 -2.26134 -0.0174918 0.951536 0.0198981
11.798 0.3 -0.012 0.52 0.0830518 -0.00676191 0.673952 0.00155973 -1.26873 -0.0127688 -2.26206 -0.0175049 0.952168 0.0198744
11.799 0.3 -0.012 0.52 0.0832137 -0.00676917 0.673753 0.00154991 -1.26881 -0.0127882 -2.26278 -0.0175181 0.952801 0.0198506
11.8 0.3 -0.012 0.52 0.0833756 -0.00677643 0.673554 0.00154007 -1.26889 -0.0128075 -2.26349 -0.0175312 0.953433 0.0198268
11.801 0.3 -0.012 0.52 0.0835376 -0.00678368 0.673356 0.00153021 -1.26898 -0.0128269 -2.26421 -0.0175443 0.954066 0.0198029
11.802 0.3 -0.012 0.52 0.0836996 -0.00679093 0.673157 0.00152032 -1.26906 -0.0128462 -2.26493 -0.0175574 0.954698 0.0197791
11.803 0.3 -0.012 0.52 0.0838617 -0.00679817 0.672958 0.00151042 -1.26914 -0.0128655 -2.26564 -0.0175705 0.955331 0.0197552
11.804 0.3 -0.012 0.52 0.0840237 -0.00680541 0.67276 0.0015005 -1.26922 -0.0128849 -2.26636 -0.0175835 0.955964 0.0197313
11.805 0.3 -0.012 0.52 0.0841859 -0.00681264 0.672561 0.00149055 -1.2693 -0.0129042 -2.26707 -0.0175966 0.956597 0.0197073
11.806 0.3 -0.012 0.52 0.084348 -0.00681987 0.672363 0.00148058 -1.26938 -0.0129235 -2.26778 -0.0176096 0.957229 0.0196834
11.807 0.3 -0.012 0.52 0.0845102 -0.00682709 0.672164 0.0014706 -1.26946 -0.0129428 -2.2685 -0.0176226 0.957862 0.0196594
11.808 0.3 -0.012 0.52 0.0846725 -0.0068343 0.671966 0.00146059 -1.26953 -0.0129621 -2.26921 -0.0176356 0.958495 0.0196354
11.809 0.3 -0.012 0.52 0.0848347 -0.00684151 0.671767 0.00145056 -1.26961 -0.0129814 -2.26992 -0.0176486 0.959128 0.0196114
11.81 0.3 -0.012 0.52 0.0849971 -0.00684872 0.671569 0.00144051 -1.26969 -0.0130008 -2.27063 -0.0176615 0.959761 0.0195873
11.811 0.3 -0.012 0.52 0.0851594 -0.00685592 0.671371 0.00143043 -1.26976 -0.01302 -2.27134 -0.0176745 0.960394 0.0195632
11.812 0.3 -0.012 0.52 0.0853218 -0.00686311 0.671173 0.00142034 -1.26984 -0.0130393 -2.27205 -0.0176874 0.961028 0.0195391
11.813 0.3 -0.012 0.52 0.0854842 -0.0068703 0.670975 0.00141022 -1.26991 -0.0130586 -2.27276 -0.0177003 0.961661 0.019515
11.814 0.3 -0.012 0.52 0.0856467 -0.00687748 0.670777 0.00140009 -1.26998 -0.0130779 -2.27347 -0.0177132 0.962294 0.0194909
11.815 0.3 -0.012 0.52 0.0858092 -0.00688466 0.670579 0.00138993 -1.27005 -0.0130972 -2.27418 -0.0177261 0.962928 0.0194667
11.816 0.3 -0.012 0.52 0.0859717 -0.00689184 0.670381 0.00137975 -1.27013 -0.0131165 -2.27488 -0.0177389 0.963561 0.0194425
11.817 0.3 -0.012 0.52 0.0861343 -0.006899 0.670183 0.00136955 -1.2702 -0.0131357 -2.27559 -0.0177517 0.964194 0.0194183
11.818 0.3 -0.012 0.52 0.0862969 -0.00690617 0.669985 0.00135933 -1.27027 -0.013155 -2.27629 -0.0177646 0.964828 0.0193941
11.819 0.3 -0.012 0.52 0.0864596 -0.00691332 0.669787 0.00134908 -1.27034 -0.0131742 -2.277 -0.0177774 0.965462 0.0193698
11.82 0.3 -0.012 0.52 0.0866223 -0.00692047 0.669589 0.00133882 -1.2704 -0.0131935 -2.2777 -0.0177902 0.966095 0.0193455
11.821 0.3 -0.012 0.52 0.086785 -0.00692762 0.669392 0.00132853 -1.27047 -0.0132127 -2.27841 -0.0178029 0.966729 0.0193212
11.822 0.3 -0.012 0.52 0.0869478 -0.00693476 0.669194 0.00131822 -1.27054 -0.013232 -2.27911 -0.0178157 0.967363 0.0192969
11.823 0.3 -0.012 0.52 0.0871106 -0.00694189 0.668997 0.00130789 -1.27061 -0.0132512 -2.27982 -0.0178284 0.967997 0.0192725
11.824 0.3 -0.012 0.52 0.0872734 -0.00694902 0.668799 0.00129754 -1.27067 -0.0132704 -2.28052 -0.0178411 0.968631 0.0192481
11.825 0.3 -0.012 0.52 0.0874363 -0.00695615 0.668602 0.00128717 -1.27074 -0.0132897 -2.28122 -0.0178538 0.969265 0.0192237
11.826 0.3 -0.012 0.52 0.0875992 -0.00696327 0.668404 0.00127678 -1.2708 -0.0133089 -2.28192 -0.0178665 0.969899 0.0191993
11.827 0.3 -0.012 0.52 0.0877622 -0.00697038 0.668207 0.00126636 -1.27086 -0.0133281 -2.28262 -0.0178792 0.970533 0.0191748
11.828 0.3 -0.012 0.52 0.0879252 -0.00697749 0.66801 0.00125592 -1.27093 -0.0133473 -2.28332 -0.0178918 0.971167 0.0191504
11.829 0.3 -0.012 0.52 0.0880882 -0.00698459 0.667812 0.00124547 -1.27099 -0.0133665 -2.28402 -0.0179045 0.971802 0.0191259
11.83 0.3 -0.012 0.52 0.0882513 -0.00699169 0.667615 0.00123499 -1.27105 -0.0133857 -2.28472 -0.0179171 0.972436 0.0191013
11.831 0.3 -0.012 0.52 0.0884144 -0.00699878 0.667418 0.00122448 -1.27111 -0.0134049 -2.28542 -0.0179297 0.97307 0.0190768
11.832 0.3 -0.012 0.52 0.0885775 -0.00700587 0.667221 0.00121396 -1.27117 -0.0134241 -2.28611 -0.0179423 0.973705 0.0190522
11.833 0.3 -0.012 0.52 0.0887407 -0.00701295 0.667024 0.00120342 -1.27123 -0.0134432 -2.28681 -0.0179548 0.974339 0.0190276
11.834 0.3 -0.012 0.52 0.0889039 -0.00702002 0.666827 0.00119285 -1.27129 -0.0134624 -2.2875 -0.0179674 0.974974 0.019003
11.835 0.3 -0.012 0.52 0.0890671 -0.00702709 0.66663 0.00118226 -1.27135 -0.0134816 -2.2882 -0.0179799 0.975609 0.0189783
11.836 0.3 -0.012 0.52 0.0892304 -0.00703416 0.666433 0.00117165 -1.2714 -0.0135007 -2.2889 -0.0179924 0.976243 0.0189537
11.837 0.3 -0.012 0.52 0.0893938 -0.00704121 0.666237 0.00116102 -1.27146 -0.0135199 -2.28959 -0.0180049 0.976878 0.018929
11.838 0.3 -0.012 0.52 0.0895571 -0.00704827 0.66604 0.00115037 -1.27151 -0.013539 -2.29028 -0.0180174 0.977513 0.0189043
11.839 0.3 -0.012 0.52 0.0897205 -0.00705532 0.665843 0.00113969 -1.27157 -0.0135582 -2.29098 -0.0180298 0.978148 0.0188795
11.84 0.3 -0.012 0.52 0.089884 -0.00706236 0.665647 0.001129 -1.27162 -0.0135773 -2.29167 -0.0180422 0.978783 0.0188547
11.841 0.3 -0.012 0.52 0.0900474 -0.00706939 0.66545 0.00111828 -1.27168 -0.0135964 -2.29236 -0.0180547 0.979418 0.0188299
11.842 0.3 -0.012 0.52 0.0902109 -0.00707643 0.665253 0.00110754 -1.27173 -0.0136155 -2.29305 -0.0180671 0.980053 0.0188051
11.843 0.3 -0.012 0.52 0.0903745 -0.00708345 0.665057 0.00109678 -1.27178 -0.0136346 -2.29374 -0.0180794 0.980689 0.0187803
11.844 0.3 -0.012 0.52 0.0905381 -0.00709047 0.664861 0.00108599 -1.27183 -0.0136537 -2.29443 -0.0180918 0.981324 0.0187554
11.845 0.3 -0.012 0.52 0.0907017 -0.00709749 0.664664 0.00107519 -1.27188 -0.0136728 -2.29512 -0.0181041 0.981959 0.0187305
11.846 0.3 -0.012 0.52 0.0908654 -0.0071045 0.664468 0.00106436 -1.27193 -0.0136919 -2.29581 -0.0181165 0.982595 0.0187056
11.847 0.3 -0.012 0.52 0.0910291 -0.0071115 0.664272 0.00105351 -1.27198 -0.013711 -2.2965 -0.0181288 0.983231 0.0186807
11.848 0.3 -0.012 0.52 0.0911928 -0.0071185 0.664076 0.00104264 -1.27203 -0.0137301 -2.29718 -0.0181411 0.983866 0.0186557
11.849 0.3 -0.012 0.52 0.0913566 -0.00712549 0.66388 0.00103175 -1.27208 -0.0137492 -2.29787 -0.0181533 0.984502 0.0186307
11.85 0.3 -0.012 0.52 0.0915204 -0.00713248 0.663684 0.00102083 -1.27212 -0.0137682 -2.29856 -0.0181656 0.985138 0.0186057
11.851 0.3 -0.012 0.52 0.0916842 -0.00713946 0.663488 0.0010099 -1.27217 -0.0137873 -2.29924 -0.0181778 0.985774 0.0185807
11.852 0.3 -0.012 0.52 0.0918481 -0.00714644 0.663292 0.00099894 -1.27221 -0.0138063 -2.29993 -0.01819 0.986409 0.0185556
11.853 0.3 -0.012 0.52 0.092012 -0.00715341 0.663096 0.00098796 -1.27226 -0.0138254 -2.30061 -0.0182022 0.987045 0.0185305
11.854 0.3 -0.012 0.52 0.092176 -0.00716037 0.6629 0.000976958 -1.2723 -0.0138444 -2.30129 -0.0182144 0.987682 0.0185054
11.855 0.3 -0.012 0.52 0.0923399 -0.00716733 0.662704 0.000965934 -1.27235 -0.0138634 -2.30198 -0.0182265 0.988318 0.0184803
11.856 0.3 -0.012 0.52 0.092504 -0.00717429 0.662509 0.000954889 -1.27239 -0.0138824 -2.30266 -0.0182387 0.988954 0.0184551
11.857 0.3 -0.012 0.52 0.092668 -0.00718124 0.662313 0.000943821 -1.27243 -0.0139014 -2.30334 -0.0182508 0.98959 0.01843
11.858 0.3 -0.012 0.52 0.0928321 -0.00718818 0.662117 0.000932732 -1.27247 -0.0139204 -2.30402 -0.0182629 0.990227 0.0184048
11.859 0.3 -0.012 0.52 0.0929963 -0.00719512 0.661922 0.000921621 -1.27251 -0.0139394 -2.3047 -0.018275 0.990863 0.0183795
11.86 0.3 -0.012 0.52 0.0931604 -0.00720205 0.661726 0.000910487 -1.27255 -0.0139584 -2.30538 -0.018287 0.9915 0.0183543
11.861 0.3 -0.012 0.52 0.0933247 -0.00720898 0.661531 0.000899332 -1.27259 -0.0139774 -2.30606 -0.0182991 0.992136 0.018329
11.862 0.3 -0.012 0.52 0.0934889 -0.0072159 0.661336 0.000888155 -1.27263 -0.0139964 -2.30674 -0.0183111 0.992773 0.0183037
11.863 0.3 -0.012 0.52 0.0936532 -0.00722281 0.66114 0.000876956 -1.27266 -0.0140153 -2.30742 -0.0183231 0.99341 0.0182784
11.864 0.3 -0.012 0.52 0.0938175 -0.00722972 0.660945 0.000865735 -1.2727 -0.0140343 -2.3081 -0.0183351 0.994047 0.018253
11.865 0.3 -0.012 0.52 0.0939819 -0.00723662 0.66075 0.000854492 -1.27273 -0.0140532 -2.30877 -0.0183471 0.994684 0.0182276
11.866 0.3 -0.012 0.52 0.0941463 -0.00724352 0.660555 0.000843227 -1.27277 -0.0140722 -2.30945 -0.018359 0.995321 0.0182022
11.867 0.3 -0.012 0.52 0.0943107 -0.00725042 0.66036 0.00083194 -1.2728 -0.0140911 -2.31012 -0.0183709 0.995958 0.0181768
11.868 0.3 -0.012 0.52 0.0944752 -0.0072573 0.660165 0.000820631 -1.27284 -0.01411 -2.3108 -0.0183828 0.996595 0.0181514
11.869 0.3 -0.012 0.52 0.0946397 -0.00726419 0.65997 0.0008093 -1.27287 -0.0141289 -2.31147 -0.0183947 0.997232 0.0181259
11.87 0.3 -0.012 0.52 0.0948042 -0.00727106 0.659775 0.000797947 -1.2729 -0.0141478 -2.31215 -0.0184066 0.99787 0.0181004
