playtime ee_desired_x ee_desired_y ee_desired_z ee_current_x ee_current_y ee_current_z q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
8.702 0.554701 -0.000235389 0.62483 0.554701 -0.000240634 0.62483 9.82e-05 -0.00148139 -0.00127867 -1.57304 0.00389667 1.57724 0.0293958
8.703 0.554701 -0.000234427 0.62483 0.554701 -0.000240386 0.62483 9.76905e-05 -0.00148135 -0.00127764 -1.57304 0.00389629 1.57724 0.029425
8.704 0.554701 -0.000233399 0.62483 0.554701 -0.000240105 0.62483 9.70468e-05 -0.00148131 -0.00127642 -1.57304 0.00389592 1.57724 0.0294539
8.705 0.554701 -0.000232305 0.62483 0.554701 -0.000239792 0.62483 9.62488e-05 -0.00148127 -0.00127499 -1.57304 0.00389555 1.57724 0.0294826
8.706 0.554701 -0.000231145 0.62483 0.554701 -0.000239443 0.62483 9.52751e-05 -0.00148122 -0.00127332 -1.57304 0.00389519 1.57724 0.0295109
8.707 0.554701 -0.000229919 0.62483 0.554701 -0.000239058 0.62483 9.41033e-05 -0.00148118 -0.00127138 -1.57304 0.00389483 1.57724 0.029539
8.708 0.554701 -0.000228628 0.62483 0.554701 -0.000238635 0.62483 9.27102e-05 -0.00148114 -0.00126916 -1.57304 0.00389448 1.57724 0.0295668
8.709 0.554701 -0.00022727 0.62483 0.554701 -0.000238171 0.62483 9.10713e-05 -0.0014811 -0.00126662 -1.57304 0.00389414 1.57724 0.0295943
8.71 0.554701 -0.000225847 0.62483 0.554701 -0.000237667 0.62483 8.91613e-05 -0.00148105 -0.00126374 -1.57304 0.0038938 1.57724 0.0296215
8.711 0.554701 -0.000224359 0.62483 0.554701 -0.00023712 0.62483 8.69541e-05 -0.00148101 -0.00126048 -1.57304 0.00389347 1.57724 0.0296485
8.712 0.554701 -0.000222804 0.62483 0.554701 -0.000236528 0.62483 8.44227e-05 -0.00148097 -0.00125683 -1.57304 0.00389314 1.57724 0.0296752
8.713 0.554701 -0.000221184 0.62483 0.554701 -0.000235891 0.62483 8.15392e-05 -0.00148093 -0.00125274 -1.57304 0.00389281 1.57724 0.0297016
8.714 0.554701 -0.000219499 0.62483 0.554701 -0.000235208 0.62483 7.82749e-05 -0.00148088 -0.00124818 -1.57304 0.0038925 1.57724 0.0297278
8.715 0.554701 -0.000217748 0.62483 0.554701 -0.000234476 0.62483 7.46007e-05 -0.00148084 -0.00124313 -1.57304 0.00389218 1.57724 0.0297537
8.716 0.554701 -0.000215931 0.62483 0.554701 -0.000233695 0.62483 7.04864e-05 -0.0014808 -0.00123756 -1.57304 0.00389188 1.57724 0.0297794
8.717 0.554701 -0.000214049 0.62483 0.554701 -0.000232863 0.62483 6.59014e-05 -0.00148075 -0.00123142 -1.57304 0.00389158 1.57724 0.0298047
8.718 0.554701 -0.000212102 0.62483 0.554701 -0.000231979 0.62483 6.08145e-05 -0.00148071 -0.00122469 -1.57304 0.00389128 1.57724 0.0298299
8.719 0.554701 -0.000210089 0.62483 0.554701 -0.000231043 0.62483 5.51937e-05 -0.00148067 -0.00121733 -1.57304 0.00389099 1.57724 0.0298548
8.72 0.554701 -0.000208011 0.62483 0.554701 -0.000230052 0.62483 4.90067e-05 -0.00148062 -0.00120931 -1.57304 0.0038907 1.57724 0.0298794
8.721 0.554701 -0.000205868 0.62483 0.554701 -0.000229007 0.62483 4.22204e-05 -0.00148058 -0.00120059 -1.57304 0.00389042 1.57724 0.0299038
8.722 0.554701 -0.00020366 0.62483 0.554701 -0.000227905 0.62483 3.48016e-05 -0.00148053 -0.00119114 -1.57304 0.00389014 1.57724 0.029928
8.723 0.554701 -0.000201386 0.62483 0.554701 -0.000226747 0.62483 2.67164e-05 -0.00148049 -0.00118092 -1.57304 0.00388986 1.57724 0.0299519
8.724 0.554701 -0.000199047 0.62483 0.554701 -0.00022553 0.62483 1.79304e-05 -0.00148044 -0.0011699 -1.57304 0.0038896 1.57724 0.0299756
8.725 0.554701 -0.000196644 0.62483 0.554701 -0.000224254 0.62483 8.40907e-06 -0.00148039 -0.00115803 -1.57304 0.00388933 1.57724 0.029999
8.726 0.554701 -0.000194175 0.62483 0.554701 -0.000222919 0.62483 -1.88269e-06 -0.00148035 -0.0011453 -1.57304 0.00388907 1.57724 0.0300222
8.727 0.554701 -0.000191641 0.62483 0.554701 -0.000221523 0.62483 -1.29802e-05 -0.0014803 -0.00113164 -1.57304 0.00388881 1.57724 0.0300452
8.728 0.554701 -0.000189042 0.62483 0.554701 -0.000220066 0.62483 -2.49192e-05 -0.00148025 -0.00111704 -1.57304 0.00388856 1.57724 0.0300679
8.729 0.554701 -0.000186379 0.62483 0.554701 -0.000218546 0.62483 -3.77355e-05 -0.0014802 -0.00110145 -1.57304 0.00388831 1.57724 0.0300904
8.73 0.554701 -0.000183651 0.62483 0.554701 -0.000216963 0.62483 -5.14654e-05 -0.00148015 -0.00108483 -1.57304 0.00388807 1.57724 0.0301127
8.731 0.554701 -0.000180857 0.62483 0.554701 -0.000215317 0.62483 -6.61452e-05 -0.0014801 -0.00106715 -1.57304 0.00388783 1.57724 0.0301348
8.732 0.554701 -0.000177999 0.62483 0.554701 -0.000213606 0.62483 -8.18117e-05 -0.00148005 -0.00104837 -1.57304 0.00388759 1.57724 0.0301566
8.733 0.554701 -0.000175077 0.62483 0.554701 -0.000211829 0.62483 -9.85016e-05 -0.00148 -0.00102845 -1.57304 0.00388736 1.57724 0.0301783
8.734 0.554701 -0.000172089 0.62483 0.554701 -0.000209987 0.62483 -0.000116252 -0.00147995 -0.00100735 -1.57304 0.00388713 1.57724 0.0301997
8.735 0.554701 -0.000169037 0.62483 0.554701 -0.000208079 0.62483 -0.0001351 -0.0014799 -0.000985036 -1.57304 0.00388691 1.57724 0.0302209
8.736 0.554701 -0.000165921 0.62483 0.554701 -0.000206104 0.62483 -0.000155082 -0.00147985 -0.000961468 -1.57304 0.00388669 1.57724 0.0302419
8.737 0.554701 -0.00016274 0.62483 0.554701 -0.000204061 0.62483 -0.000176236 -0.00147979 -0.000936609 -1.57304 0.00388647 1.57724 0.0302626
8.738 0.554701 -0.000159494 0.62483 0.554701 -0.00020195 0.62483 -0.0001986 -0.00147974 -0.000910418 -1.57304 0.00388625 1.57724 0.0302832
8.739 0.554701 -0.000156184 0.62483 0.554701 -0.00019977 0.62483 -0.00022221 -0.00147968 -0.000882859 -1.57304 0.00388604 1.57724 0.0303036
8.74 0.554701 -0.00015281 0.62483 0.554701 -0.000197521 0.62483 -0.000247105 -0.00147962 -0.000853893 -1.57304 0.00388583 1.57724 0.0303237
8.741 0.554701 -0.000149371 0.62483 0.554701 -0.000195203 0.62483 -0.000273321 -0.00147957 -0.000823482 -1.57304 0.00388563 1.57724 0.0303437
8.742 0.554701 -0.000145868 0.62483 0.554701 -0.000192814 0.62483 -0.000300897 -0.00147951 -0.000791586 -1.57304 0.00388542 1.57724 0.0303634
8.743 0.554701 -0.000142301 0.62483 0.554701 -0.000190355 0.62483 -0.000329869 -0.00147945 -0.000758169 -1.57304 0.00388522 1.57724 0.030383
8.744 0.554701 -0.000138669 0.62483 0.554701 -0.000187825 0.62483 -0.000360275 -0.00147939 -0.000723192 -1.57304 0.00388503 1.57724 0.0304023
8.745 0.554701 -0.000134974 0.62483 0.554701 -0.000185224 0.62483 -0.000392152 -0.00147933 -0.000686616 -1.57304 0.00388483 1.57724 0.0304215
8.746 0.554701 -0.000131214 0.62483 0.554701 -0.000182551 0.62483 -0.000425538 -0.00147927 -0.000648405 -1.57304 0.00388464 1.57724 0.0304405
8.747 0.554701 -0.00012739 0.62483 0.554701 -0.000179806 0.62483 -0.00046047 -0.0014792 -0.00060852 -1.57304 0.00388445 1.57724 0.0304593
8.748 0.554701 -0.000123502 0.62483 0.554701 -0.000176989 0.62483 -0.000496984 -0.00147914 -0.000566923 -1.57304 0.00388427 1.57724 0.0304779
8.749 0.554701 -0.00011955 0.62483 0.554701 -0.000174099 0.62483 -0.000535119 -0.00147907 -0.000523577 -1.57304 0.00388409 1.57724 0.0304963
8.75 0.554701 -0.000115534 0.62483 0.554701 -0.000171136 0.62483 -0.00057491 -0.00147901 -0.000478445 -1.57304 0.00388391 1.57724 0.0305145
8.751 0.554701 -0.000111454 0.62483 0.554701 -0.0001681 0.62483 -0.000616395 -0.00147894 -0.000431489 -1.57304 0.00388373 1.57724 0.0305325
8.752 0.554701 -0.00010731 0.62483 0.554701 -0.000164991 0.62483 -0.00065961 -0.00147887 -0.000382673 -1.57304 0.00388355 1.57724 0.0305504
8.753 0.554701 -0.000103103 0.62483 0.554701 -0.000161808 0.62483 -0.000704592 -0.0014788 -0.000331959 -1.57304 0.00388338 1.57724 0.030568
8.754 0.554701 -9.88313e-05 0.62483 0.554701 -0.00015855 0.62483 -0.000751376 -0.00147873 -0.00027931 -1.57304 0.00388321 1.57724 0.0305855
8.755 0.554701 -9.44963e-05 0.62483 0.554701 -0.000155219 0.62483 -0.0008 -0.00147866 -0.000224692 -1.57304 0.00388304 1.57724 0.0306029
8.756 0.554701 -9.00975e-05 0.62483 0.554701 -0.000151813 0.62483 -0.000850498 -0.00147859 -0.000168066 -1.57304 0.00388288 1.57723 0.03062
8.757 0.554701 -8.56351e-05 0.62483 0.554702 -0.000148333 0.62483 -0.000902906 -0.00147852 -0.000109398 -1.57304 0.00388271 1.57723 0.030637
8.758 0.554701 -8.11091e-05 0.62483 0.554702 -0.000144778 0.62483 -0.00095726 -0.00147844 -4.86515e-05 -1.57304 0.00388255 1.57723 0.0306538
8.759 0.554701 -7.65196e-05 0.62483 0.554702 -0.000141148 0.62483 -0.0010136 -0.00147837 1.4209e-05 -1.57304 0.00388239 1.57723 0.0306704
8.76 0.554701 -7.18665e-05 0.62483 0.554702 -0.000137444 0.62483 -0.00107195 -0.00147829 7.92187e-05 -1.57304 0.00388223 1.57723 0.0306869
8.761 0.554701 -6.715e-05 0.62483 0.554702 -0.000133664 0.62483 -0.00113235 -0.00147821 0.000146413 -1.57304 0.00388208 1.57723 0.0307032
8.762 0.554701 -6.23701e-05 0.62483 0.554702 -0.000129809 0.62483 -0.00119484 -0.00147814 0.000215825 -1.57304 0.00388193 1.57723 0.0307193
8.763 0.554701 -5.75267e-05 0.62483 0.554702 -0.000125878 0.62483 -0.00125944 -0.00147806 0.000287491 -1.57304 0.00388178 1.57723 0.0307353
8.764 0.554701 -5.26201e-05 0.62483 0.554702 -0.000121873 0.62483 -0.0013262 -0.00147798 0.000361444 -1.57304 0.00388163 1.57723 0.0307511
8.765 0.554701 -4.76501e-05 0.62483 0.554702 -0.000117792 0.62483 -0.00139515 -0.00147789 0.000437718 -1.57304 0.00388148 1.57723 0.0307667
8.766 0.554701 -4.26169e-05 0.62483 0.554702 -0.000113635 0.62483 -0.00146632 -0.00147781 0.000516347 -1.57304 0.00388133 1.57723 0.0307822
8.767 0.554701 -3.75205e-05 0.62483 0.554702 -0.000109403 0.62483 -0.00153974 -0.00147773 0.000597364 -1.57304 0.00388119 1.57723 0.0307975
8.768 0.554701 -3.2361e-05 0.62483 0.554702 -0.000105095 0.62483 -0.00161545 -0.00147764 0.000680802 -1.57304 0.00388105 1.57723 0.0308127
8.769 0.554701 -2.71383e-05 0.62483 0.554702 -0.000100711 0.62483 -0.00169348 -0.00147756 0.000766693 -1.57304 0.00388091 1.57723 0.0308277
8.77 0.554701 -2.18526e-05 0.62483 0.554702 -9.6252e-05 0.62483 -0.00177386 -0.00147747 0.00085507 -1.57304 0.00388077 1.57723 0.0308426
8.771 0.554701 -1.65039e-05 0.62483 0.554702 -9.17172e-05 0.62483 -0.00185663 -0.00147738 0.000945965 -1.57304 0.00388064 1.57723 0.0308573
8.772 0.554701 -1.10921e-05 0.62483 0.554702 -8.71066e-05 0.62483 -0.0019418 -0.00147729 0.00103941 -1.57304 0.0038805 1.57723 0.0308718
8.773 0.554701 -5.61748e-06 0.62483 0.554702 -8.24204e-05 0.62483 -0.00202943 -0.0014772 0.00113543 -1.57304 0.00388037 1.57723 0.0308863
8.774 0.554701 -7.99337e-08 0.62483 0.554702 -7.76585e-05 0.62483 -0.00211953 -0.00147711 0.00123407 -1.57304 0.00388024 1.57723 0.0309005
8.775 0.554701 5.52046e-06 0.62483 0.554702 -7.2821e-05 0.62483 -0.00221215 -0.00147702 0.00133535 -1.57304 0.00388011 1.57723 0.0309146
8.776 0.554701 1.11837e-05 0.62483 0.554702 -6.79079e-05 0.62483 -0.0023073 -0.00147693 0.0014393 -1.57304 0.00387998 1.57723 0.0309286
8.777 0.554701 1.69096e-05 0.62483 0.554702 -6.29192e-05 0.62483 -0.00240502 -0.00147683 0.00154596 -1.57304 0.00387986 1.57723 0.0309425
8.778 0.554701 2.26983e-05 0.62483 0.554702 -5.78551e-05 0.62483 -0.00250533 -0.00147674 0.00165534 -1.57304 0.00387974 1.57723 0.0309562
8.779 0.554701 2.85496e-05 0.62483 0.554702 -5.27154e-05 0.62483 -0.00260828 -0.00147664 0.00176749 -1.57304 0.00387961 1.57723 0.0309697
8.78 0.554701 3.44635e-05 0.62483 0.554702 -4.75004e-05 0.62483 -0.00271388 -0.00147654 0.00188243 -1.57304 0.0038795 1.57723 0.0309831
8.781 0.554701 4.04401e-05 0.62483 0.554702 -4.22101e-05 0.62483 -0.00282217 -0.00147645 0.00200018 -1.57304 0.00387938 1.57723 0.0309964
8.782 0.554701 4.64791e-05 0.62483 0.554702 -3.68445e-05 0.62483 -0.00293317 -0.00147635 0.00212079 -1.57304 0.00387926 1.57723 0.0310095
8.783 0.554701 5.25807e-05 0.62483 0.554702 -3.14037e-05 0.62483 -0.00304692 -0.00147625 0.00224427 -1.57304 0.00387915 1.57723 0.0310226
8.784 0.554701 5.87447e-05 0.62483 0.554702 -2.58879e-05 0.62483 -0.00316343 -0.00147615 0.00237065 -1.57304 0.00387903 1.57723 0.0310354
8.785 0.554701 6.49711e-05 0.62483 0.554702 -2.02971e-05 0.62483 -0.00328274 -0.00147604 0.00249996 -1.57304 0.00387892 1.57723 0.0310482
8.786 0.554701 7.12598e-05 0.62483 0.554702 -1.46314e-05 0.62483 -0.00340488 -0.00147594 0.00263223 -1.57303 0.00387881 1.57723 0.0310608
8.787 0.554701 7.76109e-05 0.62483 0.554702 -8.89088e-06 0.62483 -0.00352987 -0.00147584 0.00276748 -1.57303 0.00387871 1.57723 0.0310733
8.788 0.554701 8.40242e-05 0.62483 0.554702 -3.07572e-06 0.62483 -0.00365773 -0.00147573 0.00290574 -1.57303 0.0038786 1.57723 0.0310856
8.789 0.554701 9.04997e-05 0.62483 0.554702 2.81402e-06 0.62483 -0.0037885 -0.00147563 0.00304704 -1.57303 0.0038785 1.57723 0.0310978
8.79 0.554701 9.70375e-05 0.62483 0.554702 8.77819e-06 0.62483 -0.00392219 -0.00147552 0.0031914 -1.57303 0.00387839 1.57723 0.0311099
8.791 0.554701 0.000103637 0.62483 0.554702 1.48167e-05 0.62483 -0.00405884 -0.00147542 0.00333884 -1.57303 0.00387829 1.57723 0.0311219
8.792 0.554701 0.000110299 0.62483 0.554702 2.09294e-05 0.62483 -0.00419847 -0.00147531 0.00348939 -1.57303 0.00387819 1.57723 0.0311337
8.793 0.554701 0.000117023 0.62483 0.554702 2.71161e-05 0.62483 -0.00434111 -0.0014752 0.00364307 -1.57303 0.0038781 1.57723 0.0311455
8.794 0.554701 0.000123809 0.62483 0.554702 3.33768e-05 0.62483 -0.00448677 -0.00147509 0.00379992 -1.57303 0.003878 1.57723 0.0311571
8.795 0.554701 0.000130657 0.62483 0.554702 3.97113e-05 0.62483 -0.00463548 -0.00147498 0.00395994 -1.57303 0.00387791 1.57723 0.0311686
8.796 0.554701 0.000137567 0.62483 0.554702 4.61194e-05 0.62483 -0.00478726 -0.00147487 0.00412317 -1.57303 0.00387782 1.57723 0.0311799
8.797 0.554701 0.000144539 0.62483 0.554702 5.26011e-05 0.62483 -0.00494215 -0.00147476 0.00428963 -1.57303 0.00387773 1.57723 0.0311912
8.798 0.554701 0.000151572 0.62483 0.554702 5.91561e-05 0.62483 -0.00510015 -0.00147465 0.00445934 -1.57303 0.00387764 1.57723 0.0312023
8.799 0.554701 0.000158668 0.62483 0.554702 6.57843e-05 0.62483 -0.0052613 -0.00147453 0.00463232 -1.57303 0.00387756 1.57723 0.0312133
8.8 0.554701 0.000165825 0.62483 0.554702 7.24855e-05 0.62483 -0.00542562 -0.00147442 0.00480859 -1.57303 0.00387747 1.57723 0.0312242
8.801 0.554701 0.000173043 0.62483 0.554702 7.92597e-05 0.62483 -0.00559312 -0.0014743 0.00498818 -1.57303 0.00387739 1.57723 0.031235
8.802 0.554701 0.000180324 0.62483 0.554702 8.61066e-05 0.62483 -0.00576383 -0.00147419 0.00517111 -1.57303 0.00387731 1.57723 0.0312457
8.803 0.554701 0.000187666 0.62483 0.554703 9.30261e-05 0.62483 -0.00593777 -0.00147407 0.00535739 -1.57303 0.00387724 1.57723 0.0312563
8.804 0.554701 0.000195069 0.62483 0.554703 0.000100018 0.62483 -0.00611496 -0.00147396 0.00554706 -1.57303 0.00387716 1.57723 0.0312667
8.805 0.554701 0.000202534 0.62483 0.554703 0.000107082 0.62483 -0.00629542 -0.00147384 0.00574012 -1.57303 0.00387709 1.57723 0.0312771
8.806 0.554701 0.000210061 0.62483 0.554703 0.000114218 0.62483 -0.00647917 -0.00147372 0.0059366 -1.57303 0.00387702 1.57723 0.0312873
8.807 0.554701 0.000217649 0.62483 0.554703 0.000121427 0.62483 -0.00666624 -0.00147361 0.00613651 -1.57303 0.00387695 1.57723 0.0312974
8.808 0.554701 0.000225298 0.62483 0.554703 0.000128706 0.62483 -0.00685663 -0.00147349 0.00633989 -1.57303 0.00387688 1.57723 0.0313074
8.809 0.554701 0.000233009 0.62483 0.554703 0.000136058 0.62483 -0.00705037 -0.00147337 0.00654674 -1.57303 0.00387682 1.57723 0.0313174
8.81 0.554701 0.000240781 0.62483 0.554703 0.000143481 0.62483 -0.00724748 -0.00147325 0.00675708 -1.57303 0.00387676 1.57723 0.0313272
8.811 0.554701 0.000248614 0.62483 0.554703 0.000150975 0.62483 -0.00744798 -0.00147313 0.00697093 -1.57303 0.0038767 1.57723 0.0313369
8.812 0.554701 0.000256508 0.62483 0.554703 0.00015854 0.62483 -0.00765188 -0.00147301 0.00718831 -1.57303 0.00387664 1.57723 0.0313465
8.813 0.554701 0.000264464 0.62483 0.554703 0.000166176 0.62483 -0.0078592 -0.00147289 0.00740924 -1.57303 0.00387659 1.57723 0.031356
8.814 0.554701 0.000272481 0.62483 0.554703 0.000173883 0.62483 -0.00806997 -0.00147276 0.00763374 -1.57303 0.00387654 1.57723 0.0313654
8.815 0.554701 0.000280558 0.62483 0.554703 0.00018166 0.62483 -0.00828419 -0.00147264 0.00786181 -1.57303 0.00387649 1.57723 0.0313747
8.816 0.554701 0.000288697 0.62483 0.554703 0.000189508 0.624831 -0.00850188 -0.00147252 0.00809348 -1.57303 0.00387644 1.57723 0.0313839
8.817 0.554701 0.000296897 0.62483 0.554703 0.000197426 0.624831 -0.00872306 -0.0014724 0.00832877 -1.57303 0.00387639 1.57723 0.031393
8.818 0.554701 0.000305158 0.62483 0.554703 0.000205414 0.624831 -0.00894775 -0.00147227 0.00856768 -1.57303 0.00387635 1.57723 0.031402
8.819 0.554701 0.000313479 0.62483 0.554703 0.000213471 0.624831 -0.00917596 -0.00147215 0.00881024 -1.57303 0.00387631 1.57723 0.031411
8.82 0.554701 0.000321861 0.62483 0.554703 0.000221598 0.624831 -0.00940771 -0.00147202 0.00905645 -1.57303 0.00387628 1.57723 0.0314198
8.821 0.554701 0.000330305 0.62483 0.554703 0.000229795 0.624831 -0.00964301 -0.0014719 0.00930634 -1.57303 0.00387624 1.57723 0.0314285
8.822 0.554701 0.000338809 0.62483 0.554703 0.000238061 0.624831 -0.00988188 -0.00147178 0.00955992 -1.57303 0.00387621 1.57723 0.0314372
8.823 0.554701 0.000347373 0.62483 0.554703 0.000246396 0.624831 -0.0101243 -0.00147165 0.00981721 -1.57303 0.00387618 1.57723 0.0314457
8.824 0.554701 0.000355999 0.62483 0.554703 0.0002548 0.624831 -0.0103704 -0.00147153 0.0100782 -1.57303 0.00387616 1.57723 0.0314542
8.825 0.554701 0.000364685 0.62483 0.554703 0.000263273 0.624831 -0.01062 -0.0014714 0.0103429 -1.57303 0.00387614 1.57723 0.0314625
8.826 0.554701 0.000373431 0.62483 0.554703 0.000271814 0.624831 -0.0108733 -0.00147127 0.0106114 -1.57303 0.00387612 1.57723 0.0314708
8.827 0.554701 0.000382238 0.62483 0.554703 0.000280424 0.624831 -0.0111302 -0.00147115 0.0108837 -1.57303 0.0038761 1.57723 0.031479
8.828 0.554701 0.000391106 0.62483 0.554703 0.000289101 0.624831 -0.0113908 -0.00147102 0.0111597 -1.57303 0.00387609 1.57723 0.0314871
8.829 0.554701 0.000400034 0.62483 0.554703 0.000297847 0.624831 -0.011655 -0.00147089 0.0114394 -1.57303 0.00387608 1.57723 0.0314951
8.83 0.554701 0.000409022 0.62483 0.554703 0.000306661 0.624831 -0.011923 -0.00147077 0.011723 -1.57303 0.00387607 1.57723 0.031503
8.831 0.554701 0.000418071 0.62483 0.554703 0.000315542 0.624831 -0.0121946 -0.00147064 0.0120104 -1.57303 0.00387607 1.57723 0.0315109
8.832 0.554701 0.00042718 0.62483 0.554703 0.000324491 0.624831 -0.0124699 -0.00147051 0.0123016 -1.57303 0.00387606 1.57723 0.0315186
8.833 0.554701 0.000436349 0.62483 0.554703 0.000333507 0.624831 -0.0127489 -0.00147039 0.0125967 -1.57303 0.00387607 1.57723 0.0315263
8.834 0.554701 0.000445579 0.62483 0.554703 0.00034259 0.624831 -0.0130316 -0.00147026 0.0128956 -1.57303 0.00387607 1.57723 0.0315339
8.835 0.554701 0.000454868 0.62483 0.554703 0.00035174 0.624831 -0.0133181 -0.00147013 0.0131983 -1.57303 0.00387608 1.57723 0.0315414
8.836 0.554701 0.000464218 0.62483 0.554703 0.000360957 0.624831 -0.0136083 -0.00147 0.0135049 -1.57303 0.0038761 1.57723 0.0315488
8.837 0.554701 0.000473628 0.62483 0.554704 0.000370241 0.624831 -0.0139023 -0.00146988 0.0138154 -1.57303 0.00387611 1.57723 0.0315561
8.838 0.554701 0.000483098 0.62483 0.554704 0.000379591 0.624831 -0.0142 -0.00146975 0.0141297 -1.57303 0.00387613 1.57723 0.0315634
8.839 0.554701 0.000492628 0.62483 0.554704 0.000389007 0.624831 -0.0145015 -0.00146962 0.014448 -1.57303 0.00387616 1.57723 0.0315706
8.84 0.554701 0.000502218 0.62483 0.554704 0.000398489 0.624831 -0.0148069 -0.00146949 0.0147701 -1.57303 0.00387618 1.57723 0.0315777
8.841 0.554701 0.000511868 0.62483 0.554704 0.000408037 0.624831 -0.015116 -0.00146937 0.0150962 -1.57302 0.00387621 1.57723 0.0315847
8.842 0.554701 0.000521578 0.62483 0.554704 0.000417651 0.624831 -0.0154289 -0.00146924 0.0154262 -1.57302 0.00387625 1.57723 0.0315917
8.843 0.554701 0.000531347 0.62483 0.554704 0.000427331 0.624831 -0.0157456 -0.00146911 0.0157601 -1.57302 0.00387629 1.57723 0.0315986
8.844 0.554701 0.000541177 0.62483 0.554704 0.000437076 0.624831 -0.0160662 -0.00146898 0.0160979 -1.57302 0.00387633 1.57723 0.0316054
8.845 0.554701 0.000551066 0.62483 0.554704 0.000446886 0.624831 -0.0163905 -0.00146885 0.0164397 -1.57302 0.00387637 1.57723 0.0316121
8.846 0.554701 0.000561014 0.62483 0.554704 0.000456761 0.624831 -0.0167188 -0.00146873 0.0167855 -1.57302 0.00387642 1.57723 0.0316187
8.847 0.554701 0.000571023 0.62483 0.554704 0.000466701 0.624831 -0.0170509 -0.0014686 0.0171352 -1.57302 0.00387648 1.57723 0.0316253
8.848 0.554701 0.000581091 0.62483 0.554704 0.000476706 0.624831 -0.0173868 -0.00146847 0.0174889 -1.57302 0.00387654 1.57723 0.0316318
8.849 0.554701 0.000591218 0.62483 0.554704 0.000486775 0.624831 -0.0177266 -0.00146834 0.0178466 -1.57302 0.0038766 1.57723 0.0316383
8.85 0.554701 0.000601405 0.62483 0.554704 0.000496909 0.624831 -0.0180703 -0.00146821 0.0182082 -1.57302 0.00387667 1.57723 0.0316446
8.851 0.554701 0.000611652 0.62483 0.554704 0.000507107 0.624831 -0.0184178 -0.00146809 0.0185739 -1.57302 0.00387674 1.57723 0.0316509
8.852 0.554701 0.000621958 0.62483 0.554704 0.000517369 0.624831 -0.0187693 -0.00146796 0.0189435 -1.57302 0.00387681 1.57723 0.0316571
8.853 0.554701 0.000632323 0.62483 0.554704 0.000527695 0.624831 -0.0191246 -0.00146783 0.0193172 -1.57302 0.00387689 1.57723 0.0316633
8.854 0.554701 0.000642748 0.62483 0.554704 0.000538085 0.624831 -0.0194839 -0.00146771 0.0196949 -1.57302 0.00387697 1.57723 0.0316694
8.855 0.554701 0.000653232 0.62483 0.554704 0.000548539 0.624831 -0.019847 -0.00146758 0.0200766 -1.57302 0.00387706 1.57723 0.0316754
8.856 0.554701 0.000663775 0.62483 0.554704 0.000559056 0.624831 -0.0202141 -0.00146745 0.0204623 -1.57302 0.00387715 1.57723 0.0316814
