playtime target_pos_ee(x) target_pos_ee(y) target_pos_ee(z) current_pos_ee(x) current_pos_ee(y) current_pos_ee(z) target_pos_link4(x) target_pos_link4(y) target_pos_link4(z) current_pos_link4(x) current_pos_link4(y) current_pos_link4(z) q_desired_1 q_desired_2 q_desired_3 q_desired_4 q_desired_5 q_desired_6 q_desired_7
10.739 0.35 0.28 0.7 0.531843 0.0323121 0.633196 0 -0.15 0.5 0.0740001 0.00250978 0.651088   0.0465118  -0.0335147 -0.00663912    -1.55978    0.167288     1.40647    0.785397
10.74 0.35 0.28 0.7 0.531776 0.0323994 0.633222 0 -0.15 0.5 0.0739778 0.00251311 0.651093    0.046699  -0.0335917 -0.00676538    -1.55976    0.167843     1.40606    0.785397
10.741 0.35 0.28 0.7 0.531709 0.0324868 0.633248 0 -0.15 0.5 0.0739554 0.00251642 0.651098   0.0468868  -0.0336689 -0.00689236    -1.55974    0.168399     1.40566    0.785397
10.742 0.35 0.28 0.7 0.531642 0.0325743 0.633275 0 -0.15 0.5 0.073933 0.00251972 0.651103   0.0470752  -0.0337461 -0.00702007    -1.55973    0.168956     1.40525    0.785397
10.743 0.35 0.28 0.7 0.531574 0.0326619 0.633301 0 -0.15 0.5 0.0739106 0.002523 0.651109   0.0472643  -0.0338234 -0.00714851    -1.55971    0.169514     1.40484    0.785397
10.744 0.35 0.28 0.7 0.531507 0.0327496 0.633327 0 -0.15 0.5 0.0738882 0.00252627 0.651114   0.0474541  -0.0339008 -0.00727767    -1.55969    0.170073     1.40444    0.785397
10.745 0.35 0.28 0.7 0.53144 0.0328373 0.633354 0 -0.15 0.5 0.0738657 0.00252952 0.651119   0.0476445  -0.0339783 -0.00740756    -1.55968    0.170633     1.40403    0.785397
10.746 0.35 0.28 0.7 0.531372 0.0329252 0.63338 0 -0.15 0.5 0.0738432 0.00253275 0.651124   0.0478356  -0.0340559 -0.00753819    -1.55966    0.171195     1.40362    0.785397
10.747 0.35 0.28 0.7 0.531304 0.0330132 0.633407 0 -0.15 0.5 0.0738207 0.00253597 0.651129   0.0480273  -0.0341336 -0.00766955    -1.55964    0.171757     1.40322    0.785397
10.748 0.35 0.28 0.7 0.531237 0.0331012 0.633433 0 -0.15 0.5 0.0737982 0.00253917 0.651135   0.0482198  -0.0342114 -0.00780164    -1.55963     0.17232     1.40281    0.785397
10.749 0.35 0.28 0.7 0.531169 0.0331894 0.63346 0 -0.15 0.5 0.0737756 0.00254235 0.65114   0.0484128  -0.0342893 -0.00793448    -1.55961    0.172885      1.4024    0.785397
10.75 0.35 0.28 0.7 0.531101 0.0332776 0.633487 0 -0.15 0.5 0.073753 0.00254552 0.651145   0.0486066  -0.0343673 -0.00806805     -1.5596    0.173451     1.40199    0.785397
10.751 0.35 0.28 0.7 0.531033 0.033366 0.633513 0 -0.15 0.5 0.0737304 0.00254867 0.65115    0.048801  -0.0344454 -0.00820237    -1.55958    0.174017     1.40159    0.785397
10.752 0.35 0.28 0.7 0.530965 0.0334544 0.63354 0 -0.15 0.5 0.0737077 0.00255181 0.651155   0.0489961  -0.0345236 -0.00833744    -1.55957    0.174585     1.40118    0.785397
10.753 0.35 0.28 0.7 0.530897 0.0335429 0.633567 0 -0.15 0.5 0.0736851 0.00255493 0.651161   0.0491918  -0.0346019 -0.00847325    -1.55955    0.175154     1.40077    0.785397
10.754 0.35 0.28 0.7 0.530829 0.0336315 0.633593 0 -0.15 0.5 0.0736624 0.00255803 0.651166  0.0493883 -0.0346803 -0.0086098   -1.55954   0.175724    1.40036   0.785397
10.755 0.35 0.28 0.7 0.53076 0.0337202 0.63362 0 -0.15 0.5 0.0736396 0.00256111 0.651171   0.0495854  -0.0347588 -0.00874712    -1.55952    0.176295     1.39995    0.785397
10.756 0.35 0.28 0.7 0.530692 0.0338091 0.633647 0 -0.15 0.5 0.0736169 0.00256418 0.651176   0.0497832  -0.0348374 -0.00888518    -1.55951    0.176867     1.39954    0.785397
10.757 0.35 0.28 0.7 0.530623 0.033898 0.633673 0 -0.15 0.5 0.0735941 0.00256723 0.651182  0.0499817 -0.0349161  -0.009024   -1.55949    0.17744    1.39913   0.785397
10.758 0.35 0.28 0.7 0.530555 0.0339869 0.6337 0 -0.15 0.5 0.0735713 0.00257026 0.651187   0.0501808  -0.0349949 -0.00916357    -1.55948    0.178014     1.39872    0.785397
10.759 0.35 0.28 0.7 0.530486 0.034076 0.633727 0 -0.15 0.5 0.0735485 0.00257328 0.651192   0.0503807  -0.0350738 -0.00930391    -1.55946    0.178589     1.39831    0.785397
10.76 0.35 0.28 0.7 0.530417 0.0341652 0.633754 0 -0.15 0.5 0.0735256 0.00257628 0.651197   0.0505812  -0.0351528 -0.00944501    -1.55945    0.179165      1.3979    0.785397
10.761 0.35 0.28 0.7 0.530348 0.0342545 0.633781 0 -0.15 0.5 0.0735027 0.00257926 0.651203   0.0507825  -0.0352319 -0.00958687    -1.55944    0.179743     1.39749    0.785397
10.762 0.35 0.28 0.7 0.530279 0.0343439 0.633808 0 -0.15 0.5 0.0734798 0.00258222 0.651208   0.0509844  -0.0353111 -0.00972949    -1.55942    0.180321     1.39708    0.785397
10.763 0.35 0.28 0.7 0.53021 0.0344333 0.633835 0 -0.15 0.5 0.0734569 0.00258517 0.651213    0.051187  -0.0353904 -0.00987289    -1.55941      0.1809     1.39667    0.785397
10.764 0.35 0.28 0.7 0.530141 0.0345229 0.633862 0 -0.15 0.5 0.0734339 0.00258809 0.651218  0.0513903 -0.0354698 -0.0100171    -1.5594   0.181481    1.39626   0.785397
10.765 0.35 0.28 0.7 0.530072 0.0346125 0.633889 0 -0.15 0.5 0.0734109 0.002591 0.651224  0.0515943 -0.0355493  -0.010162   -1.55938   0.182063    1.39585   0.785397
10.766 0.35 0.28 0.7 0.530002 0.0347023 0.633916 0 -0.15 0.5 0.0733879 0.0025939 0.651229   0.051799 -0.0356289 -0.0103077   -1.55937   0.182645    1.39544   0.785397
10.767 0.35 0.28 0.7 0.529933 0.0347921 0.633943 0 -0.15 0.5 0.0733648 0.00259677 0.651234  0.0520045 -0.0357086 -0.0104542   -1.55936   0.183229    1.39503   0.785397
10.768 0.35 0.28 0.7 0.529863 0.034882 0.63397 0 -0.15 0.5 0.0733418 0.00259963 0.65124  0.0522106 -0.0357885 -0.0106015   -1.55935   0.183814    1.39462   0.785397
10.769 0.35 0.28 0.7 0.529794 0.034972 0.633997 0 -0.15 0.5 0.0733187 0.00260246 0.651245  0.0524174 -0.0358684 -0.0107495   -1.55934     0.1844    1.39421   0.785397
10.77 0.35 0.28 0.7 0.529724 0.0350621 0.634024 0 -0.15 0.5 0.0732955 0.00260528 0.65125   0.052625 -0.0359484 -0.0108983   -1.55932   0.184987    1.39379   0.785397
10.771 0.35 0.28 0.7 0.529654 0.0351523 0.634051 0 -0.15 0.5 0.0732724 0.00260808 0.651256  0.0528332 -0.0360285 -0.0110479   -1.55931   0.185575    1.39338   0.785397
10.772 0.35 0.28 0.7 0.529584 0.0352426 0.634078 0 -0.15 0.5 0.0732492 0.00261087 0.651261  0.0530422 -0.0361088 -0.0111983    -1.5593   0.186164    1.39297   0.785397
10.773 0.35 0.28 0.7 0.529514 0.035333 0.634105 0 -0.15 0.5 0.073226 0.00261363 0.651266  0.0532519 -0.0361891 -0.0113495   -1.55929   0.186754    1.39256   0.785397
10.774 0.35 0.28 0.7 0.529444 0.0354235 0.634133 0 -0.15 0.5 0.0732027 0.00261638 0.651272  0.0534623 -0.0362696 -0.0115015   -1.55928   0.187345    1.39215   0.785397
10.775 0.35 0.28 0.7 0.529374 0.035514 0.63416 0 -0.15 0.5 0.0731795 0.0026191 0.651277  0.0536734 -0.0363502 -0.0116543   -1.55927   0.187937    1.39173   0.785397
10.776 0.35 0.28 0.7 0.529304 0.0356047 0.634187 0 -0.15 0.5 0.0731562 0.00262181 0.651282  0.0538853 -0.0364308 -0.0118079   -1.55926   0.188531    1.39132   0.785397
10.777 0.35 0.28 0.7 0.529233 0.0356954 0.634214 0 -0.15 0.5 0.0731329 0.0026245 0.651288  0.0540978 -0.0365116 -0.0119622   -1.55925   0.189125    1.39091   0.785397
10.778 0.35 0.28 0.7 0.529163 0.0357863 0.634242 0 -0.15 0.5 0.0731095 0.00262717 0.651293  0.0543112 -0.0365925 -0.0121174   -1.55924   0.189721    1.39049   0.785397
10.779 0.35 0.28 0.7 0.529092 0.0358772 0.634269 0 -0.15 0.5 0.0730861 0.00262982 0.651298  0.0545252 -0.0366735 -0.0122734   -1.55923   0.190317    1.39008   0.785397
10.78 0.35 0.28 0.7 0.529022 0.0359682 0.634296 0 -0.15 0.5 0.0730627 0.00263245 0.651304  0.0547399 -0.0367546 -0.0124301   -1.55922   0.190915    1.38967   0.785397
10.781 0.35 0.28 0.7 0.528951 0.0360594 0.634324 0 -0.15 0.5 0.0730393 0.00263507 0.651309  0.0549554 -0.0368358 -0.0125877   -1.55921   0.191513    1.38925   0.785397
10.782 0.35 0.28 0.7 0.52888 0.0361506 0.634351 0 -0.15 0.5 0.0730158 0.00263766 0.651314  0.0551717 -0.0369171 -0.0127461    -1.5592   0.192113    1.38884   0.785397
10.783 0.35 0.28 0.7 0.528809 0.0362419 0.634379 0 -0.15 0.5 0.0729923 0.00264024 0.65132  0.0553887 -0.0369985 -0.0129053   -1.55919   0.192714    1.38843   0.785397
10.784 0.35 0.28 0.7 0.528738 0.0363332 0.634406 0 -0.15 0.5 0.0729688 0.00264279 0.651325  0.0556064 -0.0370801 -0.0130653   -1.55918   0.193316    1.38801   0.785397
10.785 0.35 0.28 0.7 0.528667 0.0364247 0.634434 0 -0.15 0.5 0.0729453 0.00264532 0.65133  0.0558248 -0.0371617 -0.0132261   -1.55917   0.193919     1.3876   0.785397
10.786 0.35 0.28 0.7 0.528596 0.0365163 0.634461 0 -0.15 0.5 0.0729217 0.00264784 0.651336   0.056044 -0.0372435 -0.0133878   -1.55917   0.194523    1.38718   0.785397
10.787 0.35 0.28 0.7 0.528525 0.0366079 0.634489 0 -0.15 0.5 0.0728981 0.00265034 0.651341   0.056264 -0.0373254 -0.0135502   -1.55916   0.195128    1.38677   0.785397
10.788 0.35 0.28 0.7 0.528454 0.0366997 0.634516 0 -0.15 0.5 0.0728745 0.00265281 0.651347  0.0564847 -0.0374074 -0.0137135   -1.55915   0.195734    1.38636   0.785397
10.789 0.35 0.28 0.7 0.528382 0.0367915 0.634544 0 -0.15 0.5 0.0728508 0.00265527 0.651352  0.0567061 -0.0374895 -0.0138776   -1.55914   0.196341    1.38594   0.785397
10.79 0.35 0.28 0.7 0.528311 0.0368835 0.634572 0 -0.15 0.5 0.0728271 0.0026577 0.651357  0.0569283 -0.0375717 -0.0140426   -1.55913   0.196949    1.38553   0.785397
10.791 0.35 0.28 0.7 0.528239 0.0369755 0.634599 0 -0.15 0.5 0.0728034 0.00266012 0.651363  0.0571513  -0.037654 -0.0142083   -1.55913   0.197558    1.38511   0.785397
10.792 0.35 0.28 0.7 0.528167 0.0370676 0.634627 0 -0.15 0.5 0.0727797 0.00266251 0.651368   0.057375 -0.0377364 -0.0143749   -1.55912   0.198169     1.3847   0.785397
10.793 0.35 0.28 0.7 0.528095 0.0371598 0.634655 0 -0.15 0.5 0.0727559 0.00266489 0.651374  0.0575995  -0.037819 -0.0145423   -1.55911    0.19878    1.38428   0.785397
10.794 0.35 0.28 0.7 0.528024 0.0372521 0.634682 0 -0.15 0.5 0.0727321 0.00266724 0.651379  0.0578248 -0.0379017 -0.0147106   -1.55911   0.199393    1.38387   0.785397
10.795 0.35 0.28 0.7 0.527952 0.0373444 0.63471 0 -0.15 0.5 0.0727082 0.00266958 0.651384  0.0580508 -0.0379844 -0.0148797    -1.5591   0.200006    1.38345   0.785397
10.796 0.35 0.28 0.7 0.52788 0.0374369 0.634738 0 -0.15 0.5 0.0726844 0.00267189 0.65139  0.0582776 -0.0380673 -0.0150496    -1.5591   0.200621    1.38303   0.785397
10.797 0.35 0.28 0.7 0.527807 0.0375295 0.634766 0 -0.15 0.5 0.0726605 0.00267419 0.651395  0.0585051 -0.0381504 -0.0152204   -1.55909   0.201236    1.38262   0.785397
10.798 0.35 0.28 0.7 0.527735 0.0376221 0.634793 0 -0.15 0.5 0.0726366 0.00267646 0.651401  0.0587334 -0.0382335  -0.015392   -1.55909   0.201853     1.3822   0.785397
10.799 0.35 0.28 0.7 0.527663 0.0377148 0.634821 0 -0.15 0.5 0.0726126 0.00267871 0.651406  0.0589625 -0.0383167 -0.0155645   -1.55908   0.202471    1.38179   0.785397
10.8 0.35 0.28 0.7 0.52759 0.0378077 0.634849 0 -0.15 0.5 0.0725887 0.00268094 0.651412  0.0591924 -0.0384001 -0.0157378   -1.55908   0.203089    1.38137   0.785397
10.801 0.35 0.28 0.7 0.527518 0.0379006 0.634877 0 -0.15 0.5 0.0725646 0.00268315 0.651417  0.0594231 -0.0384836  -0.015912   -1.55907   0.203709    1.38096   0.785397
10.802 0.35 0.28 0.7 0.527445 0.0379936 0.634905 0 -0.15 0.5 0.0725406 0.00268534 0.651423  0.0596545 -0.0385672  -0.016087   -1.55907    0.20433    1.38054   0.785397
10.803 0.35 0.28 0.7 0.527373 0.0380867 0.634933 0 -0.15 0.5 0.0725165 0.00268751 0.651428  0.0598868 -0.0386509 -0.0162628   -1.55906   0.204952    1.38012   0.785397
10.804 0.35 0.28 0.7 0.5273 0.0381798 0.634961 0 -0.15 0.5 0.0724925 0.00268965 0.651433  0.0601198 -0.0387347 -0.0164396   -1.55906   0.205575    1.37971   0.785397
10.805 0.35 0.28 0.7 0.527227 0.0382731 0.634989 0 -0.15 0.5 0.0724683 0.00269178 0.651439  0.0603536 -0.0388187 -0.0166171   -1.55906   0.206199    1.37929   0.785397
10.806 0.35 0.28 0.7 0.527154 0.0383665 0.635017 0 -0.15 0.5 0.0724442 0.00269388 0.651444  0.0605882 -0.0389028 -0.0167956   -1.55905   0.206824    1.37887   0.785397
10.807 0.35 0.28 0.7 0.527081 0.0384599 0.635045 0 -0.15 0.5 0.07242 0.00269596 0.65145  0.0608236 -0.0389869 -0.0169749   -1.55905   0.207451    1.37846   0.785397
10.808 0.35 0.28 0.7 0.527008 0.0385534 0.635073 0 -0.15 0.5 0.0723958 0.00269802 0.651455  0.0610597 -0.0390713 -0.0171551   -1.55905   0.208078    1.37804   0.785397
10.809 0.35 0.28 0.7 0.526935 0.0386471 0.635101 0 -0.15 0.5 0.0723715 0.00270006 0.651461  0.0612967 -0.0391557 -0.0173361   -1.55904   0.208706    1.37762   0.785397
10.81 0.35 0.28 0.7 0.526862 0.0387408 0.635129 0 -0.15 0.5 0.0723473 0.00270208 0.651466  0.0615345 -0.0392403  -0.017518   -1.55904   0.209335    1.37721   0.785397
10.811 0.35 0.28 0.7 0.526788 0.0388346 0.635157 0 -0.15 0.5 0.0723229 0.00270407 0.651472  0.0617731 -0.0393249 -0.0177008   -1.55904   0.209966    1.37679   0.785397
10.812 0.35 0.28 0.7 0.526715 0.0389284 0.635185 0 -0.15 0.5 0.0722986 0.00270604 0.651477  0.0620125 -0.0394097 -0.0178844   -1.55904   0.210597    1.37637   0.785397
10.813 0.35 0.28 0.7 0.526641 0.0390224 0.635214 0 -0.15 0.5 0.0722742 0.00270799 0.651483  0.0622527 -0.0394947  -0.018069   -1.55904    0.21123    1.37595   0.785397
10.814 0.35 0.28 0.7 0.526567 0.0391165 0.635242 0 -0.15 0.5 0.0722499 0.00270992 0.651488  0.0624937 -0.0395797 -0.0182544   -1.55904   0.211863    1.37554   0.785397
10.815 0.35 0.28 0.7 0.526494 0.0392106 0.63527 0 -0.15 0.5 0.0722254 0.00271183 0.651494  0.0627356 -0.0396649 -0.0184407   -1.55903   0.212498    1.37512   0.785397
10.816 0.35 0.28 0.7 0.52642 0.0393048 0.635298 0 -0.15 0.5 0.072201 0.00271371 0.651499  0.0629782 -0.0397502 -0.0186278   -1.55903   0.213133     1.3747   0.785397
10.817 0.35 0.28 0.7 0.526346 0.0393992 0.635327 0 -0.15 0.5 0.0721765 0.00271557 0.651505  0.0632217 -0.0398356 -0.0188159   -1.55903    0.21377    1.37428   0.785397
10.818 0.35 0.28 0.7 0.526272 0.0394936 0.635355 0 -0.15 0.5 0.072152 0.00271741 0.651511   0.063466 -0.0399212 -0.0190048   -1.55903   0.214408    1.37387   0.785397
10.819 0.35 0.28 0.7 0.526198 0.0395881 0.635383 0 -0.15 0.5 0.0721274 0.00271922 0.651516  0.0637111 -0.0400068 -0.0191947   -1.55903   0.215047    1.37345   0.785397
10.82 0.35 0.28 0.7 0.526124 0.0396826 0.635412 0 -0.15 0.5 0.0721028 0.00272102 0.651522   0.063957 -0.0400926 -0.0193854   -1.55903   0.215686    1.37303   0.785397
10.821 0.35 0.28 0.7 0.52605 0.0397773 0.63544 0 -0.15 0.5 0.0720782 0.00272279 0.651527  0.0642038 -0.0401785  -0.019577   -1.55904   0.216327    1.37261   0.785397
10.822 0.35 0.28 0.7 0.525975 0.0398721 0.635468 0 -0.15 0.5 0.0720536 0.00272453 0.651533  0.0644514 -0.0402646 -0.0197695   -1.55904   0.216969     1.3722   0.785397
10.823 0.35 0.28 0.7 0.525901 0.0399669 0.635497 0 -0.15 0.5 0.0720289 0.00272626 0.651538  0.0646998 -0.0403508  -0.019963   -1.55904   0.217612    1.37178   0.785397
10.824 0.35 0.28 0.7 0.525826 0.0400618 0.635525 0 -0.15 0.5 0.0720042 0.00272796 0.651544  0.0649491 -0.0404371 -0.0201573   -1.55904   0.218256    1.37136   0.785397
10.825 0.35 0.28 0.7 0.525752 0.0401568 0.635554 0 -0.15 0.5 0.0719795 0.00272963 0.651549  0.0651992 -0.0405235 -0.0203525   -1.55904   0.218901    1.37094   0.785397
10.826 0.35 0.28 0.7 0.525677 0.0402519 0.635582 0 -0.15 0.5 0.0719547 0.00273129 0.651555  0.0654502 -0.0406101 -0.0205486   -1.55904   0.219547    1.37052   0.785397
10.827 0.35 0.28 0.7 0.525602 0.0403471 0.635611 0 -0.15 0.5 0.0719299 0.00273292 0.651561  0.0657019 -0.0406968 -0.0207457   -1.55905   0.220194    1.37011   0.785397
10.828 0.35 0.28 0.7 0.525527 0.0404424 0.635639 0 -0.15 0.5 0.0719051 0.00273452 0.651566  0.0659546 -0.0407836 -0.0209436   -1.55905   0.220842    1.36969   0.785397
10.829 0.35 0.28 0.7 0.525452 0.0405378 0.635668 0 -0.15 0.5 0.0718802 0.00273611 0.651572  0.0662081 -0.0408706 -0.0211425   -1.55905   0.221492    1.36927   0.785397
10.83 0.35 0.28 0.7 0.525377 0.0406332 0.635696 0 -0.15 0.5 0.0718553 0.00273767 0.651577  0.0664624 -0.0409577 -0.0213423   -1.55906   0.222142    1.36885   0.785397
10.831 0.35 0.28 0.7 0.525302 0.0407287 0.635725 0 -0.15 0.5 0.0718304 0.0027392 0.651583  0.0667176 -0.0410449  -0.021543   -1.55906   0.222793    1.36843   0.785397
10.832 0.35 0.28 0.7 0.525227 0.0408243 0.635754 0 -0.15 0.5 0.0718054 0.00274071 0.651589  0.0669737 -0.0411322 -0.0217446   -1.55906   0.223445    1.36801   0.785397
10.833 0.35 0.28 0.7 0.525152 0.04092 0.635782 0 -0.15 0.5 0.0717805 0.0027422 0.651594  0.0672306 -0.0412197 -0.0219471   -1.55907   0.224099     1.3676   0.785397
10.834 0.35 0.28 0.7 0.525076 0.0410158 0.635811 0 -0.15 0.5 0.0717554 0.00274367 0.6516  0.0674884 -0.0413073 -0.0221506   -1.55907   0.224753    1.36718   0.785397
10.835 0.35 0.28 0.7 0.525001 0.0411117 0.63584 0 -0.15 0.5 0.0717304 0.0027451 0.651606   0.067747 -0.0413951 -0.0223549   -1.55908   0.225408    1.36676   0.785397
10.836 0.35 0.28 0.7 0.524925 0.0412077 0.635868 0 -0.15 0.5 0.0717053 0.00274652 0.651611  0.0680065  -0.041483 -0.0225603   -1.55908   0.226065    1.36634   0.785397
10.837 0.35 0.28 0.7 0.52485 0.0413037 0.635897 0 -0.15 0.5 0.0716802 0.00274791 0.651617  0.0682669  -0.041571 -0.0227665   -1.55909   0.226722    1.36592   0.785397
10.838 0.35 0.28 0.7 0.524774 0.0413998 0.635926 0 -0.15 0.5 0.071655 0.00274928 0.651622  0.0685282 -0.0416592 -0.0229737    -1.5591   0.227381     1.3655   0.785397
10.839 0.35 0.28 0.7 0.524698 0.041496 0.635955 0 -0.15 0.5 0.0716298 0.00275062 0.651628  0.0687903 -0.0417474 -0.0231818    -1.5591    0.22804    1.36508   0.785397
10.84 0.35 0.28 0.7 0.524622 0.0415923 0.635983 0 -0.15 0.5 0.0716046 0.00275193 0.651634  0.0690533 -0.0418359 -0.0233909   -1.55911   0.228701    1.36467   0.785397
10.841 0.35 0.28 0.7 0.524546 0.0416887 0.636012 0 -0.15 0.5 0.0715794 0.00275322 0.651639  0.0693172 -0.0419244 -0.0236008   -1.55912   0.229363    1.36425   0.785397
10.842 0.35 0.28 0.7 0.52447 0.0417852 0.636041 0 -0.15 0.5 0.0715541 0.00275449 0.651645   0.069582 -0.0420131 -0.0238118   -1.55912   0.230025    1.36383   0.785397
10.843 0.35 0.28 0.7 0.524394 0.0418817 0.63607 0 -0.15 0.5 0.0715288 0.00275573 0.651651  0.0698476  -0.042102 -0.0240237   -1.55913   0.230689    1.36341   0.785397
10.844 0.35 0.28 0.7 0.524318 0.0419784 0.636099 0 -0.15 0.5 0.0715034 0.00275695 0.651656  0.0701142  -0.042191 -0.0242365   -1.55914   0.231354    1.36299   0.785397
10.845 0.35 0.28 0.7 0.524241 0.0420751 0.636128 0 -0.15 0.5 0.0714781 0.00275814 0.651662  0.0703816 -0.0422801 -0.0244503   -1.55915   0.232019    1.36257   0.785397
10.846 0.35 0.28 0.7 0.524165 0.0421719 0.636157 0 -0.15 0.5 0.0714526 0.00275931 0.651668  0.0706499 -0.0423693  -0.024665   -1.55916   0.232686    1.36215   0.785397
10.847 0.35 0.28 0.7 0.524088 0.0422688 0.636186 0 -0.15 0.5 0.0714272 0.00276045 0.651673  0.0709192 -0.0424587 -0.0248807   -1.55916   0.233354    1.36173   0.785397
10.848 0.35 0.28 0.7 0.524012 0.0423657 0.636215 0 -0.15 0.5 0.0714017 0.00276156 0.651679  0.0711893 -0.0425483 -0.0250973   -1.55917   0.234023    1.36132   0.785397
10.849 0.35 0.28 0.7 0.523935 0.0424628 0.636244 0 -0.15 0.5 0.0713762 0.00276265 0.651685  0.0714603  -0.042638 -0.0253149   -1.55918   0.234692     1.3609   0.785397
10.85 0.35 0.28 0.7 0.523858 0.0425599 0.636273 0 -0.15 0.5 0.0713506 0.00276371 0.651691  0.0717323 -0.0427278 -0.0255335   -1.55919   0.235363    1.36048   0.785397
10.851 0.35 0.28 0.7 0.523781 0.0426571 0.636302 0 -0.15 0.5 0.0713251 0.00276475 0.651696  0.0720051 -0.0428178  -0.025753    -1.5592   0.236035    1.36006   0.785397
10.852 0.35 0.28 0.7 0.523705 0.0427545 0.636331 0 -0.15 0.5 0.0712994 0.00276576 0.651702  0.0722789 -0.0429079 -0.0259735   -1.55921   0.236708    1.35964   0.785397
10.853 0.35 0.28 0.7 0.523628 0.0428518 0.63636 0 -0.15 0.5 0.0712738 0.00276675 0.651708  0.0725536 -0.0429981  -0.026195   -1.55922   0.237382    1.35922   0.785397
10.854 0.35 0.28 0.7 0.52355 0.0429493 0.636389 0 -0.15 0.5 0.0712481 0.00276771 0.651714  0.0728292 -0.0430885 -0.0264174   -1.55924   0.238057     1.3588   0.785397
10.855 0.35 0.28 0.7 0.523473 0.0430469 0.636418 0 -0.15 0.5 0.0712224 0.00276864 0.651719  0.0731057 -0.0431791 -0.0266408   -1.55925   0.238733    1.35838   0.785397
10.856 0.35 0.28 0.7 0.523396 0.0431445 0.636447 0 -0.15 0.5 0.0711966 0.00276955 0.651725  0.0733831 -0.0432698 -0.0268652   -1.55926    0.23941    1.35797   0.785397
10.857 0.35 0.28 0.7 0.523319 0.0432422 0.636477 0 -0.15 0.5 0.0711709 0.00277043 0.651731  0.0736615 -0.0433606 -0.0270905   -1.55927   0.240088    1.35755   0.785397
10.858 0.35 0.28 0.7 0.523241 0.04334 0.636506 0 -0.15 0.5 0.071145 0.00277128 0.651736  0.0739407 -0.0434516 -0.0273169   -1.55928   0.240767    1.35713   0.785397
10.859 0.35 0.28 0.7 0.523164 0.0434379 0.636535 0 -0.15 0.5 0.0711192 0.00277211 0.651742   0.074221 -0.0435427 -0.0275442    -1.5593   0.241447    1.35671   0.785397
10.86 0.35 0.28 0.7 0.523086 0.0435359 0.636564 0 -0.15 0.5 0.0710933 0.00277291 0.651748  0.0745021  -0.043634 -0.0277725   -1.55931   0.242128    1.35629   0.785397
10.861 0.35 0.28 0.7 0.523008 0.0436339 0.636594 0 -0.15 0.5 0.0710674 0.00277368 0.651754  0.0747842 -0.0437254 -0.0280018   -1.55932    0.24281    1.35587   0.785397
10.862 0.35 0.28 0.7 0.52293 0.0437321 0.636623 0 -0.15 0.5 0.0710414 0.00277443 0.65176  0.0750672  -0.043817 -0.0282321   -1.55934   0.243493    1.35545   0.785397
10.863 0.35 0.28 0.7 0.522853 0.0438303 0.636652 0 -0.15 0.5 0.0710154 0.00277515 0.651765  0.0753512 -0.0439087 -0.0284634   -1.55935   0.244177    1.35503   0.785397
10.864 0.35 0.28 0.7 0.522775 0.0439286 0.636682 0 -0.15 0.5 0.0709894 0.00277584 0.651771  0.0756361 -0.0440006 -0.0286956   -1.55937   0.244862    1.35462   0.785397
10.865 0.35 0.28 0.7 0.522697 0.044027 0.636711 0 -0.15 0.5 0.0709633 0.00277651 0.651777   0.075922 -0.0440926 -0.0289289   -1.55938   0.245548     1.3542   0.785397
10.866 0.35 0.28 0.7 0.522618 0.0441254 0.63674 0 -0.15 0.5 0.0709372 0.00277714 0.651783  0.0762088 -0.0441848 -0.0291632    -1.5594   0.246235    1.35378   0.785397
10.867 0.35 0.28 0.7 0.52254 0.044224 0.63677 0 -0.15 0.5 0.0709111 0.00277775 0.651789  0.0764966 -0.0442771 -0.0293984   -1.55941   0.246923    1.35336   0.785397
10.868 0.35 0.28 0.7 0.522462 0.0443226 0.636799 0 -0.15 0.5 0.0708849 0.00277834 0.651794  0.0767853 -0.0443696 -0.0296347   -1.55943   0.247612    1.35294   0.785397
10.869 0.35 0.28 0.7 0.522384 0.0444213 0.636829 0 -0.15 0.5 0.0708587 0.00277889 0.6518   0.077075 -0.0444622  -0.029872   -1.55945   0.248302    1.35252   0.785397
10.87 0.35 0.28 0.7 0.522305 0.0445201 0.636858 0 -0.15 0.5 0.0708324 0.00277942 0.651806  0.0773656  -0.044555 -0.0301103   -1.55946   0.248993    1.35211   0.785397
10.871 0.35 0.28 0.7 0.522227 0.044619 0.636888 0 -0.15 0.5 0.0708061 0.00277992 0.651812  0.0776572  -0.044648 -0.0303496   -1.55948   0.249686    1.35169   0.785397
10.872 0.35 0.28 0.7 0.522148 0.0447179 0.636917 0 -0.15 0.5 0.0707798 0.00278039 0.651818  0.0779498 -0.0447411 -0.0305899    -1.5595   0.250379    1.35127   0.785397
10.873 0.35 0.28 0.7 0.522069 0.044817 0.636947 0 -0.15 0.5 0.0707535 0.00278083 0.651824  0.0782434 -0.0448343 -0.0308312   -1.55952   0.251073    1.35085   0.785397
10.874 0.35 0.28 0.7 0.52199 0.0449161 0.636976 0 -0.15 0.5 0.0707271 0.00278124 0.651829  0.0785379 -0.0449277 -0.0310736   -1.55954   0.251768    1.35043   0.785397
10.875 0.35 0.28 0.7 0.521911 0.0450153 0.637006 0 -0.15 0.5 0.0707006 0.00278163 0.651835  0.0788334 -0.0450213  -0.031317   -1.55955   0.252464    1.35002   0.785397
