playtime q_target_4 q_joint_4 q_error_4 tau_desired_4 q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
42.958 -0.436332 -0.559099 0.122767 12.8432 -0.000381711 0.288532 -0.00271229 -0.559099 -0.00614682 1.55313 0.000339566
42.959 -0.436332 -0.559156 0.122823 12.845 -0.00038162 0.288655 -0.00271393 -0.559156 -0.00614864 1.55313 0.000339465
42.96 -0.436332 -0.559212 0.122879 12.8468 -0.000381525 0.288777 -0.00271557 -0.559212 -0.00615046 1.55313 0.000339366
42.961 -0.436332 -0.559267 0.122935 12.8485 -0.000381426 0.288898 -0.00271719 -0.559267 -0.00615227 1.55312 0.000339266
42.962 -0.436332 -0.559322 0.12299 12.8501 -0.000381323 0.289018 -0.00271879 -0.559322 -0.00615406 1.55312 0.000339168
42.963 -0.436332 -0.559377 0.123045 12.8518 -0.000381216 0.289138 -0.00272039 -0.559377 -0.00615584 1.55312 0.000339069
42.964 -0.436332 -0.559431 0.123099 12.8534 -0.000381105 0.289256 -0.00272198 -0.559431 -0.00615761 1.55312 0.000338971
42.965 -0.436332 -0.559485 0.123153 12.855 -0.00038099 0.289374 -0.00272355 -0.559485 -0.00615937 1.55311 0.000338874
42.966 -0.436332 -0.559539 0.123207 12.8565 -0.000380871 0.289491 -0.00272512 -0.559539 -0.00616112 1.55311 0.000338777
42.967 -0.436332 -0.559592 0.12326 12.858 -0.000380747 0.289607 -0.00272667 -0.559592 -0.00616285 1.55311 0.00033868
42.968 -0.436332 -0.559645 0.123313 12.8595 -0.00038062 0.289722 -0.00272821 -0.559645 -0.00616457 1.5531 0.000338584
42.969 -0.436332 -0.559697 0.123365 12.8609 -0.000380489 0.289837 -0.00272975 -0.559697 -0.00616629 1.5531 0.000338489
42.97 -0.436332 -0.559749 0.123417 12.8623 -0.000380354 0.289951 -0.00273127 -0.559749 -0.00616799 1.5531 0.000338393
42.971 -0.436332 -0.559801 0.123469 12.8637 -0.000380216 0.290064 -0.00273278 -0.559801 -0.00616968 1.5531 0.000338299
42.972 -0.436332 -0.559852 0.12352 12.865 -0.000380073 0.290176 -0.00273428 -0.559852 -0.00617135 1.55309 0.000338204
42.973 -0.436332 -0.559903 0.123571 12.8663 -0.000379926 0.290287 -0.00273576 -0.559903 -0.00617302 1.55309 0.000338111
42.974 -0.436332 -0.559954 0.123622 12.8676 -0.000379775 0.290398 -0.00273724 -0.559954 -0.00617467 1.55309 0.000338017
42.975 -0.436332 -0.560004 0.123672 12.8688 -0.000379621 0.290507 -0.00273871 -0.560004 -0.00617632 1.55309 0.000337925
42.976 -0.436332 -0.560054 0.123721 12.87 -0.000379463 0.290616 -0.00274016 -0.560054 -0.00617795 1.55308 0.000337832
42.977 -0.436332 -0.560103 0.123771 12.8712 -0.0003793 0.290724 -0.00274161 -0.560103 -0.00617957 1.55308 0.00033774
42.978 -0.436332 -0.560152 0.12382 12.8723 -0.000379134 0.290832 -0.00274304 -0.560152 -0.00618118 1.55308 0.000337649
42.979 -0.436332 -0.560201 0.123869 12.8734 -0.000378964 0.290938 -0.00274446 -0.560201 -0.00618277 1.55308 0.000337558
42.98 -0.436332 -0.560249 0.123917 12.8745 -0.000378791 0.291044 -0.00274588 -0.560249 -0.00618436 1.55307 0.000337468
42.981 -0.436332 -0.560297 0.123965 12.8755 -0.000378613 0.291149 -0.00274728 -0.560297 -0.00618593 1.55307 0.000337378
42.982 -0.436332 -0.560345 0.124012 12.8765 -0.000378432 0.291253 -0.00274867 -0.560345 -0.00618749 1.55307 0.000337288
42.983 -0.436332 -0.560392 0.124059 12.8775 -0.000378247 0.291356 -0.00275005 -0.560392 -0.00618905 1.55307 0.000337199
42.984 -0.436332 -0.560439 0.124106 12.8784 -0.000378058 0.291458 -0.00275142 -0.560439 -0.00619059 1.55306 0.00033711
42.985 -0.436332 -0.560485 0.124153 12.8793 -0.000377865 0.29156 -0.00275278 -0.560485 -0.00619211 1.55306 0.000337022
42.986 -0.436332 -0.560531 0.124199 12.8802 -0.000377669 0.291661 -0.00275412 -0.560531 -0.00619363 1.55306 0.000336935
42.987 -0.436332 -0.560577 0.124244 12.881 -0.000377469 0.291761 -0.00275546 -0.560577 -0.00619514 1.55306 0.000336848
42.988 -0.436332 -0.560622 0.12429 12.8818 -0.000377265 0.29186 -0.00275679 -0.560622 -0.00619663 1.55306 0.000336761
42.989 -0.436332 -0.560667 0.124334 12.8826 -0.000377057 0.291959 -0.0027581 -0.560667 -0.00619812 1.55305 0.000336675
42.99 -0.436332 -0.560711 0.124379 12.8833 -0.000376846 0.292056 -0.00275941 -0.560711 -0.00619959 1.55305 0.000336589
42.991 -0.436332 -0.560756 0.124423 12.884 -0.000376631 0.292153 -0.0027607 -0.560756 -0.00620105 1.55305 0.000336504
42.992 -0.436332 -0.560799 0.124467 12.8847 -0.000376412 0.29225 -0.00276199 -0.560799 -0.0062025 1.55305 0.000336419
42.993 -0.436332 -0.560843 0.12451 12.8853 -0.00037619 0.292345 -0.00276326 -0.560843 -0.00620394 1.55304 0.000336334
42.994 -0.436332 -0.560886 0.124553 12.8859 -0.000375964 0.292439 -0.00276452 -0.560886 -0.00620536 1.55304 0.000336251
42.995 -0.436332 -0.560928 0.124596 12.8865 -0.000375735 0.292533 -0.00276577 -0.560928 -0.00620678 1.55304 0.000336167
42.996 -0.436332 -0.560971 0.124638 12.887 -0.000375502 0.292626 -0.00276701 -0.560971 -0.00620818 1.55304 0.000336084
42.997 -0.436332 -0.561013 0.12468 12.8876 -0.000375265 0.292718 -0.00276825 -0.561013 -0.00620958 1.55304 0.000336002
42.998 -0.436332 -0.561054 0.124722 12.888 -0.000375025 0.29281 -0.00276947 -0.561054 -0.00621096 1.55303 0.00033592
42.999 -0.436332 -0.561096 0.124763 12.8885 -0.000374781 0.2929 -0.00277068 -0.561096 -0.00621233 1.55303 0.000335838
43 -0.436332 -0.561136 0.124804 12.8889 -0.000374534 0.29299 -0.00277188 -0.561136 -0.00621369 1.55303 0.000335757
43.001 -0.436332 -0.561177 0.124845 12.8893 -0.000374283 0.293079 -0.00277306 -0.561177 -0.00621504 1.55303 0.000335677
43.002 -0.436332 -0.561217 0.124885 12.8896 -0.000374028 0.293167 -0.00277424 -0.561217 -0.00621638 1.55303 0.000335597
43.003 -0.436332 -0.561257 0.124924 12.89 -0.00037377 0.293255 -0.00277541 -0.561257 -0.00621771 1.55303 0.000335517
43.004 -0.436332 -0.561296 0.124964 12.8902 -0.000373509 0.293342 -0.00277657 -0.561296 -0.00621902 1.55302 0.000335438
43.005 -0.436332 -0.561335 0.125003 12.8905 -0.000373244 0.293428 -0.00277772 -0.561335 -0.00622033 1.55302 0.000335359
43.006 -0.436332 -0.561374 0.125042 12.8907 -0.000372975 0.293513 -0.00277885 -0.561374 -0.00622162 1.55302 0.000335281
43.007 -0.436332 -0.561412 0.12508 12.8909 -0.000372703 0.293597 -0.00277998 -0.561412 -0.0062229 1.55302 0.000335203
43.008 -0.436332 -0.56145 0.125118 12.8911 -0.000372428 0.293681 -0.0027811 -0.56145 -0.00622417 1.55302 0.000335126
43.009 -0.436332 -0.561488 0.125155 12.8912 -0.000372149 0.293763 -0.0027822 -0.561488 -0.00622544 1.55302 0.000335049
43.01 -0.436332 -0.561525 0.125193 12.8913 -0.000371867 0.293845 -0.0027833 -0.561525 -0.00622669 1.55301 0.000334973
43.011 -0.436332 -0.561562 0.125229 12.8914 -0.000371581 0.293927 -0.00278438 -0.561562 -0.00622792 1.55301 0.000334897
43.012 -0.436332 -0.561598 0.125266 12.8914 -0.000371292 0.294007 -0.00278546 -0.561598 -0.00622915 1.55301 0.000334822
43.013 -0.436332 -0.561634 0.125302 12.8914 -0.000371 0.294087 -0.00278652 -0.561634 -0.00623037 1.55301 0.000334747
43.014 -0.436332 -0.56167 0.125338 12.8914 -0.000370704 0.294166 -0.00278758 -0.56167 -0.00623158 1.55301 0.000334673
43.015 -0.436332 -0.561705 0.125373 12.8914 -0.000370405 0.294244 -0.00278862 -0.561705 -0.00623277 1.55301 0.000334599
43.016 -0.436332 -0.56174 0.125408 12.8913 -0.000370102 0.294322 -0.00278965 -0.56174 -0.00623396 1.553 0.000334525
43.017 -0.436332 -0.561775 0.125443 12.8912 -0.000369796 0.294398 -0.00279068 -0.561775 -0.00623513 1.553 0.000334452
43.018 -0.436332 -0.56181 0.125477 12.891 -0.000369487 0.294474 -0.00279169 -0.56181 -0.00623629 1.553 0.00033438
43.019 -0.436332 -0.561843 0.125511 12.8909 -0.000369174 0.294549 -0.00279269 -0.561843 -0.00623744 1.553 0.000334308
43.02 -0.436332 -0.561877 0.125545 12.8907 -0.000368859 0.294624 -0.00279369 -0.561877 -0.00623858 1.553 0.000334236
43.021 -0.436332 -0.56191 0.125578 12.8904 -0.00036854 0.294697 -0.00279467 -0.56191 -0.00623971 1.553 0.000334165
43.022 -0.436332 -0.561943 0.125611 12.8902 -0.000368217 0.29477 -0.00279564 -0.561943 -0.00624083 1.553 0.000334095
43.023 -0.436332 -0.561976 0.125644 12.8899 -0.000367892 0.294842 -0.00279661 -0.561976 -0.00624194 1.55299 0.000334025
43.024 -0.436332 -0.562008 0.125676 12.8896 -0.000367563 0.294914 -0.00279756 -0.562008 -0.00624304 1.55299 0.000333955
43.025 -0.436332 -0.56204 0.125708 12.8892 -0.000367231 0.294984 -0.0027985 -0.56204 -0.00624413 1.55299 0.000333886
43.026 -0.436332 -0.562071 0.125739 12.8888 -0.000366896 0.295054 -0.00279943 -0.562071 -0.00624521 1.55299 0.000333817
43.027 -0.436332 -0.562102 0.12577 12.8884 -0.000366557 0.295123 -0.00280036 -0.562102 -0.00624627 1.55299 0.000333749
43.028 -0.436332 -0.562133 0.125801 12.888 -0.000366216 0.295192 -0.00280127 -0.562133 -0.00624733 1.55299 0.000333681
43.029 -0.436332 -0.562164 0.125831 12.8875 -0.000365871 0.295259 -0.00280217 -0.562164 -0.00624837 1.55299 0.000333614
43.03 -0.436332 -0.562194 0.125861 12.887 -0.000365523 0.295326 -0.00280306 -0.562194 -0.00624941 1.55299 0.000333547
43.031 -0.436332 -0.562224 0.125891 12.8865 -0.000365172 0.295392 -0.00280395 -0.562224 -0.00625043 1.55299 0.000333481
43.032 -0.436332 -0.562253 0.125921 12.8859 -0.000364817 0.295458 -0.00280482 -0.562253 -0.00625144 1.55298 0.000333415
43.033 -0.436332 -0.562282 0.12595 12.8853 -0.00036446 0.295522 -0.00280568 -0.562282 -0.00625245 1.55298 0.00033335
43.034 -0.436332 -0.562311 0.125978 12.8847 -0.0003641 0.295586 -0.00280654 -0.562311 -0.00625344 1.55298 0.000333285
43.035 -0.436332 -0.562339 0.126007 12.8841 -0.000363736 0.295649 -0.00280738 -0.562339 -0.00625442 1.55298 0.00033322
43.036 -0.436332 -0.562367 0.126035 12.8834 -0.000363369 0.295712 -0.00280821 -0.562367 -0.00625539 1.55298 0.000333157
43.037 -0.436332 -0.562395 0.126062 12.8827 -0.000363 0.295773 -0.00280903 -0.562395 -0.00625635 1.55298 0.000333093
43.038 -0.436332 -0.562422 0.12609 12.882 -0.000362627 0.295834 -0.00280985 -0.562422 -0.0062573 1.55298 0.00033303
43.039 -0.436332 -0.562449 0.126117 12.8812 -0.000362251 0.295894 -0.00281065 -0.562449 -0.00625824 1.55298 0.000332968
43.04 -0.436332 -0.562476 0.126143 12.8804 -0.000361872 0.295954 -0.00281145 -0.562476 -0.00625917 1.55298 0.000332906
43.041 -0.436332 -0.562502 0.126169 12.8796 -0.00036149 0.296012 -0.00281223 -0.562502 -0.00626009 1.55298 0.000332844
43.042 -0.436332 -0.562528 0.126195 12.8788 -0.000361106 0.29607 -0.002813 -0.562528 -0.006261 1.55297 0.000332783
43.043 -0.436332 -0.562553 0.126221 12.8779 -0.000360718 0.296128 -0.00281377 -0.562553 -0.00626189 1.55297 0.000332722
43.044 -0.436332 -0.562579 0.126246 12.877 -0.000360327 0.296184 -0.00281452 -0.562579 -0.00626278 1.55297 0.000332662
43.045 -0.436332 -0.562603 0.126271 12.8761 -0.000359933 0.29624 -0.00281527 -0.562603 -0.00626366 1.55297 0.000332603
43.046 -0.436332 -0.562628 0.126296 12.8751 -0.000359537 0.296295 -0.002816 -0.562628 -0.00626453 1.55297 0.000332543
43.047 -0.436332 -0.562652 0.12632 12.8742 -0.000359137 0.296349 -0.00281673 -0.562652 -0.00626538 1.55297 0.000332485
43.048 -0.436332 -0.562676 0.126344 12.8732 -0.000358735 0.296403 -0.00281745 -0.562676 -0.00626623 1.55297 0.000332426
43.049 -0.436332 -0.5627 0.126367 12.8721 -0.000358329 0.296456 -0.00281815 -0.5627 -0.00626707 1.55297 0.000332369
43.05 -0.436332 -0.562723 0.126391 12.8711 -0.000357921 0.296508 -0.00281885 -0.562723 -0.00626789 1.55297 0.000332311
43.051 -0.436332 -0.562746 0.126413 12.87 -0.00035751 0.296559 -0.00281954 -0.562746 -0.00626871 1.55297 0.000332255
43.052 -0.436332 -0.562768 0.126436 12.8688 -0.000357096 0.29661 -0.00282022 -0.562768 -0.00626951 1.55297 0.000332198
43.053 -0.436332 -0.56279 0.126458 12.8677 -0.000356679 0.29666 -0.00282088 -0.56279 -0.00627031 1.55297 0.000332142
43.054 -0.436332 -0.562812 0.12648 12.8665 -0.000356259 0.296709 -0.00282154 -0.562812 -0.00627109 1.55297 0.000332087
43.055 -0.436332 -0.562834 0.126501 12.8653 -0.000355836 0.296758 -0.00282219 -0.562834 -0.00627187 1.55297 0.000332032
43.056 -0.436332 -0.562855 0.126523 12.8641 -0.000355411 0.296805 -0.00282283 -0.562855 -0.00627263 1.55297 0.000331977
43.057 -0.436332 -0.562876 0.126543 12.8629 -0.000354983 0.296853 -0.00282346 -0.562876 -0.00627339 1.55297 0.000331923
43.058 -0.436332 -0.562896 0.126564 12.8616 -0.000354552 0.296899 -0.00282408 -0.562896 -0.00627413 1.55296 0.00033187
43.059 -0.436332 -0.562917 0.126584 12.8603 -0.000354118 0.296945 -0.00282469 -0.562917 -0.00627487 1.55296 0.000331817
43.06 -0.436332 -0.562936 0.126604 12.8589 -0.000353682 0.29699 -0.0028253 -0.562936 -0.00627559 1.55296 0.000331764
43.061 -0.436332 -0.562956 0.126624 12.8576 -0.000353243 0.297034 -0.00282589 -0.562956 -0.00627631 1.55296 0.000331712
43.062 -0.436332 -0.562975 0.126643 12.8562 -0.000352801 0.297077 -0.00282647 -0.562975 -0.00627701 1.55296 0.000331661
43.063 -0.436332 -0.562994 0.126662 12.8548 -0.000352356 0.29712 -0.00282705 -0.562994 -0.00627771 1.55296 0.000331609
43.064 -0.436332 -0.563012 0.12668 12.8533 -0.000351909 0.297162 -0.00282761 -0.563012 -0.00627839 1.55296 0.000331559
43.065 -0.436332 -0.563031 0.126698 12.8519 -0.000351459 0.297204 -0.00282817 -0.563031 -0.00627907 1.55296 0.000331508
43.066 -0.436332 -0.563049 0.126716 12.8504 -0.000351006 0.297245 -0.00282871 -0.563049 -0.00627973 1.55296 0.000331459
43.067 -0.436332 -0.563066 0.126734 12.8489 -0.000350551 0.297285 -0.00282925 -0.563066 -0.00628039 1.55296 0.000331409
43.068 -0.436332 -0.563083 0.126751 12.8473 -0.000350093 0.297324 -0.00282978 -0.563083 -0.00628103 1.55296 0.000331361
43.069 -0.436332 -0.5631 0.126768 12.8458 -0.000349632 0.297363 -0.00283029 -0.5631 -0.00628167 1.55296 0.000331312
43.07 -0.436332 -0.563117 0.126784 12.8442 -0.000349169 0.297401 -0.0028308 -0.563117 -0.0062823 1.55296 0.000331264
43.071 -0.436332 -0.563133 0.126801 12.8425 -0.000348703 0.297438 -0.0028313 -0.563133 -0.00628291 1.55296 0.000331217
43.072 -0.436332 -0.563149 0.126817 12.8409 -0.000348234 0.297474 -0.00283179 -0.563149 -0.00628352 1.55296 0.00033117
43.073 -0.436332 -0.563165 0.126832 12.8392 -0.000347763 0.29751 -0.00283227 -0.563165 -0.00628411 1.55296 0.000331123
43.074 -0.436332 -0.56318 0.126848 12.8375 -0.00034729 0.297545 -0.00283275 -0.56318 -0.0062847 1.55296 0.000331077
43.075 -0.436332 -0.563195 0.126862 12.8358 -0.000346814 0.29758 -0.00283321 -0.563195 -0.00628528 1.55296 0.000331032
43.076 -0.436332 -0.563209 0.126877 12.8341 -0.000346335 0.297614 -0.00283366 -0.563209 -0.00628584 1.55296 0.000330987
43.077 -0.436332 -0.563224 0.126891 12.8323 -0.000345854 0.297647 -0.00283411 -0.563224 -0.0062864 1.55296 0.000330942
43.078 -0.436332 -0.563238 0.126905 12.8305 -0.00034537 0.297679 -0.00283455 -0.563238 -0.00628695 1.55296 0.000330898
43.079 -0.436332 -0.563251 0.126919 12.8287 -0.000344884 0.297711 -0.00283497 -0.563251 -0.00628749 1.55296 0.000330854
43.08 -0.436332 -0.563265 0.126932 12.8268 -0.000344395 0.297742 -0.00283539 -0.563265 -0.00628802 1.55296 0.000330811
43.081 -0.436332 -0.563278 0.126946 12.825 -0.000343904 0.297773 -0.0028358 -0.563278 -0.00628853 1.55296 0.000330768
43.082 -0.436332 -0.563291 0.126958 12.8231 -0.00034341 0.297802 -0.0028362 -0.563291 -0.00628904 1.55296 0.000330726
43.083 -0.436332 -0.563303 0.126971 12.8212 -0.000342914 0.297831 -0.00283659 -0.563303 -0.00628954 1.55296 0.000330684
43.084 -0.436332 -0.563315 0.126983 12.8192 -0.000342415 0.29786 -0.00283697 -0.563315 -0.00629003 1.55296 0.000330643
43.085 -0.436332 -0.563327 0.126995 12.8172 -0.000341914 0.297887 -0.00283735 -0.563327 -0.00629052 1.55296 0.000330602
43.086 -0.436332 -0.563338 0.127006 12.8152 -0.000341411 0.297914 -0.00283771 -0.563338 -0.00629099 1.55296 0.000330561
43.087 -0.436332 -0.563349 0.127017 12.8132 -0.000340905 0.297941 -0.00283807 -0.563349 -0.00629145 1.55296 0.000330521
43.088 -0.436332 -0.56336 0.127028 12.8112 -0.000340397 0.297966 -0.00283841 -0.56336 -0.0062919 1.55296 0.000330482
43.089 -0.436332 -0.563371 0.127038 12.8091 -0.000339887 0.297991 -0.00283875 -0.563371 -0.00629234 1.55296 0.000330443
43.09 -0.436332 -0.563381 0.127049 12.807 -0.000339374 0.298016 -0.00283908 -0.563381 -0.00629278 1.55296 0.000330404
43.091 -0.436332 -0.563391 0.127059 12.8049 -0.000338859 0.298039 -0.0028394 -0.563391 -0.0062932 1.55296 0.000330366
43.092 -0.436332 -0.563401 0.127068 12.8028 -0.000338341 0.298062 -0.00283971 -0.563401 -0.00629362 1.55296 0.000330328
43.093 -0.436332 -0.56341 0.127078 12.8006 -0.000337821 0.298085 -0.00284001 -0.56341 -0.00629402 1.55296 0.000330291
43.094 -0.436332 -0.563419 0.127086 12.7985 -0.000337299 0.298107 -0.00284031 -0.563419 -0.00629442 1.55296 0.000330254
43.095 -0.436332 -0.563427 0.127095 12.7962 -0.000336775 0.298128 -0.00284059 -0.563427 -0.00629481 1.55296 0.000330218
43.096 -0.436332 -0.563436 0.127104 12.794 -0.000336248 0.298148 -0.00284087 -0.563436 -0.00629518 1.55296 0.000330182
43.097 -0.436332 -0.563444 0.127112 12.7918 -0.000335719 0.298168 -0.00284114 -0.563444 -0.00629555 1.55296 0.000330147
43.098 -0.436332 -0.563452 0.127119 12.7895 -0.000335188 0.298187 -0.0028414 -0.563452 -0.00629591 1.55296 0.000330112
43.099 -0.436332 -0.563459 0.127127 12.7872 -0.000334654 0.298205 -0.00284165 -0.563459 -0.00629626 1.55297 0.000330077
43.1 -0.436332 -0.563466 0.127134 12.7849 -0.000334118 0.298223 -0.00284189 -0.563466 -0.0062966 1.55297 0.000330043
43.101 -0.436332 -0.563473 0.127141 12.7825 -0.000333581 0.29824 -0.00284212 -0.563473 -0.00629693 1.55297 0.000330009
43.102 -0.436332 -0.56348 0.127147 12.7802 -0.00033304 0.298257 -0.00284235 -0.56348 -0.00629726 1.55297 0.000329976
43.103 -0.436332 -0.563486 0.127154 12.7778 -0.000332498 0.298272 -0.00284257 -0.563486 -0.00629757 1.55297 0.000329944
43.104 -0.436332 -0.563492 0.12716 12.7754 -0.000331954 0.298288 -0.00284277 -0.563492 -0.00629787 1.55297 0.000329911
43.105 -0.436332 -0.563497 0.127165 12.7729 -0.000331407 0.298302 -0.00284297 -0.563497 -0.00629817 1.55297 0.00032988
43.106 -0.436332 -0.563503 0.12717 12.7705 -0.000330858 0.298316 -0.00284317 -0.563503 -0.00629846 1.55297 0.000329848
43.107 -0.436332 -0.563508 0.127176 12.768 -0.000330308 0.298329 -0.00284335 -0.563508 -0.00629873 1.55297 0.000329817
43.108 -0.436332 -0.563513 0.12718 12.7655 -0.000329755 0.298342 -0.00284352 -0.563513 -0.006299 1.55297 0.000329787
43.109 -0.436332 -0.563517 0.127185 12.763 -0.000329199 0.298354 -0.00284369 -0.563517 -0.00629926 1.55297 0.000329757
43.11 -0.436332 -0.563521 0.127189 12.7604 -0.000328642 0.298365 -0.00284385 -0.563521 -0.00629951 1.55297 0.000329728
43.111 -0.436332 -0.563525 0.127193 12.7579 -0.000328083 0.298376 -0.00284399 -0.563525 -0.00629975 1.55297 0.000329698
43.112 -0.436332 -0.563529 0.127196 12.7553 -0.000327522 0.298386 -0.00284414 -0.563529 -0.00629998 1.55297 0.00032967
43.113 -0.436332 -0.563532 0.1272 12.7527 -0.000326958 0.298395 -0.00284427 -0.563532 -0.00630021 1.55297 0.000329642
43.114 -0.436332 -0.563535 0.127203 12.75 -0.000326393 0.298404 -0.00284439 -0.563535 -0.00630042 1.55297 0.000329614
43.115 -0.436332 -0.563538 0.127205 12.7474 -0.000325825 0.298412 -0.00284451 -0.563538 -0.00630063 1.55297 0.000329587
43.116 -0.436332 -0.56354 0.127208 12.7447 -0.000325256 0.29842 -0.00284462 -0.56354 -0.00630083 1.55298 0.00032956
43.117 -0.436332 -0.563542 0.12721 12.742 -0.000324684 0.298427 -0.00284472 -0.563542 -0.00630101 1.55298 0.000329534
43.118 -0.436332 -0.563544 0.127212 12.7393 -0.000324111 0.298433 -0.00284481 -0.563544 -0.00630119 1.55298 0.000329508
43.119 -0.436332 -0.563545 0.127213 12.7365 -0.000323536 0.298439 -0.00284489 -0.563545 -0.00630136 1.55298 0.000329482
43.12 -0.436332 -0.563547 0.127214 12.7338 -0.000322958 0.298444 -0.00284497 -0.563547 -0.00630153 1.55298 0.000329457
43.121 -0.436332 -0.563548 0.127215 12.731 -0.000322379 0.298449 -0.00284503 -0.563548 -0.00630168 1.55298 0.000329432
43.122 -0.436332 -0.563548 0.127216 12.7282 -0.000321797 0.298452 -0.00284509 -0.563548 -0.00630182 1.55298 0.000329408
43.123 -0.436332 -0.563549 0.127216 12.7254 -0.000321214 0.298456 -0.00284514 -0.563549 -0.00630196 1.55298 0.000329385
43.124 -0.436332 -0.563549 0.127216 12.7225 -0.000320629 0.298458 -0.00284518 -0.563549 -0.00630209 1.55298 0.000329361
43.125 -0.436332 -0.563548 0.127216 12.7197 -0.000320042 0.29846 -0.00284522 -0.563548 -0.00630221 1.55298 0.000329339
43.126 -0.436332 -0.563548 0.127216 12.7168 -0.000319453 0.298462 -0.00284524 -0.563548 -0.00630232 1.55298 0.000329316
43.127 -0.436332 -0.563547 0.127215 12.7139 -0.000318862 0.298463 -0.00284526 -0.563547 -0.00630242 1.55298 0.000329294
43.128 -0.436332 -0.563546 0.127214 12.7109 -0.00031827 0.298463 -0.00284527 -0.563546 -0.00630251 1.55299 0.000329273
43.129 -0.436332 -0.563545 0.127213 12.708 -0.000317675 0.298462 -0.00284528 -0.563545 -0.0063026 1.55299 0.000329252
43.13 -0.436332 -0.563543 0.127211 12.705 -0.000317079 0.298461 -0.00284527 -0.563543 -0.00630267 1.55299 0.000329231
43.131 -0.436332 -0.563541 0.127209 12.702 -0.000316481 0.29846 -0.00284526 -0.563541 -0.00630274 1.55299 0.000329211
43.132 -0.436332 -0.563539 0.127207 12.699 -0.000315881 0.298457 -0.00284524 -0.563539 -0.0063028 1.55299 0.000329191
43.133 -0.436332 -0.563537 0.127204 12.696 -0.000315279 0.298455 -0.00284521 -0.563537 -0.00630285 1.55299 0.000329172
43.134 -0.436332 -0.563534 0.127202 12.693 -0.000314676 0.298451 -0.00284517 -0.563534 -0.00630289 1.55299 0.000329153
43.135 -0.436332 -0.563531 0.127199 12.6899 -0.00031407 0.298447 -0.00284513 -0.563531 -0.00630293 1.55299 0.000329135
43.136 -0.436332 -0.563528 0.127195 12.6868 -0.000313463 0.298443 -0.00284507 -0.563528 -0.00630295 1.55299 0.000329117
43.137 -0.436332 -0.563524 0.127192 12.6837 -0.000312854 0.298437 -0.00284501 -0.563524 -0.00630297 1.553 0.000329099
43.138 -0.436332 -0.56352 0.127188 12.6806 -0.000312244 0.298432 -0.00284494 -0.56352 -0.00630298 1.553 0.000329082
43.139 -0.436332 -0.563516 0.127184 12.6774 -0.000311632 0.298425 -0.00284487 -0.563516 -0.00630298 1.553 0.000329065
43.14 -0.436332 -0.563512 0.12718 12.6743 -0.000311018 0.298418 -0.00284479 -0.563512 -0.00630297 1.553 0.000329049
43.141 -0.436332 -0.563507 0.127175 12.6711 -0.000310402 0.298411 -0.00284469 -0.563507 -0.00630296 1.553 0.000329033
43.142 -0.436332 -0.563502 0.12717 12.6679 -0.000309785 0.298403 -0.0028446 -0.563502 -0.00630293 1.553 0.000329018
43.143 -0.436332 -0.563497 0.127165 12.6647 -0.000309165 0.298394 -0.00284449 -0.563497 -0.0063029 1.553 0.000329003
43.144 -0.436332 -0.563492 0.127159 12.6614 -0.000308545 0.298385 -0.00284437 -0.563492 -0.00630286 1.553 0.000328988
43.145 -0.436332 -0.563486 0.127154 12.6582 -0.000307922 0.298375 -0.00284425 -0.563486 -0.00630281 1.55301 0.000328974
43.146 -0.436332 -0.56348 0.127148 12.6549 -0.000307298 0.298364 -0.00284412 -0.56348 -0.00630276 1.55301 0.00032896
43.147 -0.436332 -0.563474 0.127141 12.6516 -0.000306673 0.298353 -0.00284399 -0.563474 -0.00630269 1.55301 0.000328947
43.148 -0.436332 -0.563467 0.127135 12.6483 -0.000306046 0.298342 -0.00284384 -0.563467 -0.00630262 1.55301 0.000328934
43.149 -0.436332 -0.56346 0.127128 12.645 -0.000305417 0.29833 -0.00284369 -0.56346 -0.00630254 1.55301 0.000328922
43.15 -0.436332 -0.563453 0.127121 12.6416 -0.000304786 0.298317 -0.00284353 -0.563453 -0.00630245 1.55301 0.00032891
43.151 -0.436332 -0.563446 0.127114 12.6382 -0.000304154 0.298304 -0.00284336 -0.563446 -0.00630235 1.55301 0.000328898
43.152 -0.436332 -0.563439 0.127106 12.6348 -0.000303521 0.29829 -0.00284319 -0.563439 -0.00630225 1.55302 0.000328887
43.153 -0.436332 -0.563431 0.127098 12.6314 -0.000302886 0.298276 -0.00284301 -0.563431 -0.00630213 1.55302 0.000328877
43.154 -0.436332 -0.563423 0.12709 12.628 -0.000302249 0.298261 -0.00284282 -0.563423 -0.00630201 1.55302 0.000328866
43.155 -0.436332 -0.563414 0.127082 12.6246 -0.000301611 0.298245 -0.00284262 -0.563414 -0.00630189 1.55302 0.000328856
43.156 -0.436332 -0.563406 0.127073 12.6211 -0.000300971 0.298229 -0.00284242 -0.563406 -0.00630175 1.55302 0.000328847
43.157 -0.436332 -0.563397 0.127064 12.6176 -0.00030033 0.298212 -0.00284221 -0.563397 -0.00630161 1.55302 0.000328838
43.158 -0.436332 -0.563388 0.127055 12.6141 -0.000299688 0.298195 -0.00284199 -0.563388 -0.00630145 1.55302 0.000328829
43.159 -0.436332 -0.563378 0.127046 12.6106 -0.000299044 0.298177 -0.00284176 -0.563378 -0.00630129 1.55303 0.000328821
