playtime q_target_4 q_joint_4 q_error_4 tau_desired_4 q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
15.948 -0.436332 -0.502847 0.0665145 6.9727 0.000125405 0.00857741 0.000157563 -0.502847 1.55695e-05 1.56948 -0.00129639
15.949 -0.436332 -0.502338 0.0660052 6.92836 0.000127402 0.00877178 0.000158829 -0.502338 1.30396e-05 1.56948 -0.00128378
15.95 -0.436332 -0.50183 0.0654973 6.88556 0.000129307 0.00896464 0.000159972 -0.50183 1.04621e-05 1.56947 -0.00127129
15.951 -0.436332 -0.501323 0.0649909 6.84423 0.000131119 0.00915593 0.00016099 -0.501323 7.84037e-06 1.56947 -0.00125891
15.952 -0.436332 -0.500818 0.0644861 6.80433 0.000132837 0.0093456 0.000161885 -0.500818 5.17748e-06 1.56947 -0.00124665
15.953 -0.436332 -0.500315 0.0639832 6.76578 0.000134458 0.00953358 0.000162658 -0.500315 2.47649e-06 1.56947 -0.0012345
15.954 -0.436332 -0.499814 0.0634821 6.72853 0.000135983 0.00971982 0.000163309 -0.499814 -2.5966e-07 1.56947 -0.00122246
15.955 -0.436332 -0.499315 0.0629829 6.69255 0.000137409 0.00990428 0.00016384 -0.499315 -3.0281e-06 1.56947 -0.00121054
15.956 -0.436332 -0.498818 0.0624859 6.65776 0.000138736 0.0100869 0.000164251 -0.498818 -5.82607e-06 1.56947 -0.00119872
15.957 -0.436332 -0.498323 0.061991 6.62413 0.000139964 0.0102677 0.000164543 -0.498323 -8.65089e-06 1.56947 -0.00118702
15.958 -0.436332 -0.497831 0.0614984 6.59161 0.000141091 0.0104465 0.000164718 -0.497831 -1.15e-05 1.56947 -0.00117543
15.959 -0.436332 -0.49734 0.0610082 6.56016 0.000142117 0.0106234 0.000164776 -0.49734 -1.43708e-05 1.56948 -0.00116394
15.96 -0.436332 -0.496853 0.0605203 6.52972 0.000143042 0.0107984 0.00016472 -0.496853 -1.7261e-05 1.56948 -0.00115257
15.961 -0.436332 -0.496367 0.060035 6.50027 0.000143866 0.0109713 0.000164549 -0.496367 -2.01683e-05 1.56948 -0.00114131
15.962 -0.436332 -0.495885 0.0595522 6.47176 0.000144587 0.0111422 0.000164266 -0.495885 -2.30903e-05 1.56949 -0.00113015
15.963 -0.436332 -0.495404 0.0590721 6.44415 0.000145207 0.011311 0.000163872 -0.495404 -2.60249e-05 1.56949 -0.00111909
15.964 -0.436332 -0.494927 0.0585946 6.41741 0.000145725 0.0114777 0.000163369 -0.494927 -2.897e-05 1.56949 -0.00110815
15.965 -0.436332 -0.494452 0.0581199 6.3915 0.000146142 0.0116422 0.000162757 -0.494452 -3.19237e-05 1.5695 -0.00109731
15.966 -0.436332 -0.49398 0.0576479 6.36639 0.000146457 0.0118047 0.000162039 -0.49398 -3.4884e-05 1.5695 -0.00108657
15.967 -0.436332 -0.493511 0.0571788 6.34204 0.000146671 0.011965 0.000161216 -0.493511 -3.78491e-05 1.56951 -0.00107593
15.968 -0.436332 -0.493045 0.0567126 6.31843 0.000146784 0.0121231 0.00016029 -0.493045 -4.08171e-05 1.56951 -0.0010654
15.969 -0.436332 -0.492582 0.0562493 6.29552 0.000146797 0.012279 0.000159262 -0.492582 -4.37864e-05 1.56952 -0.00105497
15.97 -0.436332 -0.492121 0.055789 6.27329 0.00014671 0.0124327 0.000158134 -0.492121 -4.67553e-05 1.56953 -0.00104464
15.971 -0.436332 -0.491664 0.0553316 6.2517 0.000146524 0.0125842 0.000156907 -0.491664 -4.97222e-05 1.56953 -0.00103441
15.972 -0.436332 -0.49121 0.0548773 6.23074 0.00014624 0.0127334 0.000155584 -0.49121 -5.26857e-05 1.56954 -0.00102428
15.973 -0.436332 -0.490758 0.054426 6.21037 0.000145858 0.0128804 0.000154166 -0.490758 -5.56442e-05 1.56955 -0.00101424
15.974 -0.436332 -0.49031 0.0539778 6.19057 0.000145379 0.0130252 0.000152654 -0.49031 -5.85964e-05 1.56955 -0.0010043
15.975 -0.436332 -0.489865 0.0535327 6.17132 0.000144804 0.0131677 0.000151052 -0.489865 -6.1541e-05 1.56956 -0.000994464
15.976 -0.436332 -0.489423 0.0530907 6.15259 0.000144134 0.0133079 0.000149359 -0.489423 -6.44767e-05 1.56957 -0.000984717
15.977 -0.436332 -0.488984 0.0526518 6.13436 0.00014337 0.0134458 0.000147579 -0.488984 -6.74023e-05 1.56957 -0.000975066
15.978 -0.436332 -0.488548 0.0522161 6.11662 0.000142513 0.0135815 0.000145713 -0.488548 -7.03165e-05 1.56958 -0.000965508
15.979 -0.436332 -0.488116 0.0517835 6.09933 0.000141563 0.0137149 0.000143762 -0.488116 -7.32184e-05 1.56959 -0.000956042
15.98 -0.436332 -0.487686 0.0513541 6.08249 0.000140524 0.0138461 0.000141729 -0.487686 -7.61068e-05 1.5696 -0.000946669
15.981 -0.436332 -0.48726 0.0509279 6.06607 0.000139394 0.0139749 0.000139616 -0.48726 -7.89807e-05 1.5696 -0.000937386
15.982 -0.436332 -0.486837 0.0505049 6.05006 0.000138176 0.0141015 0.000137424 -0.486837 -8.18392e-05 1.56961 -0.000928193
15.983 -0.436332 -0.486417 0.050085 6.03443 0.00013687 0.0142258 0.000135154 -0.486417 -8.46813e-05 1.56962 -0.00091909
15.984 -0.436332 -0.486001 0.0496684 6.01918 0.000135479 0.0143478 0.00013281 -0.486001 -8.75062e-05 1.56963 -0.000910076
15.985 -0.436332 -0.485587 0.0492549 6.00428 0.000134003 0.0144675 0.000130392 -0.485587 -9.0313e-05 1.56963 -0.000901149
15.986 -0.436332 -0.485177 0.0488447 5.98972 0.000132444 0.014585 0.000127903 -0.485177 -9.31009e-05 1.56964 -0.000892308
15.987 -0.436332 -0.48477 0.0484377 5.97548 0.000130802 0.0147002 0.000125345 -0.48477 -9.58692e-05 1.56965 -0.000883554
15.988 -0.436332 -0.484366 0.0480338 5.96156 0.00012908 0.0148131 0.000122718 -0.484366 -9.86171e-05 1.56966 -0.000874885
15.989 -0.436332 -0.483965 0.0476331 5.94793 0.000127279 0.0149238 0.000120026 -0.483965 -0.000101344 1.56967 -0.000866301
15.99 -0.436332 -0.483568 0.0472357 5.93459 0.000125401 0.0150323 0.000117269 -0.483568 -0.000104049 1.56967 -0.0008578
15.991 -0.436332 -0.483174 0.0468414 5.92151 0.000123446 0.0151385 0.00011445 -0.483174 -0.000106732 1.56968 -0.000849382
15.992 -0.436332 -0.482783 0.0464502 5.9087 0.000121416 0.0152424 0.000111571 -0.482783 -0.000109392 1.56969 -0.000841046
15.993 -0.436332 -0.482395 0.0460623 5.89614 0.000119313 0.0153442 0.000108632 -0.482395 -0.000112029 1.5697 -0.000832791
15.994 -0.436332 -0.48201 0.0456775 5.88381 0.000117138 0.0154437 0.000105637 -0.48201 -0.000114641 1.56971 -0.000824617
15.995 -0.436332 -0.481628 0.0452958 5.87171 0.000114893 0.015541 0.000102587 -0.481628 -0.00011723 1.56972 -0.000816523
15.996 -0.436332 -0.48125 0.0449173 5.85983 0.00011258 0.0156361 9.94826e-05 -0.48125 -0.000119793 1.56972 -0.000808507
15.997 -0.436332 -0.480874 0.0445418 5.84815 0.000110199 0.015729 9.6327e-05 -0.480874 -0.000122331 1.56973 -0.00080057
15.998 -0.436332 -0.480502 0.0441695 5.83667 0.000107753 0.0158198 9.31215e-05 -0.480502 -0.000124843 1.56974 -0.00079271
15.999 -0.436332 -0.480133 0.0438003 5.82538 0.000105242 0.0159083 8.98678e-05 -0.480133 -0.000127329 1.56975 -0.000784927
16 -0.436332 -0.479766 0.0434342 5.81426 0.00010267 0.0159947 8.65676e-05 -0.479766 -0.000129789 1.56976 -0.00077722
16.001 -0.436332 -0.479403 0.0430711 5.80332 0.000100036 0.016079 8.32226e-05 -0.479403 -0.000132222 1.56976 -0.000769588
16.002 -0.436332 -0.479043 0.042711 5.79253 9.73434e-05 0.0161611 7.98345e-05 -0.479043 -0.000134627 1.56977 -0.000762031
16.003 -0.436332 -0.478686 0.042354 5.78191 9.4593e-05 0.0162411 7.6405e-05 -0.478686 -0.000137005 1.56978 -0.000754548
16.004 -0.436332 -0.478332 0.042 5.77143 9.17864e-05 0.016319 7.29357e-05 -0.478332 -0.000139356 1.56979 -0.000747138
16.005 -0.436332 -0.477981 0.041649 5.76108 8.89255e-05 0.0163948 6.94283e-05 -0.477981 -0.000141678 1.5698 -0.0007398
16.006 -0.436332 -0.477633 0.041301 5.75088 8.60116e-05 0.0164686 6.58845e-05 -0.477633 -0.000143973 1.5698 -0.000732534
16.007 -0.436332 -0.477288 0.040956 5.7408 8.30464e-05 0.0165402 6.23058e-05 -0.477288 -0.000146238 1.56981 -0.000725339
16.008 -0.436332 -0.476946 0.0406138 5.73084 8.00315e-05 0.0166098 5.86939e-05 -0.476946 -0.000148476 1.56982 -0.000718214
16.009 -0.436332 -0.476607 0.0402746 5.72099 7.69685e-05 0.0166773 5.50502e-05 -0.476607 -0.000150684 1.56983 -0.000711159
16.01 -0.436332 -0.476271 0.0399383 5.71125 7.3859e-05 0.0167428 5.13765e-05 -0.476271 -0.000152863 1.56984 -0.000704173
16.011 -0.436332 -0.475937 0.0396049 5.70162 7.07045e-05 0.0168063 4.76742e-05 -0.475937 -0.000155014 1.56984 -0.000697256
16.012 -0.436332 -0.475607 0.0392743 5.69208 6.75066e-05 0.0168678 4.3945e-05 -0.475607 -0.000157135 1.56985 -0.000690406
16.013 -0.436332 -0.475279 0.0389466 5.68264 6.4267e-05 0.0169272 4.01902e-05 -0.475279 -0.000159226 1.56986 -0.000683623
16.014 -0.436332 -0.474954 0.0386217 5.67328 6.0987e-05 0.0169847 3.64114e-05 -0.474954 -0.000161288 1.56987 -0.000676907
16.015 -0.436332 -0.474632 0.0382996 5.66401 5.76684e-05 0.0170403 3.26101e-05 -0.474632 -0.000163321 1.56987 -0.000670256
16.016 -0.436332 -0.474313 0.0379803 5.65482 5.43126e-05 0.0170939 2.87877e-05 -0.474313 -0.000165324 1.56988 -0.00066367
16.017 -0.436332 -0.473996 0.0376637 5.64569 5.09212e-05 0.0171455 2.49458e-05 -0.473996 -0.000167297 1.56989 -0.000657149
16.018 -0.436332 -0.473682 0.0373498 5.63664 4.74957e-05 0.0171953 2.10856e-05 -0.473682 -0.00016924 1.5699 -0.000650692
16.019 -0.436332 -0.473371 0.0370387 5.62766 4.40376e-05 0.0172431 1.72087e-05 -0.473371 -0.000171153 1.5699 -0.000644298
16.02 -0.436332 -0.473063 0.0367303 5.61874 4.05484e-05 0.0172891 1.33164e-05 -0.473063 -0.000173037 1.56991 -0.000637967
16.021 -0.436332 -0.472757 0.0364245 5.60987 3.70297e-05 0.0173331 9.41011e-06 -0.472757 -0.00017489 1.56992 -0.000631698
16.022 -0.436332 -0.472454 0.0361213 5.60107 3.34829e-05 0.0173754 5.49116e-06 -0.472454 -0.000176714 1.56992 -0.00062549
16.023 -0.436332 -0.472153 0.0358208 5.59231 2.99095e-05 0.0174157 1.56089e-06 -0.472153 -0.000178507 1.56993 -0.000619343
16.024 -0.436332 -0.471855 0.0355229 5.5836 2.63109e-05 0.0174543 -2.37938e-06 -0.471855 -0.000180271 1.56994 -0.000613256
16.025 -0.436332 -0.47156 0.0352275 5.57494 2.26886e-05 0.017491 -6.32836e-06 -0.47156 -0.000182005 1.56994 -0.000607229
16.026 -0.436332 -0.471267 0.0349348 5.56632 1.9044e-05 0.0175259 -1.02848e-05 -0.471267 -0.000183708 1.56995 -0.000601261
16.027 -0.436332 -0.470977 0.0346445 5.55774 1.53786e-05 0.0175591 -1.42473e-05 -0.470977 -0.000185382 1.56996 -0.000595351
16.028 -0.436332 -0.470689 0.0343567 5.5492 1.16937e-05 0.0175905 -1.82148e-05 -0.470689 -0.000187026 1.56997 -0.0005895
16.029 -0.436332 -0.470404 0.0340715 5.54069 7.99074e-06 0.0176201 -2.2186e-05 -0.470404 -0.00018864 1.56997 -0.000583706
16.03 -0.436332 -0.470121 0.0337887 5.53221 4.27112e-06 0.017648 -2.61597e-05 -0.470121 -0.000190225 1.56998 -0.000577968
16.031 -0.436332 -0.469841 0.0335083 5.52377 5.36187e-07 0.0176741 -3.01347e-05 -0.469841 -0.000191779 1.56999 -0.000572287
16.032 -0.436332 -0.469563 0.0332303 5.51535 -3.21272e-06 0.0176986 -3.41099e-05 -0.469563 -0.000193304 1.56999 -0.000566662
16.033 -0.436332 -0.469287 0.0329548 5.50696 -6.97426e-06 0.0177213 -3.8084e-05 -0.469287 -0.000194799 1.57 -0.000561092
16.034 -0.436332 -0.469014 0.0326816 5.49859 -1.07471e-05 0.0177424 -4.20561e-05 -0.469014 -0.000196265 1.57 -0.000555576
16.035 -0.436332 -0.468743 0.0324108 5.49024 -1.453e-05 0.0177618 -4.60249e-05 -0.468743 -0.000197701 1.57001 -0.000550114
16.036 -0.436332 -0.468475 0.0321423 5.48192 -1.83216e-05 0.0177796 -4.99893e-05 -0.468475 -0.000199108 1.57002 -0.000544707
16.037 -0.436332 -0.468208 0.031876 5.47361 -2.21207e-05 0.0177957 -5.39484e-05 -0.468208 -0.000200486 1.57002 -0.000539352
16.038 -0.436332 -0.467944 0.0316121 5.46532 -2.5926e-05 0.0178103 -5.7901e-05 -0.467944 -0.000201834 1.57003 -0.000534049
16.039 -0.436332 -0.467683 0.0313505 5.45704 -2.97363e-05 0.0178232 -6.18462e-05 -0.467683 -0.000203153 1.57004 -0.000528799
16.04 -0.436332 -0.467423 0.031091 5.44877 -3.35503e-05 0.0178345 -6.57828e-05 -0.467423 -0.000204444 1.57004 -0.0005236
16.041 -0.436332 -0.467166 0.0308338 5.44052 -3.73669e-05 0.0178443 -6.971e-05 -0.467166 -0.000205705 1.57005 -0.000518453
16.042 -0.436332 -0.466911 0.0305788 5.43228 -4.11848e-05 0.0178525 -7.36267e-05 -0.466911 -0.000206937 1.57005 -0.000513356
16.043 -0.436332 -0.466658 0.0303259 5.42405 -4.5003e-05 0.0178591 -7.75319e-05 -0.466658 -0.000208141 1.57006 -0.000508308
16.044 -0.436332 -0.466408 0.0300752 5.41582 -4.88202e-05 0.0178642 -8.14248e-05 -0.466408 -0.000209316 1.57007 -0.000503311
16.045 -0.436332 -0.466159 0.0298267 5.4076 -5.26353e-05 0.0178679 -8.53043e-05 -0.466159 -0.000210463 1.57007 -0.000498362
16.046 -0.436332 -0.465913 0.0295802 5.39939 -5.64472e-05 0.01787 -8.91697e-05 -0.465913 -0.000211582 1.57008 -0.000493462
16.047 -0.436332 -0.465668 0.0293358 5.39118 -6.02549e-05 0.0178706 -9.302e-05 -0.465668 -0.000212672 1.57008 -0.00048861
16.048 -0.436332 -0.465426 0.0290935 5.38298 -6.40571e-05 0.0178698 -9.68542e-05 -0.465426 -0.000213734 1.57009 -0.000483806
16.049 -0.436332 -0.465186 0.0288532 5.37478 -6.7853e-05 0.0178675 -0.000100672 -0.465186 -0.000214768 1.57009 -0.000479049
16.05 -0.436332 -0.464947 0.0286149 5.36658 -7.16413e-05 0.0178637 -0.000104472 -0.464947 -0.000215775 1.5701 -0.000474338
16.051 -0.436332 -0.464711 0.0283787 5.35838 -7.54211e-05 0.0178586 -0.000108253 -0.464711 -0.000216753 1.5701 -0.000469674
16.052 -0.436332 -0.464477 0.0281444 5.35018 -7.91914e-05 0.017852 -0.000112015 -0.464477 -0.000217704 1.57011 -0.000465056
16.053 -0.436332 -0.464244 0.0279121 5.34198 -8.29511e-05 0.017844 -0.000115757 -0.464244 -0.000218628 1.57011 -0.000460483
16.054 -0.436332 -0.464014 0.0276817 5.33378 -8.66994e-05 0.0178347 -0.000119478 -0.464014 -0.000219525 1.57012 -0.000455955
16.055 -0.436332 -0.463786 0.0274532 5.32557 -9.04352e-05 0.0178239 -0.000123178 -0.463786 -0.000220394 1.57013 -0.000451471
16.056 -0.436332 -0.463559 0.0272267 5.31737 -9.41576e-05 0.0178119 -0.000126855 -0.463559 -0.000221236 1.57013 -0.000447032
16.057 -0.436332 -0.463334 0.027002 5.30916 -9.78657e-05 0.0177984 -0.000130509 -0.463334 -0.000222052 1.57014 -0.000442636
16.058 -0.436332 -0.463111 0.0267791 5.30095 -0.000101559 0.0177837 -0.00013414 -0.463111 -0.000222841 1.57014 -0.000438283
16.059 -0.436332 -0.46289 0.0265581 5.29273 -0.000105235 0.0177676 -0.000137746 -0.46289 -0.000223603 1.57015 -0.000433973
16.06 -0.436332 -0.462671 0.0263389 5.28451 -0.000108895 0.0177503 -0.000141327 -0.462671 -0.000224339 1.57015 -0.000429705
16.061 -0.436332 -0.462454 0.0261215 5.27628 -0.000112537 0.0177316 -0.000144882 -0.462454 -0.000225049 1.57016 -0.000425479
16.062 -0.436332 -0.462238 0.0259059 5.26805 -0.00011616 0.0177117 -0.000148411 -0.462238 -0.000225733 1.57016 -0.000421294
16.063 -0.436332 -0.462024 0.0256921 5.25981 -0.000119764 0.0176905 -0.000151913 -0.462024 -0.000226391 1.57017 -0.000417151
16.064 -0.436332 -0.461812 0.02548 5.25157 -0.000123348 0.0176681 -0.000155388 -0.461812 -0.000227023 1.57017 -0.000413049
16.065 -0.436332 -0.461602 0.0252696 5.24332 -0.00012691 0.0176444 -0.000158834 -0.461602 -0.00022763 1.57018 -0.000408986
16.066 -0.436332 -0.461393 0.0250609 5.23506 -0.000130451 0.0176195 -0.000162251 -0.461393 -0.000228211 1.57018 -0.000404964
16.067 -0.436332 -0.461186 0.0248539 5.22679 -0.000133969 0.0175934 -0.00016564 -0.461186 -0.000228767 1.57019 -0.000400981
16.068 -0.436332 -0.460981 0.0246486 5.21852 -0.000137463 0.0175661 -0.000168998 -0.460981 -0.000229298 1.57019 -0.000397037
16.069 -0.436332 -0.460777 0.0244449 5.21024 -0.000140934 0.0175377 -0.000172326 -0.460777 -0.000229804 1.57019 -0.000393132
16.07 -0.436332 -0.460575 0.0242428 5.20195 -0.00014438 0.017508 -0.000175623 -0.460575 -0.000230286 1.5702 -0.000389265
16.071 -0.436332 -0.460375 0.0240424 5.19365 -0.0001478 0.0174772 -0.000178889 -0.460375 -0.000230742 1.5702 -0.000385437
16.072 -0.436332 -0.460176 0.0238436 5.18535 -0.000151194 0.0174453 -0.000182123 -0.460176 -0.000231175 1.57021 -0.000381645
16.073 -0.436332 -0.459979 0.0236463 5.17703 -0.000154562 0.0174123 -0.000185324 -0.459979 -0.000231583 1.57021 -0.000377892
16.074 -0.436332 -0.459783 0.0234506 5.16871 -0.000157902 0.0173781 -0.000188493 -0.459783 -0.000231967 1.57022 -0.000374175
16.075 -0.436332 -0.459589 0.0232564 5.16038 -0.000161214 0.0173428 -0.000191629 -0.459589 -0.000232327 1.57022 -0.000370494
16.076 -0.436332 -0.459396 0.0230638 5.15204 -0.000164498 0.0173064 -0.000194731 -0.459396 -0.000232663 1.57023 -0.00036685
16.077 -0.436332 -0.459205 0.0228726 5.14369 -0.000167752 0.017269 -0.000197798 -0.459205 -0.000232976 1.57023 -0.000363241
16.078 -0.436332 -0.459015 0.022683 5.13533 -0.000170977 0.0172304 -0.000200832 -0.459015 -0.000233265 1.57024 -0.000359668
16.079 -0.436332 -0.458827 0.0224949 5.12697 -0.000174171 0.0171909 -0.000203831 -0.458827 -0.000233531 1.57024 -0.00035613
16.08 -0.436332 -0.45864 0.0223082 5.11859 -0.000177335 0.0171502 -0.000206794 -0.45864 -0.000233774 1.57024 -0.000352626
16.081 -0.436332 -0.458455 0.0221229 5.11021 -0.000180467 0.0171086 -0.000209722 -0.458455 -0.000233994 1.57025 -0.000349157
16.082 -0.436332 -0.458271 0.0219391 5.10181 -0.000183567 0.0170659 -0.000212614 -0.458271 -0.000234192 1.57025 -0.000345722
16.083 -0.436332 -0.458089 0.0217567 5.09341 -0.000186635 0.0170222 -0.000215469 -0.458089 -0.000234367 1.57026 -0.000342321
16.084 -0.436332 -0.457908 0.0215756 5.085 -0.00018967 0.0169775 -0.000218288 -0.457908 -0.000234519 1.57026 -0.000338954
