playtime q_target_4 q_joint_4 q_error_4 tau_desired_4 q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
20.667 -0.523862 -0.523837 -2.55629e-05 5.48552 -9.0202e-06 -6.19691e-05 1.13677e-06 -0.523837 4.26371e-06 1.57117 -0.00203887
20.668 -0.523868 -0.523838 -2.95301e-05 5.47879 -9.04503e-06 -6.24102e-05 1.14093e-06 -0.523838 4.14292e-06 1.57117 -0.00203878
20.669 -0.523873 -0.52384 -3.37391e-05 5.47226 -9.06866e-06 -6.27981e-05 1.14669e-06 -0.52384 4.02523e-06 1.57117 -0.00203868
20.67 -0.523879 -0.523841 -3.81834e-05 5.46592 -9.09109e-06 -6.31323e-05 1.1541e-06 -0.523841 3.91069e-06 1.57117 -0.00203859
20.671 -0.523886 -0.523843 -4.28564e-05 5.45978 -9.11236e-06 -6.34129e-05 1.16318e-06 -0.523843 3.79935e-06 1.57117 -0.0020385
20.672 -0.523893 -0.523845 -4.77519e-05 5.45382 -9.13249e-06 -6.36394e-05 1.17396e-06 -0.523845 3.69125e-06 1.57116 -0.00203841
20.673 -0.5239 -0.523847 -5.28636e-05 5.44804 -9.15149e-06 -6.38119e-05 1.18646e-06 -0.523847 3.58643e-06 1.57116 -0.00203833
20.674 -0.523907 -0.523849 -5.81856e-05 5.44244 -9.1694e-06 -6.39303e-05 1.20072e-06 -0.523849 3.48493e-06 1.57116 -0.00203824
20.675 -0.523915 -0.523851 -6.37119e-05 5.43701 -9.18624e-06 -6.39944e-05 1.21674e-06 -0.523851 3.3868e-06 1.57116 -0.00203815
20.676 -0.523923 -0.523854 -6.94366e-05 5.43175 -9.20203e-06 -6.40043e-05 1.23456e-06 -0.523854 3.29207e-06 1.57116 -0.00203807
20.677 -0.523932 -0.523856 -7.53541e-05 5.42665 -9.2168e-06 -6.39601e-05 1.25419e-06 -0.523856 3.20078e-06 1.57116 -0.00203798
20.678 -0.52394 -0.523859 -8.14589e-05 5.42172 -9.23056e-06 -6.38617e-05 1.27566e-06 -0.523859 3.11297e-06 1.57116 -0.0020379
20.679 -0.52395 -0.523862 -8.77455e-05 5.41694 -9.24335e-06 -6.37093e-05 1.29898e-06 -0.523862 3.02867e-06 1.57116 -0.00203782
20.68 -0.523959 -0.523865 -9.42085e-05 5.41231 -9.2552e-06 -6.3503e-05 1.32416e-06 -0.523865 2.94791e-06 1.57115 -0.00203773
20.681 -0.523969 -0.523868 -0.000100843 5.40782 -9.26612e-06 -6.32429e-05 1.35123e-06 -0.523868 2.87074e-06 1.57115 -0.00203765
20.682 -0.523979 -0.523871 -0.000107643 5.40348 -9.27614e-06 -6.29293e-05 1.38019e-06 -0.523871 2.79717e-06 1.57115 -0.00203757
20.683 -0.52399 -0.523875 -0.000114605 5.39929 -9.2853e-06 -6.25623e-05 1.41106e-06 -0.523875 2.72726e-06 1.57115 -0.00203749
20.684 -0.524001 -0.523879 -0.000121722 5.39522 -9.29361e-06 -6.21422e-05 1.44385e-06 -0.523879 2.66101e-06 1.57115 -0.00203742
20.685 -0.524012 -0.523883 -0.000128991 5.39129 -9.3011e-06 -6.16693e-05 1.47857e-06 -0.523883 2.59847e-06 1.57115 -0.00203734
20.686 -0.524023 -0.523887 -0.000136407 5.3875 -9.3078e-06 -6.11437e-05 1.51523e-06 -0.523887 2.53967e-06 1.57115 -0.00203726
20.687 -0.524035 -0.523891 -0.000143965 5.38382 -9.31374e-06 -6.0566e-05 1.55383e-06 -0.523891 2.48462e-06 1.57114 -0.00203719
20.688 -0.524047 -0.523896 -0.000151661 5.38027 -9.31894e-06 -5.99362e-05 1.59439e-06 -0.523896 2.43336e-06 1.57114 -0.00203711
20.689 -0.52406 -0.523901 -0.00015949 5.37684 -9.32343e-06 -5.92549e-05 1.63691e-06 -0.523901 2.38591e-06 1.57114 -0.00203704
20.69 -0.524073 -0.523906 -0.000167448 5.37353 -9.32723e-06 -5.85224e-05 1.6814e-06 -0.523906 2.3423e-06 1.57114 -0.00203696
20.691 -0.524086 -0.523911 -0.000175531 5.37033 -9.33038e-06 -5.77391e-05 1.72785e-06 -0.523911 2.30254e-06 1.57114 -0.00203689
20.692 -0.5241 -0.523916 -0.000183735 5.36724 -9.33289e-06 -5.69053e-05 1.77628e-06 -0.523916 2.26667e-06 1.57114 -0.00203682
20.693 -0.524114 -0.523922 -0.000192055 5.36426 -9.33481e-06 -5.60216e-05 1.82669e-06 -0.523922 2.2347e-06 1.57114 -0.00203675
20.694 -0.524128 -0.523928 -0.000200488 5.36139 -9.33615e-06 -5.50882e-05 1.87908e-06 -0.523928 2.20666e-06 1.57113 -0.00203668
20.695 -0.524143 -0.523934 -0.000209029 5.35862 -9.33694e-06 -5.41058e-05 1.93344e-06 -0.523934 2.18257e-06 1.57113 -0.00203661
20.696 -0.524158 -0.52394 -0.000217676 5.35595 -9.3372e-06 -5.30747e-05 1.98979e-06 -0.52394 2.16243e-06 1.57113 -0.00203654
20.697 -0.524173 -0.523946 -0.000226425 5.35337 -9.33697e-06 -5.19954e-05 2.04811e-06 -0.523946 2.14629e-06 1.57113 -0.00203647
20.698 -0.524189 -0.523953 -0.000235271 5.35089 -9.33628e-06 -5.08684e-05 2.10841e-06 -0.523953 2.13414e-06 1.57113 -0.0020364
20.699 -0.524205 -0.52396 -0.000244211 5.34851 -9.33514e-06 -4.96942e-05 2.17069e-06 -0.52396 2.126e-06 1.57113 -0.00203634
20.7 -0.524221 -0.523968 -0.000253243 5.34621 -9.33358e-06 -4.84733e-05 2.23494e-06 -0.523968 2.1219e-06 1.57113 -0.00203627
20.701 -0.524237 -0.523975 -0.000262362 5.344 -9.33164e-06 -4.72062e-05 2.30117e-06 -0.523975 2.12185e-06 1.57112 -0.00203621
20.702 -0.524254 -0.523983 -0.000271565 5.34188 -9.32933e-06 -4.58935e-05 2.36936e-06 -0.523983 2.12586e-06 1.57112 -0.00203614
20.703 -0.524272 -0.523991 -0.000280849 5.33984 -9.32669e-06 -4.45357e-05 2.43951e-06 -0.523991 2.13394e-06 1.57112 -0.00203608
20.704 -0.524289 -0.523999 -0.000290211 5.33788 -9.32374e-06 -4.31333e-05 2.51162e-06 -0.523999 2.14612e-06 1.57112 -0.00203602
20.705 -0.524307 -0.524008 -0.000299648 5.336 -9.3205e-06 -4.16869e-05 2.58568e-06 -0.524008 2.16239e-06 1.57112 -0.00203596
20.706 -0.524326 -0.524017 -0.000309157 5.3342 -9.317e-06 -4.01971e-05 2.66169e-06 -0.524017 2.18277e-06 1.57112 -0.00203589
20.707 -0.524344 -0.524026 -0.000318735 5.33247 -9.31327e-06 -3.86643e-05 2.73965e-06 -0.524026 2.20727e-06 1.57111 -0.00203583
20.708 -0.524363 -0.524035 -0.000328378 5.33082 -9.30934e-06 -3.70892e-05 2.81953e-06 -0.524035 2.2359e-06 1.57111 -0.00203577
20.709 -0.524383 -0.524045 -0.000338085 5.32923 -9.30521e-06 -3.54723e-05 2.90134e-06 -0.524045 2.26867e-06 1.57111 -0.00203572
20.71 -0.524402 -0.524055 -0.000347853 5.32772 -9.30094e-06 -3.38142e-05 2.98507e-06 -0.524055 2.30558e-06 1.57111 -0.00203566
20.711 -0.524422 -0.524065 -0.000357678 5.32628 -9.29652e-06 -3.21155e-05 3.07071e-06 -0.524065 2.34666e-06 1.57111 -0.0020356
20.712 -0.524443 -0.524075 -0.000367559 5.3249 -9.292e-06 -3.03767e-05 3.15825e-06 -0.524075 2.39189e-06 1.57111 -0.00203554
20.713 -0.524464 -0.524086 -0.000377492 5.32358 -9.2874e-06 -2.85985e-05 3.24768e-06 -0.524086 2.44129e-06 1.5711 -0.00203549
20.714 -0.524485 -0.524097 -0.000387476 5.32233 -9.28273e-06 -2.67815e-05 3.339e-06 -0.524097 2.49486e-06 1.5711 -0.00203543
20.715 -0.524506 -0.524108 -0.000397507 5.32114 -9.27803e-06 -2.49262e-05 3.43219e-06 -0.524108 2.55261e-06 1.5711 -0.00203538
20.716 -0.524528 -0.52412 -0.000407584 5.32 -9.27331e-06 -2.30331e-05 3.52724e-06 -0.52412 2.61454e-06 1.5711 -0.00203532
20.717 -0.52455 -0.524132 -0.000417703 5.31893 -9.26861e-06 -2.1103e-05 3.62414e-06 -0.524132 2.68065e-06 1.5711 -0.00203527
20.718 -0.524572 -0.524144 -0.000427864 5.31791 -9.26394e-06 -1.91364e-05 3.72289e-06 -0.524144 2.75095e-06 1.57109 -0.00203522
20.719 -0.524595 -0.524157 -0.000438063 5.31695 -9.25933e-06 -1.71339e-05 3.82347e-06 -0.524157 2.82544e-06 1.57109 -0.00203516
20.72 -0.524618 -0.524169 -0.000448299 5.31604 -9.25479e-06 -1.5096e-05 3.92587e-06 -0.524169 2.90412e-06 1.57109 -0.00203511
20.721 -0.524641 -0.524182 -0.00045857 5.31518 -9.25036e-06 -1.30234e-05 4.03007e-06 -0.524182 2.987e-06 1.57109 -0.00203506
20.722 -0.524665 -0.524196 -0.000468872 5.31437 -9.24605e-06 -1.09166e-05 4.13607e-06 -0.524196 3.07406e-06 1.57109 -0.00203501
20.723 -0.524689 -0.52421 -0.000479205 5.31362 -9.24188e-06 -8.77634e-06 4.24386e-06 -0.52421 3.16532e-06 1.57108 -0.00203496
20.724 -0.524713 -0.524224 -0.000489567 5.31291 -9.23788e-06 -6.60307e-06 4.35342e-06 -0.524224 3.26077e-06 1.57108 -0.00203491
20.725 -0.524738 -0.524238 -0.000499955 5.31225 -9.23407e-06 -4.39742e-06 4.46474e-06 -0.524238 3.36041e-06 1.57108 -0.00203486
20.726 -0.524763 -0.524252 -0.000510368 5.31163 -9.23047e-06 -2.15997e-06 4.57781e-06 -0.524252 3.46424e-06 1.57108 -0.00203482
20.727 -0.524788 -0.524267 -0.000520803 5.31106 -9.22709e-06 1.08703e-07 4.69261e-06 -0.524267 3.57225e-06 1.57108 -0.00203477
20.728 -0.524814 -0.524283 -0.00053126 5.31053 -9.22397e-06 2.40801e-06 4.80913e-06 -0.524283 3.68445e-06 1.57107 -0.00203472
20.729 -0.52484 -0.524298 -0.000541736 5.31004 -9.22111e-06 4.73738e-06 4.92736e-06 -0.524298 3.80083e-06 1.57107 -0.00203468
20.73 -0.524866 -0.524314 -0.00055223 5.3096 -9.21855e-06 7.09623e-06 5.04728e-06 -0.524314 3.92138e-06 1.57107 -0.00203463
20.731 -0.524893 -0.52433 -0.00056274 5.3092 -9.21629e-06 9.48401e-06 5.16889e-06 -0.52433 4.0461e-06 1.57107 -0.00203459
20.732 -0.52492 -0.524347 -0.000573264 5.30883 -9.21436e-06 1.19001e-05 5.29216e-06 -0.524347 4.17499e-06 1.57106 -0.00203454
20.733 -0.524947 -0.524363 -0.000583802 5.3085 -9.21278e-06 1.4344e-05 5.41709e-06 -0.524363 4.30804e-06 1.57106 -0.0020345
20.734 -0.524975 -0.52438 -0.00059435 5.30822 -9.21157e-06 1.68152e-05 5.54365e-06 -0.52438 4.44525e-06 1.57106 -0.00203446
20.735 -0.525003 -0.524398 -0.000604909 5.30796 -9.21073e-06 1.9313e-05 5.67184e-06 -0.524398 4.5866e-06 1.57106 -0.00203441
20.736 -0.525031 -0.524416 -0.000615477 5.30774 -9.2103e-06 2.18369e-05 5.80165e-06 -0.524416 4.7321e-06 1.57106 -0.00203437
20.737 -0.52506 -0.524434 -0.000626052 5.30756 -9.21029e-06 2.43863e-05 5.93305e-06 -0.524434 4.88173e-06 1.57105 -0.00203433
20.738 -0.525089 -0.524452 -0.000636632 5.30741 -9.21071e-06 2.69608e-05 6.06604e-06 -0.524452 5.03548e-06 1.57105 -0.00203429
20.739 -0.525118 -0.524471 -0.000647217 5.30729 -9.21159e-06 2.95598e-05 6.20059e-06 -0.524471 5.19336e-06 1.57105 -0.00203425
20.74 -0.525148 -0.52449 -0.000657805 5.30721 -9.21294e-06 3.21827e-05 6.3367e-06 -0.52449 5.35535e-06 1.57105 -0.00203421
20.741 -0.525178 -0.524509 -0.000668396 5.30716 -9.21477e-06 3.48291e-05 6.47435e-06 -0.524509 5.52144e-06 1.57104 -0.00203417
20.742 -0.525208 -0.524529 -0.000678987 5.30713 -9.21711e-06 3.74983e-05 6.61352e-06 -0.524529 5.69162e-06 1.57104 -0.00203414
20.743 -0.525239 -0.524549 -0.000689577 5.30714 -9.21996e-06 4.01899e-05 6.75421e-06 -0.524549 5.86588e-06 1.57104 -0.0020341
20.744 -0.52527 -0.524569 -0.000700167 5.30717 -9.22335e-06 4.29033e-05 6.89639e-06 -0.524569 6.04422e-06 1.57104 -0.00203406
20.745 -0.525301 -0.52459 -0.000710753 5.30724 -9.22729e-06 4.56381e-05 7.04005e-06 -0.52459 6.22662e-06 1.57103 -0.00203402
20.746 -0.525332 -0.524611 -0.000721336 5.30733 -9.23179e-06 4.83937e-05 7.18518e-06 -0.524611 6.41307e-06 1.57103 -0.00203399
20.747 -0.525364 -0.524632 -0.000731914 5.30745 -9.23687e-06 5.11697e-05 7.33177e-06 -0.524632 6.60357e-06 1.57103 -0.00203395
20.748 -0.525397 -0.524654 -0.000742486 5.30759 -9.24254e-06 5.39654e-05 7.47979e-06 -0.524654 6.79809e-06 1.57102 -0.00203392
20.749 -0.525429 -0.524676 -0.000753051 5.30776 -9.24882e-06 5.67806e-05 7.62923e-06 -0.524676 6.99663e-06 1.57102 -0.00203388
20.75 -0.525462 -0.524699 -0.000763609 5.30795 -9.25572e-06 5.96145e-05 7.78009e-06 -0.524699 7.19917e-06 1.57102 -0.00203385
20.751 -0.525495 -0.524721 -0.000774158 5.30817 -9.26326e-06 6.24669e-05 7.93233e-06 -0.524721 7.40571e-06 1.57102 -0.00203381
20.752 -0.525529 -0.524744 -0.000784697 5.30841 -9.27144e-06 6.53371e-05 8.08596e-06 -0.524744 7.61623e-06 1.57101 -0.00203378
20.753 -0.525563 -0.524768 -0.000795226 5.30867 -9.28028e-06 6.82248e-05 8.24095e-06 -0.524768 7.83071e-06 1.57101 -0.00203375
20.754 -0.525597 -0.524791 -0.000805743 5.30896 -9.28979e-06 7.11295e-05 8.39729e-06 -0.524791 8.04915e-06 1.57101 -0.00203372
20.755 -0.525632 -0.524815 -0.000816249 5.30927 -9.29999e-06 7.40507e-05 8.55497e-06 -0.524815 8.27153e-06 1.571 -0.00203368
20.756 -0.525666 -0.52484 -0.000826741 5.3096 -9.31088e-06 7.69879e-05 8.71396e-06 -0.52484 8.49783e-06 1.571 -0.00203365
20.757 -0.525702 -0.524864 -0.00083722 5.30995 -9.32249e-06 7.99407e-05 8.87426e-06 -0.524864 8.72805e-06 1.571 -0.00203362
20.758 -0.525737 -0.52489 -0.000847684 5.31032 -9.33481e-06 8.29088e-05 9.03586e-06 -0.52489 8.96217e-06 1.571 -0.00203359
20.759 -0.525773 -0.524915 -0.000858133 5.31071 -9.34786e-06 8.58915e-05 9.19873e-06 -0.524915 9.20016e-06 1.57099 -0.00203356
20.76 -0.525809 -0.524941 -0.000868566 5.31113 -9.36165e-06 8.88886e-05 9.36286e-06 -0.524941 9.44203e-06 1.57099 -0.00203353
20.761 -0.525846 -0.524967 -0.000878982 5.31156 -9.37619e-06 9.18995e-05 9.52824e-06 -0.524967 9.68775e-06 1.57099 -0.00203351
20.762 -0.525883 -0.524993 -0.000889381 5.312 -9.3915e-06 9.4924e-05 9.69486e-06 -0.524993 9.9373e-06 1.57098 -0.00203348
20.763 -0.52592 -0.52502 -0.000899762 5.31247 -9.40757e-06 9.79614e-05 9.8627e-06 -0.52502 1.01907e-05 1.57098 -0.00203345
20.764 -0.525957 -0.525047 -0.000910125 5.31295 -9.42443e-06 0.000101012 1.00317e-05 -0.525047 1.04479e-05 1.57098 -0.00203342
20.765 -0.525995 -0.525074 -0.000920469 5.31345 -9.44208e-06 0.000104074 1.0202e-05 -0.525074 1.07088e-05 1.57097 -0.0020334
20.766 -0.526033 -0.525102 -0.000930793 5.31397 -9.46053e-06 0.000107148 1.03734e-05 -0.525102 1.09736e-05 1.57097 -0.00203337
20.767 -0.526071 -0.52513 -0.000941096 5.31451 -9.47978e-06 0.000110234 1.0546e-05 -0.52513 1.12421e-05 1.57097 -0.00203334
20.768 -0.52611 -0.525159 -0.000951379 5.31506 -9.49986e-06 0.000113331 1.07197e-05 -0.525159 1.15143e-05 1.57096 -0.00203332
20.769 -0.526149 -0.525188 -0.000961641 5.31562 -9.52075e-06 0.000116438 1.08945e-05 -0.525188 1.17903e-05 1.57096 -0.00203329
20.77 -0.526189 -0.525217 -0.00097188 5.31621 -9.54249e-06 0.000119556 1.10705e-05 -0.525217 1.207e-05 1.57096 -0.00203327
20.771 -0.526228 -0.525246 -0.000982098 5.3168 -9.56506e-06 0.000122684 1.12476e-05 -0.525246 1.23533e-05 1.57095 -0.00203324
20.772 -0.526268 -0.525276 -0.000992292 5.31741 -9.58848e-06 0.000125821 1.14258e-05 -0.525276 1.26403e-05 1.57095 -0.00203322
20.773 -0.526309 -0.525306 -0.00100246 5.31804 -9.61276e-06 0.000128968 1.1605e-05 -0.525306 1.2931e-05 1.57095 -0.0020332
20.774 -0.526349 -0.525337 -0.00101261 5.31868 -9.63789e-06 0.000132123 1.17854e-05 -0.525337 1.32253e-05 1.57094 -0.00203317
20.775 -0.52639 -0.525368 -0.00102274 5.31933 -9.6639e-06 0.000135287 1.19667e-05 -0.525368 1.35233e-05 1.57094 -0.00203315
20.776 -0.526432 -0.525399 -0.00103283 5.32 -9.69079e-06 0.00013846 1.21492e-05 -0.525399 1.38248e-05 1.57094 -0.00203313
20.777 -0.526473 -0.52543 -0.00104291 5.32068 -9.71856e-06 0.00014164 1.23326e-05 -0.52543 1.41299e-05 1.57093 -0.00203311
20.778 -0.526515 -0.525462 -0.00105296 5.32137 -9.74721e-06 0.000144827 1.25171e-05 -0.525462 1.44386e-05 1.57093 -0.00203309
20.779 -0.526558 -0.525495 -0.00106298 5.32207 -9.77676e-06 0.000148022 1.27025e-05 -0.525495 1.47508e-05 1.57093 -0.00203306
20.78 -0.5266 -0.525527 -0.00107298 5.32279 -9.80721e-06 0.000151224 1.2889e-05 -0.525527 1.50666e-05 1.57092 -0.00203304
20.781 -0.526643 -0.52556 -0.00108295 5.32352 -9.83857e-06 0.000154433 1.30764e-05 -0.52556 1.53858e-05 1.57092 -0.00203302
20.782 -0.526686 -0.525593 -0.0010929 5.32426 -9.87083e-06 0.000157648 1.32648e-05 -0.525593 1.57085e-05 1.57092 -0.002033
20.783 -0.52673 -0.525627 -0.00110282 5.32501 -9.90401e-06 0.000160868 1.34541e-05 -0.525627 1.60347e-05 1.57091 -0.00203298
20.784 -0.526774 -0.525661 -0.00111271 5.32578 -9.93811e-06 0.000164095 1.36444e-05 -0.525661 1.63644e-05 1.57091 -0.00203297
20.785 -0.526818 -0.525695 -0.00112257 5.32655 -9.97313e-06 0.000167327 1.38356e-05 -0.525695 1.66975e-05 1.57091 -0.00203295
20.786 -0.526862 -0.52573 -0.00113241 5.32734 -1.00091e-05 0.000170564 1.40277e-05 -0.52573 1.7034e-05 1.5709 -0.00203293
20.787 -0.526907 -0.525765 -0.00114222 5.32813 -1.0046e-05 0.000173806 1.42207e-05 -0.525765 1.73738e-05 1.5709 -0.00203291
20.788 -0.526952 -0.5258 -0.001152 5.32894 -1.00838e-05 0.000177052 1.44146e-05 -0.5258 1.77171e-05 1.57089 -0.00203289
20.789 -0.526998 -0.525836 -0.00116175 5.32976 -1.01225e-05 0.000180303 1.46093e-05 -0.525836 1.80637e-05 1.57089 -0.00203288
20.79 -0.527044 -0.525872 -0.00117148 5.33059 -1.01622e-05 0.000183558 1.4805e-05 -0.525872 1.84136e-05 1.57089 -0.00203286
20.791 -0.52709 -0.525909 -0.00118117 5.33142 -1.02029e-05 0.000186817 1.50015e-05 -0.525909 1.87669e-05 1.57088 -0.00203284
20.792 -0.527136 -0.525945 -0.00119084 5.33227 -1.02445e-05 0.000190079 1.51988e-05 -0.525945 1.91234e-05 1.57088 -0.00203283
20.793 -0.527183 -0.525982 -0.00120048 5.33312 -1.0287e-05 0.000193345 1.53969e-05 -0.525982 1.94832e-05 1.57087 -0.00203281
20.794 -0.52723 -0.52602 -0.00121009 5.33399 -1.03305e-05 0.000196613 1.55959e-05 -0.52602 1.98463e-05 1.57087 -0.0020328
20.795 -0.527277 -0.526058 -0.00121966 5.33486 -1.0375e-05 0.000199884 1.57956e-05 -0.526058 2.02125e-05 1.57087 -0.00203278
20.796 -0.527325 -0.526096 -0.00122921 5.33575 -1.04204e-05 0.000203158 1.59962e-05 -0.526096 2.0582e-05 1.57086 -0.00203277
20.797 -0.527373 -0.526134 -0.00123873 5.33664 -1.04668e-05 0.000206435 1.61975e-05 -0.526134 2.09547e-05 1.57086 -0.00203275
20.798 -0.527421 -0.526173 -0.00124823 5.33754 -1.05141e-05 0.000209713 1.63997e-05 -0.526173 2.13306e-05 1.57085 -0.00203274
20.799 -0.52747 -0.526212 -0.00125769 5.33845 -1.05624e-05 0.000212993 1.66025e-05 -0.526212 2.17096e-05 1.57085 -0.00203272
20.8 -0.527519 -0.526252 -0.00126712 5.33937 -1.06117e-05 0.000216275 1.68061e-05 -0.526252 2.20917e-05 1.57085 -0.00203271
20.801 -0.527568 -0.526292 -0.00127652 5.34029 -1.0662e-05 0.000219559 1.70105e-05 -0.526292 2.24769e-05 1.57084 -0.0020327
20.802 -0.527618 -0.526332 -0.00128589 5.34122 -1.07132e-05 0.000222843 1.72156e-05 -0.526332 2.28653e-05 1.57084 -0.00203269
20.803 -0.527668 -0.526372 -0.00129523 5.34217 -1.07653e-05 0.000226129 1.74214e-05 -0.526372 2.32567e-05 1.57083 -0.00203267
20.804 -0.527718 -0.526413 -0.00130454 5.34312 -1.08185e-05 0.000229416 1.76279e-05 -0.526413 2.36511e-05 1.57083 -0.00203266
20.805 -0.527768 -0.526454 -0.00131382 5.34407 -1.08726e-05 0.000232703 1.78351e-05 -0.526454 2.40486e-05 1.57083 -0.00203265
20.806 -0.527819 -0.526496 -0.00132307 5.34504 -1.09277e-05 0.000235991 1.8043e-05 -0.526496 2.4449e-05 1.57082 -0.00203264
20.807 -0.52787 -0.526538 -0.00133229 5.34601 -1.09837e-05 0.000239279 1.82515e-05 -0.526538 2.48525e-05 1.57082 -0.00203263
20.808 -0.527922 -0.52658 -0.00134148 5.34699 -1.10408e-05 0.000242567 1.84607e-05 -0.52658 2.52589e-05 1.57081 -0.00203262
20.809 -0.527973 -0.526623 -0.00135064 5.34797 -1.10988e-05 0.000245855 1.86706e-05 -0.526623 2.56683e-05 1.57081 -0.00203261
20.81 -0.528025 -0.526666 -0.00135977 5.34897 -1.11577e-05 0.000249143 1.88811e-05 -0.526666 2.60805e-05 1.5708 -0.0020326
20.811 -0.528078 -0.526709 -0.00136887 5.34997 -1.12177e-05 0.00025243 1.90923e-05 -0.526709 2.64957e-05 1.5708 -0.00203259
20.812 -0.52813 -0.526753 -0.00137793 5.35098 -1.12786e-05 0.000255717 1.9304e-05 -0.526753 2.69138e-05 1.5708 -0.00203258
20.813 -0.528183 -0.526797 -0.00138697 5.35199 -1.13405e-05 0.000259003 1.95164e-05 -0.526797 2.73347e-05 1.57079 -0.00203257
20.814 -0.528237 -0.526841 -0.00139598 5.35301 -1.14033e-05 0.000262288 1.97294e-05 -0.526841 2.77584e-05 1.57079 -0.00203256
20.815 -0.52829 -0.526885 -0.00140495 5.35404 -1.14671e-05 0.000265572 1.9943e-05 -0.526885 2.8185e-05 1.57078 -0.00203255
20.816 -0.528344 -0.52693 -0.0014139 5.35507 -1.15319e-05 0.000268855 2.01572e-05 -0.52693 2.86144e-05 1.57078 -0.00203254
20.817 -0.528399 -0.526976 -0.00142281 5.35612 -1.15977e-05 0.000272137 2.0372e-05 -0.526976 2.90465e-05 1.57077 -0.00203253
20.818 -0.528453 -0.527021 -0.0014317 5.35716 -1.16644e-05 0.000275417 2.05873e-05 -0.527021 2.94814e-05 1.57077 -0.00203253
20.819 -0.528508 -0.527068 -0.00144055 5.35822 -1.1732e-05 0.000278695 2.08032e-05 -0.527068 2.9919e-05 1.57077 -0.00203252
20.82 -0.528563 -0.527114 -0.00144938 5.35928 -1.18007e-05 0.000281972 2.10196e-05 -0.527114 3.03594e-05 1.57076 -0.00203251
20.821 -0.528619 -0.527161 -0.00145817 5.36034 -1.18703e-05 0.000285247 2.12366e-05 -0.527161 3.08024e-05 1.57076 -0.0020325
20.822 -0.528675 -0.527208 -0.00146694 5.36141 -1.19408e-05 0.00028852 2.14541e-05 -0.527208 3.12481e-05 1.57075 -0.0020325
20.823 -0.528731 -0.527255 -0.00147567 5.36249 -1.20123e-05 0.00029179 2.16721e-05 -0.527255 3.16965e-05 1.57075 -0.00203249
20.824 -0.528787 -0.527303 -0.00148437 5.36358 -1.20848e-05 0.000295059 2.18906e-05 -0.527303 3.21475e-05 1.57074 -0.00203249
20.825 -0.528844 -0.527351 -0.00149305 5.36467 -1.21582e-05 0.000298324 2.21097e-05 -0.527351 3.26011e-05 1.57074 -0.00203248
20.826 -0.528901 -0.527399 -0.00150169 5.36576 -1.22326e-05 0.000301588 2.23292e-05 -0.527399 3.30573e-05 1.57073 -0.00203247
