playtime q_target_4 q_joint_4 q_error_4 tau_desired_4 q_joint_1 q_joint_2 q_joint_3 q_joint_4 q_joint_5 q_joint_6 q_joint_7
16.395 -0.436332 -0.436401 6.88686e-05 3.99903 3.64136e-05 8.25827e-06 -2.56247e-05 -0.436401 -9.90383e-05 1.57151 -0.00200798
16.396 -0.436332 -0.4364 6.81373e-05 3.99913 3.61161e-05 8.14114e-06 -2.54528e-05 -0.4364 -9.82304e-05 1.5715 -0.00200793
16.397 -0.436332 -0.4364 6.74166e-05 3.99923 3.58206e-05 8.02414e-06 -2.52823e-05 -0.4364 -9.74271e-05 1.5715 -0.00200787
16.398 -0.436332 -0.436399 6.67066e-05 3.99933 3.5527e-05 7.90732e-06 -2.51131e-05 -0.436399 -9.66285e-05 1.57149 -0.00200782
16.399 -0.436332 -0.436398 6.60068e-05 3.99942 3.52353e-05 7.79071e-06 -2.49451e-05 -0.436398 -9.58344e-05 1.57148 -0.00200776
16.4 -0.436332 -0.436398 6.53171e-05 3.99952 3.49454e-05 7.67435e-06 -2.47784e-05 -0.436398 -9.50449e-05 1.57148 -0.0020077
16.401 -0.436332 -0.436397 6.46374e-05 3.99961 3.46575e-05 7.55826e-06 -2.4613e-05 -0.436397 -9.426e-05 1.57147 -0.00200765
16.402 -0.436332 -0.436396 6.39674e-05 3.9997 3.43715e-05 7.44248e-06 -2.44489e-05 -0.436396 -9.34797e-05 1.57146 -0.00200759
16.403 -0.436332 -0.436396 6.33069e-05 3.99979 3.40873e-05 7.32703e-06 -2.4286e-05 -0.436396 -9.27038e-05 1.57146 -0.00200753
16.404 -0.436332 -0.436395 6.26558e-05 3.99988 3.3805e-05 7.21196e-06 -2.41244e-05 -0.436395 -9.19325e-05 1.57145 -0.00200748
16.405 -0.436332 -0.436394 6.20138e-05 3.99996 3.35246e-05 7.09728e-06 -2.3964e-05 -0.436394 -9.11656e-05 1.57145 -0.00200742
16.406 -0.436332 -0.436394 6.13808e-05 4.00005 3.3246e-05 6.98303e-06 -2.38048e-05 -0.436394 -9.04033e-05 1.57144 -0.00200736
16.407 -0.436332 -0.436393 6.07566e-05 4.00013 3.29693e-05 6.86922e-06 -2.36469e-05 -0.436393 -8.96453e-05 1.57143 -0.0020073
16.408 -0.436332 -0.436392 6.01411e-05 4.00021 3.26944e-05 6.7559e-06 -2.34901e-05 -0.436392 -8.88918e-05 1.57143 -0.00200724
16.409 -0.436332 -0.436392 5.9534e-05 4.00029 3.24214e-05 6.64307e-06 -2.33346e-05 -0.436392 -8.81428e-05 1.57142 -0.00200718
16.41 -0.436332 -0.436391 5.89352e-05 4.00037 3.21501e-05 6.53077e-06 -2.31803e-05 -0.436391 -8.73981e-05 1.57142 -0.00200712
16.411 -0.436332 -0.436391 5.83445e-05 4.00044 3.18807e-05 6.41902e-06 -2.30271e-05 -0.436391 -8.66578e-05 1.57141 -0.00200706
16.412 -0.436332 -0.43639 5.77618e-05 4.00052 3.16131e-05 6.30785e-06 -2.28752e-05 -0.43639 -8.59219e-05 1.57141 -0.002007
16.413 -0.436332 -0.436389 5.7187e-05 4.00059 3.13473e-05 6.19726e-06 -2.27244e-05 -0.436389 -8.51903e-05 1.5714 -0.00200694
16.414 -0.436332 -0.436389 5.66198e-05 4.00066 3.10833e-05 6.08729e-06 -2.25747e-05 -0.436389 -8.44631e-05 1.57139 -0.00200688
16.415 -0.436332 -0.436388 5.60601e-05 4.00073 3.08211e-05 5.97796e-06 -2.24262e-05 -0.436388 -8.37401e-05 1.57139 -0.00200682
16.416 -0.436332 -0.436388 5.55078e-05 4.0008 3.05606e-05 5.86928e-06 -2.22789e-05 -0.436388 -8.30215e-05 1.57138 -0.00200676
16.417 -0.436332 -0.436387 5.49628e-05 4.00087 3.03019e-05 5.76127e-06 -2.21327e-05 -0.436387 -8.23071e-05 1.57138 -0.0020067
16.418 -0.436332 -0.436387 5.44248e-05 4.00093 3.0045e-05 5.65395e-06 -2.19877e-05 -0.436387 -8.15969e-05 1.57137 -0.00200664
16.419 -0.436332 -0.436386 5.38937e-05 4.001 2.97898e-05 5.54734e-06 -2.18437e-05 -0.436386 -8.0891e-05 1.57137 -0.00200657
16.42 -0.436332 -0.436386 5.33695e-05 4.00106 2.95364e-05 5.44146e-06 -2.17009e-05 -0.436386 -8.01894e-05 1.57136 -0.00200651
16.421 -0.436332 -0.436385 5.2852e-05 4.00112 2.92847e-05 5.33631e-06 -2.15592e-05 -0.436385 -7.94919e-05 1.57136 -0.00200645
16.422 -0.436332 -0.436385 5.2341e-05 4.00118 2.90348e-05 5.23192e-06 -2.14186e-05 -0.436385 -7.87986e-05 1.57135 -0.00200639
16.423 -0.436332 -0.436384 5.18364e-05 4.00124 2.87865e-05 5.1283e-06 -2.12791e-05 -0.436384 -7.81094e-05 1.57134 -0.00200632
16.424 -0.436332 -0.436384 5.13381e-05 4.0013 2.854e-05 5.02546e-06 -2.11407e-05 -0.436384 -7.74245e-05 1.57134 -0.00200626
16.425 -0.436332 -0.436383 5.08461e-05 4.00136 2.82952e-05 4.92342e-06 -2.10034e-05 -0.436383 -7.67436e-05 1.57133 -0.0020062
16.426 -0.436332 -0.436383 5.036e-05 4.00141 2.80521e-05 4.82219e-06 -2.08671e-05 -0.436383 -7.60668e-05 1.57133 -0.00200613
16.427 -0.436332 -0.436382 4.988e-05 4.00147 2.78106e-05 4.72178e-06 -2.07319e-05 -0.436382 -7.53942e-05 1.57132 -0.00200607
16.428 -0.436332 -0.436382 4.94057e-05 4.00152 2.75709e-05 4.62221e-06 -2.05978e-05 -0.436382 -7.47256e-05 1.57132 -0.002006
16.429 -0.436332 -0.436381 4.89372e-05 4.00158 2.73328e-05 4.52348e-06 -2.04647e-05 -0.436381 -7.4061e-05 1.57131 -0.00200594
16.43 -0.436332 -0.436381 4.84743e-05 4.00163 2.70964e-05 4.4256e-06 -2.03326e-05 -0.436381 -7.34005e-05 1.57131 -0.00200587
16.431 -0.436332 -0.43638 4.80169e-05 4.00168 2.68616e-05 4.32859e-06 -2.02016e-05 -0.43638 -7.2744e-05 1.5713 -0.00200581
16.432 -0.436332 -0.43638 4.75648e-05 4.00173 2.66285e-05 4.23245e-06 -2.00716e-05 -0.43638 -7.20915e-05 1.5713 -0.00200574
16.433 -0.436332 -0.436379 4.71181e-05 4.00178 2.63971e-05 4.13719e-06 -1.99427e-05 -0.436379 -7.1443e-05 1.57129 -0.00200568
16.434 -0.436332 -0.436379 4.66766e-05 4.00182 2.61672e-05 4.04283e-06 -1.98147e-05 -0.436379 -7.07985e-05 1.57129 -0.00200561
16.435 -0.436332 -0.436379 4.62401e-05 4.00187 2.5939e-05 3.94936e-06 -1.96878e-05 -0.436379 -7.01579e-05 1.57128 -0.00200555
16.436 -0.436332 -0.436378 4.58087e-05 4.00192 2.57124e-05 3.8568e-06 -1.95618e-05 -0.436378 -6.95212e-05 1.57128 -0.00200548
16.437 -0.436332 -0.436378 4.53822e-05 4.00196 2.54874e-05 3.76515e-06 -1.94369e-05 -0.436378 -6.88884e-05 1.57128 -0.00200541
16.438 -0.436332 -0.436377 4.49605e-05 4.002 2.5264e-05 3.67442e-06 -1.9313e-05 -0.436377 -6.82595e-05 1.57127 -0.00200535
16.439 -0.436332 -0.436377 4.45435e-05 4.00205 2.50423e-05 3.58461e-06 -1.919e-05 -0.436377 -6.76345e-05 1.57127 -0.00200528
16.44 -0.436332 -0.436376 4.41311e-05 4.00209 2.4822e-05 3.49574e-06 -1.9068e-05 -0.436376 -6.70134e-05 1.57126 -0.00200521
16.441 -0.436332 -0.436376 4.37233e-05 4.00213 2.46034e-05 3.4078e-06 -1.8947e-05 -0.436376 -6.63961e-05 1.57126 -0.00200514
16.442 -0.436332 -0.436376 4.332e-05 4.00217 2.43863e-05 3.3208e-06 -1.88269e-05 -0.436376 -6.57826e-05 1.57125 -0.00200508
16.443 -0.436332 -0.436375 4.2921e-05 4.00221 2.41708e-05 3.23474e-06 -1.87078e-05 -0.436375 -6.51729e-05 1.57125 -0.00200501
16.444 -0.436332 -0.436375 4.25264e-05 4.00225 2.39568e-05 3.14963e-06 -1.85896e-05 -0.436375 -6.4567e-05 1.57124 -0.00200494
16.445 -0.436332 -0.436374 4.21359e-05 4.00228 2.37444e-05 3.06548e-06 -1.84724e-05 -0.436374 -6.39648e-05 1.57124 -0.00200487
16.446 -0.436332 -0.436374 4.17497e-05 4.00232 2.35335e-05 2.98227e-06 -1.83561e-05 -0.436374 -6.33664e-05 1.57123 -0.0020048
16.447 -0.436332 -0.436374 4.13674e-05 4.00236 2.33242e-05 2.90003e-06 -1.82408e-05 -0.436374 -6.27718e-05 1.57123 -0.00200473
16.448 -0.436332 -0.436373 4.09892e-05 4.00239 2.31163e-05 2.81874e-06 -1.81263e-05 -0.436373 -6.21808e-05 1.57123 -0.00200466
16.449 -0.436332 -0.436373 4.06149e-05 4.00243 2.291e-05 2.73842e-06 -1.80128e-05 -0.436373 -6.15936e-05 1.57122 -0.00200459
16.45 -0.436332 -0.436373 4.02445e-05 4.00246 2.27052e-05 2.65905e-06 -1.79002e-05 -0.436373 -6.101e-05 1.57122 -0.00200452
16.451 -0.436332 -0.436372 3.98779e-05 4.00249 2.25018e-05 2.58066e-06 -1.77885e-05 -0.436372 -6.04301e-05 1.57121 -0.00200446
16.452 -0.436332 -0.436372 3.95149e-05 4.00253 2.23e-05 2.50322e-06 -1.76777e-05 -0.436372 -5.98538e-05 1.57121 -0.00200439
16.453 -0.436332 -0.436371 3.91556e-05 4.00256 2.20996e-05 2.42675e-06 -1.75678e-05 -0.436371 -5.92811e-05 1.5712 -0.00200431
16.454 -0.436332 -0.436371 3.87999e-05 4.00259 2.19007e-05 2.35125e-06 -1.74588e-05 -0.436371 -5.87121e-05 1.5712 -0.00200424
16.455 -0.436332 -0.436371 3.84478e-05 4.00262 2.17032e-05 2.27672e-06 -1.73506e-05 -0.436371 -5.81466e-05 1.5712 -0.00200417
16.456 -0.436332 -0.43637 3.8099e-05 4.00265 2.15072e-05 2.20315e-06 -1.72434e-05 -0.43637 -5.75847e-05 1.57119 -0.0020041
16.457 -0.436332 -0.43637 3.77537e-05 4.00268 2.13127e-05 2.13054e-06 -1.7137e-05 -0.43637 -5.70264e-05 1.57119 -0.00200403
16.458 -0.436332 -0.43637 3.74118e-05 4.0027 2.11196e-05 2.0589e-06 -1.70314e-05 -0.43637 -5.64716e-05 1.57118 -0.00200396
16.459 -0.436332 -0.436369 3.70731e-05 4.00273 2.09279e-05 1.98822e-06 -1.69267e-05 -0.436369 -5.59203e-05 1.57118 -0.00200389
16.46 -0.436332 -0.436369 3.67376e-05 4.00276 2.07376e-05 1.91851e-06 -1.68229e-05 -0.436369 -5.53725e-05 1.57118 -0.00200382
16.461 -0.436332 -0.436369 3.64053e-05 4.00278 2.05488e-05 1.84975e-06 -1.67199e-05 -0.436369 -5.48282e-05 1.57117 -0.00200375
16.462 -0.436332 -0.436368 3.60762e-05 4.00281 2.03614e-05 1.78196e-06 -1.66177e-05 -0.436368 -5.42874e-05 1.57117 -0.00200367
16.463 -0.436332 -0.436368 3.57501e-05 4.00283 2.01753e-05 1.71512e-06 -1.65164e-05 -0.436368 -5.375e-05 1.57117 -0.0020036
16.464 -0.436332 -0.436368 3.5427e-05 4.00286 1.99906e-05 1.64923e-06 -1.64159e-05 -0.436368 -5.32161e-05 1.57116 -0.00200353
16.465 -0.436332 -0.436367 3.51069e-05 4.00288 1.98074e-05 1.58429e-06 -1.63162e-05 -0.436367 -5.26855e-05 1.57116 -0.00200346
16.466 -0.436332 -0.436367 3.47897e-05 4.00291 1.96255e-05 1.52031e-06 -1.62174e-05 -0.436367 -5.21584e-05 1.57115 -0.00200338
16.467 -0.436332 -0.436367 3.44754e-05 4.00293 1.94449e-05 1.45727e-06 -1.61193e-05 -0.436367 -5.16346e-05 1.57115 -0.00200331
16.468 -0.436332 -0.436366 3.41638e-05 4.00295 1.92658e-05 1.39517e-06 -1.6022e-05 -0.436366 -5.11142e-05 1.57115 -0.00200324
16.469 -0.436332 -0.436366 3.38551e-05 4.00297 1.90879e-05 1.33401e-06 -1.59256e-05 -0.436366 -5.05972e-05 1.57114 -0.00200316
16.47 -0.436332 -0.436366 3.35491e-05 4.00299 1.89114e-05 1.27379e-06 -1.58299e-05 -0.436366 -5.00835e-05 1.57114 -0.00200309
16.471 -0.436332 -0.436366 3.32458e-05 4.00302 1.87363e-05 1.2145e-06 -1.57351e-05 -0.436366 -4.95731e-05 1.57114 -0.00200302
16.472 -0.436332 -0.436365 3.29451e-05 4.00304 1.85625e-05 1.15614e-06 -1.5641e-05 -0.436365 -4.9066e-05 1.57113 -0.00200294
16.473 -0.436332 -0.436365 3.2647e-05 4.00306 1.83899e-05 1.0987e-06 -1.55476e-05 -0.436365 -4.85622e-05 1.57113 -0.00200287
16.474 -0.436332 -0.436365 3.23515e-05 4.00307 1.82187e-05 1.04218e-06 -1.54551e-05 -0.436365 -4.80616e-05 1.57113 -0.00200279
16.475 -0.436332 -0.436364 3.20585e-05 4.00309 1.80488e-05 9.86579e-07 -1.53633e-05 -0.436364 -4.75643e-05 1.57112 -0.00200272
16.476 -0.436332 -0.436364 3.1768e-05 4.00311 1.78802e-05 9.31886e-07 -1.52723e-05 -0.436364 -4.70702e-05 1.57112 -0.00200265
16.477 -0.436332 -0.436364 3.148e-05 4.00313 1.77129e-05 8.781e-07 -1.5182e-05 -0.436364 -4.65794e-05 1.57112 -0.00200257
16.478 -0.436332 -0.436364 3.11943e-05 4.00315 1.75469e-05 8.25215e-07 -1.50925e-05 -0.436364 -4.60917e-05 1.57111 -0.0020025
16.479 -0.436332 -0.436363 3.0911e-05 4.00316 1.73821e-05 7.73226e-07 -1.50038e-05 -0.436363 -4.56072e-05 1.57111 -0.00200242
16.48 -0.436332 -0.436363 3.06301e-05 4.00318 1.72186e-05 7.22128e-07 -1.49157e-05 -0.436363 -4.51259e-05 1.57111 -0.00200235
16.481 -0.436332 -0.436363 3.03515e-05 4.0032 1.70564e-05 6.71915e-07 -1.48284e-05 -0.436363 -4.46477e-05 1.5711 -0.00200227
16.482 -0.436332 -0.436362 3.00751e-05 4.00321 1.68954e-05 6.22583e-07 -1.47419e-05 -0.436362 -4.41726e-05 1.5711 -0.00200219
16.483 -0.436332 -0.436362 2.98009e-05 4.00323 1.67356e-05 5.74126e-07 -1.4656e-05 -0.436362 -4.37007e-05 1.5711 -0.00200212
16.484 -0.436332 -0.436362 2.9529e-05 4.00324 1.65771e-05 5.26538e-07 -1.45709e-05 -0.436362 -4.32319e-05 1.57109 -0.00200204
16.485 -0.436332 -0.436362 2.92592e-05 4.00326 1.64198e-05 4.79814e-07 -1.44865e-05 -0.436362 -4.27661e-05 1.57109 -0.00200197
16.486 -0.436332 -0.436361 2.89916e-05 4.00327 1.62637e-05 4.33947e-07 -1.44028e-05 -0.436361 -4.23034e-05 1.57109 -0.00200189
16.487 -0.436332 -0.436361 2.87261e-05 4.00329 1.61089e-05 3.88932e-07 -1.43198e-05 -0.436361 -4.18438e-05 1.57108 -0.00200181
16.488 -0.436332 -0.436361 2.84627e-05 4.0033 1.59552e-05 3.44762e-07 -1.42375e-05 -0.436361 -4.13872e-05 1.57108 -0.00200174
16.489 -0.436332 -0.436361 2.82013e-05 4.00331 1.58028e-05 3.01432e-07 -1.41559e-05 -0.436361 -4.09336e-05 1.57108 -0.00200166
16.49 -0.436332 -0.43636 2.79419e-05 4.00333 1.56515e-05 2.58935e-07 -1.4075e-05 -0.43636 -4.0483e-05 1.57107 -0.00200158
16.491 -0.436332 -0.43636 2.76846e-05 4.00334 1.55014e-05 2.17265e-07 -1.39947e-05 -0.43636 -4.00354e-05 1.57107 -0.00200151
16.492 -0.436332 -0.43636 2.74292e-05 4.00335 1.53525e-05 1.76416e-07 -1.39152e-05 -0.43636 -3.95907e-05 1.57107 -0.00200143
16.493 -0.436332 -0.436359 2.71757e-05 4.00336 1.52047e-05 1.36381e-07 -1.38363e-05 -0.436359 -3.91491e-05 1.57107 -0.00200135
16.494 -0.436332 -0.436359 2.69242e-05 4.00337 1.50581e-05 9.71533e-08 -1.37581e-05 -0.436359 -3.87103e-05 1.57106 -0.00200127
16.495 -0.436332 -0.436359 2.66746e-05 4.00338 1.49127e-05 5.87267e-08 -1.36806e-05 -0.436359 -3.82745e-05 1.57106 -0.0020012
16.496 -0.436332 -0.436359 2.64269e-05 4.0034 1.47684e-05 2.10944e-08 -1.36037e-05 -0.436359 -3.78416e-05 1.57106 -0.00200112
16.497 -0.436332 -0.436358 2.61809e-05 4.00341 1.46252e-05 -1.57503e-08 -1.35274e-05 -0.436358 -3.74115e-05 1.57105 -0.00200104
16.498 -0.436332 -0.436358 2.59369e-05 4.00342 1.44832e-05 -5.18141e-08 -1.34519e-05 -0.436358 -3.69844e-05 1.57105 -0.00200096
16.499 -0.436332 -0.436358 2.56946e-05 4.00343 1.43423e-05 -8.71041e-08 -1.33769e-05 -0.436358 -3.65601e-05 1.57105 -0.00200089
16.5 -0.436332 -0.436358 2.54541e-05 4.00344 1.42025e-05 -1.21627e-07 -1.33027e-05 -0.436358 -3.61387e-05 1.57105 -0.00200081
16.501 -0.436332 -0.436358 2.52154e-05 4.00345 1.40638e-05 -1.5539e-07 -1.3229e-05 -0.436358 -3.572e-05 1.57104 -0.00200073
16.502 -0.436332 -0.436357 2.49784e-05 4.00345 1.39263e-05 -1.88399e-07 -1.3156e-05 -0.436357 -3.53042e-05 1.57104 -0.00200065
16.503 -0.436332 -0.436357 2.47431e-05 4.00346 1.37898e-05 -2.20663e-07 -1.30836e-05 -0.436357 -3.48912e-05 1.57104 -0.00200057
16.504 -0.436332 -0.436357 2.45095e-05 4.00347 1.36544e-05 -2.52187e-07 -1.30118e-05 -0.436357 -3.4481e-05 1.57104 -0.00200049
16.505 -0.436332 -0.436357 2.42776e-05 4.00348 1.35201e-05 -2.8298e-07 -1.29407e-05 -0.436357 -3.40735e-05 1.57103 -0.00200041
16.506 -0.436332 -0.436356 2.40473e-05 4.00349 1.33868e-05 -3.13047e-07 -1.28702e-05 -0.436356 -3.36688e-05 1.57103 -0.00200033
16.507 -0.436332 -0.436356 2.38187e-05 4.0035 1.32547e-05 -3.42397e-07 -1.28003e-05 -0.436356 -3.32669e-05 1.57103 -0.00200026
16.508 -0.436332 -0.436356 2.35918e-05 4.0035 1.31235e-05 -3.71037e-07 -1.27309e-05 -0.436356 -3.28676e-05 1.57103 -0.00200018
16.509 -0.436332 -0.436356 2.33664e-05 4.00351 1.29935e-05 -3.98973e-07 -1.26622e-05 -0.436356 -3.24711e-05 1.57102 -0.0020001
16.51 -0.436332 -0.436355 2.31426e-05 4.00352 1.28645e-05 -4.26214e-07 -1.25941e-05 -0.436355 -3.20772e-05 1.57102 -0.00200002
16.511 -0.436332 -0.436355 2.29204e-05 4.00353 1.27365e-05 -4.52765e-07 -1.25266e-05 -0.436355 -3.1686e-05 1.57102 -0.00199994
16.512 -0.436332 -0.436355 2.26997e-05 4.00353 1.26096e-05 -4.78635e-07 -1.24597e-05 -0.436355 -3.12975e-05 1.57102 -0.00199986
16.513 -0.436332 -0.436355 2.24806e-05 4.00354 1.24836e-05 -5.03831e-07 -1.23933e-05 -0.436355 -3.09117e-05 1.57101 -0.00199978
16.514 -0.436332 -0.436355 2.2263e-05 4.00355 1.23587e-05 -5.2836e-07 -1.23276e-05 -0.436355 -3.05284e-05 1.57101 -0.0019997
16.515 -0.436332 -0.436354 2.20469e-05 4.00355 1.22349e-05 -5.52229e-07 -1.22624e-05 -0.436354 -3.01478e-05 1.57101 -0.00199962
16.516 -0.436332 -0.436354 2.18323e-05 4.00356 1.2112e-05 -5.75446e-07 -1.21978e-05 -0.436354 -2.97698e-05 1.57101 -0.00199954
16.517 -0.436332 -0.436354 2.16192e-05 4.00356 1.19901e-05 -5.98019e-07 -1.21337e-05 -0.436354 -2.93944e-05 1.571 -0.00199946
16.518 -0.436332 -0.436354 2.14075e-05 4.00357 1.18692e-05 -6.19953e-07 -1.20703e-05 -0.436354 -2.90215e-05 1.571 -0.00199937
16.519 -0.436332 -0.436354 2.11973e-05 4.00357 1.17493e-05 -6.41257e-07 -1.20073e-05 -0.436354 -2.86513e-05 1.571 -0.00199929
16.52 -0.436332 -0.436353 2.09886e-05 4.00358 1.16304e-05 -6.61938e-07 -1.1945e-05 -0.436353 -2.82835e-05 1.571 -0.00199921
16.521 -0.436332 -0.436353 2.07812e-05 4.00358 1.15124e-05 -6.82004e-07 -1.18832e-05 -0.436353 -2.79183e-05 1.57099 -0.00199913
16.522 -0.436332 -0.436353 2.05753e-05 4.00359 1.13954e-05 -7.01461e-07 -1.18219e-05 -0.436353 -2.75556e-05 1.57099 -0.00199905
16.523 -0.436332 -0.436353 2.03708e-05 4.00359 1.12794e-05 -7.20317e-07 -1.17612e-05 -0.436353 -2.71954e-05 1.57099 -0.00199897
16.524 -0.436332 -0.436352 2.01676e-05 4.0036 1.11643e-05 -7.38579e-07 -1.1701e-05 -0.436352 -2.68377e-05 1.57099 -0.00199889
16.525 -0.436332 -0.436352 1.99658e-05 4.0036 1.10502e-05 -7.56255e-07 -1.16414e-05 -0.436352 -2.64825e-05 1.57099 -0.00199881
16.526 -0.436332 -0.436352 1.97654e-05 4.00361 1.0937e-05 -7.73351e-07 -1.15823e-05 -0.436352 -2.61297e-05 1.57098 -0.00199873
16.527 -0.436332 -0.436352 1.95664e-05 4.00361 1.08248e-05 -7.89876e-07 -1.15237e-05 -0.436352 -2.57794e-05 1.57098 -0.00199864
16.528 -0.436332 -0.436352 1.93686e-05 4.00362 1.07135e-05 -8.05835e-07 -1.14656e-05 -0.436352 -2.54315e-05 1.57098 -0.00199856
16.529 -0.436332 -0.436351 1.91722e-05 4.00362 1.0603e-05 -8.21238e-07 -1.14081e-05 -0.436351 -2.5086e-05 1.57098 -0.00199848
16.53 -0.436332 -0.436351 1.89772e-05 4.00362 1.04936e-05 -8.3609e-07 -1.13511e-05 -0.436351 -2.4743e-05 1.57098 -0.0019984
16.531 -0.436332 -0.436351 1.87834e-05 4.00363 1.0385e-05 -8.50399e-07 -1.12946e-05 -0.436351 -2.44023e-05 1.57097 -0.00199832
16.532 -0.436332 -0.436351 1.85909e-05 4.00363 1.02773e-05 -8.64172e-07 -1.12386e-05 -0.436351 -2.4064e-05 1.57097 -0.00199823
16.533 -0.436332 -0.436351 1.83998e-05 4.00363 1.01705e-05 -8.77416e-07 -1.11831e-05 -0.436351 -2.3728e-05 1.57097 -0.00199815
16.534 -0.436332 -0.436351 1.82098e-05 4.00364 1.00646e-05 -8.90139e-07 -1.11281e-05 -0.436351 -2.33944e-05 1.57097 -0.00199807
16.535 -0.436332 -0.43635 1.80212e-05 4.00364 9.95961e-06 -9.02347e-07 -1.10736e-05 -0.43635 -2.30632e-05 1.57097 -0.00199799
16.536 -0.436332 -0.43635 1.78338e-05 4.00364 9.85548e-06 -9.14047e-07 -1.10197e-05 -0.43635 -2.27343e-05 1.57096 -0.0019979
16.537 -0.436332 -0.43635 1.76477e-05 4.00364 9.75222e-06 -9.25247e-07 -1.09662e-05 -0.43635 -2.24076e-05 1.57096 -0.00199782
16.538 -0.436332 -0.43635 1.74628e-05 4.00365 9.64983e-06 -9.35954e-07 -1.09132e-05 -0.43635 -2.20833e-05 1.57096 -0.00199774
16.539 -0.436332 -0.43635 1.72791e-05 4.00365 9.54829e-06 -9.46174e-07 -1.08606e-05 -0.43635 -2.17613e-05 1.57096 -0.00199766
16.54 -0.436332 -0.436349 1.70967e-05 4.00365 9.44761e-06 -9.55914e-07 -1.08086e-05 -0.436349 -2.14415e-05 1.57096 -0.00199757
16.541 -0.436332 -0.436349 1.69155e-05 4.00365 9.34778e-06 -9.65182e-07 -1.0757e-05 -0.436349 -2.1124e-05 1.57095 -0.00199749
16.542 -0.436332 -0.436349 1.67355e-05 4.00366 9.24879e-06 -9.73985e-07 -1.07059e-05 -0.436349 -2.08087e-05 1.57095 -0.00199741
16.543 -0.436332 -0.436349 1.65567e-05 4.00366 9.15063e-06 -9.82328e-07 -1.06553e-05 -0.436349 -2.04956e-05 1.57095 -0.00199732
16.544 -0.436332 -0.436349 1.6379e-05 4.00366 9.05331e-06 -9.90219e-07 -1.06051e-05 -0.436349 -2.01848e-05 1.57095 -0.00199724
16.545 -0.436332 -0.436349 1.62026e-05 4.00366 8.95681e-06 -9.97665e-07 -1.05554e-05 -0.436349 -1.98762e-05 1.57095 -0.00199716
16.546 -0.436332 -0.436348 1.60273e-05 4.00366 8.86112e-06 -1.00467e-06 -1.05062e-05 -0.436348 -1.95697e-05 1.57094 -0.00199707
16.547 -0.436332 -0.436348 1.58532e-05 4.00366 8.76625e-06 -1.01125e-06 -1.04574e-05 -0.436348 -1.92655e-05 1.57094 -0.00199699
16.548 -0.436332 -0.436348 1.56803e-05 4.00367 8.67219e-06 -1.0174e-06 -1.04091e-05 -0.436348 -1.89634e-05 1.57094 -0.00199691
16.549 -0.436332 -0.436348 1.55085e-05 4.00367 8.57893e-06 -1.02313e-06 -1.03612e-05 -0.436348 -1.86634e-05 1.57094 -0.00199682
16.55 -0.436332 -0.436348 1.53378e-05 4.00367 8.48646e-06 -1.02845e-06 -1.03138e-05 -0.436348 -1.83656e-05 1.57094 -0.00199674
16.551 -0.436332 -0.436347 1.51683e-05 4.00367 8.39478e-06 -1.03336e-06 -1.02668e-05 -0.436347 -1.80699e-05 1.57094 -0.00199665
16.552 -0.436332 -0.436347 1.49999e-05 4.00367 8.30389e-06 -1.03788e-06 -1.02203e-05 -0.436347 -1.77764e-05 1.57093 -0.00199657
16.553 -0.436332 -0.436347 1.48327e-05 4.00367 8.21378e-06 -1.042e-06 -1.01741e-05 -0.436347 -1.74849e-05 1.57093 -0.00199649
16.554 -0.436332 -0.436347 1.46666e-05 4.00367 8.12444e-06 -1.04574e-06 -1.01285e-05 -0.436347 -1.71955e-05 1.57093 -0.0019964
16.555 -0.436332 -0.436347 1.45016e-05 4.00367 8.03586e-06 -1.04909e-06 -1.00832e-05 -0.436347 -1.69082e-05 1.57093 -0.00199632
16.556 -0.436332 -0.436347 1.43377e-05 4.00368 7.94805e-06 -1.05208e-06 -1.00384e-05 -0.436347 -1.6623e-05 1.57093 -0.00199623
16.557 -0.436332 -0.436346 1.41748e-05 4.00368 7.861e-06 -1.05469e-06 -9.99399e-06 -0.436346 -1.63398e-05 1.57093 -0.00199615
16.558 -0.436332 -0.436346 1.40131e-05 4.00368 7.7747e-06 -1.05695e-06 -9.95001e-06 -0.436346 -1.60587e-05 1.57092 -0.00199606
16.559 -0.436332 -0.436346 1.38525e-05 4.00368 7.68914e-06 -1.05885e-06 -9.90645e-06 -0.436346 -1.57796e-05 1.57092 -0.00199598
16.56 -0.436332 -0.436346 1.3693e-05 4.00368 7.60432e-06 -1.0604e-06 -9.8633e-06 -0.436346 -1.55025e-05 1.57092 -0.0019959
16.561 -0.436332 -0.436346 1.35345e-05 4.00368 7.52024e-06 -1.06161e-06 -9.82057e-06 -0.436346 -1.52273e-05 1.57092 -0.00199581
16.562 -0.436332 -0.436346 1.33771e-05 4.00368 7.43689e-06 -1.06248e-06 -9.77824e-06 -0.436346 -1.49542e-05 1.57092 -0.00199573
16.563 -0.436332 -0.436346 1.32208e-05 4.00368 7.35426e-06 -1.06302e-06 -9.73631e-06 -0.436346 -1.46831e-05 1.57092 -0.00199564
16.564 -0.436332 -0.436345 1.30655e-05 4.00368 7.27236e-06 -1.06324e-06 -9.69479e-06 -0.436345 -1.44139e-05 1.57092 -0.00199556
16.565 -0.436332 -0.436345 1.29113e-05 4.00368 7.19116e-06 -1.06314e-06 -9.65366e-06 -0.436345 -1.41467e-05 1.57091 -0.00199547
